timestamp,value1,value2,value3,value4,value5
1744681923661,179,258,307,150,354
1744681923678,180,259,310,151,353
1744681923682,181,259,310,151,354
1744681923682,181181,259,309,151,357
1744681923682,179,258,311,153,357
1744681923704,179,257,310,152,357
1744681923704,,260,310,148,356
1744681923704,179,260,309,151,352
1744681923704,179,260,309,149,354
1744681923717,182,258,307,149,355
1744681923746,177,257,309,150,354
1744681923774,179,258,309,150,354
1744681923782,177,259,310,150,354
1744681923800,177,257,308,149,352
1744681923800,178,259,307,151,352
1744681923800,179,261,308,148,353
1744681923800,180,258,306,149,353
1744681923810,179,259,305,150,354
1744681923824,180,259,307,151,353
1744681923824,179,257,306,149,352
1744681923824,181,258,307,149,352
1744681923831,179,257,307,151,352
1744681923832,179,258,306,149,352
1744681923867,179,256,307,149,352
1744681923886,179,258,307,150,353
1744681923886,179,258,307,148,351
1744681923886,178,258,307,149,352
1744681923886,179,259,306,149,352
1744681923902,178,258,307,147,352
1744681923902,178,258,307,149,353
1744681923902,179,257,305,148,351
1744681923918,177,257,307,149,352
1744681923938,180,258,307,149,354
1744681923938,179,257,308,149,355
1744681923954,178,259,309,150,353
1744681923956,180,258,309,150,355
1744681923970,178,259,309,151,355
1744681923972,180,257,307,150,355
1744681923989,180,259,309,155,358
1744681924019,180,261,309,151,357
1744681924019,178,262,310,154,356
1744681924019,181,260,309,151,357
1744681924036,179,260,310,151,358
1744681924053,181,258,310,153,358
1744681924086,179,262,308,155,356
1744681924119,179,259,309,152,358
1744681924135,181,259,312,153,355
1744681924152,179,259,311,153,358
1744681924168,177,260,310,155,353
1744681924168,181,260,311,154,357
1744681924168,180,259,310,151,357
1744681924187,176,259,311,153,357
1744681924187,180,259,311,150,357
1744681924187,179,259,311,150,355
1744681924204,179,259,308,151,355
1744681924204,181,260,313,149,357
1744681924204,179,264,309,151,357
1744681924220,178,259,310,151,357
1744681924220,179,259,310,150,353
1744681924220,178,262,309,153,358
1744681924223,179,257,310,153,357
1744681924236,179,258,309,151,357
1744681924236,179,257,309,151,358
1744681924238,182,259,309,151,356
1744681924252,180,259,310,149,357
1744681924255,179,258,311,154,357
1744681924270,181,261,309,153,358
1744681924284,178,259,310,154,357
1744681924296,179,258,310,151,355
1744681924314,180,258,311,151,357
1744681924314,180,258,309,151,357
1744681924314,179,257,310,152,357
1744681924333,179,261,313,155,360
1744681924346,182,265,320,153,366
1744681924367,185,269,321,154,367
1744681924367,182,269,321,155,367
