timestamp,value1,value2,value3,value4,value5
174468772826.00,238,285,340,309,233
174468772826.00,238,284,338,309,231
174468772828.00,240,282,339,304,233
174468772828.00,239,283,339,310,233
174468772830.00,239,283,339,310,234
174468772830.00,238,283,338,310,233
174468772831.00,239,283,338,310,231
174468772836.00,237,285,339,310,234
174468772838.00,239,282,339,311,234
174468772839.00,240,279,340,309,235
174468772839.00,239,283,338,310,233
174468772840.00,239,283,337,310,233
174468772840.00,238,281,340,311,234
174468772841.00,238,283,338,308,235
174468772841.00,239,283,339,310,234
174468772842.00,240,279,338,310,233
174468772843.00,238,281,337,311,233
174468772845.00,239,280,338,310,231
174468772847.00,238,282,338,311,234
174468772847.00,239,281,341,308,236
174468772848.00,239,282,337,308,234
174468772848.00,240,279,338,306,234
174468772849.00,239,283,338,309,233
174468772849.00,238,281,337,314,234
174468772851.00,238,282,339,309,235
174468772851.00,239,283,339,309,231
174468772851.00,238,283,339,310,233
174468772852.00,238,283,339,309,231
174468772852.00,238,281,339,309,232
174468772858.00,238,282,338,309,231
174468772858.00,239,282,336,310,233
174468772858.00,238,282,338,309,233
174468772859.00,238,283,337,310,234
174468772859.00,239,284,338,307,231
174468772861.00,239,281,336,309,235
174468772861.00,237,283,338,310,234
174468772861.00,239,283,339,309,234
174468772863.00,239,280,338,307,234
174468772864.00,238,282,338,307,234
174468772864.00,238,280,337,306,234
174468772864.00,240,282,337,309,231
174468772866.00,238,281,337,309,235
174468772869.00,239,282,339,310,233
174468772872.00,239,282,339,307,234
174468772872.00,239,282,338,310,233
174468772872.00,240,282,337,311,234
174468772872.00,239,282,338,309,231
174468772872.00,238,283,337,308,231
174468772874.00,237,282,337,307,231
174468772876.00,238,282,337,311,233
174468772879.00,239,283,337,309,235
174468772879.00,238,284,338,308,234
174468772879.00,238,282,340,310,234
174468772879.00,238,282,338,310,231
174468772881.00,239,282,338,309,233
174468772883.00,240,285,337,311,234
174468772884.00,239,285,339,308,233
174468772884.00,237,282,337,309,235
174468772884.00,237,279,337,310,234
174468772886.00,238,281,338,309,232
174468772886.00,238,282,340,308,232
174468772886.00,240,283,340,309,233
174468772888.00,239,283,337,310,234
174468772888.00,239,282,337,310,234
174468772889.00,238,281,339,312,234
174468772892.00,239,285,339,309,233
174468772894.00,238,285,339,311,233
174468772895.00,237,285,342,314,235
174468772895.00,240,283,342,314,234
174468772895.00,240,285,343,314,234
174468772895.00,239,285,339,311,233
174468772896.00,238,286,341,313,234
174468772898.00,240,287,342,314,235
174468772901.00,240,288,341,315,236
174468772901.00,240,287,339,314,235
174468772901.00,240,286,342,314,235
174468772901.00,240,286,339,311,235
174468772903.00,240,287,343,315,237
174468772906.00,239,288,342,315,235
174468772906.00,240,287,340,314,233
174468772908.00,240,287,341,313,234
174468772908.00,240,287,342,313,235
174468772908.00,240,285,339,313,234
174468772908.00,240,286,342,311,235
174468772909.00,240,287,343,316,233
174468772910.00,240,289,346,317,236
174468772912.00,240,289,348,320,239
174468772912.00,240,293,350,320,238
174468772914.00,240,289,351,320,239
174468772914.00,241,295,352,321,240
174468772917.00,245,300,358,323,240
174468772919.00,251,303,361,328,242
174468772920.00,258,310,368,336,245
174468772920.00,260,309,368,330,245
174468772922.00,267,318,369,336,248
174468772922.00,268,319,374,337,249
174468772922.00,256,319,374,336,251
174468772922.00,263,321,377,336,250
174468772924.00,261,318,370,336,250
174468772924.00,258,315,368,336,249
174468772925.00,261,317,371,336,247
174468772929.00,265,320,370,336,250
174468772929.00,263,320,372,336,253
174468772933.00,269,318,372,336,250
174468772933.00,265,318,370,336,251
174468772933.00,267,319,370,336,251
174468772933.00,265,318,370,335,251
174468772934.00,266,320,369,336,251
174468772934.00,267,317,369,335,250
174468772934.00,263,317,370,335,250
174468772936.00,263,317,369,336,249
174468772936.00,263,318,370,336,250
174468772936.00,262,319,371,336,249
174468772940.00,262,319,373,336,251
174468772941.00,260,318,371,336,251
174468772943.00,260,318,373,340,253
174468772943.00,250,304,366,326,243
174468772943.00,254,305,367,327,247
174468772943.00,247,304,368,331,246
174468772945.00,249,306,368,333,246
174468772945.00,250,309,368,333,246
174468772947.00,249,306,368,333,245
174468772950.00,249,308,367,334,248
174468772950.00,246,305,366,332,246
174468772955.00,246,307,365,329,245
174468772955.00,245,304,363,327,244
174468772955.00,245,304,362,326,246
174468772955.00,244,304,358,323,243
174468772957.00,243,303,357,326,243
174468772957.00,243,300,358,324,243
174468772958.00,242,303,357,322,241
174468772960.00,242,301,357,325,243
174468772960.00,241,299,357,323,242
174468772960.00,241,299,358,321,242
174468772960.00,241,301,356,321,243
174468772960.00,241,301,358,323,241
174468772961.00,241,298,356,321,240
174468772967.00,241,300,355,322,241
174468772967.00,241,299,354,321,240
174468772967.00,242,300,355,320,243
174468772968.00,242,298,354,322,240
174468772970.00,241,301,354,321,242
174468772970.00,241,300,356,321,243
174468772970.00,243,300,353,321,242
174468772971.00,242,301,356,323,241
174468772971.00,243,302,355,322,243
174468772971.00,240,299,358,322,242
174468772971.00,241,301,357,323,241
174468772973.00,242,299,356,322,241
174468772976.00,241,299,353,320,243
174468772978.00,241,298,353,319,241
174468772978.00,240,296,352,320,240
174468772980.00,242,298,354,320,242
174468772980.00,242,300,355,322,241
174468772980.00,240,301,356,321,242
174468772980.00,242,304,357,323,242
174468772981.00,241,301,357,325,242
174468772981.00,242,302,361,325,243
174468772983.00,242,304,359,324,242
174468772983.00,242,304,357,324,243
174468772989.00,243,303,361,325,245
174468772990.00,241,303,359,327,244
174468772990.00,242,303,361,325,243
174468772990.00,241,303,359,325,242
174468772992.00,242,304,358,326,243
174468772992.00,243,304,362,325,244
174468772992.00,242,304,361,326,244
174468772992.00,243,304,363,327,245
174468772994.00,243,304,362,325,244
174468772994.00,242,304,365,330,245
174468772995.00,244,304,362,329,243
174468772995.00,243,305,363,332,243
174468772997.00,243,304,362,328,243
174468772999.00,242,304,362,328,244
174468773002.00,242,304,359,325,243
174468773002.00,242,304,359,322,242
174468773002.00,240,304,364,330,243
174468773002.00,241,304,359,326,245
174468773002.00,241,304,358,325,243
174468773004.00,240,304,357,327,243
174468773005.00,240,303,355,325,241
174468773007.00,240,302,358,324,242
174468773009.00,241,304,358,326,242
174468773013.00,242,304,359,327,245
174468773015.00,242,304,362,327,244
174468773017.00,243,305,363,329,245
174468773017.00,243,304,364,329,245
174468773017.00,245,306,366,331,247
174468773019.00,245,309,366,333,249
174468773019.00,244,306,367,335,247
174468773019.00,247,311,367,335,249
174468773021.00,247,309,366,331,248
174468773022.00,249,307,366,331,245
174468773028.00,246,306,363,331,247
174468773030.00,245,307,366,332,246
174468773030.00,245,306,364,329,245
174468773030.00,246,304,363,329,245
174468773030.00,245,304,362,326,245
174468773031.00,245,304,359,325,242
174468773031.00,246,306,362,327,244
174468773031.00,245,304,361,323,243
174468773035.00,243,306,366,327,247
174468773037.00,245,305,363,325,243
174468773037.00,246,305,363,330,245
174468773037.00,243,305,363,326,244
174468773039.00,246,305,367,331,245
174468773039.00,245,306,366,330,245
174468773039.00,248,304,364,326,245
174468773040.00,247,306,364,326,246
174468773040.00,249,307,365,330,247
