timestamp,value1,value2,value3,value4,value5
1744681017616,161,240,284,134,335
1744681017616,160,238,283,134,333
1744681017616,159,238,278,130,333
1744681017631,159,237,285,131,332
1744681017631,159,239,278,132,327
1744681017631,159,237,279,131,333
1744681017649,161,239,283,133,332
1744681017649,160,237,284,132,333
1744681017649,159,237,282,134,331
1744681017651,160,238,283,133,331
1744681017665,160,240,283,133,333
1744681017681,161,238,281,133,331
1744681017681,161,239,282,133,331
1744681017699,161,239,282,133,332
1744681017700,160,238,282,133,331
1744681017715,159,239,282,131,332
1744681017731,158,239,282,131,331
1744681017731,162,237,282,133,330
1744681017748,161,237,282,132,332
1744681017766,160,238,281,132,330
1744681017766,160,237,279,133,331
1744681017771,161,238,278,132,331
1744681017834,161,235,281,132,333
1744681017891,161,238,279,130,330
1744681017910,160,235,279,131,330
1744681017927,162,236,282,131,332
1744681017984,160,237,281,131,330
1744681018005,160,238,281,131,331
1744681018005,161,238,279,131,331
1744681018005,160,238,279,130,330
1744681018005,161,238,279,132,330
1744681018005,160,237,280,131,331
1744681018005,161,237,279,130,331
1744681018005,162,237,279,132,330
1744681018005,161,238,282,131,330
1744681018023,162,236,279,130,331
1744681018023,161,236,283,133,330
1744681018023,162,236,282,133,332
1744681018024,161,238,279,129,330
1744681018041,160,238,279,134,330
1744681018041,160,236,282,130,331
1744681018046,161,235,281,132,330
1744681018046,161,237,279,131,331
1744681018046,159,236,279,131,330
1744681018046,160,235,279,131,330
1744681018048,161,237,279,133,330
1744681018058,161,235,280,132,329
1744681018083,159,236,282,133,331
1744681018084,160,237,282,132,330
1744681018084,160,235,278,131,329
1744681018084,159,237,279,130,327
1744681018119,160,237,280,130,329
1744681018119,160,238,278,132,329
1744681018119,160,236,279,131,331
1744681018119,159,237,281,133,330
1744681018139,160,235,282,130,327
1744681018139,160,235,278,131,328
1744681018139,159,236,275,129,330
1744681018154,160,235,281,131,330
1744681018171,159,236,279,132,331
1744681018188,158,235,279,132,331
1744681018222,160,234,280,132,329
1744681018237,160,235,281,131,330
1744681018255,160,234,277,132,330
1744681018255,158,235,278,130,327
1744681018271,159,236,280,131,330
1744681018271,160,235,279,130,330
1744681018271,158,235,280,131,330
1744681018271,159,234,281,131,330
1744681018272,157,235,281,131,330
1744681018288,159,235,280,130,330
1744681018288,159,235,279,131,329
1744681018306,161,236,282,132,331
1744681018306,159,235,281,130,330
1744681018314,159,236,279,131,330
1744681018322,157,237,281,131,329
1744681018341,158,235,279,131,331
1744681018347,159,234,280,129,331
1744681018354,160,235,278,132,330
1744681018373,157,235,278,128,327
1744681018373,159,235,278,130,329
1744681018405,157,235,278,132,327
1744681018405,159,234,279,131,330
1744681018405,158,237,278,131,328
1744681018420,159,235,279,130,330
1744681018436,158,234,277,130,328
1744681018455,160,234,277,131,327
1744681018487,157,235,278,133,327
1744681018487,159,235,278,131,329
1744681018487,159,237,280,131,329
1744681018487,158,236,281,129,330
1744681018487,157,234,279,130,329
1744681018507,159,234,277,130,330
1744681018507,161,234,279,133,332
1744681018507,159,236,278,129,330
1744681018526,159,235,279,130,329
1744681018531,158,235,278,130,329
1744681018586,159,235,279,134,330
1744681018622,159,234,280,132,330
1744681018622,160,235,277,131,329
1744681018622,159,235,279,133,330
1744681018640,159,235,278,131,327
1744681018640,161,236,281,131,329
1744681018640,159,235,279,132,329
1744681018640,160,236,279,132,330
1744681018640,159,236,279,129,331
1744681018640,159,235,279,129,330
1744681018656,158,236,279,132,332
1744681018656,159,235,279,131,329
1744681018699,161,233,278,131,329
1744681018699,160,235,278,131,329
1744681018699,159,234,278,130,329
1744681018700,160,233,279,131,329
1744681018719,160,235,279,131,329
1744681018719,157,234,278,131,327
1744681018719,158,233,277,133,329
1744681018752,160,234,277,132,326
1744681018752,158,234,278,130,326
1744681018768,158,235,279,130,326
1744681018768,159,235,278,130,329
1744681018773,158,235,281,130,328
1744681018785,156,234,278,130,327
1744681018789,158,235,280,133,330
1744681018803,158,235,279,132,328
1744681018819,159,236,275,132,327
1744681018819,159,234,278,131,327
1744681018855,160,234,275,129,326
1744681018869,160,235,277,130,329
1744681018869,159,234,277,131,327
1744681018869,159,231,278,130,327
1744681018872,159,231,278,130,326
1744681018887,158,234,277,131,327
1744681018905,160,235,279,130,327
1744681018975,157,233,275,130,327
1744681019000,158,234,276,130,328
1744681019041,157,233,279,130,329
1744681019041,157,236,277,130,327
1744681019041,159,233,276,129,328
1744681019041,158,235,279,130,329
1744681019041,159,234,276,133,329
1744681019041,157,235,277,130,327
1744681019041,159,235,279,131,328
1744681019041,159,233,278,130,329
1744681019041,158,234,278,132,329
1744681019041,159,234,275,130,328
1744681019041,158,235,278,130,329
1744681019066,159,237,279,129,328
1744681019066,158,234,276,131,329
1744681019066,157,234,277,130,327
1744681019090,157,235,277,130,330
1744681019090,159,233,278,131,327
1744681019112,158,234,278,130,329
1744681019112,159,235,279,133,330
1744681019112,158,234,278,130,329
1744681019112,160,233,278,133,329
1744681019126,157,235,278,130,331
1744681019134,157,233,275,131,325
1744681019143,158,231,278,130,329
1744681019159,158,235,276,129,326
1744681019159,157,233,277,130,327
1744681019176,158,234,277,130,327
1744681019194,157,234,277,130,329
1744681019194,159,232,278,130,329
1744681019211,157,234,279,133,329
1744681019257,159,233,277,130,326
1744681019257,157,235,275,131,326
1744681019292,158,233,277,129,325
1744681019375,157,233,277,130,327
1744681019403,158,233,277,132,326
1744681019422,159,235,276,129,326
1744681019439,157,233,277,131,327
1744681019439,157,231,277,129,327
1744681019439,157,231,278,130,327
1744681019458,158,233,277,129,327
1744681019458,157,235,276,129,326
1744681019458,157,234,277,128,327
1744681019458,159,232,276,131,328
1744681019473,160,231,278,129,327
1744681019473,158,234,277,129,329
1744681019473,158,233,278,129,326
1744681019490,157,235,277,130,327
1744681019490,158,234,278,132,329
1744681019506,158,233,278,130,326
1744681019506,159,237,278,131,329
1744681019506,160,234,276,129,327
1744681019506,160,234,277,130,327
1744681019506,160,234,279,132,327
1744681019524,161,234,280,131,328
1744681019524,160,237,277,131,329
1744681019524,161,233,277,129,327
1744681019524,158,234,277,130,327
1744681019529,159,234,278,130,329
1744681019540,157,235,276,130,325
1744681019540,158,234,276,129,327
1744681019541,159,236,278,131,327
1744681019557,159,233,275,130,327
1744681019557,158,234,278,128,327
1744681019574,160,233,279,131,327
1744681019574,158,230,279,130,328
1744681019604,158,234,276,130,327
1744681019607,159,233,277,130,330
1744681019623,159,234,278,129,327
1744681019623,160,233,278,129,325
1744681019623,158,235,278,130,327
1744681019640,160,235,277,131,329
1744681019673,160,234,275,128,327
1744681019741,158,234,278,129,327
1744681019741,160,234,278,128,326
1744681019741,160,235,278,129,328
1744681019741,159,231,274,129,327
1744681019745,160,235,277,129,326
1744681019762,158,233,276,131,327
1744681019762,159,234,276,130,327
1744681019762,159,236,276,128,326
1744681019763,158,233,275,130,325
1744681019782,160,227,276,128,325
1744681019782,160,233,274,129,325
1744681019782,160,234,277,131,327
1744681019795,159,234,276,128,328
1744681019795,159,235,276,130,326
1744681019797,158,234,277,130,324
1744681019817,160,235,278,131,327
1744681019817,160,234,274,130,326
1744681019833,157,234,275,131,327
1744681019833,159,234,274,131,326
1744681019849,158,233,276,130,325
1744681019866,158,234,277,130,326
1744681019883,160,233,276,128,326
1744681019883,159,235,278,130,326
1744681019883,158,233,277,129,326
1744681019900,158,234,275,129,328
1744681019900,159,234,276,129,326
1744681019916,159,234,275,129,327
1744681019934,158,234,275,129,327
1744681019950,161,234,279,129,327
1744681019950,158,235,278,129,328
1744681019950,158,232,275,131,325
1744681019969,158,231,277,130,325
1744681019984,159,233,276,130,325
1744681019984,159,234,275,128,326
1744681020002,159,235,275,130,326
1744681020060,160,234,277,128,327
1744681020079,159,233,277,129,327
1744681020136,160,235,275,129,325
1744681020163,160,232,275,131,327
1744681020163,157,233,275,130,326
1744681020163,159,234,274,130,323
1744681020163,158,231,276,128,326
1744681020163,158,235,276,130,327
1744681020163,160,236,276,130,327
1744681020184,159,234,276,129,325
1744681020184,159,234,277,130,326
1744681020184,160,234,274,128,327
1744681020184,158,233,276,129,327
1744681020201,159,236,275,130,327
1744681020201,158,235,275,128,325
1744681020201,157,233,277,130,326
1744681020217,157,234,277,128,325
1744681020217,158,234,277,130,326
1744681020217,157,232,274,128,326
1744681020232,159,233,277,130,327
1744681020232,159,235,276,129,328
1744681020233,159,233,277,129,325
1744681020250,162,231,280,129,326
1744681020250,160,233,276,130,326
1744681020250,160,235,275,130,328
1744681020266,160,231,277,130,327
1744681020266,158,234,275,131,326
1744681020286,157,234,275,129,327
1744681020286,160,234,278,130,325
1744681020301,157,233,277,131,327
1744681020301,158,235,275,130,328
1744681020320,158,234,277,129,327
1744681020336,160,237,281,130,325
1744681020336,159,235,277,129,326
1744681020353,158,234,275,131,326
1744681020370,160,233,276,130,327
1744681020402,160,232,276,129,324
1744681020434,160,231,275,130,327
1744681020453,158,235,277,130,327
1744681020485,158,235,277,131,325
1744681020485,160,232,275,132,327
1744681020485,159,233,276,129,327
1744681020489,159,235,275,130,326
1744681020502,160,234,277,131,326
1744681020502,159,234,275,129,325
1744681020506,160,235,276,130,327
1744681020509,158,231,278,130,326
1744681020551,160,233,275,131,326
1744681020567,159,234,275,129,326
1744681020609,158,234,275,130,325
1744681020609,159,236,277,134,326
1744681020609,158,235,275,122,327
1744681020609,159,234,277,132,326
1744681020628,161,235,277,130,326
1744681020628,159,234,277,130,330
1744681020628,159,233,277,130,327
1744681020628,159,235,277,130,326
1744681020628,159,233,277,129,327
1744681020647,159,234,277,129,326
1744681020675,159,233,277,131,328
1744681020707,159,234,278,129,325
1744681020707,162,235,275,130,327
1744681020707,159,234,270,130,325
1744681020725,159,231,275,129,328
1744681020795,160,234,277,131,326
1744681020805,160,234,276,130,327
1744681020833,159,234,278,130,327
1744681020865,159,233,277,131,326
1744681020865,161,236,274,130,325
1744681020865,159,235,276,129,329
1744681020865,158,235,277,130,327
1744681020866,160,235,276,131,325
1744681020885,160,235,277,131,327
1744681020885,160,233,279,130,325
1744681020885,159,233,277,133,327
1744681020885,160,234,278,131,326
1744681020902,160,234,277,129,329
1744681020902,160,235,277,129,326
1744681020910,160,235,276,128,326
1744681020910,161,235,277,131,326
1744681020910,160,235,278,130,329
1744681020910,159,237,278,131,326
1744681020910,161,236,279,130,326
1744681020918,163,235,277,131,327
1744681020918,160,235,277,128,325
1744681020936,159,234,275,129,322
1744681020936,159,227,275,130,331
1744681020936,160,235,275,130,325
1744681020936,161,234,275,130,325
1744681020941,158,235,276,130,325
1744681020995,160,236,276,128,326
1744681020995,160,234,274,130,325
1744681020995,161,236,276,129,327
1744681020995,159,234,273,131,326
1744681020995,157,233,277,129,326
1744681021014,160,234,274,131,327
1744681021014,159,235,277,130,325
1744681021030,158,233,274,129,325
1744681021030,159,233,274,130,327
1744681021047,159,235,274,132,325
1744681021052,158,235,274,128,325
1744681021082,159,233,275,131,325
1744681021082,159,233,274,130,326
1744681021082,158,233,275,132,325
1744681021101,159,232,277,129,327
1744681021101,160,233,276,130,326
1744681021154,161,235,275,131,326
1744681021177,160,235,275,129,325
1744681021246,159,234,274,132,325
1744681021246,160,235,274,130,326
1744681021246,159,235,277,129,326
1744681021246,160,236,277,133,326
1744681021246,159,234,275,129,326
1744681021246,158,234,273,130,328
1744681021246,160,235,274,129,325
1744681021246,160,233,273,130,327
1744681021246,158,234,275,130,324
1744681021246,160,234,280,130,326
1744681021246,159,236,276,128,326
1744681021252,158,234,274,129,323
1744681021282,158,234,275,130,326
1744681021282,159,235,278,130,326
1744681021282,158,234,276,130,326
1744681021282,158,235,273,129,324
1744681021318,158,235,274,130,325
1744681021318,158,233,273,129,325
1744681021335,158,234,276,129,325
1744681021335,159,237,276,131,326
1744681021335,158,233,275,128,325
1744681021351,159,234,274,128,324
1744681021351,158,233,274,130,325
1744681021368,158,234,273,130,325
1744681021368,159,233,275,131,325
1744681021384,159,234,274,129,325
1744681021401,158,233,276,129,323
1744681021419,159,233,273,129,326
1744681021434,159,229,275,131,325
1744681021434,158,236,274,130,326
1744681021434,158,234,273,130,325
1744681021451,159,234,275,131,326
1744681021451,159,234,275,130,323
1744681021468,159,235,275,129,324
1744681021468,160,233,274,129,325
1744681021501,159,235,274,129,327
1744681021534,158,234,274,130,326
1744681021551,160,233,274,131,325
1744681021568,159,236,276,131,325
1744681021568,159,234,274,131,327
1744681021585,161,234,273,130,327
1744681021585,160,235,275,129,326
1744681021585,157,235,276,130,326
1744681021600,158,235,275,128,326
1744681021600,159,235,274,131,326
1744681021600,160,234,273,131,326
1744681021618,158,234,275,131,326
1744681021618,157,234,275,129,326
1744681021618,158,233,275,129,326
1744681021619,159,234,275,129,326
1744681021634,158,231,276,129,326
1744681021635,160,234,276,129,327
1744681021651,157,234,274,128,326
1744681021667,158,235,277,129,326
1744681021667,157,235,275,129,326
1744681021683,159,237,274,129,327
1744681021702,160,234,274,130,326
1744681021702,160,235,277,130,327
1744681021720,160,232,275,129,326
1744681021721,160,236,274,131,327
1744681021736,153,233,274,132,327
1744681021762,157,234,274,131,326
1744681021768,159,235,275,129,324
1744681021784,159,235,276,129,325
1744681021784,159,233,278,130,326
1744681021789,158,235,275,128,326
1744681021791,158,234,274,129,325
1744681021801,160,234,276,128,325
1744681021819,158,238,277,131,327
1744681021819,160,231,278,133,326
1744681021835,161,235,275,131,326
1744681021879,161,234,274,130,326
1744681021986,159,235,277,130,325
1744681021986,160,234,275,131,327
1744681021988,158,234,277,131,327
1744681022007,161,233,277,130,326
1744681022007,158,234,273,128,326
1744681022061,159,233,273,131,326
1744681022061,159,234,276,130,326
1744681022061,159,233,275,130,329
1744681022084,159,233,273,130,325
1744681022097,158,234,275,131,327
1744681022097,158,234,275,132,326
1744681022113,160,235,274,131,326
1744681022113,160,234,277,129,328
1744681022130,158,233,275,130,326
1744681022130,157,234,276,131,325
1744681022130,160,235,274,130,327
1744681022130,157,234,277,129,325
1744681022136,158,231,277,129,326
1744681022147,159,231,275,129,327
1744681022147,158,233,277,129,327
1744681022147,160,235,275,129,325
1744681022147,158,234,275,131,327
1744681022147,159,233,274,129,329
1744681022147,157,235,277,130,325
1744681022163,156,234,275,131,326
1744681022163,158,232,277,129,325
1744681022183,159,233,275,129,327
1744681022183,158,230,276,131,326
1744681022183,158,234,277,130,327
1744681022183,158,234,275,130,327
1744681022203,157,233,276,130,325
1744681022203,158,233,276,130,325
1744681022203,158,233,275,128,327
1744681022203,157,233,274,131,327
1744681022253,159,234,275,130,327
1744681022295,157,233,277,129,325
1744681022307,158,234,277,129,327
1744681022308,157,234,275,130,327
1744681022326,157,234,276,131,327
1744681022326,157,230,275,129,326
1744681022326,157,235,275,130,326
1744681022326,158,234,276,129,326
1744681022345,158,233,276,132,325
1744681022345,157,234,275,130,327
1744681022345,158,232,275,128,326
1744681022345,157,234,273,132,325
1744681022345,157,233,275,131,326
1744681022360,157,231,276,131,326
1744681022360,158,234,277,131,325
1744681022378,157,234,277,133,327
1744681022378,158,233,273,130,327
1744681022386,157,232,276,131,327
1744681022399,157,233,275,131,328
1744681022410,156,230,277,131,326
1744681022413,159,230,275,132,325
1744681022433,157,234,276,129,327
1744681022433,158,234,274,129,325
1744681022449,159,233,275,131,326
1744681022466,157,232,276,134,327
1744681022467,160,234,277,131,329
1744681022482,154,233,276,133,326
1744681022499,158,231,276,131,326
1744681022499,160,235,278,130,327
1744681022515,158,233,279,131,327
1744681022515,155,235,275,132,327
1744681022532,159,230,278,130,326
1744681022548,158,233,275,131,327
1744681022565,158,234,277,130,329
1744681022565,158,231,275,134,326
1744681022598,158,234,274,128,327
1744681022616,158,231,273,129,326
1744681022649,157,233,277,131,326
1744681022667,155,234,277,133,329
1744681022699,157,232,277,131,327
1744681022699,158,234,277,130,327
1744681022715,159,231,275,129,326
1744681022715,158,230,278,131,327
1744681022715,155,231,276,131,327
1744681022732,158,235,278,131,330
1744681022732,160,237,278,131,330
1744681022732,158,235,278,130,327
1744681022733,161,235,278,130,331
1744681022749,160,238,279,131,331
1744681022749,160,236,281,131,330
1744681022756,159,237,281,130,329
1744681022756,159,236,279,130,331
1744681022765,161,237,281,131,330
1744681022767,161,237,278,134,330
1744681022783,159,237,281,132,331
1744681022783,160,235,278,130,331
1744681022783,159,234,281,131,330
1744681022799,158,237,277,133,326
1744681022799,160,235,279,134,330
1744681022816,160,233,282,132,327
1744681022816,159,235,281,130,329
1744681022832,160,235,278,130,330
1744681022835,159,235,278,131,329
1744681022857,158,234,281,131,329
1744681022873,160,236,278,134,329
1744681022874,158,236,278,129,330
1744681022883,161,237,282,131,331
1744681022883,157,234,279,134,327
1744681022904,159,234,278,130,329
1744681022904,160,235,277,131,327
1744681022915,161,235,277,131,329
1744681022932,159,233,276,131,330
1744681022948,158,237,278,133,329
1744681022981,158,234,278,131,329
1744681023004,159,234,277,131,330
1744681023029,160,236,278,130,330
1744681023049,159,233,277,131,329
1744681023049,160,237,278,131,330
1744681023049,158,235,278,131,326
1744681023065,159,237,278,131,330
1744681023068,160,235,277,131,327
1744681023068,160,235,277,130,327
1744681023082,158,236,279,130,327
1744681023082,160,234,277,130,330
1744681023082,160,233,278,131,327
1744681023098,160,234,277,131,327
1744681023098,159,237,277,131,328
1744681023098,161,231,275,129,327
1744681023115,160,231,276,130,326
1744681023115,158,235,279,131,326
1744681023115,159,234,274,130,327
1744681023148,160,236,278,129,326
1744681023148,160,233,277,131,329
1744681023166,158,234,276,131,326
1744681023166,155,234,277,130,327
1744681023188,159,234,278,130,328
1744681023188,160,233,279,131,329
1744681023188,159,234,279,131,328
1744681023207,158,233,278,132,326
1744681023260,160,234,275,128,327
1744681023307,158,235,277,131,327
1744681023307,159,235,278,133,329
1744681023360,159,237,277,130,326
1744681023423,159,234,279,130,327
1744681023438,161,235,278,132,330
1744681023448,160,233,277,128,326
1744681023449,158,234,277,131,326
1744681023467,159,235,275,131,329
1744681023467,155,233,277,128,329
1744681023467,160,231,274,130,327
1744681023467,158,233,277,130,328
1744681023476,159,235,279,132,325
1744681023476,160,235,279,131,325
1744681023484,161,234,277,130,328
1744681023500,158,233,278,130,330
1744681023500,159,234,278,129,325
1744681023500,158,235,279,131,329
1744681023519,159,234,275,134,327
1744681023519,160,235,276,131,327
1744681023519,157,234,275,130,326
1744681023519,159,233,277,129,329
1744681023519,159,233,277,131,328
1744681023519,161,233,275,130,327
1744681023534,160,235,277,129,327
1744681023534,160,237,279,129,332
1744681023534,160,237,279,131,331
1744681023537,159,238,279,131,329
1744681023551,162,239,281,131,329
1744681023551,161,237,275,131,329
1744681023551,160,238,278,131,330
1744681023569,161,238,278,129,330
1744681023569,159,236,279,131,331
1744681023599,162,238,278,133,329
1744681023601,161,239,279,131,326
1744681023618,160,238,277,131,327
1744681023618,161,238,278,128,330
1744681023618,160,238,282,129,330
1744681023635,160,236,281,131,327
1744681023635,160,238,278,131,330
1744681023652,161,239,278,131,327
1744681023669,162,239,280,131,330
1744681023728,161,239,278,129,329
1744681023748,161,237,278,131,330
1744681023764,162,237,278,130,330
1744681023764,160,237,278,131,328
1744681023764,162,237,273,131,329
1744681023781,160,237,278,131,331
1744681023781,161,238,278,133,330
1744681023781,160,237,278,130,327
1744681023797,161,238,278,132,328
1744681023797,160,235,278,128,323
1744681023797,160,238,278,131,327
1744681023815,160,236,277,130,326
1744681023815,160,237,278,129,326
1744681023815,161,235,277,131,329
1744681023818,161,237,277,130,327
1744681023832,161,235,278,129,327
1744681023832,161,237,278,130,328
1744681023848,161,236,278,129,327
1744681023868,160,235,278,130,327
1744681023883,160,237,277,129,328
1744681023883,158,237,278,130,326
1744681023883,161,235,276,130,329
1744681023900,162,237,276,131,330
1744681023900,160,237,276,130,330
1744681023914,160,236,277,130,326
1744681023917,161,236,275,129,328
1744681023931,159,235,278,130,329
1744681023947,160,233,276,130,324
1744681023947,159,236,277,131,328
1744681023966,161,235,278,130,325
1744681023981,161,236,275,129,327
1744681023981,160,237,277,130,326
1744681023997,159,236,275,131,327
1744681024014,160,235,276,129,327
1744681024032,160,234,275,130,327
1744681024032,161,235,274,131,325
1744681024032,159,235,275,129,328
1744681024080,160,235,274,130,327
1744681024098,161,235,274,129,327
1744681024131,160,235,275,129,326
1744681024149,160,235,275,128,326
