timestamp,value1,value2,value3,value4,value5
1744682958136,193,282,336,176,385
1744682958136,192,282,336,176,385
1744682958136,193,282,336,176,384
1744682958150,192,282,336,176,385
1744682958150,194,283,336,177,388
1744682958230,194,286,338,176,389
1744682958230,194,285,337,176,384
1744682958230,195,287,339,179,391
1744682958230,193,287,343,177,391
1744682958230,192,279,333,170,384
1744682958250,189,278,330,169,379
1744682958250,189,277,327,166,378
1744682958250,190,275,329,166,376
1744682958250,189,277,326,168,382
1744682958250,186,274,327,163,378
1744682958266,189,282,336,171,384
1744682958266,191,279,331,167,379
1744682958266,191,278,331,169,379
1744682958266,192,282,336,161,384
1744682958266,192,281,337,171,381
1744682958266,192,285,336,174,382
1744682958282,197,287,338,175,384
1744682958349,194,285,336,173,383
1744682958418,194,286,337,175,384
1744682958434,194,286,338,175,386
1744682958469,193,285,336,173,384
1744682958490,194,286,336,173,383
1744682958504,195,288,337,176,384
1744682958504,194,286,336,175,384
1744682958504,198,288,337,178,385
1744682958529,194,285,336,176,382
1744682958576,194,286,336,176,381
1744682958586,194,283,335,174,379
1744682958615,192,284,336,174,379
1744682958660,193,286,336,174,379
1744682958696,195,288,336,175,382
1744682958712,195,288,341,176,384
1744682958712,197,289,339,176,384
1744682958720,198,289,340,176,386
1744682958738,195,288,342,176,384
1744682958738,197,289,339,176,384
1744682958738,194,287,337,176,383
1744682958738,197,286,339,176,379
1744682958756,194,286,337,174,381
1744682958756,198,287,338,175,385
1744682958756,196,285,336,176,384
1744682958756,197,289,340,176,384
1744682958775,201,297,346,178,394
1744682958810,205,299,351,182,397
1744682958810,203,295,348,179,394
1744682958810,203,298,349,181,393
1744682958828,202,297,352,180,394
1744682958828,199,293,348,181,398
1744682958828,201,295,348,182,394
1744682958828,204,296,352,183,397
1744682958828,204,302,353,187,399
1744682958828,203,299,349,183,395
1744682958828,202,297,350,181,399
1744682958828,195,292,348,179,395
1744682958828,198,290,343,179,392
1744682958828,195,289,339,173,390
1744682958828,182,272,326,162,368
1744682958844,186,272,330,165,377
1744682958844,187,273,331,166,379
1744682958861,187,272,327,165,378
1744682958861,185,274,330,167,378
1744682958912,190,277,330,167,381
1744682958930,191,279,333,171,384
1744682958973,190,280,334,170,382
1744682958973,192,283,335,176,385
1744682958994,192,283,333,173,384
1744682959030,194,284,336,176,387
1744682959049,191,279,333,171,383
1744682959049,190,279,331,174,384
1744682959065,189,277,331,171,383
1744682959072,191,277,333,175,384
1744682959145,193,284,336,175,387
1744682959145,192,283,337,175,386
1744682959165,191,281,336,176,384
1744682959165,191,282,336,173,383
1744682959173,191,285,336,162,384
1744682959197,193,286,338,176,386
1744682959197,191,285,337,175,384
1744682959213,193,288,338,176,391
1744682959213,193,287,338,176,390
1744682959255,194,288,339,176,388
1744682959255,193,283,336,176,386
1744682959255,192,285,336,176,388
1744682959255,193,288,341,176,390
1744682959290,192,283,337,176,387
1744682959297,194,287,337,177,386
1744682959303,192,282,337,176,386
1744682959327,192,285,336,176,386
1744682959327,192,284,336,176,385
1744682959327,192,286,336,176,387
1744682959327,192,286,336,176,386
1744682959327,194,285,337,173,386
1744682959327,192,288,337,177,387
1744682959373,193,285,336,176,386
1744682959412,193,286,338,176,385
1744682959447,194,286,337,176,386
1744682959450,192,285,336,176,384
1744682959498,192,283,336,176,384
1744682959537,194,287,337,176,387
1744682959561,193,285,337,175,384
1744682959573,193,285,336,176,384
1744682959573,193,286,337,176,384
1744682959573,193,283,334,175,384
1744682959573,194,288,337,175,386
1744682959638,193,284,335,176,384
1744682959638,193,286,340,176,386
1744682959638,192,287,339,177,384
1744682959638,193,285,339,173,383
1744682959690,192,286,338,172,384
1744682959730,194,289,343,175,384
1744682959763,195,286,341,174,386
1744682959838,194,288,344,176,389
1744682959907,192,287,341,176,386
1744682959907,192,282,338,175,385
1744682959927,190,277,336,167,377
1744682959927,188,275,330,166,378
1744682959927,186,275,332,165,380
1744682959927,186,273,330,164,378
1744682959927,187,271,327,164,374
1744682959968,193,284,336,172,380
1744682959970,192,282,336,174,381
1744682959989,194,285,336,174,382
1744682959997,194,285,336,175,383
1744682960011,191,281,336,172,380
1744682960011,192,281,335,171,378
1744682960011,192,284,336,173,381
1744682960011,192,283,336,175,380
1744682960011,194,282,336,173,379
1744682960011,191,278,332,169,375
1744682960031,201,297,349,182,395
1744682960047,199,290,346,182,397
1744682960101,201,296,347,181,395
1744682960118,203,298,354,187,400
1744682960118,199,298,349,184,398
1744682960132,201,298,349,183,397
1744682960132,203,301,354,190,400
1744682960132,203,300,349,185,400
1744682960132,206,302,350,188,399
1744682960153,202,298,353,186,398
1744682960153,201,296,348,181,395
1744682960172,201,295,346,181,391
1744682960199,198,290,345,181,394
1744682960251,195,286,336,175,386
1744682960253,191,285,336,173,384
1744682960351,191,283,336,171,381
1744682960351,189,279,331,167,378
1744682960351,186,272,321,161,370
1744682960351,182,269,318,158,363
1744682960351,187,272,320,160,367
1744682960351,183,272,321,162,369
1744682960370,186,272,327,165,374
1744682960370,186,275,329,167,376
1744682960370,187,275,327,167,377
1744682960370,186,272,321,161,371
1744682960390,186,272,322,162,374
1744682960390,187,272,325,165,376
1744682960390,190,275,327,166,378
1744682960390,187,273,329,167,379
1744682960404,190,277,327,170,381
1744682960458,189,275,332,173,384
1744682960478,191,277,326,172,382
1744682960478,192,283,331,171,384
1744682960478,192,283,337,176,387
1744682960478,195,285,336,175,390
1744682960478,192,283,336,174,385
1744682960493,194,282,336,174,384
1744682960493,192,283,335,174,385
1744682960493,192,283,336,176,387
1744682960512,191,281,330,172,382
1744682960512,190,279,333,171,382
1744682960527,192,282,334,172,383
1744682960571,191,279,334,174,383
1744682960595,189,278,333,171,381
1744682960595,189,277,328,171,378
1744682960614,190,277,328,174,378
1744682960614,188,275,326,173,379
1744682960614,188,281,334,172,379
1744682960614,189,277,332,173,377
1744682960630,192,279,334,173,378
1744682960630,191,279,334,175,378
1744682960648,191,279,332,173,377
1744682960714,194,285,337,175,381
1744682960714,191,281,332,170,375
1744682960725,193,285,336,175,383
1744682960725,194,284,336,175,380
1744682960732,193,285,338,176,383
1744682960767,193,281,336,176,381
1744682960818,193,282,336,174,379
1744682960824,190,277,333,173,378
1744682960957,192,279,334,174,378
1744682960957,192,279,334,175,382
1744682960977,191,279,333,174,381
1744682960977,189,276,334,174,383
1744682960993,191,281,336,174,384
1744682961146,193,287,342,176,386
1744682961206,193,286,342,175,385
1744682961218,193,286,341,174,387
1744682961218,195,288,342,173,389
1744682961218,192,284,338,171,384
1744682961221,191,279,334,166,383
1744682961221,192,278,338,169,384
1744682961284,190,278,335,163,379
1744682961303,189,279,336,163,382
1744682961315,186,273,331,164,379
1744682961336,187,273,334,164,379
1744682961336,189,275,334,167,384
1744682961336,190,275,334,166,379
1744682961336,192,279,332,165,382
1744682961336,192,282,334,173,378
1744682961402,193,284,336,176,379
1744682961402,194,284,336,175,382
1744682961402,193,284,336,176,383
1744682961422,192,285,336,176,379
1744682961422,194,286,336,176,384
1744682961432,195,285,335,176,383
1744682961454,195,282,336,175,381
1744682961454,192,281,336,173,382
1744682961454,198,287,337,179,385
1744682961454,195,286,336,175,382
1744682961454,199,294,349,183,397
1744682961457,203,297,350,183,397
1744682961471,203,295,349,183,397
1744682961487,202,299,354,186,397
1744682961498,201,299,352,186,394
1744682961498,199,295,351,186,398
1744682961526,203,299,353,187,400
1744682961585,206,303,361,192,403
1744682961585,206,301,355,188,401
1744682961585,205,301,356,189,400
1744682961585,200,295,350,183,400
1744682961585,186,272,322,164,371
1744682961634,189,272,323,164,371
1744682961653,188,272,325,166,373
1744682961653,191,273,323,167,375
1744682961661,187,272,321,161,371
1744682961671,188,272,322,163,372
1744682961671,190,273,324,167,375
1744682961687,187,273,325,169,374
1744682961687,188,277,327,171,377
1744682961688,191,277,330,169,382
1744682961707,191,277,329,171,378
1744682961707,190,276,329,166,379
1744682961728,190,277,326,167,377
1744682961743,190,277,326,168,377
1744682961747,189,274,325,167,378
1744682961747,189,275,328,171,381
1744682961747,189,275,326,167,378
1744682961747,192,277,325,169,379
1744682961766,188,275,326,170,378
1744682961766,188,274,326,168,378
1744682961766,188,274,327,168,380
1744682961783,187,272,325,167,378
1744682961783,189,277,325,167,379
1744682961783,189,276,325,165,378
1744682961783,189,276,330,168,379
1744682961799,190,278,329,170,381
1744682961799,192,279,334,172,379
1744682961799,187,277,327,170,379
1744682961816,190,275,329,167,379
1744682961816,186,275,327,167,375
1744682961816,189,274,323,167,375
1744682961842,187,272,323,165,375
1744682961879,188,272,322,165,375
1744682961879,187,272,323,167,375
1744682961879,186,272,324,166,372
1744682961891,185,272,321,165,372
1744682961891,187,272,320,166,371
1744682961902,186,272,320,165,373
1744682961902,186,273,320,167,374
1744682961902,185,272,321,167,372
1744682961922,186,273,323,165,375
1744682961922,188,272,323,166,374
1744682961922,187,272,324,167,375
1744682961926,186,272,322,164,374
1744682961937,187,272,322,165,375
1744682961972,188,273,322,165,375
