timestamp,sock1,sock2,sock3,sock4,sock5,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7
1746050039317,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039317,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039317,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039336,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039353,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039370,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039370,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039386,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039403,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039419,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039419,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039436,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039453,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039453,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039470,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039486,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039503,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039503,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039520,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039536,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039536,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039552,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039570,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039570,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039587,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039605,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039619,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039636,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039636,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039653,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039670,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039670,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039686,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039702,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039720,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039720,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039736,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039753,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039753,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039770,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039786,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039803,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039803,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039820,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039836,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039836,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039853,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039869,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039886,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039886,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039904,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039920,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039936,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039936,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039953,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039970,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039970,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050039987,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040003,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040020,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040020,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040036,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040053,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040053,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040070,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040086,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040103,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040103,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040121,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040137,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040137,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040153,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040170,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040186,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040186,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040204,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040219,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040237,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040237,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040252,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040269,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
1746050040269,4095,4095,4095,4095,4095,0,0,0,0,0,0,0
