timestamp,value1,value2,value3,value4,value5
174468675936,203,259,309,283,212
174468675938,205,257,309,281,210
174468675941,205,262,317,281,211
174468675944,205,262,315,282,210
174468675946,204,258,315,284,212
174468675950,207,258,315,288,215
174468675956,203,263,310,283,211
174468675956,205,266,316,286,213
174468675956,206,262,313,283,214
174468675956,205,261,310,282,213
174468675959,205,256,308,279,212
174468675960,201,258,310,278,208
174468675960,201,259,310,282,211
174468675962,201,257,304,277,210
174468675962,201,255,304,277,211
174468675962,203,259,308,277,209
174468675962,202,256,305,277,209
174468675962,202,256,305,278,210
174468675962,203,257,304,275,208
174468675963,202,257,304,273,208
174468675963,201,254,303,272,208
174468675963,201,256,304,273,208
174468675963,201,259,304,274,208
174468675963,202,258,305,277,209
174468675964,206,259,305,275,208
174468675964,205,263,308,279,210
174468675965,202,256,304,277,209
174468675965,202,258,306,281,208
174468675965,201,256,304,272,208
174468675965,203,257,304,274,208
174468675965,203,256,304,277,208
174468675965,200,256,303,272,208
174468675965,204,256,304,272,207
174468675967,203,258,304,272,207
174468675971,206,260,304,275,210
174468675973,203,258,304,272,208
174468675974,206,263,306,276,209
174468675974,205,261,304,276,209
174468675974,208,262,307,279,209
174468675976,208,263,309,277,208
174468675976,207,261,305,277,208
174468675976,208,263,309,277,208
174468675976,206,257,305,275,208
174468675976,207,257,304,274,209
174468675980,207,258,304,277,208
174468675982,205,257,303,272,208
174468675983,205,256,302,272,208
174468675983,203,253,303,272,208
174468675983,203,254,300,272,208
174468675985,202,251,299,272,207
174468675985,202,253,299,272,208
174468675985,202,251,300,272,206
174468675987,204,255,302,272,208
174468675988,204,254,301,272,207
174468675989,203,252,302,272,208
174468675989,203,256,302,272,208
174468675990,203,257,302,272,208
174468675991,204,256,301,273,208
174468675993,204,254,302,272,208
174468675997,202,253,301,272,207
174468675997,202,252,298,270,207
174468675997,200,251,295,270,207
174468675997,200,252,299,270,207
174468675999,199,252,296,269,205
174468675999,199,250,297,270,208
174468675999,203,254,302,271,206
174468676000,203,252,299,273,208
174468676000,202,254,301,272,207
174468676002,203,253,303,272,208
174468676003,202,254,301,272,208
174468676005,202,250,299,271,208
174468676007,202,247,298,270,208
174468676007,201,247,295,271,206
174468676008,198,247,299,272,205
174468676008,199,246,288,272,207
174468676010,199,251,301,270,204
174468676011,199,250,298,270,206
174468676011,200,246,295,267,206
174468676014,194,247,295,271,205
174468676015,197,246,298,270,207
174468676015,199,244,294,271,208
174468676018,198,246,299,271,208
174468676020,198,247,298,270,208
174468676022,199,247,299,271,208
174468676023,201,249,302,272,208
174468676023,201,249,301,272,208
174468676023,202,250,300,272,208
174468676023,203,250,304,273,208
174468676023,199,253,304,273,208
174468676023,203,251,304,273,208
174468676025,201,250,301,274,208
174468676027,199,251,305,272,208
174468676027,201,252,304,274,208
174468676032,203,256,305,275,208
174468676032,203,254,306,274,209
174468676034,203,256,307,275,208
174468676036,202,254,304,274,208
174468676036,202,256,308,275,208
174468676036,206,255,308,278,209
174468676036,203,256,307,278,208
174468676036,203,257,310,281,210
174468676038,203,257,311,279,209
174468676038,203,259,311,282,210
174468676038,203,259,313,282,210
174468676038,204,258,313,283,211
174468676043,204,262,313,277,211
174468676043,206,263,316,282,211
174468676043,207,268,318,281,210
174468676043,205,266,315,278,210
174468676043,203,257,311,277,208
174468676045,202,257,308,273,208
174468676045,201,256,309,280,208
174468676049,201,253,306,275,208
174468676053,201,256,306,275,208
174468676055,200,256,307,277,208
174468676056,197,254,305,274,208
174468676056,202,251,304,272,208
174468676057,199,252,304,274,208
174468676057,197,250,304,274,208
174468676058,202,251,304,274,208
174468676060,199,250,304,274,208
174468676060,199,251,304,277,210
174468676060,198,253,304,273,209
174468676060,198,252,304,275,208
174468676060,198,250,304,273,208
174468676060,199,250,304,275,208
174468676061,199,251,304,273,208
174468676061,199,251,303,272,208
174468676062,197,253,306,274,208
174468676066,199,253,306,273,208
174468676067,200,254,307,275,210
174468676067,199,256,304,279,210
174468676067,201,260,311,279,209
174468676067,202,257,314,282,210
174468676067,201,261,313,279,210
174468676069,203,256,310,278,210
174468676070,202,264,315,284,211
174468676072,199,261,313,283,212
174468676072,204,263,315,283,212
174468676072,199,266,314,282,209
174468676074,205,270,319,283,210
174468676078,205,263,315,279,210
174468676078,203,265,316,281,210
174468676079,206,269,318,285,211
174468676079,207,271,320,286,211
174468676079,205,272,320,282,210
174468676081,204,267,311,279,209
174468676082,205,270,320,283,210
174468676084,205,262,310,280,210
174468676084,208,267,313,279,208
174468676086,207,265,313,280,210
174468676086,206,265,313,280,211
174468676090,207,265,317,278,209
174468676092,206,267,313,279,210
174468676092,206,257,308,274,208
174468676092,202,257,307,277,208
174468676094,206,261,309,277,208
174468676094,203,258,308,276,208
174468676094,203,256,306,274,208
174468676094,202,257,304,272,208
174468676096,203,256,304,272,208
174468676096,205,256,304,272,209
174468676096,202,255,303,272,208
174468676101,201,254,304,272,208
174468676103,202,254,301,272,207
174468676106,201,256,303,272,207
174468676108,203,256,304,273,208
174468676108,205,256,305,274,208
174468676110,203,255,304,272,208
174468676110,202,256,304,273,208
174468676113,206,256,304,275,209
174468676114,205,256,304,274,208
174468676114,202,253,304,273,209
174468676114,205,257,304,275,208
174468676114,203,255,304,272,208
174468676116,204,254,304,272,208
174468676116,203,256,302,272,208
174468676116,203,251,300,272,208
174468676118,202,247,297,272,208
174468676118,201,249,292,271,207
174468676118,198,250,287,269,208
174468676119,197,250,295,272,206
174468676119,198,244,294,270,205
174468676120,194,244,293,266,205
174468676121,196,242,294,268,205
174468676121,197,244,293,269,207
174468676124,195,243,293,265,203
174468676126,197,243,291,265,205
174468676126,197,241,293,266,207
174468676126,197,245,295,268,205
174468676127,196,242,291,263,205
174468676127,199,245,291,269,206
174468676127,199,246,294,269,206
174468676127,197,245,294,266,206
174468676127,195,245,288,267,203
174468676131,195,242,291,267,206
174468676131,197,240,290,269,205
174468676131,196,242,290,265,204
174468676132,196,242,289,263,206
174468676132,196,242,293,265,206
174468676136,197,243,293,268,206
174468676138,198,243,293,266,206
174468676141,197,242,292,265,204
