timestamp,sock1,sock2,sock3,sock4,sock5,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7
1746050648034,0,0,0,0,0,0,0,0,0,0,0,0
1746050648043,0,0,0,0,0,0,0,0,0,0,0,0
1746050648043,0,0,0,0,0,0,0,0,0,0,0,0
1746050648044,0,0,0,0,0,0,0,0,0,0,0,0
1746050648059,0,0,0,0,0,0,0,0,0,0,0,0
1746050648059,0,0,0,0,0,0,0,0,0,0,0,0
1746050648059,0,0,0,0,0,0,0,0,0,0,0,0
1746050648076,0,0,0,0,0,0,0,0,0,0,0,0
1746050648093,0,0,0,0,0,0,0,0,0,0,0,0
1746050648093,0,0,0,0,0,0,0,0,0,0,0,0
1746050648125,0,0,0,0,0,0,0,0,0,0,0,0
1746050648142,0,0,0,0,0,0,0,0,0,0,0,0
1746050648142,0,0,0,0,0,0,0,0,0,0,0,0
1746050648142,0,0,0,0,0,0,0,0,0,0,0,0
1746050648159,0,0,0,0,0,0,0,0,0,0,0,0
1746050648177,0,0,0,0,0,0,0,0,0,0,0,0
1746050648177,0,0,0,0,0,0,0,0,0,0,0,0
1746050648193,0,0,0,0,0,0,0,0,0,0,0,0
1746050648208,0,0,0,0,0,0,0,0,0,0,0,0
1746050648243,0,0,0,0,0,0,0,0,0,0,0,0
1746050648243,0,0,0,0,0,0,0,0,0,0,0,0
1746050648259,0,0,0,0,0,0,0,0,0,0,0,0
1746050648259,0,0,0,0,0,0,0,0,0,0,0,0
1746050648260,0,0,0,0,0,0,0,0,0,0,0,0
1746050648276,0,0,0,0,0,0,0,0,0,0,0,0
1746050648292,0,0,0,0,0,0,0,0,0,0,0,0
1746050648308,0,0,0,0,0,0,0,0,0,0,0,0
1746050648326,0,0,0,0,0,0,0,0,0,0,0,0
1746050648326,0,0,0,0,0,0,0,0,0,0,0,0
1746050648359,0,0,0,0,0,0,0,0,0,0,0,0
1746050648376,0,0,0,0,0,0,0,0,0,0,0,0
1746050648392,0,0,0,0,0,0,0,0,0,0,0,0
1746050648392,0,0,0,0,0,0,0,0,0,0,0,0
1746050648392,0,0,0,0,0,0,0,0,0,0,0,0
1746050648426,0,0,0,0,0,0,0,0,0,0,0,0
1746050648426,0,0,0,0,0,0,0,0,0,0,0,0
1746050648426,0,0,0,0,0,0,0,0,0,0,0,0
1746050648429,0,0,0,0,0,0,0,0,0,0,0,0
1746050648442,0,0,0,0,0,0,0,0,0,0,0,0
1746050648476,0,0,0,0,0,0,0,0,0,0,0,0
1746050648492,0,0,0,0,0,0,0,0,0,0,0,0
1746050648492,0,0,0,0,0,0,0,0,0,0,0,0
1746050648492,0,0,0,0,0,0,0,0,0,0,0,0
1746050648510,0,0,0,0,0,0,0,0,0,0,0,0
1746050648511,0,0,0,0,0,0,0,0,0,0,0,0
1746050648525,0,0,0,0,0,0,0,0,0,0,0,0
1746050648542,0,0,0,0,0,0,0,0,0,0,0,0
1746050648559,0,0,0,0,0,0,0,0,0,0,0,0
1746050648561,0,0,0,0,0,0,0,0,0,0,0,0
1746050648593,0,0,0,0,0,0,0,0,0,0,0,0
1746050648609,0,0,0,0,0,0,0,0,0,0,0,0
1746050648609,0,0,0,0,0,0,0,0,0,0,0,0
1746050648609,0,0,0,0,0,0,0,0,0,0,0,0
