timestamp,sock1,sock2,sock3,sock4,sock5,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7
1746050546419,0,0,0,0,0,0,0,0,0,0,0,0
1746050546419,0,0,0,0,0,0,0,0,0,0,0,0
1746050546438,0,0,0,0,0,0,0,0,0,0,0,0
1746050546455,0,0,0,0,0,0,0,0,0,0,0,0
1746050546455,0,0,0,0,0,0,0,0,0,0,0,0
1746050546488,0,0,0,0,0,0,0,0,0,0,0,0
1746050546504,0,0,0,0,0,0,0,0,0,0,0,0
1746050546504,0,0,0,0,0,0,0,0,0,0,0,0
1746050546522,0,0,0,0,0,0,0,0,0,0,0,0
1746050546522,0,0,0,0,0,0,0,0,0,0,0,0
1746050546537,0,0,0,0,0,0,0,0,0,0,0,0
1746050546537,0,0,0,0,0,0,0,0,0,0,0,0
1746050546555,0,0,0,0,0,0,0,0,0,0,0,0
1746050546572,0,0,0,0,0,0,0,0,0,0,0,0
1746050546589,0,0,0,0,0,0,0,0,0,0,0,0
1746050546624,0,0,0,0,0,0,0,0,0,0,0,0
1746050546638,0,0,0,0,0,0,0,0,0,0,0,0
1746050546673,0,0,0,0,0,0,0,0,0,0,0,0
1746050546685,0,0,0,0,0,0,0,0,0,0,0,0
1746050546688,0,0,0,0,0,0,0,0,0,0,0,0
1746050546690,0,0,0,0,0,0,0,0,0,0,0,0
1746050546705,0,0,0,0,0,0,0,0,0,0,0,0
1746050546720,0,0,0,0,0,0,0,0,0,0,0,0
1746050546739,0,0,0,0,0,0,0,0,0,0,0,0
1746050546755,0,0,0,0,0,0,0,0,0,0,0,0
1746050546755,0,0,0,0,0,0,0,0,0,0,0,0
1746050546755,0,0,0,0,0,0,0,0,0,0,0,0
1746050546755,0,0,0,0,0,0,0,0,0,0,0,0
1746050546755,0,0,0,0,0,0,0,0,0,0,0,0
1746050546755,0,0,0,0,0,0,0,0,0,0,0,0
1746050546771,0,0,0,0,0,0,0,0,0,0,0,0
1746050546788,0,0,0,0,0,0,0,0,0,0,0,0
1746050546788,0,0,0,0,0,0,0,0,0,0,0,0
1746050546806,0,0,0,0,0,0,0,0,0,0,0,0
1746050546822,0,0,0,0,0,0,0,0,0,0,0,0
1746050546855,0,0,0,0,0,0,0,0,0,0,0,0
1746050546871,0,0,0,0,0,0,0,0,0,0,0,0
1746050546871,0,0,0,0,0,0,0,0,0,0,0,0
1746050546871,0,0,0,0,0,0,0,0,0,0,0,0
1746050546872,0,0,0,0,0,0,0,0,0,0,0,0
1746050546888,0,0,0,0,0,0,0,0,0,0,0,0
1746050546906,0,0,0,0,0,0,0,0,0,0,0,0
1746050546948,0,0,0,0,0,0,0,0,0,0,0,0
1746050546967,0,0,0,0,0,0,0,0,0,0,0,0
1746050546984,0,0,0,0,0,0,0,0,0,0,0,0
1746050546984,0,0,0,0,0,0,0,0,0,0,0,0
1746050546984,0,0,0,0,0,0,0,0,0,0,0,0
1746050546984,0,0,0,0,0,0,0,0,0,0,0,0
1746050546984,0,0,0,0,0,0,0,0,0,0,0,0
1746050547000,0,0,0,0,0,0,0,0,0,0,0,0
1746050547017,0,0,0,0,0,0,0,0,0,0,0,0
1746050547017,0,0,0,0,0,0,0,0,0,0,0,0
1746050547033,0,0,0,0,0,0,0,0,0,0,0,0
1746050547050,0,0,0,0,0,0,0,0,0,0,0,0
1746050547075,0,0,0,0,0,0,0,0,0,0,0,0
1746050547087,0,0,0,0,0,0,0,0,0,0,0,0
1746050547094,0,0,0,0,0,0,0,0,0,0,0,0
1746050547094,0,0,0,0,0,0,0,0,0,0,0,0
1746050547110,0,0,0,0,0,0,0,0,0,0,0,0
1746050547126,0,0,0,0,0,0,0,0,0,0,0,0
1746050547126,0,0,0,0,0,0,0,0,0,0,0,0
1746050547144,0,0,0,0,0,0,0,0,0,0,0,0
1746050547159,0,0,0,0,0,0,0,0,0,0,0,0
1746050547177,0,0,0,0,0,0,0,0,0,0,0,0
1746050547194,0,0,0,0,0,0,0,0,0,0,0,0
1746050547227,0,0,0,0,0,0,0,0,0,0,0,0
1746050547227,0,0,0,0,0,0,0,0,0,0,0,0
1746050547227,0,0,0,0,0,0,0,0,0,0,0,0
1746050547227,0,0,0,0,0,0,0,0,0,0,0,0
1746050547243,0,0,0,0,0,0,0,0,0,0,0,0
1746050547243,0,0,0,0,0,0,0,0,0,0,0,0
1746050547260,0,0,0,0,0,0,0,0,0,0,0,0
1746050547276,0,0,0,0,0,0,0,0,0,0,0,0
1746050547310,0,0,0,0,0,0,0,0,0,0,0,0
1746050547344,0,0,0,0,0,0,0,0,0,0,0,0
1746050547344,0,0,0,0,0,0,0,0,0,0,0,0
1746050547344,0,0,0,0,0,0,0,0,0,0,0,0
1746050547350,0,0,0,0,0,0,0,0,0,0,0,0
1746050547361,0,0,0,0,0,0,0,0,0,0,0,0
1746050547361,0,0,0,0,0,0,0,0,0,0,0,0
1746050547376,0,0,0,0,0,0,0,0,0,0,0,0
1746050547376,0,0,0,0,0,0,0,0,0,0,0,0
1746050547393,0,0,0,0,0,0,0,0,0,0,0,0
1746050547410,0,0,0,0,0,0,0,0,0,0,0,0
1746050547443,0,0,0,0,0,0,0,0,0,0,0,0
1746050547443,0,0,0,0,0,0,0,0,0,0,0,0
1746050547443,0,0,0,0,0,0,0,0,0,0,0,0
1746050547460,0,0,0,0,0,0,0,0,0,0,0,0
1746050547460,0,0,0,0,0,0,0,0,0,0,0,0
1746050547477,0,0,0,0,0,0,0,0,0,0,0,0
1746050547494,0,0,0,0,0,0,0,0,0,0,0,0
1746050547496,0,0,0,0,0,0,0,0,0,0,0,0
1746050547510,0,0,0,0,0,0,0,0,0,0,0,0
1746050547547,0,0,0,0,0,0,0,0,0,0,0,0
1746050547563,0,0,0,0,0,0,0,0,0,0,0,0
1746050547567,0,0,0,0,0,0,0,0,0,0,0,0
1746050547583,0,0,0,0,0,0,0,0,0,0,0,0
1746050547583,0,0,0,0,0,0,0,0,0,0,0,0
1746050547583,0,0,0,0,0,0,0,0,0,0,0,0
1746050547600,0,0,0,0,0,0,0,0,0,0,0,0
1746050547616,0,0,0,0,0,0,0,0,0,0,0,0
1746050547616,0,0,0,0,0,0,0,0,0,0,0,0
1746050547633,0,0,0,0,0,0,0,0,0,0,0,0
1746050547667,0,0,0,0,0,0,0,0,0,0,0,0
1746050547684,0,0,0,0,0,0,0,0,0,0,0,0
1746050547684,0,0,0,0,0,0,0,0,0,0,0,0
1746050547684,0,0,0,0,0,0,0,0,0,0,0,0
1746050547701,0,0,0,0,0,0,0,0,0,0,0,0
1746050547701,0,0,0,0,0,0,0,0,0,0,0,0
1746050547716,0,0,0,0,0,0,0,0,0,0,0,0
1746050547734,0,0,0,0,0,0,0,0,0,0,0,0
1746050547736,0,0,0,0,0,0,0,0,0,0,0,0
1746050547750,0,0,0,0,0,0,0,0,0,0,0,0
1746050547783,0,0,0,0,0,0,0,0,0,0,0,0
1746050547800,0,0,0,0,0,0,0,0,0,0,0,0
1746050547815,0,0,0,0,0,0,0,0,0,0,0,0
1746050547815,0,0,0,0,0,0,0,0,0,0,0,0
1746050547815,0,0,0,0,0,0,0,0,0,0,0,0
1746050547833,0,0,0,0,0,0,0,0,0,0,0,0
1746050547833,0,0,0,0,0,0,0,0,0,0,0,0
1746050547850,0,0,0,0,0,0,0,0,0,0,0,0
1746050547866,0,0,0,0,0,0,0,0,0,0,0,0
1746050547883,0,0,0,0,0,0,0,0,0,0,0,0
1746050547917,0,0,0,0,0,0,0,0,0,0,0,0
1746050547961,0,0,0,0,0,0,0,0,0,0,0,0
1746050547966,0,0,0,0,0,0,0,0,0,0,0,0
1746050547967,0,0,0,0,0,0,0,0,0,0,0,0
1746050547986,0,0,0,0,0,0,0,0,0,0,0,0
1746050548030,0,0,0,0,0,0,0,0,0,0,0,0
1746050548033,0,0,0,0,0,0,0,0,0,0,0,0
1746050548050,0,0,0,0,0,0,0,0,0,0,0,0
1746050548050,0,0,0,0,0,0,0,0,0,0,0,0
1746050548066,0,0,0,0,0,0,0,0,0,0,0,0
1746050548084,0,0,0,0,0,0,0,0,0,0,0,0
1746050548102,0,0,0,0,0,0,0,0,0,0,0,0
1746050548102,0,0,0,0,0,0,0,0,0,0,0,0
1746050548102,0,0,0,0,0,0,0,0,0,0,0,0
1746050548102,0,0,0,0,0,0,0,0,0,0,0,0
1746050548102,0,0,0,0,0,0,0,0,0,0,0,0
1746050548102,0,0,0,0,0,0,0,0,0,0,0,0
1746050548102,0,0,0,0,0,0,0,0,0,0,0,0
1746050548103,0,0,0,0,0,0,0,0,0,0,0,0
1746050548118,0,0,0,0,0,0,0,0,0,0,0,0
1746050548136,0,0,0,0,0,0,0,0,0,0,0,0
1746050548168,0,0,0,0,0,0,0,0,0,0,0,0
1746050548168,0,0,0,0,0,0,0,0,0,0,0,0
1746050548168,0,0,0,0,0,0,0,0,0,0,0,0
1746050548170,0,0,0,0,0,0,0,0,0,0,0,0
1746050548203,0,0,0,0,0,0,0,0,0,0,0,0
1746050548218,0,0,0,0,0,0,0,0,0,0,0,0
1746050548218,0,0,0,0,0,0,0,0,0,0,0,0
1746050548218,0,0,0,0,0,0,0,0,0,0,0,0
1746050548235,0,0,0,0,0,0,0,0,0,0,0,0
1746050548268,0,0,0,0,0,0,0,0,0,0,0,0
1746050548286,0,0,0,0,0,0,0,0,0,0,0,0
1746050548286,0,0,0,0,0,0,0,0,0,0,0,0
1746050548286,0,0,0,0,0,0,0,0,0,0,0,0
1746050548290,0,0,0,0,0,0,0,0,0,0,0,0
1746050548302,0,0,0,0,0,0,0,0,0,0,0,0
1746050548319,0,0,0,0,0,0,0,0,0,0,0,0
1746050548335,0,0,0,0,0,0,0,0,0,0,0,0
1746050548336,0,0,0,0,0,0,0,0,0,0,0,0
1746050548369,0,0,0,0,0,0,0,0,0,0,0,0
1746050548402,0,0,0,0,0,0,0,0,0,0,0,0
1746050548402,0,0,0,0,0,0,0,0,0,0,0,0
1746050548402,0,0,0,0,0,0,0,0,0,0,0,0
1746050548402,0,0,0,0,0,0,0,0,0,0,0,0
1746050548419,0,0,0,0,0,0,0,0,0,0,0,0
1746050548435,0,0,0,0,0,0,0,0,0,0,0,0
