sock_reading_1,sock_reading_2,sock_reading_3,sock_reading_4,sock_reading_5,value1,value2,value3,value4,value5,value6,value7,timestamp_ms
0.31784080941148957,0.3864223038620108,0.5094673121780176,0.464742810531785,0.5045363331411107,1.0808499013016057,-0.9985761358740693,-0.8454465987834286,0.8864329864438221,-0.22174843244674855,-0.7279709827338436,0.848505143224854,1744688276450
0.18002515394916274,0.2076042278127352,0.368413807216284,0.32337451246954857,0.3598289745792786,0.55483953112622,-0.9494792676144029,-0.8559683789426354,0.30951985042893454,-0.49236678253573074,-0.73679836042837,0.2244364769394474,1744688276470
0.046172890119000214,0.025171278713500212,0.227130804029399,0.17948028736078064,0.20755064750632957,0.03221517842391927,-0.8997722293499464,-0.8457989925655822,-0.17988874009537503,-0.703737698834621,-0.7414946524506305,-0.2750194800112239,1744688276490
-0.05539516679363995,-0.1247764840698567,0.11299365382057106,0.06235541948921574,0.07808003865034675,-0.4227799539700319,-0.8541833359205773,-0.8286292240831963,-0.5327071911634589,-0.8470974724902954,-0.7420949439075725,-0.6076964086690612,1744688276510
-0.10374178731431667,-0.2115791209042289,0.0487498916667429,-0.0029151630631111107,-0.0016195012464957225,-0.7643599349498968,-0.8168241993163526,-0.8137550841380872,-0.7350196618676699,-0.9260300196507422,-0.7398755203600138,-0.7734395110046669,1744688276530
-0.0904999864834726,-0.21904806812831099,0.045538466084320904,-0.0034499353412759605,-0.016575168320727335,-0.9756940082490972,-0.7903613781734458,-0.8055514587373586,-0.8062389396597704,-0.9541910309228553,-0.736491756924999,-0.8063177993084494,1744688276550
-0.021079676515894284,-0.1498939372621546,0.09980338081926532,0.05750133399132571,0.03163537485079461,-1.0687189765756349,-0.7759543548097704,-0.8043192451456299,-0.7872627519698243,-0.9505259866424377,-0.7333308179746941,-0.7579810126744762,1744688276570
0.08819117136059336,-0.023993081122879702,0.19515423704343038,0.16217165869787153,0.1260129184045196,-1.0752483425491624,-0.7736536062916363,-0.8078818734607338,-0.7247578423241177,-0.9338995795173222,-0.7312059050042085,-0.6798249938424342,1744688276590
0.2156657854247937,0.12856885388245518,0.30820503164906593,0.28455331379098525,0.24021560174281617,-1.0342965853709916,-0.7828095248123087,-0.8132605663855104,-0.6577631392263296,-0.9188406982552346,-0.7303582302810915,-0.6100883540828077,1744688276610
0.340650056197026,0.27686358465321914,0.41599376543212285,0.39870100244684586,0.3470180961673022,-0.9806292098217609,-0.8022125738698069,-0.8179447267885638,-0.6102918244255442,-0.9133584659067703,-0.7306395340215546,-0.5685413774040227,1744688276630
0.4484076187116386,0.39759276474841665,0.5022863780486625,0.48596083278964786,0.4260444208443819,-0.9377429914826548,-0.8299615197585001,-0.8205502559953392,-0.5904633506659364,-0.9189481885237556,-0.7317294846063683,-0.5580804767113395,1744688276650
0.5326775083277427,0.4800923430835142,0.5607748048168386,0.5387812701054611,0.4683349473935321,-0.9160817708051222,-0.8632517696526127,-0.820901717584149,-0.5943810226328502,-0.9322657557601726,-0.7332818334020638,-0.570527848336527,1744688276670
0.5953602777715041,0.5267001613620457,0.5944629262434332,0.5602844504694714,0.4766919176335209,-0.9153492804105267,-0.8983145047682504,-0.8197182535073053,-0.6120359237127656,-0.9476193022832905,-0.7349620147442445,-0.593497469378976,1744688276690
0.6438098213433752,0.5489357700007416,0.6119504116821656,0.5604689072585476,0.462295409091739,-0.9288391111075716,-0.9306570170095126,-0.8181208800967378,-0.6327936021883802,-0.9594021972719047,-0.7364072730061,-0.6159161577910385,1744688276710
0.6868052385334551,0.5613578987763749,0.6224342858629903,0.5510930300228538,0.4392894497419858,-0.9477686880364772,-0.9556503616311145,-0.8171425538023647,-0.6489844221544975,-0.9637989693106496,-0.7371846319885451,-0.6310315778990743,1744688276730
0.7307444709126278,0.5757155628654373,0.6316650452416157,0.5414571145821075,0.419576853208851,-0.9643214595131654,-0.9694453234047404,-0.8173576307447724,-0.6572141787451545,-0.9594435464270882,-0.7368278583732523,-0.6369167738558021,1744688276750
0.7776428684820739,0.5977049980466138,0.6405762817153675,0.5364796666663718,0.4097604477039556,-0.9730062678960607,-0.9701406321086457,-0.8186901743374596,-0.6578419883830982,-0.9470989616948916,-0.7349988564104757,-0.6352443483269536,1744688276770
0.8257379957633475,0.6272590283042512,0.6469088900449749,0.5371431867395396,0.4110115412992309,-0.9706624608664647,-0.9589894577606217,-0.8204256427165266,-0.6534701912820953,-0.9287448319981033,-0.7317504972497322,-0.6293612335601916,1744688276790
0.8720172835649344,0.6614470245912136,0.6485152774473263,0.5422901748778413,0.42113576726972274,-0.955788660828365,-0.9411908927413035,-0.8214306474857143,-0.6472863752178315,-0.9065929156571164,-0.7277876807244339,-0.6225460382951746,1744688276810
0.9148317473105906,0.697884471335902,0.6462400433840921,0.5504996064321283,0.437235169673119,-0.9278639983279691,-0.9256075078911413,-0.8205610620397551,-0.641836232791656,-0.882458516182745,-0.7245623880777132,-0.6169628742470965,1744688276830
0.9550084721284425,0.7367951505363513,0.6448658943973219,0.5613623315057197,0.4576270537765365,-0.8871045519775499,-0.9228003186384471,-0.8171921122817961,-0.6384604763805177,-0.8576599572072704,-0.7240311349666654,-0.6134239991389263,1744688276850
0.9952614954275653,0.7810839463801658,0.651912818229995,0.576158441261134,0.48251642521375065,-0.8348039397117055,-0.9412225325214058,-0.8117335579761694,-0.6373353710227898,-0.8333317298071264,-0.7279759684242626,-0.611767114962775,1744688276870
1.0387673250660392,0.8347991187226803,0.675002067460377,0.5980138193400669,0.5135494706429001,-0.7741096260376137,-0.9822210361515096,-0.8059209233409749,-0.6378852995338055,-0.8108394786088919,-0.7369458129500739,-0.6114977712798207,1744688276890
1.0876262812162651,0.9006301496262613,0.7187106676096159,0.6312021837711401,0.5525975240612669,-0.7107976149579934,-1.035422383233129,-0.8026433752581263,-0.6392952751211773,-0.7919375212211166,-0.7490789600627195,-0.6123398335994601,1744688276910
1.1412153261348026,0.977033203768633,0.7817408676178438,0.679107981089211,0.6001103161222473,-0.6533985306168877,-1.0767314105106638,-0.8051295855004206,-0.6409081751496121,-0.7784165303128692,-0.7592438177703833,-0.6144402250102381,1744688276930
1.1942797336940312,1.055755245620016,0.8551556853486856,0.740970777620759,0.6533449032945499,-0.6120568725764917,-1.0710692990671338,-0.8154944422789744,-0.6423967234564488,-0.7712159611172632,-0.7589816398744876,-0.6181397451755746,1744688276950
1.2352685423189025,1.120853184903686,0.9223621113239177,0.8086333300377111,0.7049081905036111,-0.5959166333655812,-0.9807473473393206,-0.8329336667387243,-0.6437094124866417,-0.7692538331551659,-0.7375641830526055,-0.623402445560446,1744688276970
1.2462172685886324,1.1502686595426121,0.9613197693805485,0.8653055395963547,0.7423385004240637,-0.6095959363085692,-0.7780265699848259,-0.8521558931795917,-0.6448727323401628,-0.7684555988403622,-0.6840782903623285,-0.6291478161362375,1744688276990
1.2055570024579232,1.1203569343198039,0.9490580445173139,0.8880741578554155,0.7495837826067822,-0.6501352583291059,-0.45767394977215703,-0.8628183269607858,-0.6457748510346559,-0.7615366489735069,-0.589941395041087,-0.6328105099433848,1744688277010
1.0941603380479672,1.012667828345275,0.8679561891779678,0.8543705545946155,0.7108474278782786,-0.7061242005186126,-0.04372296666929858,-0.8506218192985515,-0.6460550825855886,-0.738932709491212,-0.45091442605619464,-0.6304236279698662,1744688277030
0.9030744015740422,0.8211185461835834,0.7123633555274045,0.7504991871219843,0.616264191758127,-0.7600408889153756,0.4140998372882717,-0.8002300765694619,-0.6451824214424925,-0.6908717766419401,-0.26782017899711985,-0.6173645608584936,1744688277050
0.6398174354753642,0.5569401052981056,0.49327987074780577,0.5787767799484453,0.467536025691423,-0.7932782704716816,0.8543228691825508,-0.6993908703897653,-0.6427330814566528,-0.6100501812218313,-0.04583068792862647,-0.5896429715635031,1744688277070
0.3300076378076775,0.24897757841073215,0.23865785167389478,0.35981161752367863,0.2807484750102983,-0.7918033805547279,1.222551383437243,-0.5429012365883077,-0.6387854647291717,-0.49396902779914087,0.2070634911423612,-0.5453438434485283,1744688277090
0.012799502923298406,-0.061636805091058566,-0.011978244764987846,0.1281809823647781,0.08404830450965625,-0.7500212769542985,1.4868423633450338,-0.33487196949246806,-0.6342642995880327,-0.3460007453766911,0.48149179197262243,-0.48570576046588,1744688277110
-0.2687377945170254,-0.33122360254501765,-0.21760108085758875,-0.07741601109045589,-0.08995880591182603,-0.6714722651236169,1.6433702000123624,-0.0883573088937371,-0.6310158494985851,-0.1747613416883662,0.7674356949313802,-0.4154019405581285,1744688277130
-0.4789525701409559,-0.5246019515961593,-0.34710511732407007,-0.225817340171519,-0.2143059027752897,-0.5666353314091762,1.7115023308251738,0.1775186068988654,-0.6314179773014904,0.007934370749472503,1.0542239427553386,-0.3418405302664155,1744688277150
-0.5985407762580652,-0.6236598003913134,-0.3877452926485213,-0.30211437899819343,-0.275717515022252,-0.4492236255022426,1.7223253576268427,0.4419600077172414,-0.6374463455051625,0.18978847398467574,1.3302565940832916,-0.27356852493368994,1744688277170
-0.6279532582090044,-0.6305488287070687,-0.3473680072328608,-0.31001276635789793,-0.2769205475446364,-0.33248124243282073,1.7064589733236604,0.6871743480209905,-0.6493253912189441,0.3605978920522892,1.5831009685636688,-0.21807719704904088,1744688277190
-0.5845077535811329,-0.5647140946610436,-0.24999044397503453,-0.2675342796308384,-0.23262057409566056,-0.2264285712633484,1.6856693741707778,0.9022055587564932,-0.6641386338274309,0.5140760821138425,1.8003631878900064,-0.17949709061137506,1744688277210
-0.4949828220403159,-0.45534617437331,-0.12710083020763216,-0.1987385040998195,-0.1618720983392776,-0.13632094267356443,1.6699800657590615,1.085019687382281,-0.6749585265291628,0.6485303946058524,1.9711612331932542,-0.15684547293358053,1744688277230
-0.3868945916894354,-0.3323157396732625,-0.008285457272670785,-0.12527263411529774,-0.08092200022943485,-0.06216798735289815,1.6593606369701068,1.2422004082072404,-0.6710583491844824,0.7662461211351357,2.0874498166767452,-0.14352181637482858,1744688277250
-0.28146523415153385,-0.21862685062420306,0.0858862759157452,-0.06065648524837811,0.0005769815130491142,0.0009161984558278978,1.6476536785611093,1.3861632354796918,-0.6394951960464457,0.8717859929040784,2.1443578133007697,-0.12844826266254514,1744688277270
-0.1900265714009927,-0.12627332709533753,0.14737352399928955,-0.008403297922385042,0.07952007803911125,0.06164948731531451,1.626405733103119,1.5307018701940083,-0.5678258208033751,0.9698709010624805,2.1393158444849947,-0.09862510505005812,1744688277290
-0.11412701088541853,-0.05594713088003408,0.1805553366746804,0.03646216372156993,0.15692404133591267,0.13081374754186745,1.5873008329413174,1.68644903522233,-0.4471515192939176,1.0637409884016975,2.070708758790402,-0.04227842710781383,1744688277310
-0.04849459649089948,6.395167951153086e-05,0.19912699604494818,0.08370445063010398,0.23503691164474932,0.21880497748923192,1.5232098225807165,1.8577594626305614,-0.27445726433407797,1.1545628544660194,1.937358229294857,0.04833153276674546,1744688277330
0.014576100147920235,0.05310195268716969,0.22088030589007793,0.14334197800790163,0.31517859422020117,0.332733322479714,1.4287177016399832,2.041591699716477,-0.05356458223829388,1.241705783820197,1.7398065219529275,0.1749950291856306,1744688277350
0.08097054496057357,0.11308769015738075,0.2615680895959104,0.22147378901556375,0.39657420813201616,0.4737258146619314,1.3009601764772472,2.228049897209686,0.20526258732758246,1.3232009538507072,1.483191539388645,0.33270626951183285,1744688277370
0.1519805276506153,0.18477280079105618,0.32951846731956286,0.31752275573019245,0.4760532314877953,0.6354827293142914,1.1408680451786888,2.402031861687086,0.486530483342829,1.3958506835652666,1.1801541253817003,0.5099993618891683,1744688277390
0.22387603327519176,0.2664781094406791,0.4228511211213943,0.423761309596732,0.5485766082837084,0.8050405378135934,0.9541566027516969,2.545640419351753,0.7711182276863695,1.4550250748653033,0.8516860856977015,0.6905860642353147,1744688277410
0.28994141302500637,0.35165922328021937,0.5305156743790338,0.5274863251548915,0.6085754151500754,0.9658782905609695,0.7512119990254079,2.641083768840689,1.0382709917950608,1.4946262931365033,0.5246632338852436,0.8561606026919173,1744688277430
0.3441250425945408,0.43249692314126503,0.6368569687949922,0.6152867045953285,0.6517716814790652,1.1024027635793805,0.5454740346611623,2.6736719181389685,1.2682121919556628,1.5077290772132443,0.226547771398659,0.9898346739652762,1744688277450
0.38455975033379136,0.5037469995836016,0.7277278133626326,0.6778429729768752,0.6767804695377742,1.2042355218575111,0.3506135461260519,2.634434157215725,1.445383937181776,1.4880629459444679,-0.02077178256889801,1.0794338795711316,1744688277470
0.41501291233824117,0.5649152587853744,0.7953974290056357,0.7132556617786443,0.6857883623514491,1.2689782208748515,0.17735870018705532,2.521840777459088,1.5617931567251595,1.4319742811416083,-0.20567959107083403,1.1199065311063496,1744688277490
0.44327860071721,0.6196952657670945,0.8401858455986325,0.7274194478492817,0.6840313636874409,1.302902629165565,0.03103290936476469,2.3420703185197285,1.6194195456670453,1.3400598042166976,-0.3284996924134986,1.1142481512848643,1744688277510
0.47724626199120995,0.6730687642740394,0.8684378960344397,0.7312449822551287,0.6783136264723554,1.3196503312461267,-0.08934469130270338,2.1074478771512477,1.6305019618684249,1.2176035780952938,-0.39981882399969493,1.072599448132762,1744688277530
0.5207117834087448,0.7276361151816743,0.8881328769950787,0.7359370771460512,0.6750824199149961,1.3372239574735836,-0.19011783287058884,1.8333212014965037,1.614991342997947,1.0734188610276125,-0.4363372610157972,1.0095962087814845,1744688277550
0.5709930310210733,0.7809648444304512,0.904282424926256,0.7483463721697068,0.6785706257106771,1.3735057607677876,-0.2806047946727776,1.534476272608964,1.5953763131806684,0.9174533364323799,-0.4558477593166035,0.9405563449931889,1744688277570
0.6192183737916128,0.8250645742149524,0.9160512582261257,0.7681953650574395,0.6894002634660014,1.440645235959948,-0.3700878915832202,1.2225712170200487,1.5899908892736452,0.7580819569508601,-0.4729829135564828,0.8774379688665634,1744688277590
0.652806514384276,0.8481106011210632,0.9165998208181688,0.787953345720512,0.7039488194169867,1.5391511842897816,-0.465046986575981,0.905618473954033,1.606481572019833,0.6000899819709791,-0.4967811336094387,0.8255540586068311,1744688277610
0.6590325229063269,0.8378082402261254,0.8956023969591109,0.7950600282491407,0.7147397251310378,1.6533107756498144,-0.567282129113937,0.5895285468757883,1.637337196748045,0.44401591291344994,-0.530278572844042,0.7818718014780135,1744688277630
0.6287081297154264,0.7854593938644009,0.8435838040393377,0.7756980011856114,0.7120522544702427,1.7502039965957639,-0.6732953975131442,0.28072047650623067,1.6593042621346508,0.2870306232797534,-0.5716639171068328,0.7354846777048953,1744688277650
0.5593483659987514,0.6897103776112976,0.7566429725094516,0.7193290262780323,0.6867196979944266,1.7844552160479727,-0.7750694467143759,-0.011722863004855316,1.6379578342574317,0.12506145270472047,-0.6162410398421962,0.6705069326051561,1744688277670
0.4572810799244824,0.5589477039359715,0.639828630575157,0.6231764232465735,0.6336037033015387,1.709440263367873,-0.8621502624253848,-0.2757067528361756,1.5374146738782701,-0.0444978276083473,-0.6584920788960626,0.5710861862547045,1744688277690
0.33792851332185275,0.41130305406266443,0.5076404140686733,0.4953886574525418,0.554596361183691,1.4929312126634633,-0.9246351029341582,-0.49810791097822554,1.3331458305020478,-0.22038648299055102,-0.6937564925868341,0.42742233861367773,1744688277710
0.2233832085840973,0.27144817204592797,0.38100125267577084,0.35517888580315143,0.4596043356530059,1.1319855522294804,-0.9562922001910393,-0.6684230084228734,1.0236511636067918,-0.3963235851356159,-0.7192793796258435,0.2408403273296893,1744688277730
0.1370682167308603,0.16428211830796727,0.2813965878236337,0.2287714540546508,0.36438232828787115,0.6601390844152166,-0.9567787077449513,-0.7824192231797042,0.6357026032249032,-0.5617798067905776,-0.7345588374151227,0.02563406205793047,1744688277750
0.09682158114346508,0.10731261282696379,0.22421747380145218,0.14185059771943492,0.28554815934258204,0.14173214300333256,-0.9320661547326068,-0.8439527757142793,0.21942714046916748,-0.7047088597228354,-0.7410536035125918,-0.19379727680609604,1744688277770
0.10917564879923032,0.10498047302841777,0.21399989828508942,0.11131207879412042,0.2348989308776197,-0.3461462833826108,-0.8928437892124014,-0.8640135742488575,-0.16609862359445873,-0.8153675460144907,-0.7414365398620886,-0.3899898246439413,1744688277790
0.16754612841349248,0.14787050360783033,0.24364566739863414,0.13981448333295157,0.21580689902153274,-0.7369629671660685,-0.8515459762887518,-0.8574812782078919,-0.47103083712652927,-0.8896331793811717,-0.7386785850310723,-0.540874785047869,1744688277810
0.25527312450566075,0.2174302645485818,0.2979669741857007,0.2153948122273942,0.22329510657011845,-0.9931599888870981,-0.8191868587672652,-0.8390979133022403,-0.6688229454656919,-0.9302736880659968,-0.7352607176438065,-0.6360148805969935,1744688277830
0.3521528172095589,0.29397037755709526,0.3599564455093831,0.31616695629102426,0.247299930482301,-1.1125078438565401,-0.8030684683909814,-0.8202363113423992,-0.7606677147870007,-0.9456067033706249,-0.732717374243356,-0.6781849314189256,1744688277850
0.4416155722105705,0.36415223038343597,0.4170419286888474,0.41804151705388937,0.2771613820659836,-1.1218030922549342,-0.8058354298884357,-0.8073738726445637,-0.7699826603228267,-0.946316095307613,-0.7315653749903004,-0.6803138676979942,1744688277870
0.5155977291031406,0.42460975182760513,0.46467076645299293,0.5022533815928062,0.30524687010963175,-1.06293095841211,-0.8257361048735802,-0.8023228525388897,-0.7309948772978139,-0.9419829966975964,-0.7315418718651313,-0.6598270992112442,1744688277890
0.5753045232279481,0.48039682399174416,0.5058158622476162,0.5597557511753105,0.32848933625366483,-0.978066545706005,-0.8576582249359559,-0.8036510925081239,-0.6768682405803943,-0.9387302391059706,-0.7320051833790745,-0.6329970889657723,1744688277910
0.6279766092306032,0.5395497324286842,0.5469610645281858,0.5912350590741454,0.3478031259005535,-0.8990530513463711,-0.8945533840706791,-0.8085020024189222,-0.6314576820192961,-0.9385901274699566,-0.732344620814306,-0.6111852524022154,1744688277930
