timestamp_ms,sock_reading_1,sock_reading_2,sock_reading_3,sock_reading_4,sock_reading_5,value1,value2,value5,value4,value6,value7,value3
1.74E+12,0.699292564,0.508366362,0.553212218,0.497455506,0.618821924,-0.584211644,-0.844466156,-0.810463867,-0.638846878,-0.732350529,-0.616275079,-0.815522661
1.74E+12,0.730000017,0.538872638,0.594239447,0.544057725,0.659788524,-0.567448181,-0.847355632,-0.805680732,-0.638849813,-0.73634794,-0.616441237,-0.815765605
1.74E+12,0.73925272,0.55259627,0.618546049,0.579613857,0.685179291,-0.560276865,-0.838668582,-0.801625788,-0.638851082,-0.731081725,-0.616230988,-0.815227567
1.74E+12,0.72058291,0.542981377,0.619390957,0.598103361,0.689414224,-0.577697231,-0.785926891,-0.800108691,-0.638846002,-0.701463968,-0.615678643,-0.814227485
1.74E+12,0.669142706,0.504732331,0.591311358,0.594227913,0.668062141,-0.628167123,-0.652704905,-0.803128332,-0.638838263,-0.637994801,-0.61563253,-0.814438645
1.74E+12,0.582524869,0.434673803,0.531001702,0.564192347,0.61850556,-0.706019098,-0.418949203,-0.809885955,-0.638841607,-0.541809169,-0.616847943,-0.816262026
1.74E+12,0.461359266,0.332441672,0.438029892,0.506383699,0.540473736,-0.791388727,-0.096378604,-0.813160492,-0.638861478,-0.419329247,-0.617898533,-0.814060523
1.74E+12,0.309570132,0.200874103,0.315253624,0.421826255,0.43634899,-0.856577852,0.270741533,-0.798488139,-0.638873641,-0.273237179,-0.613971503,-0.794059494
1.74E+12,0.134222045,0.046003561,0.168829485,0.314313214,0.311168427,-0.877148392,0.622929328,-0.748629743,-0.638842847,-0.097922194,-0.598260971,-0.738453458
1.74E+12,-0.055054971,-0.123390174,0.007766799,0.190163936,0.172281859,-0.842978657,0.913019241,-0.650867682,-0.638786833,0.119841912,-0.564918643,-0.633000493
1.74E+12,-0.246997126,-0.296627081,-0.156940153,0.057622885,0.028685182,-0.760746185,1.125691432,-0.502035047,-0.638798422,0.395199461,-0.511256051,-0.472659257
1.74E+12,-0.429862718,-0.4622551,-0.313482943,-0.074013721,-0.10988628,-0.646379682,1.275762619,-0.309760341,-0.638929699,0.732433293,-0.438713132,-0.2637609
1.74E+12,-0.592635623,-0.609282423,-0.450530395,-0.195404311,-0.2339676,-0.51657472,1.389693658,-0.091514519,-0.639032109,1.111391583,-0.353544205,-0.024056333
1.74E+12,-0.726095032,-0.728319181,-0.558435206,-0.298140791,-0.335319003,-0.386081766,1.486303688,0.128701976,-0.638850151,1.48830045,-0.267218064,0.21989566
1.74E+12,-0.823605901,-0.812461638,-0.630175015,-0.375554673,-0.407684208,-0.267899817,1.569187586,0.32657949,-0.638458688,1.814787087,-0.1953464,0.439087459
1.74E+12,-0.881548332,-0.857814428,-0.661909783,-0.423250735,-0.447259838,-0.171824671,1.631882607,0.484152081,-0.638493004,2.058808914,-0.153666491,0.610854073
1.74E+12,-0.899374794,-0.863621785,-0.653117162,-0.439328417,-0.452846406,-0.101479946,1.667821742,0.594371191,-0.639413893,2.211950336,-0.150415123,0.727670228
1.74E+12,-0.879341967,-0.832044665,-0.606340845,-0.424307805,-0.425708217,-0.052594207,1.676593095,0.663287062,-0.640100727,2.285441852,-0.17849141,0.802329163
1.74E+12,-0.825998346,-0.767663504,-0.526637733,-0.380817635,-0.36920675,-0.015118402,1.664192254,0.708100428,-0.637364369,2.303525625,-0.215413459,0.863663408
1.74E+12,-0.745520366,-0.676804416,-0.420834424,-0.313122791,-0.288287577,0.020522419,1.640164435,0.748928193,-0.627250175,2.295282919,-0.234924387,0.94138662
1.74E+12,-0.64498642,-0.566786637,-0.29670699,-0.226571471,-0.188900258,0.057454051,1.614325326,0.798535576,-0.606481586,2.28461972,-0.221823834,1.049746004
1.74E+12,-0.531667622,-0.445178681,-0.16218744,-0.127033363,-0.07742074,0.0929595,1.593070106,0.858476706,-0.571770302,2.282715066,-0.176977116,1.182606355
1.74E+12,-0.412400843,-0.319135377,-0.024680668,-0.02038535,0.0398685,0.125997306,1.575254901,0.923588258,-0.517654123,2.285735361,-0.109676159,1.321893734
1.74E+12,-0.293094723,-0.194870134,0.109449345,0.087915508,0.157201449,0.164063394,1.550477414,0.988922031,-0.43610625,2.277375744,-0.025980474,1.451154947
1.74E+12,-0.178402829,-0.077297774,0.235193009,0.193147818,0.269632299,0.222356726,1.503107845,1.053947284,-0.319620174,2.236958917,0.077782529,1.565845857
1.74E+12,-0.071579852,0.030136155,0.349004666,0.291520116,0.373213472,0.316331754,1.420807595,1.122942483,-0.165803794,2.151449712,0.212989277,1.675713317
1.74E+12,0.025482333,0.125442306,0.448729291,0.380244282,0.465055146,0.453988966,1.301038051,1.201864991,0.020393383,2.022212344,0.390047827,1.797659078
1.74E+12,0.112060224,0.207910315,0.533386936,0.457498307,0.543283473,0.632403347,1.149445162,1.293455044,0.229622397,1.857861509,0.609453748,1.942349106
1.74E+12,0.188283591,0.277802076,0.602868773,0.522297346,0.606920991,0.839180104,0.971102012,1.394306194,0.454855745,1.658571418,0.859899276,2.102968917
1.74E+12,0.254751428,0.335963697,0.65760481,0.574300575,0.655716103,1.057235213,0.763653086,1.496113747,0.695430639,1.409591595,1.12406122,2.254171726
1.74E+12,0.312141147,0.383415641,0.698261679,0.61358891,0.689949992,1.269786089,0.520769378,1.589651705,0.95292085,1.094149428,1.384986839,2.362323152
1.74E+12,0.360877456,0.42098684,0.725518555,0.640453071,0.710249173,1.462824585,0.24322655,1.668555077,1.222178015,0.714702284,1.62786452,2.399066772
1.74E+12,0.400921472,0.449055933,0.739950876,0.655230116,0.717429325,1.625454293,-0.053565147,1.730364162,1.487004886,0.303562215,1.839832988,2.346983662
1.74E+12,0.431721841,0.467448146,0.742028182,0.658217807,0.712390302,1.750552403,-0.342296775,1.773238917,1.72501681,-0.084372634,2.011711522,2.195402379
1.74E+12,0.452338608,0.475509632,0.732208402,0.649680279,0.696072762,1.836390925,-0.594066561,1.789733371,1.917413589,-0.392970781,2.139369166,1.937761686
1.74E+12,0.46171276,0.472346275,0.711091767,0.62993829,0.669474575,1.887259598,-0.789855801,1.762814752,2.056537386,-0.591221782,2.22042115,1.578714453
1.74E+12,0.459019713,0.457178796,0.679587365,0.59951756,0.63371234,1.911703001,-0.927057397,1.669250133,2.146125468,-0.68783287,2.247827297,1.141875352
1.74E+12,0.444024472,0.429739496,0.639046122,0.559314696,0.590102974,1.919005968,-1.016524137,1.490730068,2.192087595,-0.720251249,2.206279686,0.667483894
1.74E+12,0.417356942,0.390625185,0.591324473,0.510735354,0.540235523,1.914180498,-1.07196273,1.227246803,2.188240961,-0.72719837,2.075101633,0.20494975
1.74E+12,0.380647192,0.341528225,0.538759532,0.455764439,0.486005287,1.890488643,-1.101229965,0.903403201,2.110227811,-0.729641284,1.838450157,-0.19441711
1.74E+12,0.336494226,0.285290475,0.484054583,0.396941372,0.429590602,1.821758931,-1.106813139,0.560426214,1.927481481,-0.73190916,1.499767623,-0.491175221
1.74E+12,0.288276941,0.225757318,0.430089499,0.337231397,0.373364696,1.663795961,-1.091503547,0.237306442,1.624895585,-0.732704037,1.089803891,-0.675321622
1.74E+12,0.239843047,0.167443688,0.379681678,0.279802784,0.319748496,1.374414912,-1.060858901,-0.044877278,1.216983175,-0.732056722,0.658502186,-0.76855004
1.74E+12,0.195126146,0.115055099,0.335328764,0.227736496,0.271022309,0.946093978,-1.021349469,-0.284088926,0.748685469,-0.731350716,0.256777571,-0.805970087
1.74E+12,0.157743824,0.072930369,0.298965686,0.183707523,0.229123569,0.426337791,-0.978768575,-0.4862922,0.285408984,-0.731315746,-0.077353216,-0.816480059
1.74E+12,0.1306256,0.044487347,0.271767319,0.14968485,0.195463238,-0.094997845,-0.938466983,-0.653695935,-0.107472073,-0.731626303,-0.324270279,-0.816897112
1.74E+12,0.115713334,0.031757636,0.254025235,0.126699188,0.170794195,-0.524705697,-0.905351609,-0.781274349,-0.388937589,-0.731783233,-0.483726516,-0.815317303
1.74E+12,0.113769908,0.0350893,0.245121744,0.114722714,0.155159659,-0.805952763,-0.882854915,-0.862646777,-0.554178107,-0.731709358,-0.571115866,-0.814703515
1.74E+12,0.124323289,0.053076207,0.243615055,0.112691614,0.147937426,-0.937975006,-0.872109205,-0.899381151,-0.627371366,-0.73160291,-0.608971265,-0.815057008
1.74E+12,0.145760831,0.082739504,0.247435151,0.118680442,0.147977374,-0.967476305,-0.872204685,-0.904850035,-0.645192716,-0.731590123,-0.618967349,-0.815449292
1.74E+12,0.175572039,0.119944933,0.25417225,0.13021018,0.153809286,-0.956308924,-0.881294096,-0.898300572,-0.641441466,-0.73163463,-0.6178127,-0.815451534
1.74E+12,0.210717642,0.159997053,0.26142184,0.144644832,0.163881495,-0.946585531,-0.897667624,-0.894428949,-0.636825881,-0.731659282,-0.615500421,-0.81527078
1.74E+12,0.248081189,0.198317833,0.267136969,0.159611403,0.176784195,-0.94838558,-0.919781363,-0.897939608,-0.637007294,-0.731646839,-0.615265982,-0.815189295
1.74E+12,0.284940946,0.231101294,0.269934002,0.173371166,0.191417361,-0.953442854,-0.945302757,-0.906387037,-0.639065648,-0.731630095,-0.616142341,-0.815234933
1.74E+12,0.319389791,0.25584247,0.269304698,0.185079013,0.207080501,-0.954518948,-0.970808117,-0.916438007,-0.639821947,-0.731634818,-0.616597753,-0.815290026
1.74E+12,0.350633398,0.271665129,0.265703676,0.194890246,0.223483801,-0.952414844,-0.99309732,-0.927371383,-0.639185977,-0.731650253,-0.616384381,-0.815294385
1.74E+12,0.379113132,0.279410582,0.260501762,0.20390417,0.240699348,-0.951267092,-1.010613787,-0.93998347,-0.638544882,-0.731646422,-0.616078348,-0.815279083
1.74E+12,0.406427262,0.281489292,0.255816731,0.213963055,0.259080233,-0.952457487,-1.023205876,-0.953487285,-0.638552079,-0.731617343,-0.616045141,-0.815276832
1.74E+12,0.435056535,0.281529512,0.254248608,0.227346453,0.279172018,-0.95315404,-1.030832142,-0.964125071,-0.638854641,-0.73160487,-0.61617149,-0.815271423
1.74E+12,0.4679312,0.283877745,0.258554494,0.246410976,0.30162896,-0.948753643,-1.032897421,-0.966899442,-0.63898841,-0.731654928,-0.616231294,-0.815244421
1.74E+12,0.5079004,0.293014171,0.271298447,0.273225163,0.327133225,-0.93620306,-1.028763035,-0.958760283,-0.638907997,-0.731726699,-0.616190137,-0.815234546
1.74E+12,0.557177856,0.312945297,0.294508084,0.309241307,0.356305939,-0.915886016,-1.019004687,-0.940684899,-0.638809303,-0.731687508,-0.616162325,-0.815297405
1.74E+12,0.616838852,0.346630325,0.329364498,0.355034722,0.389598007,-0.891169031,-1.006573456,-0.917291909,-0.638802047,-0.731496375,-0.616207124,-0.815384034
1.74E+12,0.686434372,0.395490761,0.37594801,0.410128978,0.427156331,-0.865943105,-0.996276172,-0.89420981,-0.638844476,-0.731395774,-0.616237361,-0.815328617
1.74E+12,0.763771719,0.459047151,0.433060165,0.47291563,0.468673833,-0.841436095,-0.991403429,-0.874808345,-0.638866857,-0.731709398,-0.616145292,-0.815084793
1.74E+12,0.844890609,0.534722619,0.498141735,0.540670151,0.513244461,-0.814544622,-0.989547623,-0.85866927,-0.63885765,-0.732238112,-0.616013481,-0.814966971
1.74E+12,0.924243267,0.617847685,0.567305672,0.609662262,0.559252529,-0.779624264,-0.983102402,-0.842977335,-0.638843954,-0.73210137,-0.616104706,-0.81537697
1.74E+12,0.99506875,0.701890468,0.635500743,0.675357414,0.604327075,-0.732545373,-0.967614271,-0.825364179,-0.63884199,-0.730813082,-0.616474929,-0.816027395
1.74E+12,1.049936298,0.778917977,0.696813962,0.732705038,0.645386635,-0.67343684,-0.950841885,-0.805692022,-0.638845482,-0.729398234,-0.616628255,-0.815779933
1.74E+12,1.081418212,0.840268154,0.744906909,0.776505656,0.678789999,-0.607172755,-0.94679062,-0.785856913,-0.638846139,-0.728502512,-0.615986148,-0.81416802
1.74E+12,1.082838292,0.877382135,0.773563414,0.801841128,0.70059588,-0.543999659,-0.94947056,-0.768329699,-0.638847322,-0.722917098,-0.615078041,-0.813248893
1.74E+12,1.049027231,0.882717341,0.777306237,0.804540358,0.706920519,-0.500118517,-0.91005641,-0.754181147,-0.63885394,-0.698204553,-0.615674933,-0.816034677
1.74E+12,0.977004134,0.850640687,0.752022475,0.781639612,0.694367939,-0.493717246,-0.752317834,-0.741216277,-0.638857206,-0.636319457,-0.61805983,-0.820039757
1.74E+12,0.866498541,0.778192783,0.695525901,0.731786951,0.660493584,-0.535226309,-0.424766231,-0.723531256,-0.638842695,-0.527816842,-0.616837289,-0.811093287
1.74E+12,0.720234915,0.665621513,0.607982879,0.6555378,0.604249211,-0.618693894,0.056809861,-0.693668705,-0.638820302,-0.379138351,-0.600133094,-0.765565562
1.74E+12,0.543923829,0.516606263,0.492137609,0.555495091,0.526347032,-0.722084,0.611625813,-0.646369799,-0.638830708,-0.207108366,-0.555561389,-0.663030158
1.74E+12,0.345938557,0.338129161,0.35329084,0.43626177,0.429477658,-0.816894189,1.129859004,-0.580557295,-0.638889914,-0.023427948,-0.479854427,-0.501345712
1.74E+12,0.136696676,0.1399919,0.199011454,0.304193383,0.318323384,-0.881457046,1.517769175,-0.496963155,-0.638925117,0.180117084,-0.384164829,-0.301664573
1.74E+12,-0.072193799,-0.065979841,0.038589917,0.166961169,0.199328614,-0.9098635,1.737241134,-0.393470062,-0.638831763,0.430556867,-0.289668124,-0.097048506
1.74E+12,-0.268932091,-0.266963728,-0.11772575,0.032958952,0.080222533,-0.908814415,1.817140417,-0.263803456,-0.638665031,0.749917046,-0.21616494,0.087767551
1.74E+12,-0.442554904,-0.450289838,-0.259639694,-0.089391878,-0.030668999,-0.884020005,1.82070564,-0.101855657,-0.638703309,1.127054775,-0.171691625,0.249485511
1.74E+12,-0.583883115,-0.604583896,-0.377764625,-0.192367731,-0.12524321,-0.830321012,1.797129274,0.092492449,-0.639102709,1.513913377,-0.149128204,0.403396767
1.74E+12,-0.686278819,-0.720773738,-0.464508136,-0.269616452,-0.196460845,-0.736335125,1.763206042,0.310529205,-0.639432175,1.849646688,-0.130715351,0.568995403
1.74E+12,-0.74613005,-0.792841876,-0.514771222,-0.316697424,-0.239084483,-0.597785185,1.719775549,0.535456784,-0.638945568,2.090670884,-0.098083058,0.754106226
1.74E+12,-0.763013967,-0.818238957,-0.526361994,-0.331420442,-0.250205349,-0.426683713,1.670340553,0.746756468,-0.637656838,2.228488611,-0.04255057,0.94728293
1.74E+12,-0.739528659,-0.797919251,-0.50006894,-0.313943083,-0.229485337,-0.249822856,1.622035307,0.92785064,-0.636119957,2.288807146,0.031464272,1.124836074
1.74E+12,-0.680824258,-0.736012092,-0.439392525,-0.266622186,-0.179090688,-0.096672523,1.578323819,1.072708906,-0.631516092,2.311311048,0.112813934,1.268788218
1.74E+12,-0.593901429,-0.639193003,-0.349989709,-0.193651808,-0.103345022,0.017295262,1.537150978,1.186389341,-0.612332613,2.322114238,0.194023088,1.381726406
1.74E+12,-0.48677453,-0.515855441,-0.238929869,-0.100549195,-0.008170238,0.099710096,1.494324174,1.280155908,-0.558877401,2.320658589,0.277160721,1.486064291
1.74E+12,-0.367612746,-0.37520185,-0.113882588,0.006434422,0.099593171,0.174552776,1.444772408,1.365541322,-0.452670009,2.288812243,0.372393514,1.607729028
1.74E+12,-0.243971769,-0.226369758,0.017645208,0.120901356,0.212890725,0.265765103,1.379904625,1.450002221,-0.28739776,2.207590672,0.492401937,1.756397201
1.74E+12,-0.122210127,-0.077689668,0.148928418,0.236828005,0.325098058,0.385415147,1.286218015,1.534862671,-0.07250046,2.065663977,0.646400777,1.916700323
1.74E+12,-0.007150954,0.063857313,0.274440035,0.348970197,0.43053786,0.533085617,1.148988253,1.616347738,0.171471379,1.85914061,0.836076391,2.055940362
1.74E+12,0.097992635,0.192947242,0.390043885,0.453123452,0.524825446,0.701890678,0.958186246,1.689688554,0.422229394,1.589621379,1.055518611,2.141953728
1.74E+12,0.191453881,0.305984603,0.492978274,0.546226047,0.60502227,0.883955106,0.712159015,1.753382394,0.665973904,1.263690307,1.295310262,2.159269433
1.74E+12,0.272571832,0.400964768,0.581671807,0.62631077,0.669600427,1.072145824,0.419608586,1.809196273,0.901119341,0.894516843,1.546419885,2.113735883
1.74E+12,0.341358102,0.477178987,0.655449525,0.692329918,0.718244159,1.258622441,0.101415584,1.857181332,1.130531324,0.505382941,1.799238523,2.022691268
1.74E+12,0.398062231,0.534829463,0.714194426,0.743896024,0.751534842,1.433226698,-0.211493174,1.891163809,1.350557883,0.13029192,2.040283551,1.897975282
1.74E+12,0.442818791,0.574629306,0.758027535,0.780994558,0.770580794,1.584948204,-0.48759904,1.90042717,1.550231357,-0.193727197,2.253809626,1.735406703
1.74E+12,0.475438054,0.597459235,0.787060742,0.8037301,0.776659594,1.705728189,-0.706154107,1.875580892,1.719979348,-0.439252304,2.429038558,1.518407157
1.74E+12,0.495371729,0.604139261,0.801262281,0.812161006,0.770936254,1.792298508,-0.862101789,1.811617267,1.856544215,-0.597316819,2.564624172,1.23178459
1.74E+12,0.501851603,0.595350937,0.800456393,0.806259343,0.754305456,1.844782544,-0.963554186,1.706588273,1.958346688,-0.678785546,2.663943894,0.876931424
1.74E+12,0.494167387,0.571717385,0.784457649,0.786006372,0.72738227,1.865823325,-1.025881633,1.560838475,2.02016032,-0.709011687,2.725372155,0.480219174
1.74E+12,0.4720253,0.534017951,0.75331751,0.751604392,0.690636683,1.86161388,-1.064569032,1.378372517,2.034615788,-0.716556443,2.736271129,0.087623625
1.74E+12,0.435913962,0.483485805,0.707637645,0.703758641,0.644637374,1.838782873,-1.088576776,1.165978448,1.993742252,-0.720687573,2.672722579,-0.253321656
1.74E+12,0.387401242,0.422114332,0.648884021,0.643963104,0.590344322,1.79281908,-1.098256759,0.929376495,1.882433092,-0.726660795,2.502154034,-0.511455608
1.74E+12,0.32929516,0.352887094,0.579623325,0.574715531,0.529373908,1.698904758,-1.089824467,0.672610644,1.674758342,-0.731574188,2.193548006,-0.678532363
1.74E+12,0.265622315,0.279851215,0.50360492,0.499592214,0.464158955,1.522957612,-1.062415287,0.403148786,1.351116369,-0.733002689,1.741694671,-0.766219353
1.74E+12,0.201405346,0.207978269,0.425632163,0.423132966,0.397942541,1.249402321,-1.021403665,0.135721851,0.926611543,-0.732094423,1.190034618,-0.799557012
1.74E+12,0.142253073,0.142798037,0.351206145,0.350519785,0.334577187,0.898448698,-0.975865314,-0.110872521,0.458111338,-0.731198921,0.623247555,-0.807082804
1.74E+12,0.093809526,0.089842167,0.28597605,0.287074666,0.278144505,0.518024281,-0.933924639,-0.320008495,0.021417527,-0.731235988,0.130373972,-0.809170738
1.74E+12,0.061136723,0.053984968,0.23508079,0.237645407,0.232455056,0.162956218,-0.900432829,-0.4810329,-0.317752982,-0.731665857,-0.229233922,-0.81266742
1.74E+12,0.048125222,0.038803287,0.202501377,0.205982811,0.200522491,-0.125860204,-0.877010759,-0.592059233,-0.524479242,-0.731840441,-0.439677748,-0.815809892
1.74E+12,0.05703021,0.046084066,0.19055014,0.194227549,0.184119899,-0.338557479,-0.862312407,-0.662691534,-0.608307722,-0.73171632,-0.528300199,-0.816497177
1.74E+12,0.088215001,0.075582114,0.19959722,0.202612623,0.183514137,-0.49722813,-0.852886264,-0.711049885,-0.618458988,-0.731576284,-0.550779867,-0.815561994
1.74E+12,0.140148867,0.125078033,0.22808367,0.229447576,0.197437684,-0.632336755,-0.845845786,-0.75346274,-0.611406776,-0.731573003,-0.55963219,-0.814842576
1.74E+12,0.209659064,0.190722027,0.272809199,0.271392557,0.223306206,-0.755446593,-0.841385755,-0.796134651,-0.616077791,-0.731644101,-0.577622087,-0.814951503
1.74E+12,0.292389671,0.267591931,0.329428879,0.323969811,0.257637292,-0.856154299,-0.842148807,-0.836630494,-0.629600778,-0.731680074,-0.599478397,-0.815334069
1.74E+12,0.38338515,0.350358103,0.393060578,0.382214354,0.296585596,-0.920902176,-0.850075607,-0.870913736,-0.639267557,-0.731649796,-0.613582181,-0.815445445
1.74E+12,0.477701895,0.433940341,0.45889832,0.441345546,0.336491282,-0.949360338,-0.864219667,-0.897506199,-0.640846338,-0.731601484,-0.617386163,-0.81530437
1.74E+12,0.570956176,0.51405855,0.522742187,0.497348519,0.374344662,-0.954530978,-0.881301719,-0.916882033,-0.638768793,-0.731605186,-0.616237578,-0.815198095
1.74E+12,0.659735446,0.587609352,0.581382824,0.547382739,0.408096133,-0.952150797,-0.897603844,-0.929555114,-0.637719126,-0.731678749,-0.615325557,-0.815253157
1.74E+12,0.741825008,0.652834367,0.632808207,0.589973313,0.436777645,-0.951228991,-0.910332286,-0.935674358,-0.638365658,-0.73173371,-0.615793308,-0.81534356
1.74E+12,0.816229136,0.70927651,0.676225803,0.624978618,0.460439524,-0.95192924,-0.918194529,-0.936080721,-0.639164107,-0.731641169,-0.616409261,-0.815294061
1.74E+12,0.882993134,0.75754619,0.711913309,0.653358555,0.479935925,-0.949171513,-0.921548714,-0.932858808,-0.639219782,-0.731442742,-0.616370852,-0.815132449
1.74E+12,0.942858779,0.798940049,0.740927212,0.676789409,0.496609315,-0.937118543,-0.921848917,-0.92800907,-0.638868392,-0.731447038,-0.616089105,-0.8151269
1.74E+12,0.996808019,0.834970286,0.764711638,0.697184823,0.511928756,-0.91192126,-0.920220032,-0.921543888,-0.638680384,-0.731871313,-0.61619598,-0.815450822
1.74E+12,1.04556612,0.866872078,0.784660549,0.716189464,0.527131821,-0.873021672,-0.916193174,-0.911411008,-0.638760443,-0.732271464,-0.616525596,-0.815747622
1.74E+12,1.089143325,0.895159119,0.801693047,0.734713827,0.542911075,-0.823308001,-0.908355056,-0.895531794,-0.638890684,-0.73175305,-0.616304231,-0.815336469
1.74E+12,1.126491931,0.919292325,0.815902462,0.752575467,0.55917737,-0.767580195,-0.897231569,-0.874053304,-0.638915469,-0.730417383,-0.615431249,-0.814328741
1.74E+12,1.15534359,0.937515009,0.826334133,0.768303101,0.574925637,-0.710116236,-0.887130345,-0.849852927,-0.638855546,-0.730340818,-0.615290404,-0.81432205
1.74E+12,1.172271471,0.946890735,0.830934388,0.779144912,0.588224042,-0.653818129,-0.881884477,-0.826541445,-0.638800078,-0.733306173,-0.617218737,-0.816633816
1.74E+12,1.172994934,0.943559221,0.826695558,0.781300693,0.596341882,-0.602117631,-0.874554384,-0.805206815,-0.638808952,-0.735551552,-0.618934514,-0.818409593
1.74E+12,1.152911589,0.923201307,0.809999644,0.770370283,0.596022377,-0.56160976,-0.839698692,-0.782819689,-0.638880664,-0.724461109,-0.612221571,-0.81026587
1.74E+12,1.107804727,0.881676142,0.777137344,0.741980139,0.583891179,-0.542201586,-0.737261711,-0.753835855,-0.638936662,-0.681567963,-0.584739124,-0.778321615
1.74E+12,1.034636856,0.815762794,0.724949933,0.692518436,0.55696947,-0.553487629,-0.52794774,-0.713060116,-0.638865765,-0.59023399,-0.524957397,-0.709161117
1.74E+12,0.932308686,0.72390744,0.651511532,0.619880471,0.513234222,-0.598885329,-0.193559637,-0.657368372,-0.638687209,-0.443147053,-0.427341892,-0.595219594
1.74E+12,0.802245827,0.606853328,0.556744141,0.524106024,0.452143028,-0.671404299,0.245450858,-0.586792022,-0.638657125,-0.246609468,-0.296294123,-0.440419603
1.74E+12,0.648682737,0.468024675,0.442846979,0.407786929,0.375025891,-0.755512852,0.727214662,-0.505984788,-0.639001652,-0.018893406,-0.147323824,-0.263968487
1.74E+12,0.478552152,0.313557888,0.31443462,0.276144445,0.285250775,-0.834985288,1.170155492,-0.423763735,-0.639399787,0.219915624,-0.003065942,-0.095717401
1.74E+12,0.30095602,0.151926881,0.178319698,0.136724706,0.18809887,-0.899006662,1.508640389,-0.347608834,-0.639052222,0.461210616,0.114833556,0.039277305
1.74E+12,0.126276428,-0.00681544,0.042939492,-0.001271362,0.090335911,-0.939560517,1.716944855,-0.275432954,-0.637882427,0.711132941,0.192611688,0.13741192
1.74E+12,-0.03494045,-0.152079671,-0.08250369,-0.127936878,-0.00047467,-0.944776693,1.809002298,-0.192405159,-0.637586515,0.979145207,0.226783994,0.220772347
1.74E+12,-0.173148157,-0.273907567,-0.189059309,-0.233745507,-0.076818108,-0.899245816,1.821942993,-0.077896266,-0.639990205,1.263165076,0.2238469,0.325153565
1.74E+12,-0.280826021,-0.364081218,-0.269041335,-0.310610139,-0.132102915,-0.793252095,1.795169689,0.081573232,-0.642403489,1.543258993,0.199135165,0.480309945
1.74E+12,-0.353215029,-0.417004441,-0.316877915,-0.352758451,-0.161427645,-0.631910732,1.753503754,0.282967728,-0.633909198,1.785456348,0.173599288,0.694525655
1.74E+12,-0.388671337,-0.430234082,-0.329673372,-0.357309578,-0.162126209,-0.435877173,1.702216346,0.507030708,-0.597074135,1.953427449,0.167983744,0.951483035
1.74E+12,-0.388615069,-0.404604022,-0.30741375,-0.324491568,-0.134020105,-0.232480709,1.635200822,0.727097045,-0.515206734,2.024295871,0.197122064,1.220483715
1.74E+12,-0.357116036,-0.343952564,-0.252810391,-0.257496689,-0.079356491,-0.041990913,1.547412355,0.920907633,-0.381527197,1.998984022,0.266580598,1.473551396
1.74E+12,-0.300206879,-0.254522575,-0.170834306,-0.162020936,-0.002460038,0.132311565,1.441127575,1.079093467,-0.205342537,1.898778429,0.371411644,1.6979959
1.74E+12,-0.225043542,-0.144145319,-0.06803765,-0.04556993,0.090833638,0.303086394,1.32158269,1.205762022,-0.008941123,1.749896508,0.498736038,1.895553517
1.74E+12,-0.139041558,-0.02133854,0.048219051,0.083366314,0.19386976,0.488589236,1.184988964,1.311444983,0.187645474,1.564824004,0.637399632,2.069224205
1.74E+12,-0.049105488,0.105553621,0.170516096,0.216161963,0.299888931,0.701013867,1.010804094,1.404268405,0.383666986,1.333321351,0.789495552,2.20952758
1.74E+12,0.038957541,0.229073145,0.292003225,0.344826511,0.402668056,0.939195941,0.771919299,1.486120225,0.598069735,1.035143421,0.970286522,2.293856131
1.74E+12,0.120785112,0.343141518,0.406844605,0.462614965,0.497010085,1.188177536,0.458959638,1.555356674,0.849998881,0.668062369,1.193540244,2.300748413
1.74E+12,0.193551674,0.443301755,0.510456179,0.564419414,0.579033645,1.426424304,0.095407088,1.611435026,1.138850556,0.26458519,1.457362203,2.224538981
1.74E+12,0.255827105,0.526715615,0.599547902,0.646917143,0.646248132,1.635901959,-0.270770958,1.655629244,1.442117573,-0.11840484,1.743237906,2.075506078
1.74E+12,0.307255328,0.591956688,0.67201179,0.708487047,0.69743523,1.807109839,-0.588471178,1.686708025,1.728083335,-0.424998087,2.02368647,1.86866181
1.74E+12,0.348130505,0.638666554,0.726713572,0.748941506,0.732388422,1.937826803,-0.822789281,1.696743465,1.970285246,-0.622867232,2.270518452,1.615717586
1.74E+12,0.37896155,0.66715782,0.763250497,0.769148599,0.751582387,2.030211829,-0.967146376,1.673180797,2.157232949,-0.715459623,2.465022224,1.325592645
1.74E+12,0.400115522,0.678052051,0.781732563,0.770632874,0.755850341,2.088455579,-1.042777999,1.606709052,2.295720608,-0.737478615,2.609498278,1.007227801
1.74E+12,0.411614863,0.672030773,0.782631857,0.75523823,0.746138678,2.11763019,-1.081943587,1.497375622,2.404451023,-0.732352951,2.726749184,0.670970856
1.74E+12,0.413132664,0.649753137,0.766727231,0.724914751,0.72338697,2.125141217,-1.107079156,1.352459357,2.496269579,-0.727861109,2.834868305,0.331109229
1.74E+12,0.404187465,0.61195617,0.735149974,0.681657257,0.688551287,2.120163912,-1.123884257,1.17794232,2.556849219,-0.729694439,2.910349755,0.00851062
1.74E+12,0.384491831,0.559708319,0.689511564,0.62758364,0.642754433,2.101889386,-1.129222166,0.971976256,2.5375461,-0.732641271,2.878029463,-0.272920697
