timestamp,value1,value2,value3,value4,value5,value6
1744682863748,336,560,492,214,593,0,341
1744682863757,336,561,490,215,596,0,341
1744682863757,339,560,491,214,594,0,339
1744682863774,337,563,493,215,597,0,338
1744682863774,336,561,493,215,595,0,337
1744682863792,339,560,493,214,601,0,339
1744682863809,339,561,496,215,602,0,341
1744682863809,339,561,496,213,598,0,339
1744682863827,346,560,496,217,600,0,341
1744682863857,347,563,496,215,602,0,343
1744682863876,349,561,496,215,598,0,343
1744682863876,350,565,497,218,606,0,346
1744682863876,349,563,496,218,605,0,344
1744682863876,351,563,498,221,601,0,345
1744682863892,355,566,496,221,603,0,347
1744682863908,358,563,496,222,608,0,343
1744682863908,351,566,499,221,609,0,347
1744682863926,352,566,498,219,606,0,348
1744682863926,353,566,497,221,607,0,349
1744682863941,353,566,499,222,606,0,351
1744682863975,355,567,497,222,609,0,349
1744682863994,352,570,500,222,608,0,349
1744682863994,353,566,498,221,607,0,349
1744682863994,355,569,500,224,607,0,350
1744682864027,357,569,501,225,608,0,350
1744682864027,358,566,499,225,606,0,351
1744682864033,358,569,500,225,609,0,352
1744682864033,357,567,499,224,607,0,352
1744682864046,360,573,502,226,608,0,351
1744682864062,362,570,501,224,608,0,352
1744682864062,362,567,500,226,611,0,353
1744682864095,361,570,501,227,610,0,353
1744682864112,360,571,503,228,608,0,353
1744682864112,362,571,505,228,607,0,353
1744682864112,359,571,504,227,608,0,353
1744682864131,364,569,505,228,610,0,352
1744682864131,362,572,505,227,610,0,355
1744682864145,359,573,504,229,609,0,354
1744682864163,359,573,503,231,610,0,352
1744682864163,355,573,506,228,608,0,354
1744682864181,357,571,505,228,610,0,352
1744682864181,355,575,504,229,610,0,354
1744682864214,355,576,503,228,608,0,350
1744682864230,356,573,505,230,608,0,352
1744682864230,354,575,506,231,609,0,352
1744682864230,356,575,501,228,609,0,351
1744682864246,355,573,502,229,611,0,351
1744682864263,354,576,504,231,608,0,347
1744682864263,355,573,502,229,606,0,347
1744682864279,354,575,505,229,606,0,347
1744682864279,355,573,503,229,609,0,347
1744682864297,355,575,505,230,609,0,345
1744682864332,355,574,503,229,605,0,343
1744682864343,355,573,502,230,607,0,346
1744682864354,355,574,503,231,607,0,346
1744682864354,357,576,502,230,605,0,346
1744682864354,353,574,499,228,607,0,346
1744682864362,351,572,498,230,606,0,343
1744682864379,352,575,501,229,603,0,342
1744682864379,352,573,500,230,605,0,342
1744682864398,352,573,502,229,609,0,343
1744682864412,351,575,503,230,608,0,346
1744682864412,351,574,500,231,605,0,341
1744682864446,353,575,499,230,605,0,339
1744682864463,354,574,503,229,604,0,344
1744682864463,354,571,501,231,608,0,342
1744682864463,353,576,503,230,609,0,343
1744682864479,351,576,503,230,606,0,345
1744682864479,355,575,503,230,607,0,346
1744682864495,357,574,503,231,608,0,346
1744682864512,357,575,502,234,610,0,343
1744682864512,355,576,502,234,609,0,346
1744682864549,355,574,501,233,608,0,345
1744682864569,357,575,503,233,609,0,343
1744682864584,356,576,503,230,607,0,342
1744682864584,357,574,502,231,608,0,343
1744682864584,357,576,502,230,608,0,345
1744682864597,357,576,502,233,607,0,343
1744682864597,358,576,500,235,605,0,342
1744682864597,356,574,501,235,608,0,343
1744682864619,357,576,501,233,609,0,343
1744682864621,357,576,505,234,611,0,342
1744682864635,355,576,504,230,609,0,345
1744682864690,356,576,503,234,608,0,341
1744682864711,355,576,505,231,607,0,342
1744682864711,357,575,505,233,607,0,341
1744682864711,357,576,506,234,610,0,342
1744682864711,357,576,502,231,609,0,340
1744682864720,355,576,503,231,606,0,338
1744682864720,355,576,504,230,607,0,341
1744682864739,357,576,506,233,608,0,339
1744682864739,355,576,506,233,609,0,341
1744682864756,356,577,506,234,609,0,340
1744682864756,357,577,506,234,607,0,339
1744682864773,355,577,507,232,607,0,338
1744682864806,356,577,504,234,609,0,340
1744682864824,355,577,507,234,609,0,338
1744682864824,355,579,506,235,608,0,341
1744682864824,356,578,506,234,608,0,340
1744682864840,357,577,506,235,608,0,340
1744682864840,358,578,506,233,610,0,339
1744682864853,358,578,507,234,612,0,342
1744682864853,355,579,503,233,611,0,342
1744682864873,358,582,508,233,609,0,341
1744682864873,358,582,509,235,608,0,342
1744682864889,358,581,508,234,611,0,342
1744682864922,357,583,507,234,612,0,343
1744682864940,356,582,508,233,608,0,342
1744682864940,356,582,510,237,606,0,343
1744682864940,357,583,509,235,609,0,341
1744682864957,359,583,509,235,608,0,341
1744682864972,357,582,509,232,610,0,346
1744682864972,357,585,509,234,608,0,343
1744682864989,357,585,510,233,611,0,342
1744682864989,358,585,509,234,610,0,345
1744682865009,359,582,509,230,610,0,343
1744682865009,357,587,511,232,612,0,346
1744682865042,359,587,511,231,609,0,347
1744682865058,357,588,511,231,611,0,347
1744682865058,357,589,511,227,611,0,349
1744682865058,359,586,510,229,615,0,342
1744682865075,353,587,510,231,611,0,350
1744682865075,355,591,511,230,610,0,351
1744682865093,357,590,511,235,612,0,348
1744682865096,354,592,511,235,614,0,350
1744682865110,355,589,511,231,613,0,353
1744682865124,354,591,511,231,615,0,353
1744682865154,351,590,511,229,615,0,352
1744682865165,353,591,521,230,614,0,350
1744682865184,351,590,511,233,615,0,351
1744682865184,355,590,511,230,615,0,350
1744682865184,355,592,511,232,621,0,351
1744682865184,352,593,511,229,614,0,350
1744682865200,352,591,511,227,615,0,350
1744682865218,352,592,522,226,618,0,352
1744682865218,341,592,511,224,619,0,351
1744682865233,336,592,523,225,619,0,353
1744682865250,335,592,525,222,618,0,349
1744682865267,336,592,525,219,617,0,347
1744682865267,336,592,526,222,617,0,346
1744682865275,336,592,525,222,619,0,341
1744682865317,331,592,525,224,621,0,343
1744682865336,335,592,525,222,616,0,341
1744682865337,336,592,525,222,617,0,337
1744682865337,336,592,527,217,615,0,336
1744682865337,330,591,525,211,617,0,337
1744682865357,331,592,527,210,620,0,336
1744682865357,321,593,528,217,617,0,336
1744682865385,325,592,528,211,617,0,330
1744682865386,321,592,528,213,617,0,327
1744682865424,320,592,528,212,615,0,329
1744682865424,320,592,530,212,619,0,325
1744682865424,317,592,530,210,617,0,322
1744682865424,319,592,528,214,614,0,317
1744682865439,318,592,529,209,615,0,319
1744682865439,322,592,528,208,615,0,312
1744682865454,326,592,531,208,619,0,313
1744682865474,325,592,533,206,615,0,311
1744682865474,331,592,534,206,611,0,309
1744682865505,331,594,535,204,611,0,308
1744682865523,336,592,535,204,614,0,305
1744682865538,330,592,535,205,614,0,304
1744682865538,336,593,538,205,612,0,303
1744682865538,336,592,538,208,613,0,301
1744682865538,335,595,535,205,614,0,303
1744682865556,336,593,535,206,614,0,301
1744682865556,334,592,539,205,615,0,304
1744682865571,333,593,537,202,613,0,299
1744682865589,337,596,537,201,613,0,297
1744682865605,336,597,535,199,613,0,299
1744682865639,330,595,535,194,614,0,290
1744682865639,334,598,539,196,614,0,290
1744682865659,330,595,539,193,613,0,288
1744682865659,329,598,538,191,615,0,285
1744682865659,331,599,543,192,614,0,288
1744682865669,334,598,541,190,618,0,291
1744682865669,335,600,541,192,617,0,298
1744682865692,334,601,544,192,615,0,294
1744682865692,333,603,542,192,615,0,293
1744682865709,333,602,542,191,615,0,290
1744682865709,337,602,543,192,618,0,290
1744682865742,326,605,544,193,620,0,287
1744682865774,332,605,544,194,618,0,283
1744682865774,335,608,548,187,617,0,278
1744682865774,336,609,546,189,621,0,279
1744682865774,336,607,549,190,619,0,275
1744682865795,338,608,547,191,623,0,279
1744682865795,338,609,551,190,621,0,277
1744682865815,342,609,549,193,621,0,276
1744682865815,346,611,551,193,621,0,275
1744682865830,346,609,554,194,622,0,284
1744682865861,350,611,551,194,622,0,285
1744682865879,350,610,552,195,623,0,283
1744682865879,353,608,554,193,624,0,279
1744682865879,351,613,552,192,622,0,282
1744682865879,346,610,559,192,623,0,279
1744682865896,345,609,554,192,624,0,277
1744682865898,336,611,558,192,624,0,277
1744682865915,337,610,558,193,624,0,281
1744682865947,346,614,559,194,624,0,283
1744682865947,351,611,560,194,625,0,286
1744682865947,353,613,558,195,624,0,286
1744682865964,350,619,560,206,624,0,285
1744682865982,366,615,558,204,624,0,290
1744682865997,366,615,560,201,624,0,290
1744682865997,366,614,560,195,627,0,296
1744682865999,367,618,560,197,624,0,293
1744682866013,365,615,560,197,624,0,291
1744682866030,367,618,561,197,624,0,293
1744682866030,367,617,561,199,625,0,293
1744682866047,368,617,560,200,626,0,289
1744682866066,367,617,561,206,627,0,289
1744682866066,371,618,562,208,624,0,291
1744682866097,371,619,560,209,624,0,295
1744682866114,373,619,562,211,624,0,299
1744682866114,377,621,562,210,624,0,301
1744682866129,378,623,562,209,624,0,302
1744682866129,374,622,563,209,625,0,301
1744682866129,380,621,562,213,625,0,303
1744682866146,382,623,563,211,625,0,304
1744682866165,387,623,562,215,626,0,304
1744682866165,386,624,562,218,625,0,305
1744682866181,384,623,562,217,625,0,305
1744682866197,387,625,561,220,624,0,305
1744682866214,389,624,564,223,624,0,307
1744682866230,391,624,562,219,624,0,306
1744682866247,391,624,561,222,624,0,307
1744682866247,393,624,563,221,624,0,307
1744682866247,396,624,563,221,624,0,307
1744682866263,395,624,563,219,624,0,308
1744682866263,398,625,562,220,624,0,307
1744682866280,398,626,567,223,625,0,310
1744682866297,397,630,565,223,625,0,313
1744682866297,394,631,564,224,627,0,310
1744682866317,397,631,566,225,627,0,314
1744682866333,399,629,566,223,625,0,315
1744682866350,398,633,563,224,627,0,317
1744682866352,398,631,566,223,628,0,316
1744682866366,397,637,566,224,627,0,317
1744682866366,396,637,569,227,627,0,317
1744682866384,397,638,571,227,634,0,318
1744682866384,398,639,567,227,629,0,319
1744682866402,397,640,570,230,631,0,317
1744682866402,398,640,571,227,631,0,315
1744682866419,399,641,569,229,633,0,318
1744682866455,400,642,570,231,636,0,319
1744682866468,395,642,572,231,634,0,320
1744682866468,396,642,571,232,633,0,320
1744682866490,398,643,572,231,634,0,320
1744682866490,398,643,571,230,635,0,319
1744682866490,399,645,574,230,637,0,320
1744682866490,400,647,573,229,635,0,320
1744682866503,400,649,573,230,639,0,318
1744682866521,396,652,571,229,640,0,317
1744682866536,396,653,574,227,639,0,320
1744682866536,395,649,571,229,639,0,320
1744682866588,394,654,571,226,638,0,324
1744682866622,393,653,574,230,638,0,321
1744682866622,397,655,571,232,640,0,321
1744682866643,399,656,571,231,640,0,322
1744682866657,397,656,571,231,639,0,320
1744682866657,394,656,571,230,639,0,321
1744682866657,397,655,571,233,638,0,320
1744682866678,397,656,571,236,640,0,320
1744682866698,394,655,571,234,638,0,320
1744682866698,395,656,570,233,637,0,320
1744682866705,394,656,569,233,638,0,320
1744682866705,394,654,568,232,638,0,320
1744682866705,397,655,570,235,638,0,318
1744682866723,398,656,572,237,636,0,320
1744682866723,397,656,572,236,637,0,321
1744682866723,394,656,571,238,635,0,321
1744682866723,390,656,572,238,637,0,322
1744682866741,398,656,573,240,637,0,321
1744682866758,395,655,571,239,635,0,322
1744682866758,399,651,570,239,636,0,323
1744682866775,396,653,570,240,638,0,323
1744682866807,397,654,571,240,635,0,325
1744682866825,400,652,570,240,635,0,322
1744682866841,400,654,571,240,639,0,325
1744682866841,400,651,573,240,635,0,326
1744682866841,400,651,571,240,637,0,327
1744682866841,400,651,571,240,637,0,329
1744682866857,402,651,571,241,633,0,326
1744682866857,401,647,573,240,636,0,329
1744682866873,403,647,573,240,638,0,330
1744682866892,402,647,573,241,639,0,331
1744682866892,403,645,572,242,639,0,331
1744682866907,404,643,570,241,640,0,330
1744682866923,404,645,573,241,640,0,333
1744682866942,403,641,571,242,638,0,334
1744682866942,407,644,571,244,640,0,334
1744682866944,406,642,571,242,640,0,335
1744682866956,411,642,572,243,639,0,336
1744682866973,411,642,573,242,642,0,335
1744682866973,415,638,570,243,639,0,333
1744682866991,414,640,574,242,639,0,336
1744682867007,413,640,575,245,639,0,336
1744682867007,413,640,573,245,640,0,336
1744682867040,415,639,574,245,641,0,336
1744682867074,417,636,574,243,639,0,337
1744682867074,416,640,575,242,639,0,336
1744682867074,416,640,575,243,642,0,336
1744682867077,417,640,573,242,640,0,336
1744682867078,416,638,573,243,642,0,336
1744682867090,418,637,573,243,640,0,336
1744682867108,418,638,575,243,641,0,337
1744682867108,416,638,575,242,641,0,336
1744682867124,418,639,575,242,640,0,336
1744682867140,419,640,574,242,640,0,336
1744682867173,421,636,574,242,643,0,338
1744682867194,419,640,573,243,642,0,339
1744682867194,421,640,574,242,643,0,338
1744682867194,427,639,575,244,643,0,336
1744682867194,426,639,575,243,643,0,337
1744682867229,427,635,575,245,642,0,339
1744682867229,426,640,576,245,643,0,341
1744682867229,423,639,576,245,644,0,341
1744682867229,427,640,576,245,641,0,341
1744682867250,427,637,576,248,645,0,342
1744682867254,428,637,576,247,646,0,341
1744682867281,426,639,576,250,645,0,342
1744682867298,426,639,576,251,645,0,342
1744682867298,426,640,577,252,645,0,342
1744682867298,421,639,574,250,643,0,338
1744682867316,427,639,576,249,647,0,340
1744682867316,428,640,576,250,647,0,339
1744682867331,426,640,576,253,647,0,338
1744682867347,429,640,576,250,645,0,337
1744682867364,428,640,576,252,647,0,340
1744682867364,431,638,576,252,647,0,342
1744682867397,428,640,576,249,647,0,342
1744682867417,427,640,576,249,645,0,343
1744682867417,426,640,576,247,647,0,341
1744682867417,426,640,576,247,644,0,341
1744682867430,429,638,575,250,646,0,341
1744682867430,426,640,576,250,646,0,343
1744682867450,426,640,577,247,645,0,344
1744682867450,426,642,576,249,643,0,341
1744682867465,426,643,579,248,645,0,346
1744682867482,425,640,576,245,644,0,343
1744682867499,426,640,579,250,643,0,343
1744682867519,421,640,576,247,645,0,343
1744682867535,422,641,576,250,644,0,345
1744682867535,425,640,576,252,645,0,345
1744682867546,427,637,576,249,643,0,348
1744682867546,423,641,578,249,645,0,349
1744682867546,423,640,576,250,645,0,347
1744682867566,426,640,577,250,645,0,347
1744682867581,422,640,576,250,647,0,347
1744682867598,427,638,576,249,646,0,348
1744682867598,427,640,579,250,645,0,349
1744682867615,425,639,577,251,646,0,348
1744682867636,426,639,576,250,647,0,349
1744682867649,429,640,577,251,645,0,351
1744682867665,428,636,576,250,645,0,350
1744682867665,430,638,578,251,645,0,353
1744682867665,423,637,576,250,645,0,354
1744682867665,428,635,577,251,645,0,351
1744682867684,427,635,576,253,646,0,353
1744682867698,429,634,577,250,647,0,353
1744682867714,429,635,576,250,645,0,353
1744682867714,427,635,578,250,645,0,354
1744682867731,427,634,577,251,646,0,355
1744682867767,429,635,577,251,646,0,358
1744682867767,431,632,576,251,644,0,358
1744682867780,431,634,582,250,645,0,358
1744682867780,428,635,577,251,643,0,362
1744682867780,429,633,576,254,645,0,358
1744682867798,430,634,576,253,646,0,359
1744682867816,432,630,576,251,642,0,362
1744682867816,432,630,578,252,645,0,363
1744682867833,432,630,576,251,644,0,360
1744682867833,433,631,576,251,643,0,358
1744682867902,433,630,578,251,646,0,362
1744682867954,433,627,578,252,642,0,362
1744682868005,433,630,578,254,646,0,363
1744682868031,434,633,576,254,647,0,363
1744682868078,435,630,578,253,646,0,363
1744682868098,434,629,577,254,651,0,364
1744682868098,433,629,578,256,647,0,364
1744682868130,433,629,576,255,646,0,363
1744682868148,432,630,576,254,647,0,368
1744682868181,434,628,578,254,647,0,365
1744682868227,436,630,578,254,647,0,366
1744682868258,432,629,576,251,649,0,363
1744682868284,433,633,580,251,649,0,366
1744682868335,432,635,581,249,649,0,365
1744682868363,432,635,578,251,650,0,365
1744682868383,432,635,577,247,650,0,364
1744682868422,432,635,577,247,650,0,362
1744682868442,428,635,579,250,650,0,362
1744682868475,429,640,581,250,650,0,358
1744682868475,427,640,581,247,650,0,353
1744682868475,421,641,582,243,650,0,353
1744682868507,362,697,603,214,612,0,311
1744682868526,386,713,610,236,629,0,304
1744682868559,397,727,611,241,642,0,308
1744682868578,398,741,617,242,654,0,315
1744682868637,396,752,618,241,662,0,319
1744682868657,398,755,620,247,671,0,323
1744682868690,403,762,620,243,669,0,328
1744682868707,410,767,622,254,666,0,333
1744682868707,410,773,619,257,662,0,336
1744682868707,406,779,622,267,661,0,336
1744682868707,410,783,621,263,663,0,336
1744682868754,359,689,555,224,640,0,307
1744682868791,336,661,544,209,631,0,302
1744682868806,320,635,528,199,611,0,294
1744682868840,304,601,511,186,592,0,284
1744682868873,285,570,501,176,564,0,275
1744682868873,272,542,482,167,545,0,269
1744682868873,256,497,470,157,511,0,263
1744682868873,237,464,459,144,481,0,251
1744682868873,224,418,443,129,448,0,242
1744682868873,201,369,432,110,407,0,233
1744682868873,185,322,407,100,359,0,223
1744682868873,70,0,195,111,0,0,132
1744682868875,79,0,194,110,0,38,144
1744682868890,89,0,192,99,0,42,141
1744682868890,99,0,189,102,0,22,150
1744682868890,97,0,189,97,0,27,158
1744682868900,109,0,183,102,0,33,167
1744682868900,113,0,182,107,0,41,176
1744682868900,115,0,176,105,0,43,180
1744682868920,114,0,173,99,0,50,179
1744682868920,121,0,170,90,0,48,176
1744682868920,125,0,162,86,0,48,176
1744682868920,123,0,159,79,0,51,176
1744682868960,125,0,140,46,0,48,150
1744682868988,125,0,139,41,0,48,149
1744682869008,120,0,140,42,0,51,142
1744682869008,119,0,138,37,0,49,135
1744682869008,126,0,141,37,0,48,133
1744682869008,128,0,135,27,0,48,133
1744682869008,124,0,135,28,0,47,130
1744682869008,116,0,134,31,0,0,140
1744682869023,110,0,134,27,0,0,131
1744682869023,101,0,131,27,0,48,123
1744682869023,94,0,130,32,0,48,128
1744682869023,83,0,128,26,0,48,128
1744682869023,83,0,128,21,0,48,131
1744682869041,78,0,124,20,0,48,127
1744682869057,64,0,124,21,0,50,118
1744682869076,59,0,123,23,0,49,114
1744682869092,48,0,123,18,0,51,113
1744682869092,50,0,125,16,0,52,111
1744682869092,49,0,126,15,0,51,110
1744682869108,43,0,123,13,0,54,106
1744682869124,41,0,128,13,0,59,101
1744682869142,46,0,128,15,0,58,96
1744682869142,48,0,130,16,0,59,95
1744682869142,48,0,129,14,0,61,103
1744682869177,58,0,134,18,0,60,108
1744682869211,61,0,135,16,0,59,107
1744682869223,64,0,141,19,0,58,112
1744682869223,73,0,143,26,0,55,113
1744682869223,78,0,144,27,0,52,116
1744682869223,75,0,145,30,0,54,119
1744682869242,82,0,151,35,0,52,118
1744682869260,89,0,150,35,0,50,122
1744682869260,85,0,153,37,0,48,127
1744682869279,86,0,158,38,0,48,130
1744682869302,92,0,159,43,0,44,132
1744682869319,93,0,161,46,0,39,135
1744682869319,93,0,162,46,0,35,144
1744682869319,93,0,166,46,0,33,144
1744682869319,85,0,166,47,0,37,148
1744682869339,91,0,166,48,0,32,153
1744682869339,90,0,173,61,0,32,164
1744682869339,96,0,177,62,0,32,169
1744682869356,96,0,183,64,0,31,174
1744682869372,104,0,192,69,0,26,179
1744682869412,114,0,196,76,0,19,195
1744682869433,133,0,202,80,0,16,208
1744682869433,143,0,208,85,5,16,212
1744682869433,155,0,217,90,13,13,218
1744682869433,173,0,227,94,17,3,221
1744682869433,181,0,238,93,29,0,219
1744682869448,190,0,246,93,33,0,235
1744682869448,198,0,256,96,48,0,236
1744682869464,209,0,265,96,62,0,239
1744682869466,223,7,273,99,64,0,245
1744682869500,237,13,279,101,73,0,242
1744682869500,241,21,294,101,80,0,241
1744682869500,251,27,304,98,79,0,244
1744682869531,261,40,309,101,87,0,245
1744682869565,258,43,318,94,93,0,249
1744682869565,263,48,327,92,101,0,249
1744682869565,270,53,334,94,105,1,256
1744682869565,271,58,343,90,111,6,258
1744682869583,271,78,353,95,114,21,267
1744682869583,274,101,366,93,127,59,271
1744682869599,266,128,371,95,138,97,260
1744682869627,266,150,377,85,159,128,262
1744682869656,260,176,383,82,164,159,263
1744682869679,259,193,385,81,171,187,257
1744682869715,250,199,389,89,175,199,256
1744682869715,245,208,393,84,176,215,250
1744682869715,247,215,394,87,175,223,240
1744682869715,243,225,400,83,173,230,237
1744682869715,240,234,400,89,166,240,228
1744682869731,240,238,402,90,161,246,221
1744682869731,240,240,405,91,158,254,213
1744682869734,240,247,411,87,158,247,210
1744682869766,240,247,409,89,155,258,208
1744682869787,240,247,411,93,157,256,208
1744682869805,241,253,417,89,158,257,202
1744682869822,243,253,419,97,162,256,197
1744682869845,240,256,426,96,158,257,199
1744682869845,242,264,430,96,157,263,193
1744682869845,241,271,432,95,150,272,206
1744682869865,253,277,437,96,149,278,209
1744682869865,261,283,442,97,146,279,208
1744682869887,269,290,448,101,151,283,208
1744682869906,269,295,454,100,156,278,208
1744682869906,269,304,457,104,162,285,214
1744682869906,272,305,462,109,166,294,212
1744682869914,272,306,464,114,168,299,211
1744682869914,267,307,466,113,176,295,215
1744682869922,267,309,474,114,178,308,217
1744682869925,267,323,474,120,184,314,211
1744682869941,270,331,478,125,181,318,214
1744682869941,269,333,480,126,187,325,211
1744682869949,258,341,485,121,186,344,209
1744682869949,256,349,487,118,190,363,202
1744682869953,241,367,491,123,195,382,205
1744682869973,238,387,496,116,195,402,203
1744682869973,223,399,496,112,198,427,202
1744682870007,211,411,500,111,202,448,192
1744682870022,203,436,503,115,208,477,183
1744682870022,194,454,505,112,206,496,178
1744682870027,179,465,510,123,202,531,166
1744682870046,175,486,511,126,207,550,171
1744682870046,165,510,511,123,209,564,161
1744682870056,154,545,511,126,207,585,160
1744682870074,154,562,511,127,214,597,161
1744682870080,146,583,523,133,210,618,154
1744682870083,141,599,527,133,208,631,144
1744682870117,137,611,528,135,206,650,145
1744682870139,130,634,529,144,208,662,150
1744682870143,128,650,535,146,202,686,161
1744682870147,128,675,543,147,203,700,171
1744682870155,127,693,554,154,208,715,164
1744682870172,125,718,560,157,208,720,166
1744682870172,126,742,574,154,205,732,160
1744682870173,121,764,582,158,195,740,163
1744682870193,123,778,592,166,194,752,166
1744682870193,128,785,595,166,201,751,173
1744682870210,134,795,604,161,205,739,176
1744682870242,149,798,616,169,210,720,184
1744682870276,174,789,623,176,222,664,192
1744682870292,192,767,627,181,228,608,199
1744682870292,227,739,638,191,235,561,208
1744682870292,265,718,642,192,240,511,211
1744682870309,282,688,646,197,247,481,219
1744682870309,304,659,645,196,251,438,221
1744682870309,315,627,645,202,256,413,226
1744682870325,330,605,638,201,258,385,231
1744682870325,341,587,636,206,262,362,242
1744682870331,353,575,640,205,267,321,256
1744682870369,365,564,644,208,268,283,266
1744682870387,368,560,656,211,264,271,273
1744682870387,375,550,656,215,259,249,279
1744682870387,374,546,657,227,256,237,287
1744682870391,369,544,663,237,254,237,293
1744682870404,368,549,663,233,255,251,304
1744682870404,354,554,672,242,256,256,314
1744682870423,333,557,673,250,255,252,319
1744682870440,320,559,675,251,251,256,326
1744682870440,304,551,676,256,243,251,332
1744682870470,288,543,673,262,239,252,336
1744682870506,280,527,670,266,226,253,337
1744682870509,272,496,658,265,214,235,336
1744682870520,256,470,649,249,202,221,334
1744682870520,240,431,636,233,182,195,326
1744682870541,233,383,611,201,158,175,318
1744682870541,222,315,581,166,131,149,299
1744682870548,203,272,549,131,99,112,272
1744682870548,183,189,497,93,67,83,243
1744682870548,151,118,446,46,23,46,217
1744682870573,112,54,391,16,0,16,201
1744682870591,64,0,333,0,0,37,172
1744682870607,36,0,272,0,0,75,135
1744682870607,3,0,230,0,0,97,108
1744682870610,0,0,183,0,0,130,80
1744682870613,0,0,144,0,0,156,46
1744682870640,0,0,125,0,0,179,0
1744682870657,0,0,112,0,0,204,0
1744682870674,0,0,102,0,0,214,0
1744682870674,0,0,91,0,0,231,0
1744682870674,0,0,82,0,0,242,0
1744682870689,0,0,81,0,0,255,0
