timestamp,value1,value2,value3,value4,value5,value6,
174468676331.00,1,95,0,0,99,0,0
174468676331.00,7,103,0,0,101,0,0
174468676331.00,13,103,0,0,104,0,0
174468676331.00,14,110,0,0,105,0,0
174468676333.00,16,117,0,0,106,0,0
174468676333.00,14,123,0,3,106,0,0
174468676333.00,16,122,0,0,112,0,0
174468676335.00,15,128,0,7,102,0,0
174468676339.00,15,135,0,14,110,0,0
174468676341.00,15,139,0,9,111,0,0
174468676341.00,14,134,0,13,112,0,0
174468676341.00,16,139,0,15,112,0,0
174468676341.00,16,141,0,11,112,0,0
174468676341.00,18,141,0,13,113,0,0
174468676341.00,20,143,0,10,115,0,0
174468676342.00,16,141,0,13,117,0,0
174468676342.00,17,141,0,11,123,0,0
174468676344.00,0,164,0,3,119,0,0
174468676344.00,0,197,0,0,121,0,0
174468676346.00,0,241,0,0,117,0,0
174468676348.00,0,311,0,0,114,0,0
174468676350.00,0,374,0,0,128,0,0
174468676350.00,0,448,0,0,128,0,0
174468676350.00,0,511,0,0,135,11,0
174468676351.00,0,579,0,0,131,36,0
174468676352.00,0,676,1,0,134,65,0
174468676356.00,0,765,6,0,148,109,0
174468676357.00,0,834,15,0,158,151,0
174468676357.00,0,900,29,0,165,192,0
174468676358.00,0,960,39,0,176,235,0
174468676360.00,0,1008,48,0,179,258,0
174468676362.00,0,1072,78,0,201,306,0
174468676362.00,0,1121,94,0,215,346,0
174468676363.00,0,1159,119,0,229,380,0
174468676363.00,0,1197,128,0,239,423,0
174468676363.00,0,1211,132,0,247,464,0
174468676365.00,0,1258,151,0,293,547,0
174468676365.00,0,1279,173,0,343,619,0
174468676368.00,0,1312,198,0,394,684,0
174468676372.00,15,1342,217,0,439,745,16
174468676373.00,66,1363,236,0,493,784,41
174468676375.00,113,1407,282,0,571,866,79
174468676375.00,163,1440,318,5,631,925,123
174468676375.00,208,1470,354,50,691,976,166
174468676375.00,254,1502,382,85,748,1033,201
174468676375.00,285,1523,418,130,787,1074,226
174468676376.00,298,1535,448,169,827,1114,244
174468676376.00,325,1555,481,199,848,1133,263
174468676378.00,337,1578,522,224,880,1147,267
174468676380.00,350,1570,528,229,882,1155,265
174468676380.00,342,1553,530,239,887,1151,257
174468676383.00,358,1580,551,247,911,1183,272
174468676385.00,362,1569,547,251,908,1168,268
174468676385.00,356,1562,559,262,912,1154,266
174468676385.00,349,1529,544,268,901,1146,262
174468676388.00,350,1535,557,272,908,1142,258
174468676388.00,352,1535,560,273,901,1133,250
174468676388.00,353,1535,574,278,906,1136,251
174468676389.00,347,1535,587,291,910,1133,246
174468676389.00,353,1535,592,283,911,1138,245
174468676391.00,354,1535,586,278,896,1122,229
174468676391.00,351,1563,607,291,912,1143,240
174468676392.00,353,1559,610,288,912,1148,229
174468676396.00,357,1577,636,297,916,1139,209
174468676397.00,355,1579,629,288,909,1145,183
174468676399.00,347,1580,639,286,903,1139,165
174468676399.00,368,1584,638,279,897,1134,149
174468676399.00,354,1586,634,272,894,1125,144
174468676400.00,352,1574,641,278,882,1109,117
174468676400.00,368,1590,642,260,877,1107,104
174468676401.00,370,1590,637,246,850,1098,87
174468676403.00,368,1597,656,259,861,1098,81
174468676403.00,368,1598,669,244,853,1093,69
174468676406.00,368,1602,674,241,855,1086,55
174468676411.00,370,1601,659,219,836,1083,37
174468676411.00,365,1603,663,201,832,1077,22
174468676411.00,357,1612,655,184,819,1072,13
174468676413.00,351,1614,651,177,811,1063,6
174468676413.00,344,1607,661,174,807,1047,0
174468676413.00,347,1618,637,157,790,1040,0
174468676415.00,329,1617,638,150,781,1023,0
174468676415.00,343,1623,644,144,768,1010,0
174468676415.00,350,1622,637,147,758,1001,0
174468676415.00,336,1615,644,139,746,971,0
174468676420.00,332,1621,622,141,725,955,0
174468676424.00,338,1619,631,131,713,938,0
174468676426.00,354,1619,623,137,702,914,0
174468676426.00,355,1619,619,135,690,887,0
174468676428.00,362,1606,611,139,677,848,0
174468676428.00,354,1568,576,128,630,789,0
174468676428.00,349,1567,543,125,597,717,0
174468676432.00,325,1535,494,121,553,627,0
174468676433.00,278,1497,425,117,481,531,0
174468676433.00,220,1445,351,100,428,398,0
174468676433.00,144,1344,234,85,355,273,0
174468676435.00,75,1243,133,55,270,133,0
174468676435.00,0,1094,39,48,214,13,0
174468676435.00,0,890,0,29,156,0,0
174468676436.00,0,661,0,25,113,0,0
174468676437.00,0,480,0,0,85,0,0
174468676437.00,0,371,0,0,83,0,0
174468676439.00,0,277,0,0,87,0,0
174468676439.00,0,207,0,0,89,0,0
174468676439.00,0,197,0,0,91,0,0
174468676439.00,0,207,0,0,89,0,0
174468676440.00,0,210,0,0,86,0,0
174468676442.00,0,221,0,0,93,0,0
174468676446.00,0,217,0,0,106,0,0
174468676446.00,0,214,0,0,109,0,0
174468676446.00,0,209,0,0,107,0,0
174468676447.00,0,211,0,0,107,0,0
174468676447.00,0,204,0,0,112,0,0
174468676447.00,0,195,0,0,114,0,0
174468676449.00,0,192,0,0,112,0,0
174468676449.00,0,192,0,0,110,0,0
174468676451.00,0,192,0,0,103,0,0
174468676452.00,0,193,0,0,99,0,0
174468676456.00,0,194,0,0,101,0,0
174468676457.00,0,198,0,0,102,0,0
174468676458.00,5,192,0,0,102,0,0
174468676459.00,6,192,0,0,99,0,0
174468676459.00,5,193,0,0,95,0,0
174468676459.00,6,192,0,0,91,0,0
174468676461.00,9,193,0,0,102,0,0
174468676461.00,5,197,0,0,96,0,0
174468676462.00,5,189,0,0,83,0,0
174468676462.00,4,192,0,0,99,0,0
174468676466.00,0,191,0,0,99,0,0
174468676468.00,0,188,0,0,103,0,0
174468676468.00,0,187,0,0,96,0,0
174468676469.00,0,181,0,0,98,0,0
174468676469.00,0,182,0,0,98,0,0
174468676471.00,3,179,0,0,96,0,0
174468676471.00,1,177,0,0,107,0,0
174468676472.00,0,176,0,0,96,0,0
174468676473.00,2,176,0,0,103,0,0
174468676475.00,5,175,0,0,103,0,0
174468676479.00,4,176,0,0,105,0,0
174468676480.00,0,176,0,0,109,0,0
174468676484.00,0,176,0,0,110,0,0
174468676485.00,0,174,0,0,109,0,0
174468676487.00,0,171,0,0,111,0,0
174468676487.00,0,170,0,0,111,0,0
174468676491.00,0,167,0,0,112,0,0
174468676491.00,0,169,0,0,112,0,0
174468676492.00,0,170,0,0,111,0,0
174468676492.00,1,161,0,0,110,0,0
174468676494.00,4,158,0,0,111,0,0
174468676494.00,3,160,0,0,116,0,0
174468676494.00,9,157,0,0,112,0,0
174468676494.00,5,155,0,0,112,0,0
174468676496.00,11,158,0,0,113,0,0
174468676496.00,16,163,0,0,115,0,0
174468676496.00,16,160,0,0,123,0,0
174468676497.00,13,153,0,0,117,0,0
174468676497.00,16,146,0,0,122,0,0
174468676497.00,16,151,0,0,121,0,0
174468676499.00,19,155,0,0,123,0,0
174468676499.00,16,153,0,0,128,0,0
174468676501.00,16,160,0,0,129,0,0
174468676503.00,12,153,0,0,133,0,0
174468676503.00,11,165,0,0,133,0,0
174468676505.00,17,170,0,0,138,0,0
174468676505.00,26,174,0,0,142,0,0
174468676505.00,27,173,0,0,141,0,0
174468676507.00,37,170,0,0,131,0,0
174468676507.00,34,165,0,0,138,0,0
174468676508.00,37,165,0,0,142,0,0
174468676509.00,39,165,0,0,144,0,0
174468676510.00,38,161,0,0,144,0,0
174468676513.00,45,172,0,0,144,0,0
174468676517.00,48,166,0,0,145,0,0
174468676518.00,59,177,0,0,145,0,0
174468676519.00,61,175,0,0,151,0,0
174468676519.00,66,174,0,0,149,0,0
174468676519.00,70,179,0,0,144,0,0
174468676521.00,67,182,0,0,149,0,0
174468676521.00,71,191,0,0,155,0,0
174468676521.00,69,193,0,0,167,0,0
174468676521.00,80,199,0,0,165,0,0
174468676523.00,83,208,0,0,159,0,0
174468676528.00,92,210,0,0,172,0,0
174468676528.00,48,403,0,0,165,15,0
174468676528.00,40,670,0,0,170,80,0
174468676530.00,46,946,0,0,167,142,0
174468676530.00,66,1137,0,0,176,193,0
174468676530.00,103,1279,0,0,202,218,0
174468676531.00,128,1391,63,0,220,287,0
174468676531.00,135,1469,155,0,251,371,7
174468676532.00,147,1559,226,0,288,464,48
174468676533.00,167,1621,257,0,306,546,62
174468676535.00,172,1636,294,0,338,609,74
174468676540.00,177,1653,290,0,364,683,84
174468676540.00,180,1661,298,0,377,753,94
174468676540.00,187,1669,304,0,398,816,99
174468676540.00,177,1680,313,0,412,879,99
174468676541.00,197,1692,335,0,460,944,112
174468676541.00,201,1691,357,0,496,981,121
174468676543.00,209,1709,378,0,544,1020,128
174468676543.00,236,1715,381,0,560,1042,138
174468676545.00,246,1731,372,0,563,1053,140
174468676547.00,242,1716,390,0,589,1072,145
174468676551.00,245,1716,386,0,597,1083,152
174468676552.00,247,1712,384,0,621,1088,147
174468676553.00,243,1706,363,0,611,1093,147
174468676553.00,240,1693,357,0,620,1093,144
174468676553.00,240,1684,350,0,624,1092,144
174468676555.00,235,1680,349,0,627,1097,149
174468676555.00,223,1667,368,0,642,1097,144
174468676555.00,224,1667,368,0,656,1106,145
174468676557.00,230,1678,366,0,658,1099,144
174468676557.00,226,1653,387,0,706,1123,153
174468676557.00,243,1646,407,0,746,1137,161
174468676560.00,261,1643,432,0,793,1142,169
174468676564.00,270,1638,450,0,813,1153,183
174468676564.00,272,1629,486,51,842,1163,192
174468676565.00,279,1627,510,97,868,1168,208
174468676565.00,293,1623,543,134,890,1168,223
174468676565.00,301,1605,576,186,912,1168,235
174468676567.00,310,1610,592,218,919,1170,242
174468676567.00,336,1616,593,230,917,1149,238
174468676567.00,344,1588,634,272,942,1156,243
174468676573.00,363,1577,646,304,949,1152,265
174468676574.00,384,1565,675,336,961,1136,267
174468676574.00,389,1552,671,355,955,1125,269
174468676575.00,400,1535,703,368,960,1111,264
174468676575.00,430,1535,730,389,962,1100,251
174468676575.00,438,1525,734,405,962,1088,262
174468676577.00,445,1516,752,438,976,1068,259
174468676577.00,429,1485,750,447,957,1040,258
174468676577.00,451,1486,773,451,957,1010,259
174468676579.00,465,1473,784,481,961,999,262
174468676579.00,496,1462,807,506,960,971,272
174468676581.00,531,1445,843,543,980,946,278
174468676582.00,567,1417,831,557,966,912,286
174468676587.00,593,1398,848,587,971,890,295
174468676589.00,637,1383,862,608,975,865,293
174468676589.00,663,1363,880,604,975,838,305
174468676590.00,699,1357,907,652,978,817,320
174468676590.00,726,1331,912,640,979,785,314
174468676590.00,752,1328,900,619,963,749,304
174468676590.00,768,1301,937,635,983,739,327
174468676592.00,784,1282,942,659,979,705,333
174468676594.00,812,1263,955,647,988,663,338
174468676594.00,830,1227,930,651,970,621,327
174468676597.00,848,1197,883,625,931,532,307
174468676598.00,859,1140,909,631,944,483,319
174468676599.00,877,1083,894,674,929,422,330
174468676599.00,891,990,866,674,912,337,321
174468676601.00,893,853,784,653,873,240,310
174468676601.00,918,711,694,656,830,144,307
174468676601.00,928,499,577,642,761,51,299
174468676603.00,932,331,432,627,661,0,266
174468676603.00,939,182,304,656,587,0,243
174468676604.00,918,69,184,630,483,0,208
174468676604.00,914,49,99,610,389,0,176
174468676607.00,880,64,65,601,336,0,121
174468676611.00,825,60,18,555,277,0,80
174468676614.00,720,59,0,482,239,0,23
174468676616.00,590,69,0,400,188,0,0
174468676618.00,386,87,0,263,165,0,0
174468676618.00,183,111,0,145,144,0,0
174468676622.00,35,131,0,71,134,0,0
174468676624.00,0,150,0,29,128,0,0
174468676625.00,0,150,0,0,110,0,0
174468676625.00,0,163,0,0,123,0,0
174468676626.00,0,176,0,0,112,0,0
174468676626.00,0,187,0,0,115,0,0
174468676628.00,4,191,0,13,119,0,0
174468676628.00,0,193,0,2,115,0,0
174468676628.00,0,192,0,9,118,0,0
174468676628.00,2,191,0,11,119,0,0
174468676630.00,0,176,0,14,122,0,0
174468676631.00,3,171,0,18,126,0,0
174468676633.00,2,161,0,16,116,0,0
174468676635.00,2,144,0,22,107,0,0
174468676635.00,11,136,0,16,105,0,0
174468676635.00,21,139,0,16,107,0,0
174468676637.00,32,139,0,17,112,0,0
174468676637.00,38,144,0,11,107,0,0
174468676637.00,48,143,0,0,111,0,0
174468676637.00,48,144,0,0,110,0,0
174468676637.00,51,144,0,0,113,0,0
174468676638.00,52,135,0,0,111,0,0
174468676638.00,53,128,0,0,101,0,0
174468676640.00,80,136,0,0,98,0,0
174468676640.00,83,128,0,0,110,0,0
174468676642.00,87,127,0,0,112,0,0
174468676644.00,80,122,0,0,114,0,0
174468676645.00,87,120,0,0,115,0,0
174468676646.00,90,114,0,0,123,0,0
174468676646.00,86,112,0,0,121,0,0
174468676646.00,83,112,0,0,125,0,0
174468676648.00,90,114,0,0,128,0,0
174468676648.00,85,105,0,0,126,0,0
174468676648.00,90,112,0,0,128,0,0
174468676650.00,97,113,0,0,128,0,0
174468676651.00,91,112,0,0,128,0,0
174468676652.00,94,112,0,0,129,0,0
174468676655.00,96,112,0,0,128,0,0
174468676657.00,83,110,0,0,129,0,0
174468676657.00,83,111,0,0,129,0,0
174468676659.00,85,112,0,0,133,0,0
174468676659.00,86,112,0,0,141,0,0
174468676659.00,83,115,0,0,139,0,0
174468676659.00,89,121,0,0,130,0,0
174468676663.00,99,112,0,0,139,0,0
174468676664.00,105,115,0,0,143,0,0
174468676668.00,106,114,0,0,150,0,0
174468676671.00,101,110,0,0,144,0,0
174468676671.00,112,114,0,0,141,0,0
174468676671.00,115,118,0,0,142,0,0
174468676671.00,118,114,0,0,141,0,0
174468676671.00,121,113,0,0,141,0,0
174468676671.00,122,116,0,0,144,0,0
174468676671.00,126,114,0,0,144,0,0
174468676673.00,128,115,0,0,146,0,0
174468676678.00,130,119,0,0,149,0,0
174468676680.00,130,118,0,0,159,0,0
174468676681.00,139,116,0,0,157,0,0
174468676682.00,139,113,0,0,158,0,0
174468676683.00,119,313,0,0,163,0,0
174468676683.00,70,564,0,0,146,49,0
174468676684.00,66,797,0,0,146,139,0
174468676684.00,110,1003,0,0,145,173,0
174468676686.00,110,1152,0,0,170,210,0
174468676686.00,129,1310,0,0,197,286,0
174468676686.00,147,1427,38,0,221,354,0
174468676688.00,165,1535,159,0,252,405,0
174468676688.00,183,1609,254,0,272,433,0
174468676688.00,207,1680,312,0,303,482,0
174468676690.00,209,1724,322,0,326,560,0
174468676693.00,207,1741,304,0,342,622,0
174468676693.00,192,1758,304,0,368,688,0
174468676695.00,179,1744,282,0,373,720,0
174468676695.00,181,1776,278,0,394,765,0
174468676695.00,172,1786,295,0,398,785,0
174468676697.00,175,1780,295,0,400,791,0
174468676697.00,176,1797,308,0,406,795,0
174468676697.00,179,1801,307,0,397,770,0
174468676698.00,190,1803,303,0,394,763,0
174468676702.00,188,1807,289,0,383,747,0
174468676705.00,195,1808,271,0,368,724,0
174468676706.00,192,1808,247,0,368,705,0
174468676706.00,184,1782,238,0,347,679,0
174468676708.00,185,1803,240,0,341,656,0
174468676708.00,187,1807,231,0,338,638,0
174468676708.00,187,1805,237,0,331,619,0
174468676708.00,186,1803,241,0,334,616,0
174468676709.00,195,1803,242,0,325,611,0
174468676709.00,216,1823,245,0,322,603,0
174468676711.00,221,1808,259,0,336,623,0
174468676711.00,225,1808,266,0,336,628,0
174468676717.00,237,1811,273,0,346,639,0
174468676717.00,239,1810,278,0,342,652,0
174468676717.00,241,1810,277,0,341,660,0
174468676717.00,242,1814,290,0,342,673,0
174468676719.00,241,1809,297,0,337,686,0
174468676719.00,253,1816,304,0,341,699,0
174468676720.00,236,1792,304,0,331,695,0
174468676720.00,240,1808,322,0,330,709,0
174468676722.00,244,1813,330,0,326,721,0
174468676722.00,256,1812,334,0,323,737,0
174468676725.00,256,1811,331,0,330,756,0
174468676729.00,259,1810,349,0,319,765,0
174468676729.00,271,1807,352,0,310,777,0
174468676729.00,279,1808,366,0,313,783,0
174468676729.00,280,1805,375,0,312,789,0
174468676731.00,258,1796,393,0,320,803,0
