timestamp,value1,value2,value3,value4,value5,value6
174468671299,129,402,140,176,351,96,80
174468671300,128,400,139,176,351,91,80
174468671300,128,394,138,177,345,82,71
174468671300,112,387,134,176,353,85,67
174468671303,102,381,130,179,346,76,56
174468671305,97,380,128,181,341,70,50
174468671305,92,372,129,186,341,66,48
174468671305,93,368,131,183,338,59,43
174468671307,82,366,128,189,341,57,43
174468671307,82,362,130,193,336,48,38
174468671308,83,364,133,201,337,38,38
174468671309,91,357,133,205,337,32,38
174468671310,102,349,132,205,336,26,39
174468671312,92,346,135,211,341,36,48
174468671312,95,336,137,211,336,22,42
174468671315,95,332,141,213,338,18,38
174468671320,89,320,144,213,338,16,37
174468671321,106,305,141,220,336,10,32
174468671321,110,303,149,221,342,16,33
174468671322,112,289,149,224,336,16,26
174468671322,123,274,151,231,337,9,27
174468671324,129,262,149,238,337,16,26
174468671324,145,218,151,233,336,15,23
174468671324,150,191,155,240,337,23,29
174468671325,157,154,146,240,325,14,16
174468671329,174,143,151,256,336,13,17
174468671330,178,131,149,262,338,14,18
174468671330,194,124,146,265,340,16,20
174468671332,187,126,146,270,343,19,18
174468671332,192,118,144,274,346,18,21
174468671332,202,109,144,277,349,17,19
174468671332,208,81,144,284,348,16,16
174468671333,237,67,140,290,345,16,21
174468671333,231,52,142,292,351,16,26
174468671335,260,43,144,298,355,16,22
174468671335,275,37,149,313,352,9,17
174468671340,286,33,144,302,362,10,22
174468671342,304,42,144,303,358,1,18
174468671342,301,44,142,301,367,9,21
174468671342,307,46,144,307,361,6,18
174468671344,309,54,147,325,351,0,16
174468671344,321,57,143,320,359,0,18
174468671344,322,67,135,319,355,0,18
174468671344,317,81,142,320,357,0,18
174468671346,306,87,142,324,350,0,11
174468671346,321,78,144,324,354,0,15
174468671349,320,65,144,326,354,0,11
174468671352,333,52,146,320,353,0,12
174468671354,331,49,146,322,358,0,16
174468671354,321,47,142,315,344,0,9
174468671354,333,55,149,320,354,0,12
174468671354,336,64,151,319,356,0,7
174468671355,339,73,144,317,353,0,4
174468671355,337,81,144,321,356,0,11
174468671357,337,81,144,320,349,0,3
174468671358,342,90,144,323,347,0,0
174468671359,338,90,144,320,347,0,1
174468671362,351,79,143,314,346,0,0
174468671364,352,71,144,316,350,0,3
174468671364,354,62,142,307,348,0,1
174468671364,365,64,144,307,349,0,1
174468671366,359,64,142,311,353,0,0
174468671366,377,64,142,304,351,0,0
174468671366,369,64,144,303,353,0,2
174468671367,368,69,144,306,350,0,0
174468671369,371,69,144,309,350,0,0
174468671370,369,64,144,304,351,0,0
174468671370,382,61,144,299,347,0,0
174468671374,381,65,143,299,355,0,0
174468671376,377,66,144,302,351,0,0
174468671376,381,73,144,297,351,0,0
174468671378,380,73,143,291,351,0,0
174468671378,384,75,139,285,352,0,0
174468671378,383,71,142,291,353,0,0
174468671379,375,64,135,281,342,0,0
174468671380,384,65,144,281,352,0,0
174468671383,390,64,145,273,354,0,0
174468671386,403,69,144,272,350,0,0
174468671389,400,70,144,273,357,0,0
174468671389,410,67,147,277,355,0,0
174468671389,405,70,146,273,356,0,0
174468671390,401,64,144,272,353,0,0
174468671390,421,64,144,275,352,0,0
174468671390,418,51,142,279,358,5,5
174468671392,426,48,138,272,355,1,0
174468671392,425,52,146,276,351,0,0
174468671392,430,59,142,272,357,1,2
174468671394,443,64,140,273,354,3,3
174468671394,428,80,140,274,358,11,9
174468671398,420,88,141,271,354,8,3
174468671400,418,100,138,261,353,10,3
174468671401,407,103,133,246,347,13,1
174468671401,395,107,128,222,341,11,0
174468671401,359,136,125,208,336,18,0
174468671402,323,153,113,182,314,9,0
174468671404,291,185,112,173,304,11,0
174468671404,267,214,102,173,299,9,0
174468671404,237,240,88,160,281,4,0
174468671405,201,253,80,164,275,10,0
174468671410,174,259,71,172,273,0,0
174468671412,129,265,62,175,272,1,0
174468671412,106,289,58,176,272,1,0
174468671412,90,306,53,174,266,0,1
174468671413,66,318,54,172,262,0,2
174468671413,61,327,59,172,259,0,0
174468671414,48,331,55,165,257,0,0
174468671414,51,338,54,168,257,0,0
174468671415,54,343,58,163,256,0,0
174468671416,42,338,59,165,261,0,6
174468671417,46,316,64,176,271,0,7
174468671419,54,304,68,182,277,0,15
174468671420,61,286,70,186,285,1,18
174468671427,80,272,79,187,290,0,26
174468671427,92,255,80,192,295,5,35
174468671427,113,238,89,197,307,5,33
174468671427,139,219,96,202,307,6,39
174468671427,166,201,110,208,314,11,43
174468671429,186,171,113,208,316,14,48
174468671429,208,144,117,208,322,18,49
174468671429,228,100,119,208,320,14,48
174468671430,263,103,142,229,336,16,48
174468671432,283,90,138,229,344,27,52
174468671435,302,86,138,231,342,32,64
174468671435,299,96,140,238,350,42,66
174468671435,300,102,142,240,356,38,62
174468671435,304,115,143,241,357,43,63
174468671436,309,129,145,245,358,46,64
174468671437,317,141,144,243,357,41,58
174468671440,304,150,144,243,357,48,69
174468671440,302,156,144,249,359,42,63
174468671440,299,173,151,256,357,33,53
174468671442,298,173,148,250,361,43,63
174468671446,307,176,145,252,358,40,62
174468671450,304,176,148,253,359,46,70
174468671451,304,176,148,250,355,33,65
174468671452,306,176,153,248,355,29,65
174468671452,309,181,161,247,353,30,65
174468671452,319,188,157,245,352,29,64
174468671452,315,189,160,246,353,33,69
174468671452,310,181,161,245,354,29,65
174468671452,319,187,171,253,354,19,64
174468671452,313,180,162,239,350,20,65
174468671454,320,188,163,237,350,19,64
174468671456,317,192,164,239,352,26,71
174468671458,309,194,166,234,345,19,64
174468671458,304,203,166,235,342,17,60
174468671460,301,208,164,230,336,17,53
174468671460,295,213,159,223,329,18,48
174468671460,272,223,155,223,333,19,51
174468671462,262,230,148,223,331,16,46
174468671462,253,237,145,220,330,16,46
174468671463,240,240,147,222,331,16,43
174468671465,241,246,144,219,327,16,46
174468671465,233,255,149,222,331,19,53
174468671470,223,261,144,221,327,16,48
174468671473,215,270,144,223,321,16,45
174468671473,208,273,144,224,316,13,38
174468671473,218,281,144,224,310,10,37
174468671475,212,275,148,225,311,15,47
174468671475,218,275,155,227,308,8,39
174468671475,225,285,162,230,308,10,43
174468671475,229,289,165,230,314,7,41
174468671476,247,303,167,230,307,9,39
174468671476,246,305,175,233,313,14,46
174468671478,252,304,175,231,309,11,38
174468671481,254,312,176,235,305,11,37
174468671481,253,317,176,235,305,10,34
174468671483,259,323,176,230,304,7,32
174468671483,255,325,177,234,306,15,36
174468671483,255,320,176,231,309,7,34
174468671484,255,320,176,233,309,6,30
174468671484,247,320,176,233,308,6,30
174468671489,256,327,175,230,309,4,32
174468671492,240,323,175,229,306,2,33
174468671493,240,325,176,232,305,3,35
174468671495,234,328,177,235,304,1,35
174468671495,223,323,176,235,303,0,36
174468671495,227,327,174,233,301,0,35
174468671495,217,325,176,231,298,0,39
174468671495,215,327,175,236,301,0,42
174468671496,215,325,172,234,298,0,37
174468671496,217,330,173,238,299,0,39
174468671497,222,336,166,231,298,0,36
174468671499,212,336,167,237,299,0,41
174468671500,203,327,161,229,299,0,33
174468671500,210,341,166,233,303,0,38
174468671503,209,340,164,230,304,0,38
174468671505,221,339,162,227,304,0,38
174468671507,210,335,163,225,306,0,45
174468671507,208,325,164,224,306,0,39
174468671507,214,329,164,223,306,0,42
174468671508,215,328,162,222,308,0,41
174468671508,218,327,157,214,304,0,38
174468671512,214,332,160,215,307,1,46
174468671512,214,328,159,217,309,0,40
174468671514,213,338,170,223,309,0,34
174468671516,213,337,162,218,306,0,38
174468671517,213,338,158,211,303,0,37
174468671519,210,343,164,218,302,0,41
174468671519,211,341,161,218,299,0,34
174468671519,210,346,161,217,295,0,34
174468671519,211,346,162,215,297,0,37
174468671521,218,352,159,217,292,0,37
174468671521,209,343,159,214,290,0,39
174468671522,210,342,161,218,294,0,35
174468671522,210,347,162,220,293,0,37
174468671524,208,349,162,219,292,0,35
174468671525,214,353,160,215,286,0,32
174468671529,208,352,162,215,291,0,37
174468671529,198,348,161,210,288,0,31
174468671531,202,353,159,208,288,0,30
174468671531,192,351,160,207,288,0,30
174468671531,203,356,153,203,287,0,32
174468671531,195,346,151,198,286,0,33
174468671533,197,349,155,199,292,0,27
174468671534,198,351,153,198,292,0,27
174468671535,193,351,151,195,295,0,23
174468671536,199,354,146,192,287,0,19
174468671541,190,347,146,190,290,0,27
174468671543,192,349,145,192,296,0,25
174468671543,193,347,146,194,299,0,26
174468671543,192,346,145,193,298,0,28
174468671545,202,352,143,192,300,0,30
174468671545,192,348,144,195,299,0,36
174468671545,191,345,144,192,302,0,32
174468671545,193,352,151,203,304,0,24
174468671546,193,349,144,193,301,0,32
174468671546,203,355,144,194,299,0,34
174468671548,195,351,145,200,302,0,41
174468671551,197,344,145,202,302,0,35
174468671556,198,347,145,203,302,0,38
174468671556,199,346,146,205,302,0,35
174468671558,206,353,144,202,302,0,37
174468671558,201,345,149,203,301,0,38
174468671558,198,347,149,205,301,0,38
174468671558,203,347,150,207,301,0,39
174468671558,205,351,151,208,300,0,39
174468671559,208,346,149,205,291,0,36
174468671559,204,349,153,208,299,0,47
174468671561,205,345,151,208,299,0,43
174468671564,203,350,151,208,299,0,40
174468671566,205,349,150,208,300,0,39
174468671566,207,357,147,206,298,0,37
174468671566,193,353,145,207,299,0,42
174468671566,192,352,145,205,298,0,38
174468671568,188,355,145,202,299,0,36
174468671568,181,359,145,197,302,0,37
174468671569,188,367,144,192,294,0,32
174468671569,178,359,144,192,302,0,41
174468671571,177,356,144,192,302,0,37
174468671573,176,359,144,192,304,0,34
174468671574,176,357,144,194,304,0,35
174468671581,185,365,141,192,304,0,34
174468671583,178,350,143,192,304,3,41
174468671584,178,349,144,192,304,0,38
174468671584,178,353,144,190,304,0,38
174468671587,176,351,144,190,306,0,37
174468671589,182,355,141,187,304,0,36
174468671589,177,343,143,191,304,3,43
174468671589,176,342,143,192,304,0,37
174468671589,175,347,144,192,305,0,38
174468671590,175,352,142,191,308,0,38
174468671590,176,358,137,186,305,0,39
174468671591,167,352,139,191,306,4,46
174468671591,166,348,135,185,306,0,38
174468671591,164,354,140,193,315,0,34
174468671593,158,348,128,181,304,0,37
174468671593,162,362,130,183,304,0,37
174468671594,155,359,130,186,307,3,47
174468671594,139,343,122,176,302,0,37
174468671595,144,354,126,179,304,0,39
174468671595,144,362,128,177,309,1,46
174468671598,144,368,126,176,304,1,41
174468671600,142,363,125,177,308,3,48
174468671601,134,363,125,177,308,2,38
174468671602,130,368,122,177,306,2,41
174468671602,127,368,123,176,309,1,39
174468671603,129,373,114,176,305,2,41
174468671603,119,364,112,175,306,3,42
174468671605,113,362,112,177,308,4,41
174468671605,112,368,117,184,318,0,34
174468671606,111,367,112,177,310,0,38
174468671610,111,373,109,176,307,2,36
174468671613,110,368,109,176,313,6,43
174468671615,103,363,108,176,311,3,38
174468671615,100,366,103,176,314,4,38
174468671615,98,368,102,176,315,4,37
174468671616,103,367,96,170,310,2,35
174468671616,97,367,99,172,315,9,39
174468671616,91,363,98,174,316,5,35
174468671616,82,366,105,176,317,0,25
174468671617,80,359,95,171,316,5,34
174468671618,82,368,95,170,310,6,32
174468671620,78,361,98,167,317,10,41
174468671624,79,357,96,165,317,6,33
174468671624,75,359,96,167,317,6,32
174468671624,70,357,95,163,318,7,32
174468671624,75,364,92,161,315,6,29
174468671625,64,350,92,161,311,9,34
174468671626,63,339,85,157,308,0,27
174468671627,69,349,92,163,317,7,29
174468671628,69,346,95,167,315,5,29
174468671631,80,352,94,163,310,6,30
174468671635,76,343,94,165,312,5,29
174468671636,77,339,96,167,317,5,29
174468671636,77,340,95,170,316,5,29
174468671640,74,338,97,169,316,7,30
174468671640,75,339,95,165,314,6,26
174468671641,77,338,96,170,315,11,35
174468671641,68,326,90,162,305,1,30
174468671641,76,338,98,171,317,9,31
174468671643,76,340,99,173
