timestamp,value1,value2,value3,value4,value5,value6
174468826278,0,64,0,0,197,0,0
174468826280,0,64,0,0,197,0,0
174468826280,0,64,0,0,195,0,0
174468826283,0,65,0,0,198,0,0
174468826283,0,64,0,0,195,0,0
174468826287,0,65,0,0,195,0,0
174468826287,0,67,0,0,195,0,0
174468826287,0,70,0,0,197,0,0
174468826287,0,74,0,0,198,0,0
174468826287,0,68,0,0,199,0,0
174468826287,0,74,0,0,201,0,0
174468826288,0,73,0,0,203,0,0
174468826290,0,74,0,0,203,0,0
174468826290,0,73,0,0,202,0,0
174468826292,0,77,0,0,204,0,0
174468826295,0,77,0,0,201,0,0
174468826295,0,74,0,0,202,0,0
174468826297,0,77,0,0,200,0,0
174468826297,0,78,0,0,201,0,0
174468826297,0,73,0,0,200,0,0
174468826297,0,76,0,0,202,0,0
174468826299,0,74,0,0,203,0,0
174468826300,0,75,0,0,203,0,0
174468826300,0,69,0,0,205,0,0
174468826302,0,71,0,0,206,0,0
174468826304,0,71,0,0,206,0,0
174468826310,0,69,0,0,207,0,0
174468826310,0,68,0,0,204,0,0
174468826310,0,60,0,0,206,0,0
174468826310,0,54,0,0,206,0,0
174468826310,0,54,0,0,207,0,0
174468826310,0,51,0,0,207,0,0
174468826311,0,60,0,0,207,0,0
174468826319,0,52,0,0,208,0,0
174468826324,0,54,0,0,208,0,0
174468826324,0,58,0,0,208,0,0
174468826324,2,68,0,0,208,0,0
174468826324,1,79,0,0,208,0,0
174468826324,0,80,0,0,206,0,0
174468826327,0,87,0,0,211,0,0
174468826327,0,89,0,0,209,0,0
174468826327,0,89,0,0,208,0,0
174468826327,0,95,0,0,210,0,0
174468826329,0,93,0,0,210,0,0
174468826331,0,94,0,0,211,0,0
174468826331,0,97,0,0,211,0,0
174468826331,0,101,0,0,213,0,0
174468826333,0,103,0,0,213,0,0
174468826333,0,101,0,0,214,0,0
174468826333,0,102,0,0,214,0,0
174468826333,0,102,0,0,215,0,0
174468826335,0,107,0,0,216,0,0
174468826335,0,109,0,0,215,1,0
174468826335,0,111,0,0,217,0,0
174468826336,0,108,0,0,215,2,0
174468826336,0,110,0,0,217,4,0
174468826338,0,110,0,0,219,3,0
174468826338,0,110,0,0,217,5,0
174468826341,3,112,0,0,219,5,0
174468826343,4,105,0,0,219,3,0
174468826343,5,107,0,0,219,7,0
174468826343,7,107,0,0,221,7,0
174468826345,7,107,0,0,222,10,0
174468826345,9,108,0,0,223,10,0
174468826346,14,107,0,0,224,10,0
174468826347,11,109,0,0,222,11,0
174468826348,13,112,0,0,223,13,0
174468826350,13,117,0,0,224,10,0
174468826350,1,115,0,0,218,11,0
174468826356,7,121,0,0,222,6,0
174468826357,10,122,0,0,219,6,0
174468826358,3,125,0,0,218,2,0
174468826358,8,128,0,0,211,0,0
174468826358,7,124,0,0,210,0,0
174468826360,4,119,0,0,208,0,0
174468826360,5,114,0,0,208,0,0
174468826360,3,113,0,0,205,0,0
174468826360,1,112,0,0,203,0,0
174468826362,0,106,0,0,200,0,0
174468826365,0,103,0,0,199,0,0
174468826367,0,103,0,0,197,0,0
174468826369,0,97,0,0,197,0,0
174468826369,1,94,0,0,195,0,0
174468826369,0,90,0,0,195,0,0
174468826371,0,90,0,0,195,0,0
174468826371,0,87,0,0,193,0,0
174468826371,0,86,0,0,192,0,0
174468826373,0,91,0,0,191,0,0
174468826373,0,86,0,0,190,0,0
174468826374,0,80,0,0,192,0,0
174468826378,0,83,0,0,193,0,0
174468826381,0,84,0,0,193,0,0
174468826381,0,89,0,0,192,0,0
174468826382,0,85,0,0,193,0,0
174468826382,0,86,0,0,193,0,0
174468826383,0,86,0,0,193,0,0
174468826383,0,92,0,0,194,0,0
174468826385,0,95,0,0,191,0,0
174468826385,0,95,0,0,192,0,0
174468826385,0,94,0,0,192,0,0
174468826388,0,96,0,0,193,0,0
174468826390,0,96,0,0,192,0,0
174468826391,0,98,0,0,194,0,0
174468826391,0,98,0,0,192,0,0
174468826393,0,99,0,0,194,0,0
174468826393,0,98,0,0,192,0,0
174468826393,0,99,0,0,194,0,0
174468826393,0,97,0,0,194,0,0
174468826395,0,96,0,0,191,0,0
174468826398,0,94,0,0,192,0,0
174468826398,0,93,0,0,192,0,0
174468826398,0,97,0,0,193,0,0
174468826401,0,95,0,0,192,0,0
174468826401,0,96,0,0,195,0,0
174468826402,0,96,0,0,193,0,0
174468826406,0,96,0,0,193,0,0
174468826408,0,95,0,0,194,0,0
174468826416,0,96,0,0,194,0,0
174468826417,0,96,0,0,194,0,0
174468826417,0,97,0,0,194,0,0
174468826417,0,96,0,0,193,0,0
174468826419,0,97,0,0,193,0,0
174468826419,0,96,0,0,195,0,0
174468826419,0,96,0,0,195,0,0
174468826421,0,94,0,0,196,0,0
174468826421,0,94,0,0,197,0,0
174468826421,0,95,0,0,197,0,0
174468826421,0,95,0,0,194,0,0
174468826426,0,94,0,0,195,0,0
174468826426,0,93,0,0,198,0,0
174468826426,0,93,0,0,198,0,0
174468826428,0,97,0,0,196,0,0
174468826428,0,95,0,0,195,0,0
174468826428,0,95,0,0,195,0,0
174468826428,0,96,0,0,197,0,0
174468826432,0,93,0,0,199,0,0
174468826432,0,94,0,0,198,0,0
174468826432,0,97,0,0,198,0,0
174468826432,0,97,0,0,199,0,0
174468826432,0,96,0,0,201,0,0
174468826432,0,97,0,0,197,0,0
174468826432,0,99,0,0,199,0,0
174468826434,0,103,0,0,199,0,0
174468826435,0,100,0,0,201,0,0
174468826437,0,102,0,0,207,0,0
174468826437,0,102,0,0,203,0,0
174468826437,0,101,0,0,203,0,0
174468826439,0,106,0,0,204,0,0
174468826439,0,103,0,0,202,0,0
174468826440,0,103,0,0,205,0,0
174468826440,0,103,0,0,203,0,0
174468826446,0,104,0,0,206,0,0
174468826448,0,105,0,0,203,0,0
174468826449,0,109,0,0,204,0,0
174468826452,0,105,0,0,204,0,0
174468826452,0,107,0,0,207,0,0
174468826452,0,107,0,0,208,0,0
174468826453,0,109,0,0,208,0,0
174468826453,0,108,0,0,208,0,0
174468826454,0,107,0,0,204,0,0
174468826455,0,107,0,0,209,0,0
174468826455,0,105,0,0,209,0,0
174468826456,0,107,0,0,208,0,0
174468826456,0,105,0,0,208,0,0
174468826458,3,96,0,0,208,0,0
174468826462,4,97,0,0,209,0,0
174468826462,5,93,0,0,208,0,0
174468826462,3,98,0,0,209,0,0
174468826462,3,96,0,0,209,0,0
174468826462,5,90,0,0,209,0,0
174468826462,7,89,0,0,213,0,0
174468826464,11,89,0,0,210,0,0
174468826464,14,79,0,0,209,0,0
174468826466,16,75,0,0,212,0,0
174468826468,19,66,0,0,213,0,0
174468826468,16,63,0,0,212,0,0
174468826472,17,61,0,0,213,0,0
174468826473,18,62,0,0,210,0,0
174468826475,33,64,0,0,214,0,0
174468826475,39,67,0,0,213,0,0
174468826475,48,69,0,0,212,0,0
174468826476,55,73,0,0,210,0,0
174468826476,64,68,0,0,212,0,0
174468826476,69,69,0,0,213,0,0
174468826478,74,73,0,0,215,0,0
174468826479,71,70,0,0,212,0,0
174468826480,80,54,0,0,215,0,0
174468826483,100,38,0,0,219,0,0
174468826485,119,35,0,0,224,0,0
174468826485,134,39,0,0,224,0,0
174468826485,166,43,0,0,226,0,0
174468826485,193,49,0,0,225,0,0
174468826487,264,48,0,0,223,0,0
174468826488,306,64,0,0,223,0,0
174468826490,332,69,0,0,224,0,0
174468826491,349,64,0,0,227,0,0
174468826492,368,80,0,0,229,0,0
174468826498,384,80,0,0,224,0,0
174468826500,384,93,0,0,224,0,0
174468826500,384,97,0,0,223,0,0
174468826500,384,90,0,0,218,0,0
174468826500,382,97,0,0,214,0,0
174468826500,385,99,0,0,208,0,0
174468826501,365,98,0,0,208,0,0
174468826501,363,112,0,0,207,0,0
174468826501,361,116,0,0,204,0,0
174468826503,359,118,0,0,201,0,0
174468826504,358,129,0,0,197,0,0
174468826505,359,129,0,0,192,0,0
174468826509,363,106,0,0,199,0,0
174468826512,358,80,0,0,205,0,0
174468826512,366,80,0,0,202,0,0
174468826514,372,80,0,0,192,0,0
174468826514,383,79,0,0,192,0,0
174468826514,388,80,0,0,187,0,0
174468826514,385,82,0,0,182,0,0
174468826515,387,84,0,0,178,0,0
174468826515,385,101,0,0,175,0,0
174468826515,384,112,0,0,166,0,0
174468826519,382,122,0,0,151,0,0
174468826520,368,144,0,0,154,0,0
174468826520,341,165,0,0,149,0,0
174468826520,311,191,0,0,149,0,0
174468826521,270,204,0,0,160,18,0
174468826522,234,235,0,0,160,33,0
174468826524,193,253,0,0,167,48,0
174468826524,165,256,0,0,174,48,0
174468826525,131,256,0,0,177,48,0
174468826527,123,240,0,0,182,48,0
174468826527,105,241,0,0,188,48,0
174468826530,91,240,0,16,192,53,0
174468826532,77,250,0,19,204,59,0
174468826532,77,272,0,28,205,64,0
174468826532,66,308,0,33,208,74,0
174468826533,64,342,0,46,212,82,0
174468826535,64,363,0,54,214,97,0
174468826535,64,369,0,65,215,110,0
174468826537,53,359,0,79,222,111,0
174468826537,42,354,0,80,224,106,0
174468826539,37,358,0,80,227,107,0
174468826542,41,370,0,74,229,113,0
174468826545,41,409,0,74,237,121,0
174468826545,37,453,0,67,235,128,0
174468826549,35,494,0,64,234,135,0
174468826551,34,550,0,68,232,140,0
174468826551,31,592,0,79,234,143,0
174468826557,16,603,0,78,231,147,0
174468826557,5,623,0,78,231,158,0
174468826557,0,640,0,77,237,155,0
174468826557,0,656,0,78,237,174,0
174468826557,0,688,0,74,240,189,0
174468826557,0,741,0,75,243,206,0
174468826557,0,791,0,80,245,212,0
174468826557,14,836,0,75,248,226,0
174468826559,16,876,0,80,254,242,0
174468826559,18,919,0,76,255,255,0
174468826559,28,957,6,37,257,268,0
174468826559,48,995,38,14,260,272,0
174468826561,61,1035,62,0,265,286,0
174468826561,71,1055,112,0,264,281,0
174468826563,80,1088,143,0,263,288,0
174468826566,98,1097,176,0,269,288,0
174468826568,124,1113,215,2,273,287,0
174468826568,149,1116,233,16,279,276,1
174468826568,183,1114,268,29,278,261,4
174468826568,203,1105,275,49,281,243,16
174468826568,233,1083,283,78,285,218,23
174468826574,246,1064,299,108,279,183,39
174468826578,266,1036,304,131,277,153,48
174468826579,285,1005,306,151,278,126,60
174468826579,304,983,304,176,273,110,64
174468826579,316,970,301,194,265,90,62
174468826581,324,945,298,204,256,79,63
174468826581,325,924,290,209,240,57,58
174468826581,318,907,283,213,231,47,49
174468826584,301,898,271,213,226,33,46
174468826584,295,893,256,211,224,26,35
174468826589,290,880,245,210,222,19,32
174468826591,277,866,231,216,223,16,34
174468826591,260,846,215,217,223,16,16
174468826591,228,822,203,223,222,16,14
174468826593,192,801,183,219,222,12,6
174468826593,150,786,171,208,222,12,0
174468826593,122,770,144,192,223,7,0
174468826594,94,749,107,179,225,2,0
174468826594,71,720,84,173,224,7,0
174468826594,59,681,69,173,225,7,0
174468826595,48,644,64,176,225,10,0
174468826595,35,618,48,168,225,2,0
174468826596,42,606,41,155,224,1,0
174468826598,26,605,23,151,227,0,0
174468826598,18,592,0,140,228,0,0
174468826598,6,569,0,135,225,0,0
174468826598,0,555,0,130,225,0,0
174468826601,0,506,0,114,219,0,0
174468826603,0,498,0,113,217,0,0
174468826604,0,486,0,106,209,0,0
174468826604,0,477,0,91,208,0,0
174468826604,0,480,0,84,207,0,0
174468826606,0,467,0,76,206,0,0
174468826606,0,473,0,80,200,0,0
174468826608,0,486,0,80,192,0,0
174468826608,0,491,0,74,183,0,0
174468826609,0,501,0,65,178,0,0
174468826611,0,511,0,61,181,0,0
174468826615,0,526,0,49,183,0,0
174468826618,0,511,0,47,178,0,0
174468826618,0,502,0,38,176,0,0
174468826618,0,480,0,34,176,0,0
174468826618,0,464,0,26,173,0,0
174468826620,0,460,0,16,173,0,0
174468826620,0,457,0,5,173,0,0
174468826620,0,464,0,0,163,3,0
174468826621,0,464,0,0,161,9,0
174468826621,0,454,0,0,155,11,0
174468826622,0,459,0,0,150,16,0
174468826625,0,450,0,0,148,16,0
174468826627,0,448,0,0,144,20,0
174468826627,0,443,0,0,130,26,0
174468826627,0,452,0,0,128,26,0
174468826629,0,465,0,0,118,29,0
174468826629,0,475,0,0,114,33,0
174468826630,0,483,0,0,112,35,0
174468826632,0,495,0,0,103,42,0
174468826632,0,499,0,0,109,44,0
174468826639,0,510,0,0,105,48,0
174468826641,0,511,0,0,106,51,0
174468826644,0,528,0,0,104,51,0
174468826644,0,523,0,0,101,49,0
174468826644,0,537,0,0,101,46,0
174468826644,0,535,0,0,106,43,0
174468826645,0,545,0,0,112,47,0
174468826645,0,549,0,0,113,48,0
174468826646,0,539,0,0,115,51,0
174468826650,0,496,0,0,126,51,0
174468826650,0,506,0,0,128,53,0
174468826650,0,508,0,0,128,58,0
174468826650,0,526,0,0,130,54,0
174468826650,0,545,0,0,136,60,0
174468826650,0,564,0,0,137,63,0
174468826652,0,576,0,0,141,64,0
174468826652,0,589,0,4,144,67,0
174468826652,0,589,0,9,146,72,0
174468826654,0,590,0,16,150,76,0
174468826654,0,587,0,17,154,80,0
174468826656,0,592,0,22,154,80,0
174468826656,0,593,0,19,159,85,0
174468826662,0,598,0,22,162,90,0
174468826662,0,608,0,25,165,93,0
174468826664,0,614,0,27,172,91,0
174468826664,0,613,0,32,176,97,0
174468826664,0,609,0,32,176,96,0
174468826665,0,599,0,33,183,96,0
174468826665,0,587,0,32,189,98,0
174468826665,0,565,0,33,192,96,0
174468826666,0,555,0,32,195,97,0
174468826668,0,541,0,26,201,96,0
174468826668,0,531,0,35,206,93,0
174468826670,0,527,0,42,206,84,0
174468826673,0,525,0,42,207,81,0
174468826675,0,506,0,47,208,80,0
174468826676,0,493,0,51,208,70,0
174468826678,0,468,0,64,211,58,0
174468826678,0,452,0,80,211,51,0
174468826678,0,448,0,95,215,45,0
174468826679,5,447,0,106,219,42,0
174468826679,14,449,0,115,219,37,0
174468826679,17,450,0,124,223,34,0
174468826681,16,432,0,127,221,23,0
174468826684,16,422,0,138,221,16,0
174468826686,22,409,0,139,226,15,0
174468826686,27,405,0,143,224,14,0
174468826686,32,401,0,153,227,14,0
174468826687,34,400,0,153,230,16,0
174468826687,39,409,0,162,229,17,0
174468826689,42,423,0,161,230,18,0
174468826689,41,431,0,163,231,19,0
174468826692,42,428,0,166,233,16,0
174468826694,34,414,0,166,231,16,0
174468826697,32,415,0,171,233,16,0
174468826697,30,423,0,171,234,18,0
174468826702,33,432,0,174,234,25,0
174468826702,30,443,0,175,236,27,0
174468826702,27,450,0,173,236,31,0
174468826702,28,453,0,170,237,33,0
174468826702,34,463,0,175,238,34,0
174468826703,39,464,0,176,236,35,0
174468826705,31,455,0,177,237,37,0
174468826705,36,450,0,179,233,38,0
174468826705,38,449,0,183,231,41,0
174468826707,42,466,0,195,232,43,0
174468826709,48,479,0,202,235,43,0
174468826711,52,492,0,209,236,45,0
174468826711,53,502,3,219,231,46,0
174468826711,59,509,16,225,233,48,0
174468826711,61,511,16,227,236,48,0
174468826712,64,528,19,230,231,48,0
174468826713,58,535,31,237,234,49,0
174468826716,54,560,38,240,231,58,0
174468826720,53,577,67,241,227,64,0
174468826722,64,605,86,244,227,77,0
174468826722,64,642,112,253,224,81,0
174468826722,80,676,144,257,229,95,0
174468826724,98,702,188,266,234,113,0
174468826724,119,731,202,278,240,115,0
174468826724,147,752,234,304,243,136,0
174468826724,196,787,269,325,258,143,7
174468826725,251,821,303,357,285,151,42
174468826725,326,853,368,403,320,165,75
174468826725,391,891,400,446,356,177,97
174468826727,437,911,414,455,389,195,133
174468826728,467,927,407,464,417,207,161
174468826731,483,937,405,464,447,207,165
174468826733,479,929,393,464,451,203,176
174468826734,474,912,373,460,457,202,185
174468826734,454,891,352,463,464,203,181
174468826735,465,871,343,461,465,195,192
174468826735,464,857,324,455,471,192,192
174468826736,455,848,309,457,471,200,187
174468826738,434,834,291,454,465,198,180
174468826738,416,815,275,451,458,193,173
174468826740,394,781,271,449,447,181,158
174468826740,355,745,246,447,432,166,144
174468826744,329,706,230,437,414,144,125
174468826744,302,669,211,430,398,121,111
174468826745,269,641,191,417,374,96,87
174468826747,240,613,165,391,361,80,69
174468826748,196,594,155,370,340,63,48
174468826748,179,576,138,345,322,47,28
174468826748,150,560,112,319,305,16,10
174468826748,117,540,101,296,294,16,0
174468826750,97,511,87,272,285,9,0
174468826752,78,492,78,253,282,0,0
174468826756,68,468,63,237,277,0,0
174468826756,58,449,49,222,267,0,0
174468826756,52,434,45,204,254,0,0
174468826756,34,425,35,194,247,0,0
174468826756,33,417,32,192,239,0,0
174468826758,26,407,27,190,235,0,0
174468826758,29,415,26,183,229,0,0
174468826760,27,417,29,179,224,0,0
174468826762,26,415,21,176,222,0,0
174468826762,27,407,19,176,218,0,0
174468826767,30,406,16,173,215,0,0
174468826769,30,401,10,171,213,0,0
174468826769,29,403,6,173,213,0,0
174468826769,30,400,4,169,211,0,0
174468826769,29,397,2,170,209,0,0
174468826770,30,389,0,159,211,0,0
174468826771,30,400,0,146,208,0,0
174468826771,30,404,0,148,209,0,0
174468826772,28,407,0,146,211,0,0
174468826772,29,400,0,157,216,0,0
174468826774,30,386,0,161,222,0,0
174468826775,42,366,0,167,229,0,0
174468826778,48,321,0,174,240,0,0
174468826780,52,281,0,179,244,0,0
174468826782,64,225,0,186,253,0,0
174468826782,70,183,0,183,263,0,0
174468826782,80,149,0,189,270,0,0
174468826785,90,124,0,192,272,0,0
174468826785,106,113,0,190,272,0,0
174468826785,106,81,0,194,281,0,0
174468826787,113,64,0,192,286,0,3
174468826787,123,43,0,195,287,0,8
174468826787,135,48,0,208,294,0,13
174468826791,144,38,0,218,296,0,16
174468826791,143,43,0,221,301,0,18
174468826791,143,38,0,224,305,0,25
174468826792,147,20,0,221,311,0,30
174468826792,145,16,0,225,314,0,35
174468826794,134,9,0,226,313,0,37
174468826795,144,0,0,226,320,0,33
174468826797,144,0,0,228,324,0,33
174468826797,140,0,0,219,329,0,31
174468826798,140,0,0,221,333,0,30
174468826800,142,1,0,219,336,0,29
174468826803,144,11,0,215,337,0,20
174468826803,133,31,0,208,336,0,9
174468826804,126,41,0,192,335,0,0
174468826804,113,41,0,183,324,0,0
174468826805,104,47,0,171,304,0,0
174468826806,87,61,0,149,277,0,0
174468826809,67,90,0,113,254,0,0
174468826809,34,144,0,63,227,0,0
174468826809,13,187,0,21,207,0,0
174468826811,0,229,0,0,189,0,0
174468826817,0,260,0,0,171,0,0
174468826817,0,268,0,0,144,0,0
174468826817,0,275,0,0,126,0,0
174468826817,0,285,0,0,109,0,0
174468826817,0,320,0,0,94,0,0
174468826817,0,359,0,0,83,0,0
174468826819,0,384,0,0,75,0,0
174468826819,0,401,0,0,64,0,0
174468826821,0,430,0,0,60,5,0
174468826821,0,449,0,0,57,9,0
174468826823,0,481,0,0,48,22,0
174468826825,0,529,0,0,34,32,0
174468826829,0,576,0,0,26,35,0
174468826829,0,623,7,0,16,53,0
174468826829,0,669,20,0,23,64,0
174468826831,0,710,47,0,30,80,0
174468826831,0,752,62,0,35,99,0
174468826831,0,795,75,0,39,112,0
174468826834,0,830,96,0,48,128,0
174468826834,0,864,119,0,55,138,0
174468826834,0,896,140,0,59,144,0
174468826834,0,941,144,0,62,155,0
174468826839,0,986,175,0,69,161,0
174468826839,0,1053,215,0,80,186,0
174468826841,0,1110,242,0,90,210,0
174468826841,8,1155,304,0,126,241,0
174468826841,67,1200,331,0,144,262,0
174468826844,98,1241,357,0,165,297,0
174468826844,138,1274,395,0,196,311,0
174468826844,173,1297,416,0,242,338,0
174468826844,210,1334,450,0,289,359,0
174468826846,272,1360,485,0,325,366,0
174468826849,322,1387,496,0,366,385,14
174468826851,368,1406,511,9,399,398,33
174468826852,391,1418,528,39,433,398,53
174468826854,418,1427,545,65,463,415,67
174468826854,447,1449,556,82,487,423,93
174468826854,450,1456,557,85,510,445,107
174468826854,458,1467,551,80,529,466,123
174468826854,458,1474,546,57,547,478,128
174468826857,447,1485,535,32,559,481,141
174468826857,414,1488,511,5,562,496,139
174468826857,382,1486,489,0,567,511,141
174468826860,371,1479,463,0,576,526,146
174468826862,347,1481,435,0,581,532,140
174468826862,316,1478,411,0,591,542,131
174468826864,301,1483,365,0,592,557,124
174468826864,275,1484,321,0,592,560,102
174468826864,240,1484,274,0,583,575,90
174468826866,203,1492,241,0,567,577,70
174468826868,176,1506,211,0,547,576,61
174468826868,144,1511,175,0,510,578,47
174468826870,112,1513,136,0,479,576,43
174468826870,90,1506,118,0,455,574,23
174468826875,80,1498,105,0,431,560,16
174468826875,70,1489,93,0,411,545,15
174468826875,75,1488,87,0,387,539,13
174468826875,69,1488,94,0,368,528,19
174468826875,73,1490,89,0,351,527,19
174468826877,75,1493,81,0,333,511,17
174468826877,66,1497,95,0,320,505,27
174468826878,77,1501,84,0,308,505,35
174468826880,74,1504,87,0,304,507,33
174468826881,80,1508,100,0,307,511,38
174468826883,104,1513,112,0,311,511,42
174468826886,132,1520,125,0,321,511,44
174468826886,156,1520,131,0,332,523,51
174468826887,182,1519,135,0,345,521,60
174468826889,212,1520,144,0,364,526,57
174468826889,221,1527,160,0,381,550,64
174468826889,235,1535,163,0,394,562,65
174468826890,240,1535,165,0,400,592,64
174468826893,241,1535,166,0,409,610,75
174468826893,240,1535,160,0,417,621,81
174468826893,247,1535,153,0,426,633,90
174468826896,262,1535,160,0,432,634,91
174468826899,272,1535,154,0,443,653,96
174468826899,277,1535,159,0,450,659,97
174468826901,281,1535,161,0,464,672,94
174468826901,292,1555,176,0,474,690,97
174468826901,291,1568,179,0,488,706,107
174468826901,283,1575,192,0,498,727,112
174468826902,278,1584,197,0,507,752,122
174468826902,276,1588,202,0,511,769,130
174468826905,273,1598,198,0,511,782,137
174468826905,272,1604,210,0,523,789,144
174468826908,277,1616,211,0,511,815,143
174468826912,277,1629,211,0,524,832,143
174468826912,278,1641,211,0,524,848,142
174468826912,289,1653,209,0,528,855,139
174468826912,291,1664,217,0,527,862,144
174468826912,291,1671,214,0,511,871,142
174468826914,280,1680,225,0,511,873,131
174468826916,258,1686,231,0,505,880,121
174468826916,228,1696,240,0,500,881,117
174468826916,198,1707,250,0,499,886,110
174468826919,183,1713,259,0,503,892,111
174468826923,176,1722,262,0,507,900,105
174468826923,158,1731,272,0,511,910,100
174468826923,151,1741,279,0,523,917,94
174468826923,158,1747,292,0,529,928,87
174468826925,162,1756,304,0,535,943,73
174468826925,183,1763,303,0,539,951,53
174468826925,176,1771,305,0,541,966,40
174468826925,154,1780,317,0,535,970,21
174468826927,132,1789,321,0,531,973,16
174468826928,127,1794,336,0,535,978,16
174468826929,128,1803,337,0,535,981,16
174468826932,129,1808,340,0,549,998,16
174468826932,128,1811,353,0,559,1008,7
174468826932,137,1823,362,0,565,1021,6
174468826934,142,1827,365,0,575,1040,2
174468826934,144,1835,375,0,590,1047,0
174468826939,153,1839,387,0,607,1061,0
174468826941,171,1841,401,0,627,1073,0
174468826941,189,1845,411,0,642,1085,0
174468826941,198,1843,416,0,654,1097,0
174468826941,219,1847,416,0,656,1099,0
174468826944,237,1849,420,0,658,1101,0
174468826944,253,1845,417,0,657,1103,0
174468826946,272,1847,427,0,657,1093,0
174468826946,301,1848,429,0,656,1089,0
174468826946,325,1849,426,0,656,1079,0
174468826950,339,1847,437,0,656,1078,0
174468826950,374,1843,437,0,659,1072,0
174468826950,395,1842,442,0,663,1069,0
174468826952,403,1846,452,0,662,1071,0
174468826952,419,1845,461,0,670,1069,0
174468826952,435,1847,464,0,676,1070,0
174468826955,454,1851,476,0,679,1072,0
174468826957,463,1852,487,0,689,1072,0
174468826960,468,1855,493,0,688,1074,0
174468826964,475,1853,498,0,689,1072,0
174468826964,480,1854,503,0,691,1070,0
174468826964,487,1850,510,0,688,1066,0
174468826964,491,1855,526,0,695,1050,0
174468826965,495,1854,524,0,690,1040,0
174468826965,497,1849,535,0,690,1030,0
174468826967,501,1848,543,0,688,1022,0
174468826967,509,1845,554,0,689,1011,0
174468826969,528,1845,560,0,691,1002,0
174468826971,528,1843,576,0,697,997,0
174468826971,535,1841,599,0,694,988,0
174468826971,550,1840,603,0,699,985,0
174468826972,548,1839,592,0,702,976,0
174468826972,558,1830,585,0,701,961,0
174468826972,555,1829,573,0,695,949,0
174468826973,563,1827,574,0,688,929,0
174468826974,562,1821,587,0,682,912,0
174468826976,563,1813,575,0,659,873,0
174468826976,555,1808,562,0,630,819,0
174468826979,560,1801,551,0,598,763,0
174468826982,560,1791,543,0,561,707,0
174468826982,558,1778,527,0,528,654,0
174468826982,544,1769,499,0,490,601,0
174468826982,533,1753,481,0,459,557,0
174468826982,525,1742,459,0,435,525,0
174468826984,510,1728,429,0,417,487,0
