timestamp,value1,value2,value3,value4,value5,value6
1744681580247,251,1767,507,0,947,0,372
1744681580279,263,1762,504,8,937,0,385
1744681580315,272,1755,496,10,951,0,387
1744681580315,275,1741,485,13,946,0,389
1744681580315,287,1726,471,13,941,0,391
1744681580365,0,807,20,0,85,0,115
1744681580398,0,0,0,0,0,0,96
1744681580414,0,0,0,0,0,0,47
1744681580448,0,178,7,0,0,0,11
1744681580465,0,181,16,0,0,0,0
1744681580499,0,219,29,0,0,0,0
1744681580531,0,256,29,0,0,0,0
1744681580552,0,0,33,0,0,0,0
1744681580552,0,0,42,0,0,0,0
1744681580552,0,0,49,0,0,0,0
1744681580569,0,0,55,0,0,0,0
1744681580599,0,0,48,0,0,0,0
1744681580621,0,0,47,0,0,0,0
1744681580652,0,0,49,0,0,0,0
1744681580680,0,0,49,0,0,0,0
1744681580703,0,0,53,0,0,0,0
1744681580737,0,0,58,0,0,0,0
1744681580738,0,0,61,0,0,0,0
1744681580753,0,0,62,0,0,0,0
1744681580753,0,0,64,0,0,0,0
1744681580753,0,0,64,0,0,0,0
1744681580789,2,0,78,0,0,0,0
1744681580813,5,0,76,0,0,0,0
1744681580838,3,0,76,0,0,0,0
1744681580871,9,0,80,0,0,0,0
1744681580889,13,0,80,0,0,0,0
1744681580925,11,0,80,0,0,0,0
1744681580945,6,0,80,0,0,0,0
1744681580982,5,0,81,0,0,0,0
1744681580996,4,0,83,0,0,0,0
1744681580996,0,0,83,0,0,0,0
1744681580996,0,0,84,0,0,0,0
1744681581029,29,0,111,0,0,0,0
1744681581048,30,0,112,0,0,0,0
1744681581064,30,0,112,0,0,0,0
1744681581101,32,0,115,0,0,7,0
1744681581120,38,0,121,0,0,13,0
1744681581154,48,0,124,0,0,17,0
1744681581171,50,0,128,0,0,19,0
1744681581229,52,0,128,0,0,33,0
1744681581229,52,0,129,0,0,35,0
1744681581229,55,0,130,0,0,38,0
1744681581229,61,0,134,0,0,46,0
1744681581229,64,0,133,0,0,52,0
1744681581229,36,0,132,0,0,105,0
1744681581240,0,0,346,176,464,769,0
1744681581240,10,0,368,171,482,844,0
1744681581241,41,0,385,170,501,912,0
1744681581241,58,0,400,165,528,979,0
1744681581253,74,0,469,172,560,1082,0
1744681581253,140,0,573,188,610,1158,0
1744681581278,208,0,640,209,650,1203,0
1744681581303,256,0,686,228,688,1238,0
1744681581326,287,0,721,241,725,1255,0
1744681581347,320,0,758,241,759,1250,0
1744681581347,349,0,789,252,794,0,26
1744681581347,368,0,821,273,819,0,116
1744681581362,707,0,976,371,941,1173,587
1744681581394,755,0,986,381,951,1164,623
1744681581411,803,0,991,375,962,1150,651
1744681581462,848,0,995,384,982,1142,687
1744681581478,896,0,1001,399,997,1135,713
1744681581511,939,0,1006,400,1003,1124,743
1744681581529,983,0,1008,401,1038,1108,778
1744681581563,1035,0,1011,410,1040,1094,811
1744681581603,1072,0,1015,422,1066,1078,834
1744681581639,1109,0,1023,430,1078,1066,858
1744681581658,1136,0,1018,432,1077,1046,879
1744681581689,1165,0,1023,432,1093,1033,893
1744681581715,1185,0,1023,442,1092,1009,912
1744681581746,1203,0,1023,443,1100,997,926
1744681581769,1219,0,1023,451,1117,979,930
1744681581802,1227,0,1023,445,1126,974,937
1744681581824,1232,0,1023,454,1126,962,929
1744681581852,1229,0,1029,459,1136,956,929
1744681581852,1219,0,1031,464,1136,949,912
1744681581852,1221,0,1034,450,1131,942,895
1744681581874,1210,0,1023,459,1130,929,880
1744681581898,1054,0,801,301,816,393,596
1744681581931,1051,0,781,304,780,306,591
1744681581951,1040,0,757,289,739,229,590
1744681581981,1038,0,741,279,697,171,593
1744681582003,1018,0,711,273,651,103,579
1744681582004,1007,0,691,267,595,33,567
1744681582004,993,0,669,258,532,0,567
1744681582038,978,0,644,247,486,0,553
1744681582056,962,0,627,244,443,0,546
1744681582056,962,0,617,251,373,0,533
1744681582056,965,0,608,249,320,0,511
1744681582091,837,0,467,186,256,0,560
1744681582125,818,0,465,192,256,0,560
1744681582139,804,0,464,202,258,0,555
1744681582172,800,0,467,210,261,0,550
1744681582190,804,0,475,219,271,0,546
1744681582225,805,0,477,227,272,0,544
1744681582244,809,0,481,225,279,0,545
1744681582275,810,0,483,236,287,0,549
1744681582275,811,0,487,240,295,0,551
1744681582306,815,0,492,240,299,0,551
1744681582325,816,0,494,240,299,0,550
1744681582325,816,0,496,240,304,0,543
1744681582325,816,0,497,237,304,0,535
1744681582355,738,0,541,231,162,3,492
1744681582374,735,0,554,237,147,11,495
1744681582438,726,0,560,233,147,16,490
1744681582438,720,0,569,238,145,16,486
1744681582450,721,0,577,236,144,17,486
1744681582450,729,0,587,240,144,23,493
1744681582450,737,0,592,240,144,23,491
1744681582450,742,0,599,244,141,26,493
1744681582450,749,0,614,250,141,34,494
1744681582461,752,0,625,257,133,42,495
1744681582461,759,0,649,265,128,48,494
1744681582461,763,0,646,269,128,48,496
1744681582461,766,0,661,271,126,50,501
1744681582461,832,0,735,320,128,93,547
1744681582461,835,0,746,321,128,95,546
1744681582497,833,0,752,330,128,95,547
1744681582497,839,0,759,332,127,100,551
1744681582519,842,0,765,336,128,101,551
1744681582519,832,0,752,337,125,106,550
1744681582519,843,0,777,345,121,109,547
1744681582519,835,0,784,347,117,112,545
1744681582519,835,0,791,349,121,116,547
1744681582521,846,0,807,353,123,124,554
1744681582542,859,0,814,365,135,131,563
1744681582542,862,0,814,366,140,132,561
1744681582542,864,0,824,368,131,137,565
1744681582542,859,0,832,372,129,138,563
1744681582542,851,0,842,379,131,141,561
1744681582542,846,0,846,381,129,144,561
1744681582542,835,0,851,379,125,145,554
1744681582557,831,0,858,384,126,151,559
1744681582557,830,0,866,383,128,156,559
1744681582577,833,0,874,385,129,160,561
1744681582589,838,0,877,389,131,161,564
1744681582589,850,0,878,386,138,163,568
1744681582610,853,0,886,388,139,167,567
1744681582612,858,0,892,391,141,170,564
1744681582627,861,0,898,395,144,173,564
1744681582645,864,0,901,395,144,175,562
1744681582645,866,0,907,395,144,176,560
1744681582660,867,0,912,399,144,176,560
1744681582676,867,0,912,398,142,176,550
1744681582694,866,0,919,400,139,177,541
1744681582694,865,0,923,399,135,177,532
1744681582732,864,0,927,398,135,179,528
1744681582732,865,0,930,397,139,182,525
1744681582732,864,0,934,400,137,183,523
1744681582742,865,0,938,405,140,186,511
1744681582763,863,0,939,403,134,189,511
1744681582763,859,0,943,403,133,190,497
1744681582794,859,0,944,404,134,191,501
1744681582840,854,0,948,407,129,190,498
1744681582840,856,0,955,409,126,190,493
1744681582840,854,0,950,405,126,192,492
1744681582844,848,0,959,406,123,192,490
1744681582852,846,0,945,407,128,194,482
1744681582854,839,0,958,406,128,192,469
1744681582854,833,0,960,409,129,194,464
1744681582865,827,0,957,409,125,194,467
1744681582902,816,0,960,405,121,198,465
1744681582902,806,0,960,405,125,193,464
1744681582902,793,0,960,410,114,194,462
1744681582902,781,0,967,405,115,194,453
1744681582919,761,0,960,403,112,191,448
1744681582935,750,0,944,400,102,189,432
1744681582935,733,0,966,397,100,182,431
1744681582951,718,0,949,397,110,178,427
1744681582954,710,0,947,394,106,175,422
1744681582987,708,0,963,393,103,171,425
1744681583002,703,0,955,390,105,166,427
1744681583002,691,0,944,389,108,162,423
1744681583002,681,0,930,387,112,159,421
1744681583018,667,0,927,384,97,154,417
1744681583018,656,0,927,379,103,149,416
1744681583036,646,0,930,370,98,139,414
1744681583051,641,0,941,368,101,134,414
1744681583082,629,0,909,365,100,131,413
1744681583083,631,0,919,362,99,122,413
1744681583102,625,0,912,353,98,119,413
1744681583102,624,0,897,354,99,118,414
1744681583104,622,0,933,352,101,120,413
1744681583152,618,0,912,347,101,114,415
1744681583169,614,0,904,349,99,112,407
1744681583187,611,0,897,342,103,104,412
1744681583224,607,0,903,333,98,98,405
1744681583225,602,0,900,335,100,97,406
1744681583245,594,0,896,333,96,96,400
1744681583245,592,0,893,336,95,87,396
1744681583245,590,0,893,336,95,87,399
1744681583263,591,0,885,331,95,83,400
1744681583263,590,0,880,336,90,80,400
1744681583263,586,0,867,335,94,79,400
1744681583263,585,0,882,338,90,80,400
1744681583280,581,0,860,338,90,79,399
1744681583280,581,0,885,336,83,75,395
1744681583305,576,0,893,335,83,71,389
1744681583305,575,0,874,331,84,70,387
1744681583305,562,0,876,336,84,69,383
1744681583305,561,0,873,331,80,65,384
1744681583305,560,0,867,332,79,64,384
1744681583341,560,0,863,333,77,63,384
1744681583344,555,0,864,333,78,58,378
1744681583358,551,0,863,336,74,55,376
1744681583358,550,0,858,336,75,50,381
1744681583371,551,0,852,335,69,48,377
1744681583371,551,0,834,337,69,48,381
1744681583409,554,0,869,339,69,51,385
1744681583409,560,0,869,346,75,45,390
1744681583409,560,0,852,347,80,46,394
1744681583425,560,0,831,349,80,43,390
1744681583440,560,0,849,352,78,38,389
1744681583443,560,0,848,354,80,35,385
1744681583459,565,0,848,354,80,34,387
1744681583459,563,0,848,354,80,35,377
1744681583492,567,0,848,355,82,29,384
1744681583508,569,0,859,354,86,28,380
1744681583508,567,0,845,351,81,31,381
1744681583531,571,0,847,352,84,33,374
1744681583554,565,0,845,349,81,32,369
1744681583577,560,0,845,341,80,33,368
1744681583597,554,0,847,345,78,35,370
1744681583597,545,0,848,336,79,42,368
1744681583597,545,0,850,335,82,45,365
1744681583597,534,0,848,335,82,45,367
1744681583597,531,0,848,336,81,48,368
1744681583612,526,0,849,336,81,0,370
1744681583612,511,0,857,339,81,48,368
1744681583614,506,0,859,343,85,50,370
1744681583657,496,0,858,338,83,0,366
1744681583658,486,0,859,345,80,0,366
1744681583662,481,0,862,349,80,0,363
1744681583681,479,0,863,348,80,0,358
1744681583681,481,0,867,353,82,0,361
1744681583714,475,0,865,353,84,0,366
1744681583714,475,0,868,354,87,0,369
1744681583714,473,0,870,353,93,0,376
1744681583714,467,0,870,357,94,0,381
1744681583748,459,0,874,354,96,0,381
1744681583748,452,0,869,352,96,0,384
1744681583748,453,0,871,346,95,0,384
1744681583779,455,0,875,350,94,0,385
1744681583779,455,0,880,353,92,0,388
1744681583796,455,0,884,359,91,0,385
1744681583796,455,0,887,365,91,0,385
1744681583813,450,0,891,368,90,0,384
1744681583829,447,0,887,375,87,0,378
1744681583829,438,0,902,378,90,0,367
1744681583832,434,0,931,383,81,0,368
1744681583866,442,0,935,384,81,0,367
1744681583866,449,0,953,384,90,0,363
1744681583866,453,0,974,384,93,0,350
1744681583897,453,0,993,388,85,0,333
1744681583929,456,0,1017,394,87,0,320
1744681583962,459,0,1041,400,86,0,317
1744681583980,462,0,1051,401,82,0,311
1744681583980,463,0,1072,413,86,0,307
1744681583980,460,0,1087,417,86,0,293
1744681583980,464,0,1099,421,85,0,286
1744681583980,457,0,1109,432,80,0,282
1744681583980,457,0,1118,439,80,0,283
1744681583996,455,0,1113,443,71,0,288
1744681583996,455,0,1125,445,71,0,287
1744681584029,455,0,1123,443,74,0,288
1744681584029,460,0,1130,447,76,0,298
1744681584029,465,0,1126,446,71,0,300
1744681584047,466,0,1120,448,75,0,304
1744681584047,467,0,1115,448,70,0,305
1744681584066,467,0,1104,445,67,0,307
1744681584066,471,0,1090,439,64,0,311
1744681584079,470,0,1072,429,63,0,314
1744681584096,468,0,1049,418,67,0,314
1744681584111,481,0,1010,405,73,0,321
1744681584111,511,0,970,400,82,0,332
1744681584130,546,0,928,397,99,0,352
1744681584130,592,0,813,385,113,0,368
1744681584147,623,0,757,366,125,0,384
1744681584194,659,0,665,334,129,0,397
1744681584194,683,0,546,277,138,0,404
1744681584194,683,0,451,222,139,0,405
1744681584194,656,0,397,163,130,0,414
1744681584196,610,0,329,112,103,0,398
1744681584215,510,0,267,69,71,0,353
1744681584236,384,0,222,41,35,0,290
1744681584261,214,0,186,4,0,0,225
1744681584303,71,0,154,0,0,0,173
1744681584316,0,0,124,0,0,0,108
1744681584342,0,0,122,0,0,0,42
1744681584342,0,0,69,0,0,0,0
1744681584342,0,0,64,0,0,0,0
1744681584342,0,0,57,0,0,0,0
1744681584361,0,0,80,0,0,0,0
1744681584361,0,0,85,0,0,0,0
1744681584361,0,0,99,0,0,0,0
1744681584361,0,0,97,0,0,0,0
1744681584361,0,0,91,0,0,0,0
1744681584363,0,0,111,0,0,0,0
1744681584377,0,0,107,0,0,0,0
1744681584394,0,0,96,0,0,0,0
1744681584430,0,0,115,0,0,0,0
1744681584430,0,0,111,0,0,0,0
1744681584430,0,0,80,0,0,0,0
1744681584445,0,0,92,0,0,0,0
1744681584445,0,0,80,0,0,0,0
1744681584460,0,0,92,0,0,0,0
1744681584460,0,0,77,0,0,0,0
1744681584478,0,0,97,0,0,0,0
1744681584481,0,0,75,0,0,0,0
1744681584504,0,0,68,0,0,0,0
1744681584504,0,0,84,0,0,0,0
1744681584529,0,0,82,0,0,0,0
1744681584548,0,0,109,0,0,0,0
1744681584549,0,0,102,0,0,0,0
1744681584573,0,0,107,0,0,0,0
1744681584573,0,0,130,0,0,0,0
1744681584573,0,0,64,0,0,0,0
1744681584579,0,0,97,0,0,0,0
1744681584625,0,0,55,0,0,0,0
1744681584649,0,0,117,0,0,0,0
1744681584686,0,0,108,0,0,0,0
1744681584709,0,0,110,0,0,0,0
1744681584720,0,0,112,0,0,0,0
1744681584733,0,0,112,0,0,0,0
1744681584733,0,0,118,0,0,0,0
1744681584746,0,0,81,0,0,0,0
1744681584746,0,0,147,0,0,0,0
1744681584746,0,0,113,0,0,0,0
1744681584749,0,0,122,0,0,0,0
1744681584769,0,0,150,0,0,0,0
1744681584769,0,0,102,0,0,0,0
1744681584769,0,0,151,0,0,0,0
1744681584773,0,0,126,0,0,0,0
1744681584778,0,0,80,0,0,0,0
1744681584786,0,0,129,0,0,0,0
1744681584786,0,0,129,0,0,0,0
1744681584801,0,0,133,0,0,0,0
1744681584801,0,0,129,0,0,0,0
1744681584819,0,0,132,0,0,0,0
1744681584835,0,0,130,0,0,0,1
1744681584855,0,0,164,0,0,0,3
1744681584855,0,0,147,0,0,0,2
1744681584868,1,0,134,0,0,0,5
1744681584888,2,0,134,0,0,0,6
1744681584888,1,0,130,0,0,0,0
1744681584903,10,0,160,0,0,0,0
1744681584903,10,0,140,0,0,0,0
1744681584918,16,0,138,0,0,0,0
1744681584935,17,0,141,0,0,0,0
1744681584935,25,0,143,0,0,0,0
1744681584950,31,0,144,0,0,0,0
1744681584969,40,0,153,0,0,0,0
1744681584969,45,0,149,0,0,0,0
1744681585002,50,0,149,0,0,0,0
1744681585035,55,0,144,0,0,0,0
1744681585077,58,0,148,0,0,0,0
1744681585095,61,0,121,0,0,0,0
1744681585098,67,0,155,0,0,0,0
1744681585104,80,0,131,0,0,0,0
1744681585118,50,0,151,0,0,39,0
1744681585118,17,0,144,0,0,0,0
1744681585118,0,0,153,0,0,0,0
1744681585136,0,0,144,0,0,0,0
1744681585136,0,0,164,0,0,304,0
1744681585151,0,0,171,7,0,337,0
1744681585151,0,0,176,47,21,391,0
1744681585151,0,0,213,85,143,479,0
1744681585168,0,0,249,125,256,560,0
1744681585168,0,0,299,139,352,644,0
1744681585168,0,0,334,167,415,718,0
1744681585186,0,0,374,161,448,832,0
1744681585186,0,0,381,139,493,948,0
1744681585186,0,0,415,119,525,1063,0
1744681585202,0,0,502,90,555,1186,0
1744681585222,0,0,587,99,592,1250,0
1744681585237,0,0,637,90,623,1262,0
1744681585237,0,0,659,75,640,1265,0
1744681585242,0,0,670,61,659,1269,0
1744681585270,0,0,681,49,675,1264,0
1744681585286,0,0,687,39,677,1264,0
1744681585286,4,0,683,40,678,1257,2
1744681585286,45,0,685,29,661,1245,16
1744681585318,66,0,683,18,656,1239,45
1744681585318,94,0,688,20,651,1232,62
1744681585318,124,0,693,19,647,1227,73
1744681585336,166,0,701,20,663,1217,90
1744681585370,211,0,718,28,679,1217,116
1744681585400,274,0,752,57,702,1221,148
1744681585421,329,0,789,83,720,1227,195
1744681585437,377,0,833,115,747,1232,234
1744681585437,419,0,877,151,772,1237,274
1744681585437,463,0,918,193,805,1246,315
1744681585457,495,0,965,214,843,1247,368
1744681585457,555,0,998,240,878,1233,436
1744681585457,606,0,1031,289,912,1223,507
1744681585496,673,0,1067,311,939,1201,587
1744681585496,778,0,1077,339,962,1175,660
1744681585496,874,0,1102,379,981,1145,736
1744681585496,954,0,1126,406,1007,1102,803
1744681585513,1040,0,1136,459,1011,1048,865
1744681585513,1117,0,1152,482,1011,982,915
1744681585513,1189,0,1165,511,1010,907,982
1744681585532,1259,0,1174,561,1005,819,1055
1744681585532,1310,0,1178,589,981,705,1106
1744681585549,1365,0,1188,629,954,570,1157
1744681585566,1393,0,1193,656,929,432,1214
1744681585566,1397,0,1213,674,889,321,1255
1744681585568,1392,0,1209,702,823,229,1297
1744681585598,1378,0,1199,723,779,148,1344
1744681585598,1392,0,1168,740,704,78,1383
1744681585632,1392,0,1199,759,639,31,1418
1744681585632,1394,0,1163,771,574,0,1455
1744681585632,1416,0,1141,793,511,0,1482
1744681585636,1429,0,1113,811,463,0,1505
1744681585679,1456,0,1059,815,451,0,1527
1744681585705,1471,0,1037,830,432,0,1535
1744681585715,1506,0,995,848,400,0,1567
1744681585736,1523,0,967,851,374,0,1579
1744681585769,1535,0,935,861,342,0,1584
1744681585784,1559,0,881,874,307,0,1584
1744681585800,1582,0,850,877,291,0,1589
1744681585817,1588,0,835,880,268,0,1599
1744681585817,1606,0,832,883,240,0,1601
1744681585817,1616,0,784,886,208,0,1606
1744681585833,1629,0,755,892,191,0,1609
1744681585833,1638,0,720,885,176,0,1612
1744681585833,1666,0,689,879,153,0,1607
1744681585851,1685,0,655,870,119,0,1596
1744681585851,1700,0,597,848,81,0,1574
1744681585851,1707,0,576,816,39,0,1535
1744681585851,1723,0,511,755,0,0,1502
1744681585865,1719,0,475,673,0,0,1454
1744681585885,1712,0,427,576,0,0,1392
1744681585885,1686,0,358,465,0,0,1317
1744681585885,1634,0,269,359,0,0,1230
1744681585901,1530,0,208,240,0,0,1088
1744681585901,1378,0,146,146,0,0,884
1744681585917,1149,0,119,82,0,0,0
1744681585917,914,0,80,22,0,0,0
1744681585933,565,0,63,0,0,0,0
1744681585933,144,0,46,0,0,0,0
1744681585953,0,0,37,0,0,0,0
1744681585959,0,0,39,0,0,0,0
1744681585985,0,0,49,0,0,0,0
1744681585985,0,0,52,0,0,0,0
1744681585998,0,0,61,0,0,0,0
1744681585998,0,0,67,0,0,0,0
1744681586019,0,0,80,0,0,0,0
1744681586050,0,0,78,0,0,0,0
1744681586050,0,0,72,0,0,0,0
1744681586050,0,0,68,0,0,0,0
1744681586052,1,0,71,0,0,0,0
1744681586094,10,0,69,0,0,0,0
1744681586124,17,0,71,0,0,0,0
1744681586144,16,0,66,0,0,0,0
1744681586144,13,0,68,0,0,0,0
1744681586145,9,0,61,0,0,0,0
1744681586164,11,0,58,0,0,0,0
1744681586164,16,0,54,0,0,0,0
1744681586164,16,0,50,0,0,0,0
1744681586164,16,0,48,0,0,0,0
1744681586195,22,0,49,0,0,0,0
1744681586203,14,0,51,0,0,0,0
1744681586204,18,0,57,0,0,0,0
1744681586223,25,0,60,0,0,0,0
1744681586223,23,0,64,0,0,0,0
1744681586223,29,0,67,0,0,0,0
1744681586240,31,0,68,0,0,0,0
1744681586258,35,0,67,0,0,0,0
1744681586274,38,0,68,0,0,0,0
1744681586274,42,0,69,0,0,0,0
1744681586289,46,0,69,0,0,0,0
1744681586308,48,0,71,0,0,0,0
1744681586308,48,0,71,0,0,0,0
1744681586341,48,0,72,0,0,0,0
1744681586341,53,0,74,0,0,0,0
1744681586342,55,0,78,0,0,0,0
1744681586364,60,0,80,0,0,0,0
1744681586364,64,0,82,0,0,0,0
1744681586364,68,0,90,0,0,0,0
1744681586397,77,0,91,0,0,0,0
1744681586397,75,0,94,0,0,0,0
1744681586397,85,0,95,0,0,0,0
1744681586416,93,0,99,0,0,0,0
1744681586432,112,0,105,0,0,0,0
1744681586434,118,0,107,0,0,0,0
1744681586451,135,0,109,0,0,0,0
1744681586467,162,0,115,0,0,0,0
1744681586525,199,0,123,0,0,0,0
1744681586536,214,0,130,0,0,0,0
1744681586536,226,0,132,0,0,0,0
1744681586536,236,0,138,0,0,0,0
1744681586536,253,0,142,0,0,0,0
1744681586555,259,0,145,0,0,0,0
1744681586555,270,0,147,0,0,0,0
1744681586555,256,0,155,0,0,0,0
1744681586571,278,0,159,0,0,0,0
1744681586571,289,0,161,0,0,0,0
1744681586571,295,0,170,0,0,0,0
1744681586589,208,0,166,0,0,0,0
1744681586606,144,0,167,0,0,0,0
1744681586606,103,0,170,0,0,0,0
1744681586638,158,0,166,0,0,0,0
1744681586638,65,0,182,0,117,0,0
1744681586638,18,0,226,0,256,0,0
1744681586655,23,0,295,0,369,0,0
1744681586691,19,0,351,0,447,0,0
1744681586691,42,0,376,0,493,0,0
1744681586691,81,0,396,0,503,0,0
1744681586691,98,0,405,0,507,0,0
1744681586735,108,0,403,0,511,0,0
1744681586735,105,0,409,0,534,0,0
1744681586735,115,0,413,0,561,0,0
1744681586757,126,0,411,0,591,0,0
1744681586773,132,0,416,0,608,0,0
1744681586789,145,0,418,0,615,0,0
1744681586808,133,0,431,0,623,0,0
1744681586808,176,0,445,0,625,0,0
1744681586808,189,0,448,0,624,0,0
1744681586808,208,0,448,0,626,0,0
1744681586843,225,0,449,0,631,0,0
1744681586874,241,0,459,0,640,0,0
1744681586907,256,0,464,0,651,0,0
1744681586924,270,0,468,0,656,0,0
1744681586942,288,0,482,0,677,0,0
1744681586942,314,0,502,0,692,0,0
1744681586945,347,0,553,0,717,0,0
1744681586991,390,0,598,0,754,0,0
1744681586991,432,0,666,0,786,0,0
1744681586991,468,0,725,0,818,0,0
1744681587005,524,0,790,0,863,0,0
1744681587005,575,0,857,80,912,0,0
1744681587015,629,0,915,161,965,0,0
1744681587015,722,0,964,225,1007,0,0
1744681587034,865,0,1008,291,1047,0,0
1744681587034,1040,0,1049,353,1069,0,0
1744681587034,1201,0,1077,405,1072,0,0
1744681587048,1358,0,1095,466,1053,0,0
1744681587048,1463,0,1107,528,1003,0,0
1744681587050,1535,0,1113,581,926,0,0
1744681587064,1601,0,1105,620,821,0,0
1744681587064,1657,0,1089,659,720,0,0
1744681587064,1703,0,1051,699,595,0,0
1744681587084,1741,0,997,733,483,0,0
1744681587084,1776,0,931,762,457,0,0
1744681587096,1801,0,859,783,419,0,0
1744681587103,1815,0,795,805,361,0,0
1744681587122,1811,0,729,823,321,0,0
1744681587137,1803,0,670,832,269,0,0
1744681587137,1775,0,610,843,215,0,0
1744681587173,1732,0,560,839,176,0,0
1744681587173,1691,0,528,837,139,0,0
1744681587190,1676,0,485,831,87,0,0
1744681587206,1629,0,452,818,55,0,0
1744681587227,1632,0,414,799,23,0,0
1744681587267,1632,0,384,759,3,0,0
1744681587267,1630,0,343,699,0,0,0
1744681587278,1617,0,336,614,0,0,0
1744681587278,1606,0,299,527,0,0,0
1744681587281,1600,0,272,432,0,0,0
1744681587281,1569,0,245,337,0,0,0
1744681587300,1451,0,226,224,0,0,0
1744681587300,1256,0,204,100,0,0,0
1744681587300,1080,0,174,9,0,0,0
1744681587300,757,0,143,0,5,0,0
1744681587318,201,0,114,0,42,0,0
1744681587318,0,0,77,0,39,0,0
1744681587336,0,0,46,0,0,0,0
1744681587350,0,0,53,0,0,0,0
1744681587360,0,0,57,0,0,0,0
1744681587368,16,0,71,0,0,0,0
1744681587407,34,0,79,0,0,0,0
1744681587407,41,0,86,0,0,0,0
1744681587407,48,0,83,0,0,0,0
1744681587427,58,0,83,0,0,0,0
1744681587427,70,0,80,0,0,0,0
1744681587431,80,0,82,0,0,0,0
1744681587457,90,0,86,0,0,0,0
1744681587476,110,0,92,0,0,0,0
1744681587476,101,0,96,0,0,0,0
1744681587476,96,0,91,0,0,0,0
1744681587493,84,0,86,0,0,0,0
1744681587505,74,0,79,0,0,0,0
1744681587505,60,0,71,0,0,0,0
1744681587543,46,0,66,0,0,0,0
1744681587543,31,0,65,0,0,0,0
1744681587562,22,0,69,0,0,0,0
1744681587602,20,0,70,0,0,0,0
1744681587639,25,0,75,0,0,0,0
1744681587654,39,0,77,0,0,0,0
1744681587671,48,0,76,0,0,0,0
1744681587671,48,0,73,0,0,0,0
1744681587687,54,0,71,0,0,0,0
1744681587687,54,0,64,0,0,0,0
1744681587687,61,0,59,0,0,0,0
1744681587687,61,0,61,0,0,0,0
1744681587707,56,0,55,0,0,0,0
1744681587707,58,0,62,0,0,0,0
1744681587707,63,0,63,0,0,0,0
1744681587707,66,0,61,0,0,0,0
1744681587720,66,0,59,0,0,0,0
1744681587720,55,0,57,0,0,0,0
1744681587720,44,0,51,0,0,0,0
1744681587737,31,0,48,0,0,0,0
1744681587763,35,0,49,0,0,0,0
1744681587773,38,0,41,0,0,0,0
1744681587775,39,0,43,0,0,0,0
