timestamp,value1,value2,value3,value4,value5,value6
1744680828123,0,0,0,0,0,0,0
1744680828140,0,0,0,0,0,0,0
1744680828140,0,0,0,0,0,0,0
1744680828156,0,0,0,0,0,0,0
1744680828190,0,0,0,0,0,0,0
1744680828190,0,0,0,0,0,0,0
1744680828190,0,0,0,0,0,0,0
1744680828191,0,0,0,0,0,0,0
1744680828206,0,0,0,0,0,0,0
1744680828239,0,0,0,0,0,0,0
1744680828273,0,0,0,0,0,0,0
1744680828290,0,0,0,0,0,0,0
1744680828290,0,0,0,0,0,0,0
1744680828290,0,0,0,0,0,0,0
1744680828290,0,0,0,0,0,0,0
1744680828291,0,0,0,0,0,0,0
1744680828307,0,0,0,0,0,0,0
1744680828307,0,0,0,0,0,0,0
1744680828324,0,0,0,0,0,0,0
1744680828324,0,0,0,0,0,0,0
1744680828340,0,0,0,0,0,0,0
1744680828357,0,0,0,0,0,0,0
1744680828357,0,0,0,0,0,0,0
1744680828373,0,0,0,0,0,0,0
1744680828390,0,0,0,0,0,0,0
1744680828390,0,0,0,0,0,0,0
1744680828406,0,0,0,0,0,0,0
1744680828423,0,0,0,0,0,0,0
1744680828423,0,0,0,0,0,0,0
1744680828440,0,0,0,0,0,0,0
1744680828456,0,0,0,0,0,0,0
1744680828456,0,0,0,0,0,0,0
1744680828473,0,0,0,0,0,0,0
1744680828489,0,0,0,0,0,0,0
1744680828489,0,0,0,0,0,0,0
1744680828506,0,0,0,0,0,0,0
1744680828522,0,0,0,0,0,0,0
1744680828522,0,0,0,0,0,0,0
1744680828540,0,0,0,0,0,0,0
1744680828556,0,0,0,0,0,0,0
1744680828556,0,0,0,0,0,0,0
1744680828573,0,0,0,0,0,0,0
1744680828590,0,0,0,0,0,0,0
1744680828623,0,0,0,0,0,0,0
1744680828656,0,0,0,0,0,0,0
1744680828682,0,0,0,0,0,0,0
1744680828682,0,0,0,0,0,0,0
1744680828711,0,0,0,0,0,0,0
1744680828713,0,0,0,0,0,0,0
1744680828714,0,0,0,0,0,0,0
1744680828715,0,0,0,0,0,0,0
1744680828732,0,0,0,0,0,0,0
1744680828753,0,0,0,0,0,0,0
1744680828753,0,0,0,0,0,0,0
1744680828773,0,0,0,0,0,0,0
1744680828773,0,0,0,0,0,0,0
1744680828773,0,0,0,0,0,0,0
1744680828775,0,0,0,0,0,0,0
1744680828791,0,0,0,0,0,0,0
1744680828791,0,0,0,0,0,0,0
1744680828791,0,0,0,0,0,0,0
1744680828791,0,0,0,0,0,0,0
1744680828824,0,0,0,0,0,0,0
1744680828824,0,0,0,0,0,0,0
1744680828825,0,0,0,0,0,0,0
1744680828840,0,0,0,0,0,0,0
1744680828840,0,0,0,0,0,0,0
1744680828856,0,0,0,0,0,0,0
1744680828874,0,0,0,0,0,0,0
1744680828874,0,0,0,0,0,0,0
1744680828891,0,0,0,0,0,0,0
1744680828907,0,0,0,0,0,0,0
1744680828907,0,0,0,0,0,0,0
1744680828923,0,0,0,0,0,0,0
1744680828940,0,0,0,0,0,0,0
1744680828940,0,0,0,0,0,0,0
1744680828973,0,0,0,0,0,0,0
1744680828991,0,0,0,0,0,0,0
1744680829023,0,0,0,0,0,0,0
1744680829023,0,0,0,0,0,0,0
1744680829023,0,0,0,0,0,0,0
1744680829023,0,0,0,0,0,0,0
1744680829024,0,0,0,0,0,0,0
1744680829040,0,0,0,0,0,0,0
1744680829040,0,0,0,0,0,0,0
1744680829056,0,0,0,0,0,0,0
1744680829074,0,0,0,0,0,0,0
1744680829074,0,0,0,0,0,0,0
1744680829090,0,0,0,0,0,0,0
1744680829106,0,0,0,0,0,0,0
1744680829106,0,0,0,0,0,0,0
1744680829124,0,0,0,0,0,0,0
1744680829125,0,0,0,0,0,0,0
1744680829140,0,0,0,0,0,0,0
1744680829156,0,0,0,0,0,0,0
1744680829157,0,0,0,0,0,0,0
1744680829173,0,0,0,0,0,0,0
1744680829191,0,0,0,0,0,0,0
1744680829191,0,0,0,0,0,0,0
1744680829206,0,0,0,0,0,0,0
1744680829224,0,0,0,0,0,0,0
1744680829229,0,0,0,0,0,0,0
1744680829240,0,0,0,0,0,0,0
1744680829257,0,0,0,0,0,0,0
1744680829257,0,0,0,0,0,0,0
1744680829274,0,0,0,0,0,0,0
1744680829291,0,0,0,0,0,0,0
1744680829307,0,0,0,0,0,0,0
1744680829307,0,0,0,0,0,0,0
1744680829340,0,0,0,0,0,0,0
1744680829358,0,0,0,0,0,0,0
1744680829391,0,0,0,0,0,0,0
1744680829391,0,0,0,0,0,0,0
1744680829391,0,0,0,0,0,0,0
1744680829406,0,0,0,0,0,0,0
1744680829406,0,0,0,0,0,0,0
1744680829406,0,0,0,0,0,0,0
1744680829406,0,0,0,0,0,0,0
1744680829423,0,0,0,0,0,0,0
1744680829424,0,0,0,0,0,0,0
1744680829464,0,0,0,0,0,0,0
1744680829464,0,0,0,0,0,0,0
1744680829484,0,0,0,0,0,0,0
1744680829484,0,0,0,0,0,0,0
1744680829484,0,0,0,0,0,0,0
1744680829501,0,0,0,0,0,0,0
1744680829501,0,0,0,0,0,0,0
1744680829518,0,0,0,0,0,0,0
1744680829534,0,0,0,0,0,0,0
1744680829534,0,0,0,0,0,0,0
1744680829551,0,0,0,0,0,0,0
1744680829569,0,0,0,0,0,0,0
1744680829569,0,0,0,0,0,0,0
1744680829584,0,0,0,0,0,0,0
1744680829601,0,0,0,0,0,0,0
1744680829601,0,0,0,0,0,0,0
1744680829617,0,0,0,0,0,0,0
1744680829634,0,0,0,0,0,0,0
1744680829634,0,0,0,0,0,0,0
1744680829651,0,0,0,0,0,0,0
1744680829668,0,0,0,0,0,0,0
1744680829668,0,0,0,0,0,0,0
1744680829701,0,0,0,0,0,0,0
1744680829735,0,0,0,0,0,0,0
1744680829751,0,0,0,0,0,0,0
1744680829767,0,0,0,0,0,0,0
1744680829767,0,0,0,0,0,0,0
1744680829767,0,0,0,0,0,0,0
1744680829767,0,0,0,0,0,0,0
1744680829767,0,0,0,0,0,0,0
1744680829783,0,0,0,0,0,0,0
1744680829783,0,0,0,0,0,0,0
1744680829783,0,0,0,0,0,0,0
1744680829812,0,0,0,0,0,0,0
1744680829812,0,0,0,0,0,0,0
1744680829829,0,0,0,0,0,0,0
1744680829829,0,0,0,0,0,0,0
1744680829846,0,0,0,0,0,0,0
1744680829862,0,0,0,0,0,0,0
1744680829864,0,0,0,0,0,0,0
1744680829879,0,0,0,0,0,0,0
1744680829895,0,0,0,0,0,0,0
1744680829895,0,0,0,0,0,0,0
1744680829912,0,0,0,0,0,0,0
1744680829930,0,0,0,0,0,0,0
1744680829930,0,0,0,0,0,0,0
1744680829947,0,0,0,0,0,0,0
1744680829962,0,0,0,0,0,0,0
1744680829962,0,0,0,0,0,0,0
1744680829979,0,0,0,0,0,0,0
1744680829996,0,0,0,0,0,0,0
1744680830012,0,0,0,0,0,0,0
1744680830014,0,0,0,0,0,0,0
1744680830030,0,0,0,0,0,0,0
1744680830030,0,0,0,0,0,0,0
1744680830072,0,0,0,0,0,0,0
1744680830105,0,0,0,0,0,0,0
1744680830155,0,0,0,0,0,0,0
1744680830184,0,0,0,0,0,0,0
1744680830184,0,0,0,0,0,0,0
1744680830184,0,0,0,0,0,0,0
1744680830184,0,0,0,0,0,0,0
1744680830202,0,0,0,0,0,0,0
1744680830202,0,0,0,0,0,0,0
1744680830202,0,0,0,0,0,0,0
1744680830202,0,0,0,0,0,0,0
1744680830202,0,0,0,0,0,0,0
1744680830202,0,0,0,0,0,0,0
1744680830202,0,0,0,0,0,0,0
1744680830217,0,0,0,0,0,0,0
1744680830217,0,0,0,0,0,0,0
1744680830217,0,0,0,0,0,0,0
1744680830235,0,0,0,0,0,0,0
1744680830235,0,0,0,0,0,0,0
1744680830252,0,0,0,0,0,0,0
1744680830268,0,0,0,0,0,0,0
1744680830285,0,0,0,0,0,0,0
1744680830285,0,0,0,0,0,0,0
1744680830301,0,0,0,0,0,0,0
1744680830303,0,0,0,0,0,0,0
1744680830318,0,0,0,0,0,0,0
1744680830335,0,0,0,0,0,0,0
1744680830335,0,0,0,0,0,0,0
1744680830351,0,0,0,0,0,0,0
1744680830367,0,0,0,0,0,0,0
1744680830367,0,0,0,0,0,0,0
1744680830385,0,0,0,0,0,0,0
1744680830401,0,0,0,0,0,0,0
1744680830401,0,0,0,0,0,0,0
1744680830450,0,0,0,0,0,0,0
1744680830467,0,0,0,0,0,0,0
1744680830501,0,0,0,0,0,0,0
1744680830501,0,0,0,0,0,0,0
1744680830501,0,0,0,0,0,0,0
1744680830501,0,0,0,0,0,0,0
1744680830501,0,0,0,0,0,0,0
1744680830501,0,0,0,0,0,0,0
1744680830501,0,0,0,0,0,0,0
1744680830518,0,0,0,0,0,0,0
1744680830534,0,0,0,0,0,0,0
1744680830535,0,0,0,0,0,0,0
1744680830551,0,0,0,0,0,0,0
1744680830567,0,0,0,0,0,0,0
1744680830567,0,0,0,0,0,0,0
1744680830584,0,0,0,0,0,0,0
1744680830600,0,0,0,0,0,0,0
1744680830600,0,0,0,0,0,0,0
1744680830618,0,0,0,0,0,0,0
1744680830634,0,0,0,0,0,0,0
1744680830634,0,0,0,0,0,0,0
1744680830652,0,0,0,0,0,0,0
1744680830668,0,0,0,0,0,0,0
1744680830668,0,0,0,0,0,0,0
1744680830684,0,0,0,0,0,0,0
1744680830701,0,0,0,0,0,0,0
1744680830701,0,0,0,0,0,0,0
1744680830718,0,0,0,0,0,0,0
1744680830751,0,0,0,0,0,0,0
1744680830751,0,0,0,0,0,0,0
1744680830751,0,0,0,0,0,0,0
1744680830768,0,0,0,0,0,0,0
1744680830768,0,0,0,0,0,0,0
1744680830785,0,0,0,0,0,0,0
1744680830818,0,0,0,0,0,0,0
1744680830834,0,0,0,0,0,0,0
1744680830851,0,0,0,0,0,0,0
1744680830867,0,0,0,0,0,0,0
1744680830867,0,0,0,0,0,0,0
1744680830867,0,0,0,0,0,0,0
1744680830867,0,0,0,0,0,0,0
1744680830867,0,0,0,0,0,0,0
1744680830885,0,0,0,0,0,0,0
1744680830886,0,0,0,0,0,0,0
1744680830900,0,0,0,0,0,0,0
1744680830918,0,0,0,0,0,0,0
1744680830919,0,0,0,0,0,0,0
1744680830934,0,0,0,0,0,0,0
1744680830951,0,0,0,0,0,0,0
1744680830951,0,0,0,0,0,0,0
1744680830968,0,0,0,0,0,0,0
1744680830984,0,0,0,0,0,0,0
1744680830985,0,0,0,0,0,0,0
1744680831002,0,0,0,0,0,0,0
1744680831018,0,0,0,0,0,0,0
1744680831034,0,0,0,0,0,0,0
1744680831034,0,0,0,0,0,0,0
1744680831051,0,0,0,0,0,0,0
1744680831051,0,0,0,0,0,0,0
1744680831068,0,0,0,0,0,0,0
1744680831085,0,0,0,0,0,0,0
1744680831085,0,0,0,0,0,0,0
1744680831101,0,0,0,0,0,0,0
1744680831117,0,0,0,0,0,0,0
1744680831117,0,0,0,0,0,0,0
1744680831135,0,0,0,0,0,0,0
1744680831151,0,0,0,0,0,0,0
1744680831168,0,0,0,0,0,0,0
1744680831201,0,0,0,0,0,0,0
1744680831219,0,0,0,0,0,0,0
1744680831219,0,0,0,0,0,0,0
1744680831234,0,0,0,0,0,0,0
1744680831234,0,0,0,0,0,0,0
1744680831234,0,0,0,0,0,0,0
1744680831234,0,0,0,0,0,0,0
1744680831251,0,0,0,0,0,0,0
1744680831251,0,0,0,0,0,0,0
1744680831268,0,0,0,0,0,0,0
1744680831285,0,0,0,0,0,0,0
1744680831285,0,0,0,0,0,0,0
1744680831301,0,0,0,0,0,0,0
1744680831319,0,0,0,0,0,0,0
1744680831319,0,0,0,0,0,0,0
1744680831335,0,0,0,0,0,0,0
1744680831352,0,0,0,0,0,0,0
1744680831352,0,0,0,0,0,0,0
1744680831401,0,0,0,0,0,0,0
1744680831401,0,0,0,0,0,0,0
1744680831418,0,0,0,0,0,0,0
1744680831422,0,0,0,0,0,0,0
1744680831438,0,0,0,0,0,0,0
1744680831438,0,0,0,0,0,0,0
1744680831443,0,0,0,0,0,0,0
1744680831443,0,0,0,0,0,0,0
1744680831467,0,0,0,0,0,0,0
1744680831467,0,0,0,0,0,0,0
1744680831467,0,0,0,0,0,0,0
1744680831498,0,0,0,0,0,0,0
1744680831520,0,0,0,0,0,0,0
1744680831520,0,0,0,0,0,0,0
1744680831569,0,0,0,0,0,0,0
1744680831594,0,0,0,0,0,0,0
1744680831601,0,0,0,0,0,0,0
1744680831601,0,0,0,0,0,0,0
1744680831601,0,0,0,0,0,0,0
1744680831632,0,0,0,0,0,0,0
1744680831632,0,0,0,0,0,0,0
1744680831632,0,0,0,0,0,0,0
1744680831632,0,0,0,0,0,0,0
1744680831632,0,0,0,0,0,0,0
1744680831632,0,0,0,0,0,0,0
1744680831632,0,0,0,0,0,0,0
1744680831654,0,0,0,0,0,0,0
1744680831655,0,0,0,0,0,0,0
1744680831671,0,0,0,0,0,0,0
1744680831687,0,0,0,0,0,0,0
1744680831688,0,0,0,0,0,0,0
1744680831705,0,0,0,0,0,0,0
1744680831721,0,0,0,0,0,0,0
1744680831721,0,0,0,0,0,0,0
1744680831737,0,0,0,0,0,0,0
1744680831753,0,0,0,0,0,0,0
1744680831755,0,0,0,0,0,0,0
1744680831771,0,0,0,0,0,0,0
1744680831788,0,0,0,0,0,0,0
1744680831788,0,0,0,0,0,0,0
1744680831805,0,0,0,0,0,0,0
1744680831821,0,0,0,0,0,0,0
1744680831821,0,0,0,0,0,0,0
1744680831838,0,0,0,0,0,0,0
1744680831854,0,0,0,0,0,0,0
1744680831854,0,0,0,0,0,0,0
1744680831871,0,0,0,0,0,0,0
1744680831888,0,0,0,0,0,0,0
1744680831904,0,0,0,0,0,0,0
1744680831937,0,0,0,0,0,0,0
1744680831954,0,0,0,0,0,0,0
1744680831954,0,0,0,0,0,0,0
1744680831971,0,0,0,0,0,0,0
1744680831971,0,0,0,0,0,0,0
1744680831971,0,0,0,0,0,0,0
1744680831971,0,0,0,0,0,0,0
1744680831988,0,0,0,0,0,0,0
1744680831988,0,0,0,0,0,0,0
1744680832020,0,0,0,0,0,0,0
1744680832036,0,0,0,0,0,0,0
1744680832036,0,0,0,0,0,0,0
1744680832036,0,0,0,0,0,0,0
1744680832054,0,0,0,0,0,0,0
1744680832054,0,0,0,0,0,0,0
1744680832070,0,0,0,0,0,0,0
1744680832087,0,0,0,0,0,0,0
1744680832087,0,0,0,0,0,0,0
1744680832104,0,0,0,0,0,0,0
1744680832120,0,0,0,0,0,0,0
1744680832120,0,0,0,0,0,0,0
1744680832137,0,0,0,0,0,0,0
1744680832153,0,0,0,0,0,0,0
1744680832153,0,0,0,0,0,0,0
1744680832170,0,0,0,0,0,0,0
1744680832187,0,0,0,0,0,0,0
1744680832188,0,0,0,0,0,0,0
1744680832204,0,0,0,0,0,0,0
1744680832220,0,0,0,0,0,0,0
1744680832220,0,0,0,0,0,0,0
1744680832238,0,0,0,0,0,0,0
1744680832238,0,0,0,0,0,0,0
1744680832307,0,0,0,0,0,0,0
