timestamp,value1,value2,value3,value4,value5,value6
1744682913274,159,191,938,114,0,32,59
1744682913274,159,192,935,112,0,34,59
1744682913293,161,192,937,114,0,37,59
1744682913293,160,192,937,116,0,35,59
1744682913310,160,192,936,119,0,37,58
1744682913312,161,192,939,119,0,34,59
1744682913329,160,192,935,121,0,32,58
1744682913345,162,191,935,122,0,33,61
1744682913345,160,192,934,121,0,33,63
1744682913345,162,192,938,122,0,33,59
1744682913381,164,193,939,123,0,34,61
1744682913397,165,195,938,123,0,34,62
1744682913397,165,196,939,121,0,34,60
1744682913397,163,195,939,124,0,35,61
1744682913400,163,198,939,123,0,34,61
1744682913414,163,196,943,126,0,35,60
1744682913431,165,198,942,126,0,38,62
1744682913432,165,199,941,128,0,36,57
1744682913447,165,199,941,128,0,38,62
1744682913465,166,203,940,128,0,34,61
1744682913465,166,204,943,129,0,35,63
1744682913512,166,203,943,128,0,37,59
1744682913523,169,205,943,129,0,39,59
1744682913523,167,206,943,131,0,40,57
1744682913523,169,207,943,129,0,39,61
1744682913523,170,208,944,136,0,39,59
1744682913536,169,207,944,134,0,38,59
1744682913550,171,208,944,137,0,42,58
1744682913552,169,208,944,139,0,45,60
1744682913565,170,208,944,139,0,44,59
1744682913582,175,210,945,142,0,45,60
1744682913599,174,208,944,138,0,45,60
1744682913630,176,208,944,140,0,46,61
1744682913630,175,208,944,139,0,48,62
1744682913654,176,208,944,140,0,47,61
1744682913664,176,209,945,142,0,48,64
1744682913686,176,210,946,142,0,48,62
1744682913686,176,210,944,143,0,48,61
1744682913686,175,211,945,143,0,45,64
1744682913686,176,212,946,144,0,48,64
1744682913700,174,206,940,144,0,44,64
1744682913700,173,208,945,144,0,42,64
1744682913733,173,210,946,144,0,42,64
1744682913743,171,209,944,144,0,39,64
1744682913743,173,210,945,144,0,39,64
1744682913763,174,211,949,145,0,41,64
1744682913763,173,213,946,144,0,47,64
1744682913763,175,213,948,146,0,45,67
1744682913780,172,209,949,146,0,47,66
1744682913796,174,211,946,145,0,46,67
1744682913796,173,210,948,149,0,47,66
1744682913813,172,208,947,146,0,48,67
1744682913829,173,208,949,146,0,48,67
1744682913862,173,211,948,146,0,48,67
1744682913862,174,210,949,146,0,48,69
1744682913880,175,211,953,149,0,48,68
1744682913880,174,209,949,145,0,48,70
1744682913880,175,209,950,146,0,47,70
1744682913881,170,213,951,147,0,48,74
1744682913898,169,211,950,150,0,48,71
1744682913913,174,212,952,149,0,47,73
1744682913930,174,214,951,148,0,47,69
1744682913930,176,217,950,153,0,46,66
1744682913946,176,218,953,153,0,48,64
1744682913979,176,219,954,154,0,48,63
1744682913979,177,219,957,157,0,48,63
1744682913979,178,220,959,158,0,49,64
1744682913996,185,222,960,157,0,48,63
1744682913996,180,224,960,164,0,48,64
1744682914011,181,227,960,162,0,47,65
1744682914030,186,227,964,167,0,47,64
1744682914059,186,229,961,166,0,48,64
1744682914090,183,231,963,166,0,48,64
1744682914108,185,229,963,167,0,48,63
1744682914108,185,230,964,168,0,49,63
1744682914108,189,231,964,167,0,50,64
1744682914108,187,235,965,172,0,49,63
1744682914128,189,236,966,171,0,50,61
1744682914128,187,231,968,169,0,49,64
1744682914128,186,236,969,175,0,49,64
1744682914128,183,236,974,173,0,49,64
1744682914143,178,238,970,176,0,51,65
1744682914158,176,239,971,176,0,50,64
1744682914158,176,237,973,176,0,50,64
1744682914176,176,239,969,179,0,50,64
1744682914210,176,240,976,181,0,48,63
1744682914227,176,240,971,184,0,51,61
1744682914227,176,240,972,183,0,52,64
1744682914227,176,240,972,187,0,53,63
1744682914242,173,240,973,187,0,59,64
1744682914242,172,240,971,187,0,53,59
1744682914261,173,237,971,183,0,54,60
1744682914292,174,238,970,185,0,51,59
1744682914332,169,234,969,183,0,53,60
1744682914352,171,231,969,189,0,51,61
1744682914352,169,230,973,183,0,49,60
1744682914354,167,229,969,184,0,50,61
1744682914367,170,227,967,179,0,51,62
1744682914367,166,228,969,177,0,48,63
1744682914367,163,226,969,178,0,48,63
1744682914367,164,226,971,176,0,48,64
1744682914367,162,222,969,176,0,48,64
1744682914369,160,219,966,175,0,48,66
1744682914384,156,214,967,174,0,48,66
1744682914401,153,210,964,176,0,48,65
1744682914401,144,208,965,176,0,48,64
1744682914418,142,203,960,168,0,48,60
1744682914451,133,194,960,169,0,48,64
1744682914466,128,190,960,166,0,48,64
1744682914466,128,187,958,166,0,48,62
1744682914466,124,184,960,163,0,48,63
1744682914466,126,181,956,160,0,48,63
1744682914484,123,176,953,158,0,47,60
1744682914488,122,178,958,159,0,47,62
1744682914501,125,178,958,156,0,48,59
1744682914518,122,176,960,155,0,47,58
1744682914520,121,177,959,148,0,48,54
1744682914535,121,175,957,146,0,48,53
1744682914567,114,171,953,144,0,50,50
1744682914585,111,167,949,143,0,51,48
1744682914585,111,168,949,138,0,54,48
1744682914587,107,171,945,137,0,51,48
1744682914602,105,167,944,131,0,54,47
1744682914602,103,169,945,128,0,54,47
1744682914617,99,171,944,128,0,55,46
1744682914619,99,174,945,128,0,59,44
1744682914636,99,170,944,128,0,58,45
1744682914654,99,170,943,128,0,59,42
1744682914684,101,171,939,129,0,62,44
1744682914700,101,169,939,128,0,62,43
1744682914700,97,167,938,128,0,61,43
1744682914700,99,162,932,128,0,62,43
1744682914700,98,158,929,125,0,60,44
1744682914719,97,160,928,126,0,59,43
1744682914719,98,160,923,119,0,60,44
1744682914734,97,154,922,120,0,59,44
1744682914752,95,155,916,114,0,58,43
1744682914752,96,154,914,112,0,57,41
1744682914771,97,150,912,114,0,55,42
1744682914802,101,150,912,117,0,57,42
1744682914818,103,151,913,122,0,53,44
1744682914818,103,155,910,121,0,53,44
1744682914818,106,150,909,124,0,51,45
1744682914818,103,153,909,125,0,49,46
1744682914834,107,150,904,127,0,48,46
1744682914853,108,149,909,126,0,48,45
1744682914853,109,149,899,128,0,49,48
1744682914868,110,150,903,122,0,49,45
1744682914883,112,149,906,123,0,48,48
1744682914883,111,149,902,126,0,49,46
1744682914917,112,151,906,128,0,48,48
1744682914952,111,154,905,129,0,46,48
1744682914967,112,149,905,129,0,45,48
1744682914967,112,156,907,129,0,48,48
1744682914967,112,160,909,134,0,48,48
1744682914967,114,160,911,135,0,48,48
1744682914967,115,163,912,138,0,49,48
1744682914986,118,163,912,138,0,48,47
1744682914986,116,166,913,139,0,48,48
1744682915000,117,171,912,137,0,50,48
1744682915018,119,174,915,144,0,52,48
1744682915036,121,176,913,144,0,54,48
1744682915051,118,179,916,144,0,55,47
1744682915051,118,176,921,144,0,54,48
1744682915051,117,183,922,147,0,58,48
1744682915068,113,182,927,149,0,58,45
1744682915084,117,186,928,154,0,59,43
1744682915084,117,188,928,155,0,59,44
1744682915102,115,191,931,157,0,61,47
1744682915102,116,193,931,156,0,62,43
1744682915117,118,195,935,162,0,62,43
1744682915150,119,199,938,162,0,63,41
1744682915167,117,201,940,161,0,64,38
1744682915167,118,201,941,163,0,64,42
1744682915167,119,206,943,163,0,64,42
1744682915180,120,204,946,165,0,64,43
1744682915180,118,206,944,165,0,64,48
1744682915201,119,208,946,167,0,64,45
1744682915201,123,209,951,170,0,64,45
1744682915217,123,208,951,172,0,64,45
1744682915234,123,211,955,173,0,62,47
1744682915234,120,211,953,175,0,63,46
1744682915285,121,209,954,176,0,64,45
1744682915285,121,209,954,176,0,64,42
1744682915290,121,214,951,176,0,64,41
1744682915290,119,215,955,176,0,64,41
1744682915308,119,216,956,179,0,64,40
1744682915308,122,218,955,178,0,64,39
1744682915318,122,222,960,179,0,63,43
1744682915351,121,222,958,178,0,58,43
1744682915367,122,223,960,178,0,58,42
1744682915367,122,221,960,179,0,59,41
1744682915405,123,224,960,180,0,58,44
1744682915438,122,223,961,181,0,55,46
1744682915438,125,221,960,181,0,61,45
1744682915438,123,221,960,180,0,63,46
1744682915438,124,221,960,183,0,64,48
1744682915438,125,222,961,181,0,64,46
1744682915438,125,221,962,182,0,66,45
1744682915438,125,226,960,181,0,67,47
1744682915458,126,224,962,185,0,69,45
1744682915458,128,226,961,186,0,69,43
1744682915473,126,227,961,183,0,70,39
1744682915504,126,225,960,186,0,69,44
1744682915516,127,229,963,187,0,68,43
1744682915516,127,226,961,189,0,69,46
1744682915516,128,226,960,187,0,73,46
1744682915537,128,224,960,187,0,70,46
1744682915537,128,222,954,187,0,74,47
1744682915580,128,219,953,182,0,71,46
1744682915580,126,218,955,182,0,71,47
1744682915580,128,217,951,180,0,69,46
1744682915596,126,214,946,178,0,73,48
1744682915596,128,214,946,177,0,74,48
1744682915632,128,208,945,176,0,74,48
1744682915649,128,208,944,176,0,75,48
1744682915649,128,207,942,176,0,71,48
1744682915649,128,203,941,176,0,71,47
1744682915649,128,201,938,177,0,71,47
1744682915664,129,202,937,177,0,70,47
1744682915664,128,201,941,179,0,67,48
1744682915681,129,202,938,180,0,70,48
1744682915699,128,197,933,177,0,66,48
1744682915699,128,195,934,177,0,66,48
1744682915716,125,192,930,176,0,67,48
1744682915750,124,189,929,176,0,64,47
1744682915750,121,182,921,173,0,64,42
1744682915766,116,176,914,170,0,64,39
1744682915766,116,170,912,164,0,59,39
1744682915766,112,162,906,160,0,58,37
1744682915782,108,160,907,161,0,56,32
1744682915799,99,154,897,151,0,51,32
1744682915799,89,146,894,144,0,50,30
1744682915815,80,144,890,144,0,48,30
1744682915832,83,142,889,144,0,46,32
1744682915832,92,144,891,144,0,46,33
1744682915864,97,144,890,143,0,42,35
1744682915882,98,144,893,142,0,43,38
1744682915882,99,145,893,143,0,43,39
1744682915882,101,147,892,142,0,43,42
1744682915897,105,148,893,142,0,39,42
1744682915897,105,146,895,142,0,41,42
1744682915916,108,147,893,142,0,39,48
1744682915916,105,147,895,144,0,41,48
1744682915933,108,151,894,145,0,39,48
1744682915951,111,151,897,146,0,43,48
1744682915980,112,155,896,154,0,48,50
1744682915999,113,157,898,158,0,47,50
1744682915999,113,160,900,157,0,48,51
1744682915999,113,161,899,160,0,48,53
1744682915999,113,172,903,165,0,48,53
1744682916021,115,162,903,165,0,50,53
1744682916038,115,167,908,169,0,50,58
1744682916057,115,172,912,171,0,51,59
1744682916057,119,176,912,173,0,53,59
1744682916057,121,177,914,175,0,52,62
1744682916076,121,177,918,176,0,53,61
1744682916093,123,186,926,176,0,56,59
1744682916109,128,192,930,177,0,57,59
1744682916109,128,194,933,183,0,58,59
1744682916126,128,201,941,189,0,59,59
1744682916126,127,205,939,192,0,59,59
1744682916126,128,208,943,192,0,57,54
1744682916143,128,208,945,194,0,60,55
1744682916160,128,211,945,197,0,61,56
1744682916160,128,214,950,202,0,62,53
1744682916177,128,217,948,201,0,63,57
1744682916193,129,215,953,204,0,60,58
1744682916211,131,218,955,207,0,60,59
1744682916242,129,221,957,203,0,62,60
1744682916259,130,221,960,207,0,64,59
1744682916259,130,224,960,206,0,63,59
1744682916259,130,228,961,208,0,61,59
1744682916259,128,225,960,208,0,64,60
1744682916262,129,228,960,208,0,64,63
1744682916277,128,229,963,208,0,64,58
1744682916293,129,228,963,209,0,64,57
1744682916293,128,230,959,209,0,66,57
1744682916310,124,226,963,208,0,68,52
1744682916343,121,228,961,208,0,65,50
1744682916359,119,225,962,208,0,67,49
1744682916359,117,223,959,207,0,67,49
1744682916359,112,221,959,207,0,70,48
1744682916361,113,221,958,203,0,73,49
1744682916376,111,219,959,197,0,73,48
1744682916392,107,212,959,194,0,73,48
1744682916392,106,213,956,192,0,71,46
1744682916410,106,209,955,192,0,73,45
1744682916410,105,209,955,189,0,72,46
1744682916466,106,209,956,187,0,66,45
1744682916468,105,208,955,185,0,65,45
1744682916468,103,206,954,179,0,64,47
1744682916485,104,207,952,176,0,64,46
1744682916485,104,202,951,176,0,65,47
1744682916485,103,200,951,174,0,66,47
1744682916503,107,198,955,175,0,65,47
1744682916503,106,198,951,171,0,65,48
1744682916520,106,196,951,171,0,65,48
1744682916522,109,194,950,168,0,66,48
1744682916553,106,192,949,165,0,70,48
1744682916569,106,191,951,159,0,70,47
1744682916589,105,189,944,151,0,73,48
1744682916602,106,187,944,144,0,70,48
1744682916602,105,185,944,143,0,69,46
1744682916602,99,186,943,139,0,69,45
1744682916616,101,180,943,138,0,68,44
1744682916616,101,179,942,131,0,68,45
1744682916650,99,177,941,131,0,69,46
1744682916650,98,176,939,130,0,69,44
1744682916650,97,176,938,130,0,69,45
1744682916686,93,177,935,129,0,69,43
1744682916702,87,174,933,128,0,69,43
1744682916750,82,170,931,127,0,68,41
1744682916750,80,170,930,117,0,65,39
1744682916750,77,167,928,119,0,65,35
1744682916750,78,165,929,122,0,64,39
1744682916750,80,166,930,123,0,64,45
1744682916750,84,172,930,128,0,64,48
1744682916750,89,172,931,136,0,64,49
1744682916769,86,173,934,136,0,64,53
1744682916769,87,174,936,139,0,64,54
1744682916816,91,176,934,139,0,64,56
1744682916816,89,176,935,140,0,64,59
1744682916816,93,175,938,143,0,62,61
1744682916816,99,176,935,144,0,61,61
1744682916835,101,176,939,144,0,61,61
1744682916852,105,176,939,145,0,61,64
1744682916854,108,178,939,145,0,61,65
1744682916868,110,177,940,147,0,62,65
1744682916868,112,179,939,147,0,62,65
1744682916884,113,182,942,145,0,60,64
1744682916925,113,177,937,151,0,58,66
1744682916944,114,179,941,155,0,57,66
1744682916944,116,178,941,153,0,51,66
1744682916944,119,180,941,154,0,55,69
1744682916963,121,183,944,157,0,50,70
1744682916963,123,185,943,160,0,49,69
1744682916963,126,186,940,158,0,50,71
1744682916963,125,186,944,160,0,53,70
1744682916977,127,189,947,161,0,50,73
1744682916996,128,192,947,162,0,51,74
1744682916996,128,192,946,164,0,53,75
1744682917012,130,195,948,164,0,53,74
1744682917045,129,195,950,165,0,52,76
1744682917061,130,195,949,166,0,49,75
1744682917061,130,198,954,170,0,51,78
1744682917061,135,199,953,172,0,53,78
1744682917063,139,202,951,172,0,54,78
1744682917079,140,202,954,173,0,59,78
1744682917095,140,205,959,173,0,60,77
1744682917095,143,207,960,176,0,57,78
1744682917113,141,205,960,176,0,61,79
1744682917124,143,206,960,176,0,60,78
1744682917129,144,208,962,176,0,61,79
1744682917178,144,210,962,177,0,62,77
1744682917198,144,211,967,181,0,61,78
1744682917198,145,215,967,185,0,62,77
1744682917198,146,220,965,183,0,64,77
1744682917198,145,218,971,189,0,64,77
1744682917198,144,222,973,189,0,64,74
1744682917215,144,222,976,192,0,64,75
1744682917245,141,222,974,193,0,65,69
1744682917245,141,226,976,195,0,65,67
1744682917245,140,229,975,198,0,65,65
1744682917263,138,229,977,198,0,66,62
1744682917281,139,233,976,202,0,64,62
1744682917297,133,235,976,202,0,67,61
1744682917313,133,240,976,205,0,67,58
1744682917313,130,240,977,207,0,68,55
1744682917313,128,243,979,208,0,68,59
1744682917320,123,240,982,216,0,69,54
1744682917330,123,246,985,220,0,71,57
1744682917349,121,247,987,223,0,70,53
1744682917349,125,249,991,223,0,75,48
1744682917364,123,251,992,222,0,74,48
1744682917398,123,253,992,230,0,73,48
1744682917415,117,256,991,231,0,71,48
1744682917415,117,255,991,232,0,70,48
1744682917431,118,256,992,235,0,67,42
1744682917431,117,257,993,231,0,68,42
1744682917431,115,260,995,240,0,66,43
1744682917447,120,262,996,240,0,67,43
1744682917447,123,266,994,240,0,72,39
1744682917465,123,262,996,240,0,70,42
1744682917499,126,263,997,239,0,70,44
1744682917530,128,262,999,240,0,74,47
1744682917547,128,264,998,240,0,75,46
1744682917547,128,263,997,240,0,78,48
1744682917547,128,262,998,239,0,77,49
1744682917547,130,260,1003,238,0,75,50
1744682917547,129,260,1001,238,0,77,48
1744682917547,129,259,998,234,0,79,48
1744682917564,129,256,995,231,0,80,49
1744682917580,128,258,997,223,0,78,48
1744682917597,125,256,999,221,0,80,48
1744682917597,126,254,995,215,0,80,47
1744682917609,122,247,996,214,0,80,44
1744682917651,117,245,994,208,0,80,41
1744682917664,115,237,994,208,0,80,44
1744682917664,115,233,989,205,0,80,38
1744682917664,112,231,991,203,0,80,32
1744682917664,112,226,982,194,0,80,33
1744682917673,110,221,981,193,0,81,29
1744682917682,105,219,981,189,0,80,27
1744682917693,101,213,982,183,0,80,21
1744682917710,100,211,983,187,0,80,20
1744682917726,99,210,979,183,0,80,17
1744682917754,97,209,976,179,0,80,17
1744682917768,96,208,976,178,0,80,17
1744682917768,87,204,973,176,0,80,18
1744682917768,88,198,969,175,0,80,22
1744682917768,85,192,963,172,0,78,27
1744682917789,84,186,956,165,0,80,30
1744682917804,85,184,959,166,0,79,29
1744682917804,84,182,957,170,0,80,30
1744682917820,85,186,958,169,0,80,29
1744682917820,85,186,954,167,0,80,25
1744682917838,85,181,954,165,0,83,17
1744682917870,85,181,951,162,0,82,18
1744682917887,84,179,950,163,0,82,26
1744682917887,83,181,954,167,0,81,30
1744682917887,89,180,948,169,0,80,32
1744682917887,92,182,944,170,0,83,35
1744682917904,93,180,946,170,0,81,37
1744682917921,95,181,946,171,0,82,38
1744682917921,96,180,947,174,0,80,40
1744682917937,97,182,947,172,0,80,43
1744682917954,98,181,946,175,0,78,42
1744682917954,99,180,945,175,0,78,41
1744682917989,98,181,944,176,0,76,47
1744682918023,101,182,947,178,0,77,47
1744682918036,101,179,944,179,0,75,46
1744682918045,107,182,944,178,0,74,47
1744682918064,107,182,944,177,0,69,48
1744682918080,109,186,946,178,0,68,48
1744682918080,112,182,944,180,0,70,48
1744682918080,112,183,943,182,0,66,48
1744682918080,112,187,941,182,0,70,48
1744682918080,114,184,944,184,0,74,50
1744682918136,117,190,945,187,0,76,50
1744682918156,115,191,947,188,0,77,50
1744682918156,121,190,946,189,0,77,54
1744682918176,123,193,944,191,0,74,53
1744682918176,123,192,945,193,0,80,52
1744682918176,121,192,947,196,0,80,53
1744682918176,125,193,950,199,0,80,53
1744682918179,127,194,947,202,0,80,54
1744682918200,128,197,950,206,0,82,53
1744682918200,128,201,951,206,0,82,56
1744682918200,129,205,951,208,0,80,55
1744682918225,133,204,956,208,0,79,57
1744682918225,135,207,955,208,0,80,61
1744682918225,135,206,955,208,0,78,58
1744682918245,138,206,958,210,0,80,60
1744682918245,137,208,956,211,0,80,61
1744682918260,139,208,960,212,0,80,59
1744682918260,142,208,960,214,0,80,62
1744682918279,142,210,958,209,0,80,61
1744682918294,139,209,963,212,0,80,58
1744682918294,141,213,960,212,0,80,58
1744682918310,142,215,965,218,0,80,59
1744682918345,142,218,964,219,0,80,55
1744682918361,144,221,963,221,0,81,58
1744682918361,144,219,969,222,0,82,59
1744682918378,144,224,970,227,0,83,59
1744682918378,145,226,975,230,0,82,60
1744682918378,145,225,973,225,0,81,59
1744682918396,146,226,973,230,0,81,61
1744682918396,145,227,973,226,0,82,62
1744682918412,145,231,975,228,0,82,61
1744682918414,145,233,977,235,0,82,59
1744682918444,144,237,975,239,0,84,60
1744682918478,144,235,976,240,0,86,59
1744682918481,144,235,976,240,0,84,58
1744682918483,144,235,976,240,0,88,61
1744682918494,144,237,978,240,0,85,61
1744682918494,142,237,976,240,0,89,61
1744682918494,141,238,975,240,0,87,58
1744682918512,137,238,974,241,0,89,54
1744682918512,138,239,976,247,0,89,53
1744682918529,135,240,977,253,0,89,51
1744682918547,135,240,977,254,0,90,52
1744682918547,139,241,976,256,0,90,49
1744682918579,138,240,978,257,0,92,53
1744682918597,135,241,978,259,0,92,53
1744682918597,138,243,981,258,0,91,51
1744682918614,138,243,980,259,0,91,52
1744682918635,139,245,982,263,0,90,57
1744682918645,138,243,982,262,0,91,55
1744682918645,141,242,979,260,0,89,58
1744682918664,139,245,978,263,0,90,55
1744682918664,136,241,980,263,0,90,58
1744682918664,141,242,978,268,0,89,58
1744682918700,139,241,978,270,0,91,59
1744682918710,141,245,978,271,0,94,59
1744682918710,140,243,978,272,0,95,59
1744682918710,141,245,976,273,0,97,61
1744682918721,143,245,976,272,0,96,57
1744682918740,144,246,977,272,0,98,60
1744682918740,144,245,976,272,0,97,61
1744682918773,144,246,978,273,0,97,60
1744682918773,144,247,976,272,0,99,62
1744682918773,144,245,976,272,0,100,62
1744682918792,145,247,976,272,0,101,64
1744682918824,144,247,976,272,0,102,64
1744682918824,146,246,976,272,0,101,64
1744682918824,145,245,976,269,0,105,64
1744682918826,146,243,974,270,0,102,64
1744682918840,147,243,976,269,0,104,64
1744682918856,149,243,974,268,0,103,64
1744682918856,146,243,976,269,0,100,65
1744682918875,149,241,975,267,0,102,67
1744682918878,149,242,973,267,0,103,64
1744682918892,150,242,973,267,0,102,65
1744682918909,147,240,971,265,0,100,65
1744682918941,147,240,971,262,0,98,64
1744682918959,149,237,969,261,0,100,66
1744682918959,147,236,969,260,0,100,65
1744682918973,146,237,970,260,0,98,65
1744682918973,146,237,973,257,0,98,65
1744682918973,144,237,972,256,0,97,65
1744682918977,144,235,967,253,0,97,64
1744682918996,143,235,966,250,0,98,62
1744682919011,140,233,970,247,0,95,64
1744682919011,138,232,966,243,0,94,59
1744682919028,137,231,967,243,0,90,52
1744682919064,140,231,965,240,0,89,51
1744682919064,138,229,966,240,0,86,60
1744682919064,138,226,967,240,0,84,61
1744682919079,140,228,965,239,0,87,61
1744682919079,139,224,970,239,0,87,64
1744682919095,136,225,966,240,0,93,62
1744682919099,139,224,965,236,0,92,62
1744682919113,139,223,966,237,0,93,63
1744682919127,141,225,966,233,0,96,64
1744682919144,139,224,967,238,0,94,64
1744682919163,140,227,966,240,0,97,64
1744682919178,141,227,970,240,0,97,64
1744682919185,141,227,971,241,0,97,64
1744682919185,139,227,967,240,0,95,64
1744682919185,141,227,973,240,0,96,64
1744682919197,142,229,971,242,0,97,64
1744682919211,143,231,969,243,0,98,64
1744682919227,142,229,971,243,0,100,64
1744682919230,143,231,971,246,0,99,64
1744682919245,144,234,973,249,0,101,64
1744682919263,144,234,973,251,0,101,64
1744682919279,144,236,972,252,0,102,64
1744682919298,144,237,975,251,0,101,64
1744682919311,145,237,975,254,0,102,66
1744682919311,145,238,974,253,0,102,64
1744682919311,147,240,975,254,0,102,65
1744682919327,147,240,971,256,0,99,64
1744682919346,146,240,976,256,0,103,66
1744682919369,148,240,976,258,0,104,66
1744682919369,149,240,976,261,0,103,66
1744682919433,151,242,976,265,0,104,65
1744682919444,154,245,976,269,0,103,67
1744682919444,149,249,978,269,0,102,66
1744682919444,153,247,977,271,0,106,64
1744682919463,154,250,981,272,0,103,65
1744682919463,153,251,979,272,0,107,64
1744682919463,154,254,980,275,0,106,64
1744682919464,154,252,981,275,0,107,64
1744682919464,155,256,983,274,0,107,64
1744682919482,155,256,982,279,0,108,61
1744682919482,160,255,985,291,0,107,57
1744682919495,157,256,978,293,0,109,56
1744682919495,157,256,982,298,0,109,54
1744682919530,159,256,981,302,0,109,57
1744682919530,159,256,983,304,0,107,54
1744682919545,159,259,983,304,0,109,53
1744682919545,160,261,986,305,0,106,54
1744682919545,158,259,987,306,0,108,53
1744682919564,158,259,986,311,0,109,51
1744682919578,154,261,985,319,0,107,48
1744682919596,153,261,986,320,0,103,48
1744682919596,153,258,985,320,0,105,48
1744682919615,152,258,987,320,0,106,48
1744682919630,149,262,986,320,0,109,48
1744682919645,150,262,987,324,0,109,47
1744682919663,147,263,987,325,0,110,48
1744682919663,150,266,986,329,0,108,48
1744682919663,150,268,986,325,0,112,48
1744682919678,150,269,985,327,0,111,48
1744682919696,150,267,985,327,0,111,48
1744682919696,152,270,985,326,0,110,50
1744682919714,151,270,983,325,0,111,54
1744682919714,153,267,986,320,0,107,53
1744682919729,153,266,981,314,0,110,54
1744682919763,151,266,983,307,0,109,57
1744682919780,154,266,982,305,0,109,59
1744682919780,154,265,980,304,0,107,60
1744682919780,154,267,986,304,0,102,61
1744682919780,151,264,987,301,0,101,62
1744682919797,151,265,989,298,0,100,61
1744682919813,151,262,990,290,0,97,63
1744682919813,150,262,989,286,0,91,61
1744682919832,147,261,989,278,0,90,61
1744682919834,147,260,987,273,0,83,62
1744682919846,150,259,987,272,0,87,61
1744682919900,148,257,989,268,0,87,63
1744682919900,147,255,989,262,0,88,62
1744682919900,145,252,988,257,0,94,62
1744682919900,144,250,983,253,0,92,62
1744682919914,144,247,987,251,0,95,63
1744682919914,143,245,988,247,0,96,61
1744682919936,144,246,988,247,0,96,59
1744682919936,141,242,985,244,0,95,57
1744682919952,138,243,985,246,0,91,50
1744682919969,138,245,985,246,0,93,51
1744682919969,135,246,981,247,0,92,51
1744682920025,133,241,981,244,0,92,48
1744682920025,128,241,979,241,0,94,49
1744682920025,128,242,979,242,0,90,48
1744682920025,128,244,978,243,0,90,48
1744682920025,128,242,982,245,0,95,48
1744682920061,128,242,979,245,0,96,48
1744682920061,123,241,981,247,0,95,48
1744682920061,122,243,980,247,0,97,48
1744682920076,123,244,983,252,0,103,48
1744682920076,125,243,982,255,0,104,48
1744682920109,125,245,983,256,0,103,48
1744682920144,123,245,985,256,0,106,48
1744682920144,127,246,986,258,0,106,48
1744682920144,128,246,986,261,0,108,48
1744682920144,128,247,989,258,0,110,50
1744682920144,128,246,981,258,0,110,51
1744682920161,129,241,989,259,0,111,52
1744682920178,128,240,989,259,0,112,52
1744682920178,129,241,989,262,0,112,51
1744682920194,130,246,991,264,0,112,52
1744682920210,130,248,992,263,0,112,51
1744682920226,130,243,993,261,0,112,51
1744682920260,129,246,990,261,0,112,52
1744682920260,129,247,995,261,0,112,51
1744682920260,131,244,992,261,0,113,51
1744682920260,130,243,991,263,0,114,53
1744682920278,129,240,991,263,0,113,51
1744682920278,128,240,990,261,0,117,50
1744682920293,129,240,992,262,0,116,48
1744682920309,130,240,990,261,0,115,48
