timestamp,value1,value2,value3,value4,value5,value6
174468772941,0,150,0,0,0,0,0
174468772943,0,399,68,0,14,41,0
174468772943,69,349,176,48,83,77,0
174468772943,0,240,187,62,103,31,0
174468772944,0,153,116,68,69,0,0
174468772944,0,113,57,12,29,0,0
174468772946,0,62,25,12,22,0,0
174468772946,0,48,22,19,31,0,0
174468772948,0,46,32,34,39,0,0
174468772948,0,67,36,48,49,0,0
174468772952,0,83,48,62,58,0,0
174468772953,0,102,67,71,64,0,0
174468772956,0,130,85,83,64,0,0
174468772956,0,147,95,86,64,0,0
174468772958,0,138,83,82,64,0,0
174468772958,0,113,67,80,68,0,0
174468772958,0,102,62,81,69,0,0
174468772958,0,97,53,80,66,0,0
174468772958,0,107,55,74,65,0,0
174468772961,0,102,57,70,66,0,0
174468772964,0,112,59,73,69,0,0
174468772966,0,116,60,73,71,0,0
174468772968,0,118,58,69,71,0,0
174468772968,0,128,61,67,71,0,0
174468772968,0,128,57,64,67,0,0
174468772970,0,125,51,61,67,0,0
174468772970,0,112,42,53,64,0,0
174468772970,0,96,29,41,54,0,0
174468772972,0,85,22,33,53,0,0
174468772972,0,79,16,25,48,0,0
174468772972,0,67,13,22,52,0,0
174468772973,0,69,14,29,50,0,0
174468772976,0,75,20,38,48,0,0
174468772981,0,74,18,32,53,0,0
174468772983,0,79,16,32,51,0,0
174468772983,0,73,16,29,56,0,0
174468772983,0,64,6,22,51,0,0
174468772985,0,55,0,14,48,0,0
174468772986,0,46,0,7,44,0,0
174468772989,0,34,0,2,38,0,0
174468772989,0,28,0,0,29,0,0
174468772989,0,14,0,0,18,0,0
174468772991,0,21,0,0,16,0,0
174468772991,0,17,0,0,18,0,0
174468772991,0,16,0,0,22,0,0
174468772992,0,16,0,0,23,0,0
174468772993,0,16,0,0,22,0,0
174468772993,0,12,0,0,19,0,0
174468772993,0,6,0,0,18,0,0
174468772993,0,0,0,0,13,0,0
174468772994,0,0,0,0,7,0,0
174468772996,0,0,0,0,0,0,0
174468772996,0,0,0,0,5,0,0
174468773001,0,0,0,0,11,0,0
174468773003,0,1,0,0,10,0,0
174468773004,0,1,0,0,13,0,0
174468773004,0,3,0,0,15,0,0
174468773006,0,3,0,0,11,0,0
174468773006,0,11,0,0,7,0,0
174468773006,0,16,0,0,1,0,0
174468773008,0,20,0,0,3,0,0
174468773008,0,17,0,0,0,0,0
174468773008,0,25,0,0,6,0,0
174468773009,0,32,0,0,11,0,0
174468773012,0,34,0,0,10,0,0
174468773014,0,39,0,0,16,0,0
174468773014,0,38,0,0,16,0,0
174468773014,0,33,0,0,20,0,0
174468773016,0,36,0,0,23,0,0
174468773016,0,43,0,0,27,0,0
174468773016,0,48,0,0,34,0,0
174468773016,0,64,0,0,28,0,0
174468773017,0,80,0,0,32,0,0
174468773019,0,93,0,0,35,0,0
174468773019,0,97,0,0,38,0,0
174468773024,0,91,0,0,34,0,0
174468773024,0,85,0,0,30,0,0
174468773025,0,82,0,0,30,0,0
174468773029,0,96,0,0,33,0,0
174468773031,0,102,0,0,33,0,0
174468773031,0,109,0,0,37,0,0
174468773031,0,112,0,0,42,0,0
174468773032,0,115,0,0,43,0,0
174468773032,0,124,0,0,39,0,0
174468773036,0,121,0,0,32,0,0
174468773037,0,110,0,0,31,0,0
174468773037,0,114,0,0,27,0,0
174468773037,0,111,0,0,20,0,0
174468773039,0,106,0,0,16,0,0
174468773039,0,101,0,0,17,0,0
174468773039,0,112,0,0,16,0,0
174468773041,0,112,0,0,18,0,0
174468773041,0,123,0,0,21,0,0
174468773041,0,127,0,0,26,0,0
174468773043,0,135,0,0,30,0,0
174468773044,0,142,0,0,30,0,0
174468773046,0,158,0,0,30,0,0
174468773051,0,171,0,0,30,0,0
174468773051,0,189,0,0,31,0,0
174468773054,0,208,0,0,28,0,0
174468773054,0,225,3,0,32,0,0
174468773054,0,241,7,0,38,7,0
174468773058,0,253,11,0,46,21,0
174468773058,0,285,30,0,39,42,0
174468773062,0,336,49,0,42,64,0
174468773062,0,363,86,0,55,80,0
174468773062,0,417,118,0,62,80,0
174468773062,0,499,158,0,77,112,0
174468773063,0,580,199,0,82,129,0
174468773063,0,670,231,0,96,144,0
174468773063,0,724,256,0,107,172,0
174468773065,0,773,270,0,125,176,0
174468773065,0,823,286,0,140,176,0
174468773065,0,848,288,0,162,196,0
174468773067,0,898,307,0,176,208,0
174468773067,0,923,320,0,191,228,0
174468773067,0,943,334,0,208,226,0
174468773068,0,971,343,0,237,242,0
174468773070,1,995,352,0,253,253,0
174468773071,13,1015,354,0,257,259,0
174468773071,11,1030,358,0,260,269,0
174468773073,6,1040,362,0,267,268,0
174468773073,6,1060,363,0,270,259,0
174468773073,0,1065,349,0,270,272,0
174468773076,0,1072,340,0,271,277,0
174468773078,0,1074,330,0,265,272,0
174468773078,0,1088,315,0,262,278,0
174468773079,0,1088,295,0,255,284,0
174468773079,0,1098,277,0,242,289,0
174468773083,0,1108,256,0,236,294,0
174468773083,0,1110,243,0,224,297,0
174468773084,0,1111,227,0,211,284,0
174468773084,0,1104,208,0,208,272,0
174468773084,0,1108,201,0,205,271,0
174468773086,0,1104,182,0,199,261,0
174468773087,0,1104,173,0,196,261,0
174468773087,0,1095,156,0,192,249,0
174468773089,0,1085,141,0,187,239,0
174468773092,0,1075,139,0,186,230,0
174468773094,0,1072,135,0,188,226,0
174468773097,0,1063,131,0,179,229,0
174468773099,0,1056,118,0,176,221,0
174468773101,0,1046,107,0,170,212,0
174468773101,0,1047,95,0,159,209,0
174468773103,0,1050,86,0,151,199,0
174468773103,0,1023,80,0,144,202,0
174468773103,0,1037,72,0,144,192,0
174468773105,0,1023,64,0,144,189,0
174468773107,0,1035,64,0,144,186,0
174468773111,0,1040,58,0,144,192,0
174468773111,0,1036,51,0,144,203,0
174468773114,0,1043,49,0,146,206,0
174468773114,0,1045,48,0,152,209,0
174468773117,0,1056,61,0,151,216,0
174468773119,0,1074,64,0,154,228,0
174468773119,0,1077,66,0,160,240,0
174468773119,0,1091,78,0,163,254,0
174468773120,0,1097,80,0,165,262,0
174468773121,0,1114,87,0,173,272,0
174468773121,0,1106,90,0,167,272,0
174468773121,0,1133,91,0,174,289,0
174468773123,0,1118,85,0,167,288,0
174468773123,0,1143,97,0,177,304,0
174468773123,0,1162,107,0,181,311,0
174468773123,0,1179,115,0,183,318,0
174468773124,0,1185,129,0,183,338,0
174468773124,0,1175,128,0,176,336,0
174468773126,0,1200,142,0,189,357,0
174468773126,0,1218,145,0,192,372,0
174468773126,0,1230,146,0,190,384,0
174468773129,0,1235,149,0,203,400,0
174468773132,0,1216,147,0,195,390,0
174468773132,0,1233,161,0,205,401,0
174468773132,0,1249,172,0,210,419,0
174468773132,0,1264,176,0,212,427,0
174468773133,0,1261,180,0,220,449,0
174468773133,0,1241,183,0,218,442,0
174468773133,0,1263,192,0,236,468,0
174468773135,0,1270,195,0,240,475,0
174468773135,0,1280,199,0,240,486,0
174468773138,0,1287,208,0,241,493,0
174468773143,0,1271,205,0,247,496,0
174468773143,4,1285,224,0,252,483,0
174468773145,3,1280,225,0,256,507,0
174468773145,16,1291,233,0,258,507,0
174468773145,4,1282,240,0,256,528,0
174468773145,13,1284,250,0,262,527,0
174468773145,16,1279,247,0,262,529,0
174468773147,19,1295,256,0,268,534,0
174468773147,19,1292,247,0,263,535,0
174468773148,17,1291,256,0,265,541,0
174468773148,11,1269,242,0,257,527,0
174468773150,16,1291,251,0,272,544,0
174468773153,19,1297,257,0,272,545,0
174468773162,25,1312,253,0,272,547,0
174468773162,22,1298,259,0,272,560,0
174468773170,26,1300,262,0,272,560,0
174468773170,26,1296,262,0,274,569,0
174468773170,22,1299,266,0,273,566,0
174468773170,29,1322,262,0,277,571,0
174468773170,22,1309,263,0,275,581,0
174468773170,16,1286,256,0,272,566,0
174468773170,23,1309,268,0,278,583,0
174468773170,27,1306,267,0,283,586,0
174468773172,34,1326,272,0,287,595,0
174468773172,30,1313,274,0,287,613,0
174468773172,37,1309,281,0,298,619,0
174468773172,50,1307,286,0,304,628,0
174468773174,63,1312,293,0,313,649,0
174468773174,91,1327,303,0,330,661,0
174468773178,112,1312,320,0,340,685,0
174468773178,113,1287,310,0,337,674,0
174468773178,154,1314,341,0,369,686,0
174468773179,176,1296,346,0,374,707,0
174468773179,218,1317,364,0,400,726,0
174468773179,240,1296,378,0,419,750,0
174468773180,270,1287,393,0,446,754,0
174468773182,293,1271,412,0,473,765,0
174468773182,331,1264,446,0,504,775,0
174468773182,359,1248,457,0,528,772,0
174468773182,384,1237,490,0,560,785,3
174468773184,398,1232,511,37,574,787,19
174468773184,403,1225,531,71,594,794,41
174468773184,416,1231,547,98,607,806,46
174468773185,438,1227,554,119,610,805,39
174468773188,449,1219,560,138,611,817,44
174468773190,464,1214,560,146,620,811,35
174468773190,476,1200,564,165,619,802,29
174468773192,491,1202,576,187,615,795,27
174468773192,527,1220,582,199,613,794,16
174468773192,527,1205,591,199,608,795,9
174468773193,522,1185,576,190,592,768,0
174468773193,531,1203,589,194,599,784,0
174468773195,532,1215,591,194,604,789,0
174468773195,545,1231,589,186,598,791,0
174468773197,533,1223,591,181,593,801,0
174468773200,528,1209,592,174,591,786,0
174468773202,543,1231,594,176,590,797,0
174468773202,543,1237,602,172,579,795,0
174468773202,549,1263,596,160,575,790,0
174468773202,535,1249,595,153,560,799,0
174468773203,501,1232,573,130,535,768,0
174468773205,496,1258,589,124,535,785,0
174468773207,471,1264,586,115,525,784,0
174468773207,463,1282,572,106,499,779,0
174468773208,443,1282,571,105,496,784,0
174468773210,409,1267,563,94,479,765,0
174468773213,398,1289,561,92,467,766,0
174468773214,370,1296,561,88,458,757,0
174468773214,362,1322,554,83,448,750,0
174468773214,336,1305,550,75,433,752,0
174468773216,329,1311,540,73,429,743,0
174468773216,337,1316,541,79,432,720,0
174468773216,347,1315,535,76,416,729,0
174468773220,371,1331,529,74,406,721,0
174468773221,383,1314,541,79,405,721,0
174468773225,399,1310,563,78,406,710,0
174468773226,422,1311,579,85,420,689,0
174468773226,445,1303,581,83,411,698,0
174468773226,493,1323,588,86,416,687,0
174468773227,508,1296,599,95,415,688,0
174468773227,545,1292,609,109,419,679,0
174468773228,573,1275,609,112,416,663,0
174468773228,591,1271,615,126,417,643,0
174468773228,630,1278,614,137,410,622,0
174468773231,645,1242,624,154,400,593,0
174468773231,672,1229,627,169,401,567,0
174468773233,699,1207,624,180,398,542,0
174468773235,704,1189,621,181,386,502,0
174468773236,731,1203,615,178,375,466,0
174468773240,721,1168,611,176,348,435,0
174468773243,715,1133,590,161,321,378,0
174468773247,727,1135,592,160,321,351,0
174468773249,722,1122,578,147,304,319,0
174468773251,733,1126,562,137,293,289,0
174468773251,724,1088,558,135,288,259,0
174468773251,723,1063,550,131,277,223,0
174468773251,736,1040,553,142,279,176,0
174468773253,737,1009,534,132,262,154,0
174468773253,751,997,522,129,256,128,0
174468773253,741,943,501,138,241,102,0
174468773253,752,898,496,147,237,73,0
174468773253,755,849,483,149,221,49,0
174468773253,758,795,467,155,206,12,0
174468773253,784,757,457,162,206,0,0
174468773254,770,687,446,175,190,0,0
174468773254,767,612,427,179,177,0,0
174468773254,793,547,435,210,192,0,0
174468773254,803,469,416,222,176,0,0
174468773258,825,405,400,225,175,0,0
174468773260,815,330,381,240,162,0,0
174468773262,817,263,353,244,159,0,0
174468773262,821,192,315,252,150,0,0
174468773262,819,155,297,256,139,0,0
174468773262,843,123,268,266,128,0,0
174468773263,823,85,241,272,115,0,0
174468773264,818,64,221,278,112,0,0
174468773265,813,44,183,287,93,0,0
174468773267,803,33,149,281,78,0,0
174468773267,801,17,113,285,66,0,0
174468773270,749,4,70,281,53,0,0
174468773272,688,0,38,273,43,0,0
174468773272,605,0,6,263,38,0,0
174468773273,526,0,0,260,29,0,0
174468773273,426,10,0,245,23,0,0
174468773273,302,18,0,208,14,0,0
174468773276,144,31,0,150,0,0,0
174468773278,35,39,0,63,0,0,0
174468773278,0,48,0,5,0,0,0
174468773278,0,64,0,0,0,0,0
174468773280,0,76,0,0,0,0,0
174468773280,0,86,0,0,0,0,0
174468773283,0,112,0,0,0,0,0
174468773287,0,117,0,0,0,0,0
174468773287,0,128,0,0,0,0,0
174468773287,0,119,0,0,0,0,0
174468773288,0,118,0,0,0,0,0
174468773288,0,119,0,0,2,0,0
174468773289,0,119,0,0,2,0,0
174468773292,0,128,0,0,3,0,0
174468773292,0,113,0,0,4,0,0
174468773292,0,113,0,0,10,0,0
174468773295,0,112,0,0,11,0,0
174468773296,0,112,0,0,7,0,0
174468773296,0,102,0,0,8,0,0
174468773298,0,101,0,0,4,0,0
174468773300,0,94,0,0,0,0,0
174468773303,0,95,0,0,13,0,0
174468773308,0,86,0,0,9,0,0
174468773310,0,90,0,0,9,0,0
174468773311,0,80,0,0,10,0,0
174468773311,0,74,0,0,11,0,0
174468773312,0,73,0,0,16,0,0
174468773312,0,70,0,0,16,0,0
174468773312,4,71,0,0,16,0,0
174468773312,0,59,0,0,17,0,0
174468773313,2,56,0,0,16,0,0
174468773315,3,51,0,0,16,0,0
174468773315,7,53,0,0,18,0,0
174468773315,16,62,0,0,16,0,0
174468773315,6,48,0,0,14,0,0
174468773315,0,46,0,0,13,0,0
174468773315,14,50,0,0,21,0,0
174468773319,15,51,0,0,20,0,0
174468773319,17,57,0,0,21,0,0
174468773321,16,48,0,0,23,0,0
174468773321,8,35,0,0,19,0,0
174468773321,16,35,0,0,33,0,0
174468773322,15,34,0,0,26,0,0
174468773322,19,46,0,0,27,0,0
174468773324,16,37,0,0,25,0,0
174468773325,16,38,0,0,27,0,0
174468773325,17,35,0,0,30,0,0
174468773327,17,33,0,0,29,0,0
174468773329,32,38,0,0,28,0,0
174468773332,0,28,0,0,32,0,0
174468773332,0,25,0,0,27,0,0
174468773332,1,21,0,0,31,0,0
174468773332,2,23,0,0,32,0,0
174468773334,6,29,0,0,31,0,0
174468773336,0,19,0,0,19,0,0
174468773336,0,16,0,0,23,0,0
174468773336,2,21,0,0,33,0,0
174468773337,7,20,0,0,7,0,0
174468773339,13,31,0,0,17,0,0
174468773341,3,28,0,0,23,0,0
174468773344,1,28,0,0,32,0,0
174468773344,0,22,0,0,35,0,0
174468773344,0,14,0,0,37,0,0
174468773346,0,7,0,0,40,0,0
174468773346,0,0,0,0,45,0,0
174468773349,0,0,0,0,48,0,0
174468773351,0,0,0,0,51,0,0
174468773351,0,0,0,0,54,0,0
174468773351,0,0,0,0,55,0,0
174468773354,0,0,0,0,61,0,0
174468773355,0,0,0,0,53,0,0
174468773355,0,0,0,0,62,0,0
174468773357,0,0,0,0,54,0,0
174468773357,0,0,0,0,57,0,0
174468773357,0,0,0,0,59,0,0
174468773357,0,0,0,0,58,0,0
174468773359,0,0,0,0,60,0,0
174468773360,0,0,0,0,64,0,0
174468773362,0,0,0,0,64,0,0
174468773366,0,0,0,0,63,0,0
174468773367,0,0,0,0,63,0,0
174468773367,0,0,0,0,64,0,0
174468773368,0,0,0,0,63,0,0
174468773369,0,0,0,0,62,0,0
174468773369,0,0,0,0,61,0,0
174468773369,1,0,0,0,55,0,0
174468773371,16,0,0,0,61,0,0
174468773371,16,0,0,0,64,0,0
174468773371,32,0,0,0,64,0,0
174468773372,37,0,0,0,64,0,0
174468773374,43,0,0,0,64,0,0
174468773377,64,0,0,0,66,0,0
174468773380,67,2,0,0,74,0,0
174468773380,81,21,0,0,66,0,0
174468773386,78,18,0,0,64,0,0
174468773386,78,133,0,0,66,0,0
174468773386,48,329,0,0,63,26,0
174468773386,10,539,0,0,34,85,0
174468773386,20,798,0,0,48,112,0
174468773392,18,966,0,0,63,118,0
174468773392,14,1077,44,0,73,160,0
174468773392,0,1158,119,0,97,208,0
174468773392,0,1235,174,0,128,256,0
174468773392,0,1302,198,0,152,302,0
174468773392,0,1310,220,0,177,346,0
174468773394,0,1328,231,0,193,387,0
174468773394,0,1333,240,0,219,429,0
174468773394,0,1347,240,0,215,501,0
174468773394,0,1361,240,0,224,559,0
174468773396,0,1350,258,0,240,627,0
174468773396,0,1330,265,0,252,688,0
174468773398,5,1350,305,0,296,731,0
174468773398,26,1347,335,0,310,755,0
174468773401,51,1367,352,0,323,758,0
174468773403,73,1346,370,0,336,759,0
174468773403,93,1339,378,0,346,752,0
174468773403,113,1324,375,0,345,752,0
174468773405,128,1314,370,0,355,752,0
174468773405,146,1317,368,0,359,754,0
174468773406,163,1293,381,0,375,755,0
174468773406,178,1259,396,0,397,754,0
174468773408,207,1263,427,0,422,765,0
174468773409,222,1251,461,0,453,768,0
174468773413,241,1254,483,0,473,771,7
174468773415,254,1226,526,0,506,773,46
174468773418,281,1211,547,0,544,779,50
174468773418,300,1187,560,0,566,780,82
174468773418,301,1174,590,0,587,781,107
174468773420,336,1178,606,0,598,770,112
174468773420,346,1136,620,47,615,759,139
174468773420,373,1090,624,64,614,731,145
174468773420,410,1087,661,113,647,714,161
174468773421,457,1063,678,141,659,713,177
174468773421,496,1038,689,144,657,679,193
174468773425,533,986,704,172,670,637,203
174468773427,560,944,720,197,681,592,210
174468773427,593,880,720,217,691,545,230
174468773427,624,796,738,240,702,494,251
174468773427,669,727,748,267,704,433,260
174468773427,693,657,752,290,716,370,293
174468773429,702,585,751,311,725,299,299
174468773430,740,531,757,339,735,207,318
174468773431,759,448,759,359,742,144,330
174468773432,793,386,755,369,745,112,342
174468773434,798,304,748,399,753,64,368
174468773439,807,199,719,426,752,11,380
174468773443,825,112,667,448,749,0,394
174468773443,838,46,598,464,730,0,406
174468773445,861,0,491,503,693,0,423
174468773445,861,0,382,561,642,0,428
174468773448,849,0,269,591,573,0,422
174468773450,863,0,182,619,524,0,432
174468773450,874,0,142,617,453,0,425
174468773450,883,0,95,593,383,0,405
174468773451,855,0,38,562,333,0,357
174468773451,819,0,0,511,259,0,283
174468773453,828,0,0,496,220,0,226
174468773453,790,0,0,461,177,0,179
174468773453,755,0,0,404,138,0,124
174468773453,686,0,0,329,124,0,78
174468773455,592,0,0,220,107,0,17
174468773455,477,0,0,123,101,0,0
174468773456,302,7,0,36,81,0,0
174468773456,161,33,0,0,76,0,0
174468773461,55,37,0,0,54,0,0
174468773461,0,56,0,0,37,0,0
174468773461,0,65,0,0,23,0,0
174468773461,0,79,0,0,13,0,0
174468773463,0,87,0,0,2,0,0
174468773463,0,92,0,0,0,0,0
174468773463,0,80,0,0,0,0,0
174468773465,0,91,0,0,0,0,0
174468773465,0,97,0,0,0,0,0
174468773465,0,109,0,0,0,0,0
174468773466,0,93,0,0,0,0,0
174468773468,0,87,0,0,0,0,0
174468773468,0,79,0,0,0,0,0
174468773472,0,69,0,0,0,0,0
174468773474,0,64,0,0,0,0,0
174468773477,0,54,0,0,0,0,0
174468773477,0,50,0,0,0,0,0
174468773477,0,48,0,0,0,0,0
174468773477,0,39,0,0,0,0,0
174468773478,0,42,0,0,0,0,0
174468773480,0,39,0,0,0,0,0
174468773480,0,36,0,0,0,0,0
174468773480,0,46,0,0,0,0,0
174468773483,0,47,0,0,0,0,0
174468773485,0,49,0,0,0,0,0
174468773487,0,37,0,0,0,0,0
174468773487,0,35,0,0,0,0,0
174468773487,0,32,0,0,4,0,0
174468773487,0,25,0,0,8,0,0
174468773487,0,30,0,0,9,0,0
174468773489,0,17,0,0,5,0,0
174468773489,3,19,0,0,9,0,0
174468773491,3,15,0,0,9,0,0
174468773492,6,15,0,0,11,0,0
174468773492,16,26,0,0,11,0,0
174468773495,16,22,0,0,13,0,0
174468773497,16,16,0,0,16,0,0
174468773497,22,19,0,0,21,0,0
174468773499,17,21,0,0,18,0,0
174468773499,31,33,0,0,16,0,0
174468773499,33,32,0,0,18,0,0
174468773502,36,37,0,0,22,0,0
174468773502,33,39,0,0,23,0,0
174468773502,37,44,0,0,26,0,0
174468773517,45,49,0,0,29,0,0
174468773517,43,35,0,0,26,0,0
174468773517,44,41,0,0,29,0,0
174468773517,48,35,0,0,30,0,0
174468773517,48,37,0,0,31,0,0
174468773517,58,40,0,0,34,0,0
174468773517,62,32,0,0,35,0,0
174468773517,64,36,0,0,38,0,0
174468773519,66,39,0,0,39,0,0
174468773521,78,63,0,0,36,0,0
174468773521,34,266,0,0,37,0,0
174468773521,0,432,0,0,34,0,0
174468773521,0,642,0,0,16,17,0
174468773523,0,849,0,0,41,58,0
174468773523,0,1007,0,0,47,57,0
174468773523,0,1133,29,0,48,64,0
174468773523,0,1205,78,0,66,115,0
174468773524,0,1280,133,0,112,204,0
174468773524,0,1310,161,0,160,301,0
174468773526,31,1326,160,0,195,391,3
174468773526,63,1355,179,0,237,480,11
174468773526,64,1319,176,0,256,559,16
174468773528,69,1328,179,0,274,635,16
174468773531,69,1323,189,0,299,695,5
174468773533,64,1323,206,0,322,752,0
174468773533,105,1347,240,0,368,784,16
174468773533,122,1328,256,0,398,793,18
174468773534,125,1301,271,0,411,795,2
174468773534,138,1321,286,0,445,817,17
174468773536,138,1325,291,0,450,832,19
174468773536,144,1341,283,0,464,845,22
174468773540,131,1301,262,0,469,845,25
174468773545,138,1306,244,0,484,855,22
174468773545,138,1295,233,0,490,863,16
174468773546,138,1291,229,0,496,865,5
174468773546,156,1308,235,0,503,867,1
