timestamp,value1,value2,value3,value4,value5,value6,
1744682954569.00,0,0,76,0,0,227,0
1744682954587.00,0,0,80,0,0,223,0
1744682954603.00,0,0,81,0,0,214,0
1744682954603.00,0,0,80,0,0,212,0
1744682954654.00,0,0,81,0,0,208,0
1744682954657.00,0,0,81,0,0,206,0
1744682954682.00,0,0,83,0,0,201,0
1744682954682.00,0,0,86,0,0,191,0
1744682954712.00,0,0,89,0,0,188,0
1744682954717.00,0,0,88,0,0,186,0
1744682954736.00,0,0,96,0,0,175,0
1744682954765.00,23,0,97,0,0,174,0
1744682954807.00,45,0,100,0,0,163,0
1744682954807.00,64,0,98,0,0,163,0
1744682954807.00,79,0,101,0,0,171,0
1744682954819.00,154,0,133,0,0,172,0
1744682954835.00,153,0,141,0,0,177,0
1744682954838.00,163,0,144,0,0,188,0
1744682954850.00,182,0,147,0,0,196,0
1744682954850.00,199,0,149,0,0,203,0
1744682954921.00,207,0,155,0,0,207,0
1744682954997.00,208,0,159,0,0,205,0
1744682955037.00,213,0,166,0,0,241,0
1744682955058.00,163,36,162,0,0,406,0
1744682955116.00,112,72,158,0,0,590,0
1744682955169.00,48,110,143,0,0,832,0
1744682955238.00,0,135,125,0,0,1088,0
1744682955271.00,0,163,124,0,17,1301,0
1744682955289.00,0,212,156,0,68,1507,0
1744682955289.00,0,273,172,0,144,0,0
1744682955293.00,0,385,250,45,272,0,0
1744682955309.00,0,748,386,153,467,0,0
1744682955309.00,4,866,402,171,499,0,0
1744682955309.00,0,994,435,192,538,0,0
1744682955309.00,419,1200,766,234,739,0,0
1744682955331.00,470,1215,832,269,806,0,0
1744682955331.00,511,1228,903,302,867,0,0
1744682955331.00,556,1229,959,331,912,0,33
1744682955377.00,589,1213,1007,350,944,0,207
1744682955396.00,640,1180,1050,369,973,0,320
1744682955396.00,692,1137,1085,377,995,1535,403
1744682955396.00,773,1075,1108,400,1018,1482,486
1744682955411.00,1424,0,816,829,174,26,1717
1744682955429.00,1424,0,790,830,149,24,1725
1744682955432.00,1415,0,781,834,135,26,1727
1744682955467.00,1430,0,758,837,110,21,1731
1744682955502.00,1435,0,745,843,90,26,1733
1744682955505.00,1405,0,746,842,71,28,1739
1744682955505.00,1407,0,747,833,48,17,1738
1744682955505.00,1406,0,752,826,26,11,1729
1744682955518.00,1280,0,721,763,0,0,1703
1744682955539.00,1318,0,709,737,0,0,1682
1744682955553.00,1371,0,670,689,0,0,1649
1744682955615.00,1413,0,623,638,0,0,1612
1744682955620.00,1431,0,576,588,0,0,1555
1744682955636.00,1436,0,527,528,0,0,1478
1744682955636.00,1421,0,463,468,0,0,1344
1744682955636.00,1357,0,391,371,0,4,1142
1744682955636.00,1246,0,318,267,0,32,875
1744682955652.00,1109,0,263,131,0,61,496
1744682955652.00,941,0,222,23,0,92,243
1744682955654.00,584,0,187,0,0,144,80
1744682955669.00,0,0,155,0,0,161,17
1744682955669.00,0,0,152,0,11,147,0
1744682955669.00,0,0,142,0,3,157,0
1744682955669.00,0,0,161,0,0,175,0
1744682955669.00,0,0,80,0,0,209,0
1744682955708.00,0,0,80,0,0,214,0
1744682955709.00,0,0,94,0,0,215,0
1744682955729.00,0,0,89,0,0,210,0
1744682955729.00,0,0,90,0,0,214,0
1744682955745.00,0,0,92,0,0,213,0
1744682955777.00,13,0,93,0,0,211,0
1744682955794.00,21,0,94,0,0,213,0
1744682955828.00,29,0,97,0,0,209,0
1744682955865.00,45,0,99,0,0,209,0
1744682955865.00,41,0,105,0,0,208,0
1744682955903.00,46,0,109,0,0,208,0
1744682955953.00,48,0,110,0,0,209,0
1744682955955.00,51,0,112,0,0,208,0
1744682955968.00,53,0,116,0,0,207,0
1744682956013.00,61,0,119,0,0,208,0
1744682956059.00,70,0,126,0,0,208,0
1744682956082.00,80,0,127,0,0,208,0
1744682956101.00,91,0,128,0,0,208,0
1744682956121.00,104,0,129,0,0,209,0
1744682956123.00,119,0,131,0,0,212,0
1744682956137.00,133,0,131,0,0,213,0
1744682956186.00,146,0,134,0,0,218,0
1744682956209.00,176,0,142,0,0,219,0
1744682956230.00,186,0,147,0,0,208,0
1744682956230.00,203,0,157,0,0,208,0
1744682956238.00,222,0,163,0,0,208,0
1744682956238.00,241,0,167,0,0,210,0
1744682956238.00,265,0,179,0,0,214,0
1744682956241.00,0,534,334,155,367,0,0
1744682956261.00,0,644,380,180,421,0,0
1744682956261.00,0,743,400,201,445,0,0
1744682956261.00,0,880,422,202,455,0,0
1744682956279.00,0,998,439,208,465,0,0
1744682956312.00,0,1127,497,207,495,0,0
1744682956312.00,0,1216,622,235,531,0,0
1744682956312.00,161,1253,710,256,598,0,0
1744682956319.00,542,1286,938,321,802,0,0
1744682956341.00,574,1281,983,332,845,0,0
1744682956341.00,614,1265,1036,351,879,0,187
1744682956349.00,665,1232,1072,371,914,0,336
1744682956352.00,738,1188,1104,403,950,0,414
1744682956369.00,829,1131,1136,431,976,1489,477
1744682956369.00,907,1073,1159,446,991,1424,542
1744682956369.00,965,1023,1178,464,999,1360,610
1744682956390.00,1104,784,1218,528,976,1094,850
1744682956423.00,1131,704,1228,545,972,995,931
1744682956439.00,1152,592,1234,576,951,882,979
1744682956471.00,1187,501,1244,602,939,723,1073
1744682956475.00,1225,400,1250,614,905,577,1163
1744682956489.00,1262,293,1251,629,875,470,1238
1744682956507.00,1297,191,1253,653,852,370,1311
1744682956507.00,1323,112,1251,677,816,266,1366
1744682956582.00,1318,55,1252,704,759,192,1417
1744682956620.00,1291,6,1245,720,688,129,1461
1744682956662.00,1269,0,1235,738,606,73,1513
1744682956677.00,1328,0,1221,757,528,26,1552
1744682956697.00,1328,0,1200,775,454,0,1587
1744682956697.00,1343,0,1174,790,434,16,1614
1744682956697.00,1367,0,1136,801,409,21,1638
1744682956712.00,1405,0,1104,816,368,27,1654
1744682956715.00,1426,0,1081,825,339,22,1671
1744682956731.00,1443,0,1052,834,295,18,1682
1744682956731.00,1455,0,1023,845,254,16,1690
1744682956778.00,1468,0,993,855,204,6,1701
1744682956796.00,1476,0,975,861,174,1,1695
1744682956796.00,1486,0,958,862,146,0,1693
1744682956796.00,1488,0,950,868,109,0,1686
1744682956814.00,1499,0,816,785,0,0,1680
1744682956829.00,1488,0,784,747,0,0,1671
1744682956847.00,1456,0,738,699,0,0,1643
1744682956864.00,1456,0,703,647,0,0,1603
1744682956898.00,1522,0,640,598,0,0,1558
1744682956931.00,1535,0,598,560,0,0,1485
1744682957046.00,1535,0,546,495,0,0,1365
1744682957046.00,1476,0,464,412,0,0,1194
1744682957060.00,1329,0,397,313,0,18,961
1744682957102.00,1043,0,260,78,0,66,345
1744682957139.00,811,0,224,0,0,100,106
1744682957157.00,384,0,196,0,0,135,0
1744682957203.00,0,0,164,0,0,159,0
1744682957224.00,0,0,146,0,0,150,0
1744682957240.00,0,0,141,0,0,166,0
1744682957270.00,0,0,146,0,0,159,0
1744682957280.00,0,0,144,0,0,178,0
1744682957280.00,0,0,132,0,0,190,0
1744682957280.00,0,0,126,0,0,189,0
1744682957280.00,0,0,120,0,0,186,0
1744682957315.00,50,0,94,0,0,198,0
1744682957333.00,64,0,92,0,0,195,0
1744682957333.00,64,0,93,0,0,190,0
1744682957333.00,68,0,93,0,0,186,0
1744682957367.00,64,0,91,0,0,173,0
1744682957395.00,73,0,94,0,0,167,0
1744682957395.00,80,0,97,0,0,170,0
1744682957395.00,86,0,101,0,0,174,0
1744682957419.00,202,0,161,0,0,181,0
1744682957419.00,213,0,166,0,0,178,0
1744682957419.00,241,0,178,0,0,160,0
1744682957419.00,262,0,183,0,0,163,0
1744682957435.00,277,2,192,0,0,177,0
1744682957435.00,289,18,197,0,0,192,0
1744682957451.00,302,45,204,0,0,208,0
1744682957500.00,293,85,208,0,0,421,0
1744682957516.00,192,165,192,0,0,749,0
1744682957516.00,145,203,171,0,0,1100,0
1744682957550.00,209,256,177,0,0,1410,0
1744682957596.00,292,278,176,0,64,0,0
1744682957596.00,263,323,227,0,200,0,0
1744682957631.00,283,417,294,24,335,0,0
1744682957631.00,320,560,339,37,400,0,0
1744682957631.00,342,650,381,39,434,0,0
1744682957631.00,369,758,401,41,446,0,0
1744682957643.00,319,1088,464,48,538,0,0
1744682957659.00,358,1136,543,49,578,0,0
1744682957694.00,409,1146,603,57,623,0,0
1744682957755.00,436,1154,636,59,658,0,0
1744682957802.00,464,1154,657,70,686,0,0
1744682957833.00,473,1150,677,71,686,0,0
1744682957849.00,465,1150,688,71,683,0,0
1744682957849.00,496,1142,707,66,678,0,0
1744682957864.00,497,1141,720,56,685,0,0
1744682957864.00,498,1136,733,55,698,0,0
1744682957864.00,509,1135,749,63,718,0,0
1744682957878.00,535,1131,771,66,752,0,0
1744682957878.00,559,1131,800,89,784,0,82
1744682957878.00,576,1129,844,102,816,0,224
1744682957878.00,880,1007,1114,372,1085,0,739
1744682957878.00,955,960,1139,400,1095,0,803
1744682957896.00,1013,911,1170,443,1104,1246,848
1744682957896.00,1073,848,1198,482,1106,1206,897
1744682957919.00,1102,749,1217,525,1104,1107,976
1744682957967.00,1129,611,1233,560,1095,958,1088
1744682957991.00,1147,485,1248,592,1082,785,1168
1744682957991.00,1168,349,1263,627,1046,583,1239
1744682957991.00,1209,247,1271,656,1001,425,1305
1744682957991.00,1360,0,1022,806,305,35,1674
1744682957997.00,1382,0,960,807,240,43,1679
1744682957997.00,1392,0,909,810,180,43,1690
1744682958093.00,1390,0,863,807,151,45,1697
1744682958093.00,1360,0,825,802,100,43,1703
1744682958093.00,1329,0,783,784,61,48,1700
1744682958114.00,1328,0,731,761,11,51,1693
1744682958212.00,1345,0,685,717,0,50,1682
1744682958263.00,1375,0,651,657,0,30,1663
1744682958279.00,1401,0,626,589,0,0,1632
1744682958339.00,1408,0,574,511,0,0,1595
1744682958404.00,1415,0,496,431,0,0,1516
1744682958462.00,1413,0,427,359,0,0,1424
1744682958462.00,1409,0,368,271,0,15,1282
1744682958514.00,1339,0,304,203,0,33,1104
1744682958601.00,1237,0,249,117,0,52,848
1744682958623.00,1130,0,213,43,0,75,528
1744682958623.00,998,0,176,0,0,111,310
1744682958623.00,656,0,147,0,0,142,190
1744682958623.00,136,0,130,0,2,157,95
1744682958623.00,0,0,122,0,8,153,3
1744682958638.00,0,0,126,0,0,181,0
1744682958687.00,0,0,140,0,0,180,0
1744682958709.00,0,0,144,0,0,178,0
1744682958731.00,0,0,150,0,0,181,0
1744682958731.00,0,0,147,0,0,179,0
1744682958731.00,0,0,140,0,0,183,0
1744682958753.00,118,0,119,0,0,175,0
1744682958791.00,122,0,119,0,0,178,0
1744682958828.00,140,0,126,0,0,187,0
1744682958846.00,147,0,124,0,0,192,0
1744682958846.00,157,0,128,0,0,195,0
1744682958861.00,156,0,133,0,0,199,0
1744682958861.00,159,0,139,0,0,199,0
1744682958915.00,157,0,145,0,0,202,0
1744682958915.00,166,0,154,0,0,205,0
1744682958915.00,176,0,159,0,0,205,0
1744682958925.00,111,641,353,47,449,0,0
1744682958969.00,135,751,386,48,464,0,0
1744682958985.00,146,871,399,48,488,0,0
1744682959027.00,160,965,411,48,496,0,0
1744682959049.00,143,1085,477,45,535,0,0
1744682959049.00,299,1136,591,64,577,0,0
1744682959049.00,386,1152,653,75,624,0,0
1744682959072.00,441,1152,699,96,660,0,0
1744682959097.00,489,1151,724,112,698,0,0
1744682959097.00,528,1139,765,131,723,0,0
1744682959097.00,533,1136,801,163,745,0,0
1744682959147.00,577,1136,839,176,754,0,0
1744682959182.00,820,1072,1127,368,923,0,473
1744682959187.00,929,1005,1169,413,959,1355,555
1744682959202.00,1031,944,1217,458,982,1235,637
1744682959217.00,1106,871,1259,507,993,1104,738
1744682959289.00,1169,786,1293,560,981,949,819
1744682959289.00,1217,686,1317,603,956,773,893
1744682959289.00,1250,559,1336,645,918,581,960
1744682959306.00,1271,446,1349,689,871,444,1047
1744682959306.00,1535,0,1293,925,303,20,1445
1744682959317.00,1566,0,1249,938,267,18,1460
1744682959337.00,1572,0,1206,942,235,16,1479
1744682959337.00,1581,0,1163,939,198,5,1493
1744682959374.00,1583,0,1136,933,176,0,1507
1744682959442.00,1584,0,1105,942,149,0,1518
1744682959442.00,1584,0,1077,938,130,2,1525
1744682959454.00,1584,0,1056,932,109,0,1535
1744682959502.00,1591,0,1033,927,85,0,1552
1744682959539.00,1595,0,1008,923,66,0,1559
1744682959539.00,1595,0,987,922,38,0,1573
1744682959539.00,1600,0,970,926,26,0,1586
1744682959544.00,1665,0,695,737,0,25,1671
1744682959555.00,1671,0,667,705,0,2,1639
1744682959570.00,1681,0,629,683,0,0,1609
1744682959570.00,1712,0,589,634,0,0,1555
1744682959570.00,1708,0,560,595,0,0,1473
1744682959690.00,1680,0,510,557,0,0,1345
1744682959728.00,1616,0,454,473,0,0,1191
1744682959743.00,1488,0,368,377,0,0,979
1744682959744.00,1357,0,291,289,0,14,731
1744682959776.00,1202,0,208,151,0,43,423
1744682959949.00,999,0,166,19,0,80,192
1744682959949.00,586,0,144,0,0,112,0
1744682959949.00,0,0,123,0,0,142,0
1744682959984.00,0,0,77,0,0,185,0
1744682960002.00,0,0,75,0,0,189,0
1744682960002.00,0,0,70,0,0,192,0
1744682960018.00,3,0,73,0,0,190,0
1744682960051.00,14,0,75,0,0,193,0
1744682960144.00,26,0,79,0,0,192,0
1744682960213.00,38,0,80,0,0,193,0
1744682960380.00,52,0,81,0,0,192,0
1744682960660.00,58,0,83,0,0,192,0
1744682960713.00,64,0,83,0,0,194,0
1744682960713.00,77,0,82,0,0,191,0
1744682960745.00,89,0,85,0,0,194,0
1744682960746.00,94,0,82,0,0,199,0
1744682960746.00,90,0,82,0,0,199,0
1744682960765.00,311,95,218,0,0,390,0
1744682960830.00,150,163,188,0,0,688,0
1744682960830.00,83,224,183,0,0,1053,0
1744682960840.00,123,285,197,2,0,1381,0
1744682960860.00,207,303,228,46,20,0,0
1744682961043.00,167,335,272,126,189,0,0
1744682961056.00,149,457,314,187,337,0,0
1744682961056.00,185,611,358,213,405,0,0
1744682961056.00,237,738,400,238,437,0,0
1744682961072.00,263,877,432,241,454,0,0
1744682961072.00,267,994,452,249,459,0,0
1744682961072.00,256,1104,483,246,464,0,0
1744682961102.00,0,0,90,0,0,148,0
1744682961102.00,0,0,93,0,0,171,0
1744682961102.00,0,0,94,0,0,176,0
1744682961197.00,0,0,96,0,0,180,0
1744682961215.00,0,0,86,0,0,181,0
1744682961268.00,0,0,80,0,0,185,0
1744682961283.00,0,0,71,0,0,192,0
1744682961301.00,0,0,58,0,0,192,0
1744682961301.00,0,0,50,0,0,201,0
1744682961318.00,0,0,42,0,0,204,0
1744682961351.00,6,0,34,0,0,208,0
1744682961351.00,23,0,37,0,0,206,0
1744682961351.00,43,0,42,0,0,208,0
1744682961383.00,80,0,51,0,0,227,0
1744682961383.00,87,0,54,0,0,238,0
1744682961390.00,101,0,55,0,0,239,0
1744682961403.00,153,0,80,0,0,242,0
1744682961415.00,165,0,82,0,0,235,0
1744682961431.00,170,0,86,0,0,214,0
1744682961435.00,177,0,91,0,0,213,0
1744682961464.00,186,0,91,0,0,208,0
1744682961503.00,194,0,96,0,0,205,0
1744682961539.00,198,0,98,0,0,208,0
1744682961641.00,208,0,96,0,0,228,0
1744682961641.00,209,0,102,0,0,227,0
1744682961641.00,209,0,110,0,0,235,0
1744682961641.00,164,104,98,0,123,690,0
1744682961647.00,242,161,116,0,224,1014,0
1744682961662.00,283,211,112,0,304,1361,0
1744682961662.00,349,283,107,0,389,1562,0
1744682961662.00,368,364,125,0,464,0,0
1744682961681.00,397,422,149,0,543,0,0
1744682961698.00,402,461,185,0,603,0,0
1744682961698.00,386,511,199,0,657,0,0
1744682961726.00,373,576,239,0,695,0,0
1744682961745.00,432,663,315,0,758,0,0
1744682961766.00,451,735,375,0,798,0,0
1744682961766.00,449,813,432,0,825,0,0
1744682961766.00,428,863,482,0,844,0,0
1744682961766.00,534,1140,862,205,880,0,277
1744682961785.00,555,1158,900,222,884,0,313
1744682961785.00,566,1171,949,245,897,0,345
1744682961785.00,581,1181,988,273,912,0,385
1744682961794.00,594,1185,1019,304,937,0,432
1744682961802.00,624,1185,1047,313,960,0,463
1744682961819.00,653,1189,1069,329,988,0,489
1744682961819.00,683,1184,1079,343,1013,0,537
1744682961849.00,716,1178,1089,359,1033,0,579
1744682961865.00,735,1168,1099,376,1052,0,618
1744682961870.00,762,1150,1104,384,1063,0,682
1744682961873.00,797,1131,1115,395,1079,1559,728
1744682961893.00,827,1124,1117,413,1093,1565,775
1744682961893.00,853,1119,1125,419,1105,1563,813
1744682961893.00,875,1126,1131,420,1120,1561,832
1744682961909.00,887,1126,1136,430,1123,1557,848
1744682961909.00,886,1130,1139,438,1121,1554,853
1744682961909.00,877,1120,1139,444,1120,1535,857
1744682961916.00,858,1118,1141,445,1117,1535,862
1744682961916.00,865,1115,1139,445,1115,1530,854
1744682961932.00,863,1110,1141,450,1110,1520,854
1744682961943.00,880,1104,1145,450,1107,1506,857
1744682961964.00,891,1099,1147,453,1107,1485,871
1744682961988.00,897,1087,1148,464,1107,1445,898
1744682961988.00,909,1075,1151,465,1114,1462,919
1744682961996.00,915,1069,1149,473,1118,1457,944
1744682962009.00,934,1067,1152,478,1118,1454,965
1744682962020.00,944,1059,1151,496,1121,1437,978
1744682962020.00,947,1043,1151,503,1118,1456,1008
1744682962020.00,955,1034,1152,496,1115,1451,1019
1744682962038.00,961,1010,1149,489,1104,1435,1059
1744682962043.00,970,995,1148,497,1095,1415,1097
1744682962062.00,978,963,1140,499,1088,1392,1141
1744682962107.00,992,931,1137,501,1083,1360,1179
1744682962127.00,1018,907,1134,511,1084,1328,1218
1744682962226.00,1050,882,1132,510,1088,1296,1258
1744682962226.00,1073,865,1131,527,1088,1261,1296
1744682962245.00,1104,838,1126,543,1086,1222,1337
1744682962245.00,1134,814,1120,553,1076,1196,1370
1744682962245.00,1155,784,1111,551,1066,1157,1403
1744682962262.00,1179,741,1095,551,1061,1107,1433
1744682962278.00,1200,661,1075,543,1038,1059,1455
1744682962278.00,1216,610,1053,539,1014,997,1470
1744682962285.00,1230,554,1017,531,977,919,1479
1744682962289.00,1234,469,961,511,886,822,1475
1744682962291.00,1243,384,893,482,775,689,1473
1744682962348.00,1245,294,842,443,641,538,1443
1744682962348.00,1236,212,769,388,475,368,1403
1744682962354.00,1226,122,670,316,291,206,1373
1744682962362.00,1199,58,522,165,133,147,1320
1744682962379.00,1139,26,400,23,47,163,1276
1744682962379.00,1023,0,304,0,0,189,1191
1744682962379.00,862,0,219,0,0,207,1022
1744682962379.00,0,0,144,0,0,307,0
1744682962381.00,0,0,151,0,0,318,0
1744682962397.00,0,0,152,0,0,326,0
1744682962397.00,0,0,148,0,0,336,0
1744682962406.00,6,0,139,0,0,336,0
1744682962406.00,25,0,116,0,0,336,11
1744682962412.00,33,0,101,0,0,330,23
1744682962447.00,36,0,78,0,0,320,37
1744682962479.00,38,0,59,0,0,288,50
1744682962494.00,57,0,43,0,0,264,44
1744682962494.00,67,0,31,0,0,240,22
1744682962494.00,79,0,33,0,0,239,0
1744682962494.00,96,0,46,0,0,231,0
1744682962511.00,117,0,54,0,0,228,0
1744682962554.00,129,0,64,0,0,223,0
1744682962584.00,136,0,70,0,0,224,0
1744682962584.00,146,0,80,0,0,221,0
1744682962603.00,147,0,83,0,0,221,0
1744682962605.00,161,0,89,0,0,208,0
1744682962620.00,172,0,94,0,0,214,0
1744682962621.00,183,0,97,0,0,187,0
1744682962637.00,192,0,95,0,0,176,0
1744682962637.00,182,0,96,0,0,177,0
1744682962639.00,192,0,97,0,0,178,0
1744682962675.00,206,0,103,0,0,176,0
1744682962694.00,217,0,103,0,0,179,0
1744682962700.00,227,0,110,0,0,181,0
1744682962710.00,235,0,109,0,0,181,0
1744682962712.00,235,0,109,0,0,182,0
1744682962728.00,238,0,110,0,0,167,0
1744682962742.00,240,0,112,0,0,170,0
1744682962742.00,240,0,112,0,0,169,0
1744682962744.00,240,0,111,0,0,166,0
1744682962763.00,227,0,112,0,0,169,0
1744682962763.00,223,0,112,0,0,171,0
1744682962763.00,226,0,115,0,0,169,0
1744682962794.00,240,0,118,0,0,175,0
1744682962824.00,243,0,122,0,0,177,0
1744682962858.00,243,0,121,0,0,182,0
1744682962868.00,247,0,125,0,0,191,0
1744682962868.00,254,0,128,0,0,190,0
1744682962897.00,255,0,128,0,0,188,0
1744682962897.00,256,0,129,0,0,188,0
1744682962897.00,253,0,129,0,0,191,0
1744682962950.00,254,0,133,0,0,201,0
1744682962981.00,263,0,140,0,0,202,0
1744682963015.00,269,0,142,0,0,202,0
1744682963065.00,274,0,144,0,0,204,0
1744682963065.00,281,0,147,0,0,207,0
1744682963070.00,285,0,149,0,0,210,0
1744682963085.00,288,0,149,0,0,213,0
1744682963085.00,290,0,150,0,0,214,0
1744682963088.00,293,0,151,0,0,209,0
1744682963108.00,295,0,154,0,0,210,0
1744682963133.00,305,0,155,0,0,210,0
1744682963133.00,313,1,155,0,0,206,0
1744682963133.00,304,21,153,0,0,306,0
1744682963168.00,276,61,153,0,0,504,0
1744682963168.00,235,80,129,0,0,736,0
1744682963192.00,205,112,112,0,0,987,0
1744682963192.00,218,160,101,0,0,1251,0
1744682963192.00,272,190,106,0,14,1441,0
1744682963192.00,252,990,384,0,528,0,0
1744682963215.00,304,1020,410,0,541,0,0
1744682963215.00,335,1057,436,0,556,0,0
1744682963215.00,357,1077,464,0,563,0,0
1744682963228.00,375,1095,489,0,578,0,0
1744682963246.00,394,1106,505,0,586,0,0
1744682963292.00,406,1113,525,0,595,0,0
1744682963310.00,423,1116,539,0,605,0,0
1744682963331.00,454,1125,561,0,626,0,0
1744682963331.00,475,1135,589,0,646,0,0
1744682963336.00,511,1146,621,0,672,0,38
1744682963389.00,534,1153,658,0,683,0,90
1744682963406.00,554,1168,699,11,702,0,147
1744682963406.00,575,1182,737,41,728,0,215
1744682963424.00,599,1195,783,71,758,0,285
1744682963458.00,627,1202,828,114,800,0,337
1744682963474.00,658,1213,874,169,843,0,384
1744682963474.00,690,1215,911,201,885,0,403
1744682963527.00,743,1217,955,254,929,0,448
1744682963545.00,799,1217,1001,301,976,0,545
1744682963545.00,883,1209,1041,336,1015,0,611
1744682963574.00,989,1187,1077,383,1051,0,688
1744682963593.00,1081,1163,1115,432,1071,1399,774
1744682963614.00,1168,1133,1152,478,1081,1307,849
1744682963650.00,1234,1084,1183,525,1077,1186,928
1744682963650.00,1295,1023,1215,565,1063,1042,991
1744682963668.00,1344,941,1239,597,1037,850,1057
1744682963668.00,1374,831,1263,639,986,720,1117
1744682963668.00,1399,671,1279,674,918,532,1184
1744682963668.00,1570,23,1212,837,400,39,1591
1744682963670.00,1583,1,1168,845,371,36,1616
1744682963684.00,1597,0,1123,861,338,35,1637
1744682963684.00,1605,0,1079,859,307,34,1650
1744682963688.00,1603,0,1038,867,270,30,1668
1744682963700.00,1611,0,994,864,236,34,1680
1744682963700.00,1611,0,950,854,205,33,1690
1744682963717.00,1622,0,909,858,176,33,1697
1744682963735.00,1629,0,871,859,134,36,1701
1744682963754.00,1637,0,847,852,99,32,1703
1744682963773.00,1639,0,812,854,69,32,1704
1744682963773.00,1639,0,780,843,42,35,1705
1744682963773.00,1648,0,746,819,12,38,1707
1744682963773.00,1642,0,435,443,0,30,1425
1744682963804.00,1619,0,401,350,0,49,1269
1744682963821.00,1535,0,343,253,0,69,1055
1744682963821.00,1417,0,276,144,0,97,706
1744682963875.00,1248,0,237,63,0,116,384
1744682963894.00,1069,0,191,0,0,140,158
1744682963910.00,656,0,166,0,0,174,64
1744682963928.00,0,0,157,0,0,176,0
1744682964002.00,0,0,132,0,0,170,0
1744682964029.00,0,0,139,0,0,178,0
1744682964029.00,0,0,151,0,0,192,0
1744682964029.00,0,0,147,0,0,203,0
1744682964045.00,0,0,152,0,0,208,0
1744682964047.00,0,0,146,0,0,208,0
1744682964062.00,0,0,138,0,0,210,0
1744682964083.00,0,0,115,0,0,211,0
1744682964120.00,0,0,94,0,0,209,0
1744682964138.00,0,0,74,0,0,209,0
1744682964138.00,0,0,64,0,0,201,0
1744682964154.00,0,0,55,0,0,192,0
1744682964175.00,10,0,57,0,0,192,0
1744682964175.00,18,0,59,0,0,190,0
1744682964175.00,33,0,62,0,0,186,0
1744682964189.00,111,0,81,0,0,176,0
1744682964189.00,112,0,85,0,0,179,0
1744682964234.00,123,0,89,0,0,183,0
1744682964269.00,137,0,93,0,0,188,0
1744682964285.00,143,0,96,0,0,189,0
1744682964294.00,144,0,95,0,0,192,0
1744682964303.00,159,0,97,0,0,192,0
1744682964328.00,172,0,101,0,0,192,0
1744682964341.00,188,0,101,0,0,195,0
1744682964360.00,193,0,110,0,0,198,0
1744682964360.00,193,0,112,0,0,197,0
1744682964367.00,197,0,113,0,0,199,0
1744682964373.00,208,0,119,0,0,198,0
1744682964377.00,218,0,123,0,0,205,0
1744682964397.00,231,0,123,0,0,205,0
1744682964411.00,237,0,126,0,0,206,0
1744682964411.00,247,0,128,0,0,207,0
1744682964411.00,256,0,134,0,0,208,0
1744682964448.00,267,0,142,0,0,208,0
1744682964478.00,272,0,143,0,0,212,0
1744682964478.00,273,0,145,0,0,215,0
1744682964478.00,281,0,148,0,0,217,0
1744682964478.00,309,0,166,0,0,217,0
1744682964489.00,323,6,170,0,0,218,0
1744682964497.00,337,42,166,0,0,353,0
1744682964514.00,245,126,144,0,0,721,0
1744682964514.00,112,176,138,0,0,1075,0
1744682964516.00,130,219,139,0,0,1358,0
1744682964531.00,198,238,132,0,1,0,0
1744682964531.00,137,275,162,0,96,0,0
1744682964536.00,128,350,208,0,203,0,0
1744682964600.00,159,422,262,12,313,0,0
1744682964600.00,209,511,304,41,357,0,0
1744682964600.00,271,596,327,64,386,0,0
1744682964606.00,279,661,346,78,400,0,0
1744682964626.00,278,743,355,94,411,0,0
1744682964626.00,283,828,363,112,429,0,0
1744682964634.00,295,896,369,115,436,0,0
1744682964634.00,298,960,382,124,450,0,0
1744682964634.00,272,1008,400,127,469,0,0
1744682964642.00,297,1059,432,135,488,0,0
1744682964651.00,320,1088,463,138,509,0,0
1744682964694.00,385,1114,511,147,533,0,0
1744682964731.00,422,1135,563,149,557,0,0
1744682964749.00,461,1162,611,153,569,0,0
1744682964798.00,496,1168,647,159,579,0,0
1744682964822.00,511,1174,678,161,607,0,0
1744682964822.00,539,1183,707,160,638,0,0
1744682964840.00,562,1200,745,177,658,0,0
1744682964840.00,590,1205,784,195,687,0,0
1744682964858.00,608,1205,832,224,719,0,80
1744682964858.00,629,1209,880,246,750,0,227
1744682964860.00,658,1223,935,282,791,0,318
1744682964862.00,704,1225,989,319,830,0,397
1744682964873.00,755,1213,1036,353,867,0,438
1744682964873.00,833,1200,1079,378,913,0,525
1744682964885.00,929,1175,1115,405,959,0,614
1744682964896.00,1021,1146,1151,434,995,0,694
1744682964896.00,1110,1108,1182,470,1011,0,784
1744682964950.00,1187,1072,1205,511,1022,0,853
1744682964950.00,1257,1015,1232,560,1023,1146,926
1744682964950.00,1312,943,1253,592,1011,1066,996
1744682964966.00,1511,193,1323,802,669,86,1391
1744682964966.00,1517,140,1323,822,602,48,1438
1744682964970.00,1520,94,1318,840,531,3,1477
1744682964996.00,1519,49,1317,857,468,0,1518
1744682964996.00,1531,28,1309,879,416,0,1535
1744682965007.00,1535,13,1296,889,391,0,1578
1744682965046.00,1561,0,1265,897,354,0,1593
1744682965057.00,1570,0,1231,903,316,0,1613
1744682965057.00,1585,0,1179,903,275,0,1627
1744682965076.00,1600,0,1127,912,238,0,1637
1744682965076.00,1616,0,1083,907,208,0,1648
1744682965087.00,1629,0,1040,907,178,0,1658
1744682965099.00,1648,0,994,911,142,0,1669
