timestamp,value1,value2,value3,value4,value5,value6
174468693357,0,0,0,213,1328,320,142
174468693357,0,0,0,199,1321,264,118
174468693357,0,0,0,192,1313,224,97
174468693357,0,0,0,176,1303,193,55
174468693357,0,0,0,173,1285,150,31
174468693357,0,0,0,151,1265,112,9
174468693359,0,0,0,134,1227,79,0
174468693359,0,0,0,101,1184,55,0
174468693361,0,0,0,33,1131,30,0
174468693364,0,0,0,0,1070,6,0
174468693367,0,0,0,0,993,0,0
174468693369,0,0,0,0,913,0,0
174468693369,0,0,0,0,833,0,0
174468693369,0,0,0,0,741,0,0
174468693370,0,0,0,0,634,0,0
174468693370,0,6,0,0,529,0,0
174468693370,0,19,0,0,400,0,0
174468693372,0,37,0,0,310,0,0
174468693372,0,27,0,0,290,0,0
174468693374,0,19,0,0,263,0,0
174468693377,0,29,0,0,236,0,0
174468693382,0,28,0,0,209,0,0
174468693382,0,30,0,0,192,0,0
174468693382,0,27,0,0,176,0,0
174468693382,0,17,0,0,159,0,0
174468693384,0,22,0,0,147,0,0
174468693385,0,19,0,0,142,0,0
174468693385,0,20,0,0,127,0,0
174468693385,0,23,0,0,121,0,0
174468693388,0,31,0,0,114,0,0
174468693390,0,35,0,0,122,0,0
174468693390,0,43,0,0,118,0,0
174468693392,0,39,0,0,116,0,0
174468693392,0,42,0,0,117,0,0
174468693395,0,50,0,0,120,0,0
174468693401,0,64,0,0,128,0,0
174468693401,0,61,0,0,119,0,0
174468693402,0,80,0,0,133,0,0
174468693402,0,116,0,0,144,0,0
174468693402,0,161,0,0,146,0,0
174468693404,0,227,0,0,150,0,0
174468693404,0,303,0,0,154,0,0
174468693404,0,384,0,0,164,21,0
174468693406,0,464,0,0,169,71,0
174468693408,0,578,0,0,176,104,0
174468693408,0,714,0,0,180,144,0
174468693408,0,819,0,0,176,178,0
174468693408,0,945,0,0,187,215,0
174468693409,0,1018,16,0,209,258,0
174468693411,0,1083,57,0,225,281,0
174468693414,0,1149,100,0,240,342,0
174468693414,0,1220,172,0,263,389,0
174468693415,0,1296,245,0,277,400,0
174468693415,0,1345,290,0,304,442,0
174468693416,0,1392,320,0,320,477,0
174468693416,0,1443,332,0,336,549,0
174468693417,0,1477,334,0,349,605,0
174468693417,0,1513,336,0,364,650,0
174468693418,0,1508,320,0,400,733,0
174468693418,0,1521,328,0,466,781,0
174468693419,0,1530,337,0,526,848,0
174468693419,0,1511,325,0,558,880,0
174468693420,0,1527,336,0,624,922,0
174468693423,0,1535,355,0,677,976,3
174468693425,0,1535,368,0,713,992,17
174468693426,0,1559,383,0,747,1014,45
174468693427,0,1567,395,0,764,1020,45
174468693427,16,1565,400,0,784,1042,48
174468693427,21,1578,406,0,800,1069,54
174468693430,37,1579,409,0,816,1079,53
174468693430,45,1584,415,0,827,1110,64
174468693430,50,1584,413,0,832,1107,70
174468693432,64,1579,404,0,838,1114,77
174468693432,71,1583,400,0,843,1121,80
174468693436,89,1574,375,0,835,1118,83
174468693436,109,1579,371,0,847,1137,92
174468693437,128,1572,359,0,851,1136,107
174468693439,146,1558,346,0,863,1139,137
174468693439,174,1559,339,0,885,1152,163
174468693439,189,1533,326,0,912,1151,182
174468693441,206,1521,327,0,934,1172,209
174468693441,220,1515,321,0,952,1168,218
174468693447,230,1499,326,0,970,1171,240
174468693449,240,1501,335,0,983,1174,259
174468693449,254,1497,350,0,990,1175,263
174468693449,257,1497,368,0,1008,1199,272
174468693449,261,1498,383,0,1019,1191,272
174468693451,276,1488,398,0,1041,1195,273
174468693451,281,1489,413,0,1059,1200,278
174468693453,287,1484,424,26,1076,1205,286
174468693453,282,1472,432,43,1087,1212,289
174468693453,283,1470,443,71,1098,1202,273
174468693453,277,1474,464,81,1098,1183,258
174468693454,272,1462,468,97,1114,1201,251
174468693456,287,1456,496,103,1116,1195,233
174468693458,274,1445,526,112,1123,1203,243
174468693460,282,1446,549,135,1121,1185,237
174468693464,315,1425,583,165,1125,1177,238
174468693465,322,1423,623,186,1124,1163,256
174468693467,370,1409,643,190,1123,1152,265
174468693467,387,1396,684,213,1119,1130,261
174468693469,414,1392,705,220,1117,1110,271
174468693470,429,1392,738,256,1098,1081,259
174468693472,448,1379,764,263,1110,1079,275
174468693472,478,1370,789,277,1104,1056,282
174468693473,507,1364,815,304,1104,1051,304
174468693473,544,1333,817,307,1085,1003,306
174468693474,592,1328,848,336,1103,1001,319
174468693474,642,1303,859,384,1104,971,329
174468693474,702,1270,863,399,1104,928,345
174468693475,720,1232,875,427,1109,898,368
174468693475,738,1180,875,464,1088,832,368
174468693475,791,1157,896,535,1095,783,370
174468693477,819,1097,891,580,1115,747,411
174468693477,869,1007,901,621,1115,673,425
174468693479,893,893,901,670,1122,599,473
174468693479,931,808,894,718,1135,493,489
174468693482,959,752,879,758,1141,393,537
174468693484,978,640,854,784,1150,327,577
174468693485,1015,526,812,806,1156,247,611
174468693485,1015,430,765,826,1162,190,656
174468693485,1013,359,715,823,1147,117,666
174468693487,1035,288,695,845,1167,93,694
174468693487,1054,235,666,859,1173,48,717
174468693489,1088,192,635,870,1171,0,724
174468693489,1081,152,608,883,1167,0,767
174468693490,1106,112,576,886,1161,0,766
174468693492,1107,64,535,898,1147,0,772
174468693497,1127,35,491,912,1125,0,782
174468693497,1149,19,449,926,1099,0,787
174468693499,1145,0,422,943,1072,0,801
174468693499,1146,0,371,943,1040,0,785
174468693499,1148,0,329,930,1008,0,768
174468693499,1149,0,285,915,973,0,755
174468693499,1147,0,230,898,923,0,753
174468693501,1136,14,197,889,867,0,747
174468693501,1112,19,138,874,794,0,715
174468693503,1119,9,80,861,711,0,662
174468693507,1094,0,26,769,627,0,605
174468693510,1074,0,0,683,528,0,511
174468693510,1007,0,0,592,445,0,413
174468693511,903,21,0,439,369,0,298
174468693513,807,48,0,306,330,0,187
174468693513,630,55,0,189,272,0,95
174468693514,365,68,0,64,237,0,18
174468693514,128,96,0,0,207,0,0
174468693514,0,92,0,0,173,0,0
174468693514,0,111,0,0,129,0,0
174468693514,0,118,0,0,103,0,0
174468693518,0,114,0,0,89,0,0
174468693520,0,109,0,0,81,0,0
174468693521,0,107,0,0,82,0,0
174468693521,0,111,0,0,81,0,0
174468693521,0,114,0,0,92,0,0
174468693523,0,112,0,0,94,0,0
174468693523,0,114,0,0,99,0,0
174468693523,0,107,0,0,93,0,0
174468693525,0,108,0,0,105,0,0
174468693526,0,108,0,0,107,0,0
174468693530,0,101,0,0,107,0,0
174468693535,0,93,0,0,105,0,0
174468693537,0,81,0,0,101,0,0
174468693538,0,69,0,0,98,0,0
174468693538,0,55,0,0,93,0,0
174468693545,0,48,0,0,87,0,0
174468693545,0,45,0,0,86,0,0
174468693545,0,48,0,0,91,0,0
174468693547,0,42,0,0,91,0,0
174468693547,0,37,0,0,91,0,0
174468693547,0,34,0,0,95,0,0
174468693548,0,27,0,0,97,0,0
174468693548,0,21,0,0,101,0,0
174468693549,0,18,0,0,103,0,0
174468693549,0,30,0,0,106,0,0
174468693550,0,29,0,0,105,0,0
174468693550,0,27,0,0,100,0,0
174468693550,0,21,0,0,97,0,0
174468693553,0,27,0,0,86,0,0
174468693555,0,23,0,0,83,0,0
174468693555,0,32,0,0,96,0,0
174468693555,0,33,0,0,100,0,0
174468693557,0,36,0,0,103,0,0
174468693557,0,34,0,0,105,0,0
174468693557,0,44,0,0,101,0,0
174468693558,0,45,0,0,101,0,0
174468693558,0,48,0,0,97,0,0
174468693558,0,47,0,0,94,0,0
174468693560,0,48,0,0,105,0,0
174468693560,0,51,0,0,109,0,0
174468693560,0,46,0,0,112,0,0
174468693562,0,51,0,0,112,0,0
174468693562,0,48,0,0,112,0,0
174468693568,0,58,0,0,112,0,0
174468693568,0,66,0,0,121,0,0
174468693568,0,70,0,0,122,0,0
174468693569,0,70,0,0,123,0,0
174468693572,0,73,0,0,126,0,0
174468693573,0,73,0,0,128,0,0
174468693575,0,76,0,0,128,0,0
174468693578,0,78,0,0,129,0,0
174468693578,0,78,0,0,129,0,0
174468693579,0,70,0,0,133,0,0
174468693579,0,69,0,0,128,0,0
174468693581,0,69,0,0,139,0,0
174468693581,6,64,0,0,135,0,0
174468693581,12,64,0,0,138,0,0
174468693581,14,64,0,0,139,0,0
174468693582,19,73,0,0,141,0,0
174468693582,20,65,0,0,139,0,0
174468693583,39,80,0,0,141,0,0
174468693584,16,127,0,0,132,0,0
174468693584,0,323,0,0,134,3,0
174468693586,0,528,0,0,130,71,0
174468693586,0,752,0,0,135,122,0
174468693589,0,939,0,0,144,149,0
174468693593,0,1077,0,0,149,169,0
174468693598,0,1194,26,0,154,181,0
174468693598,0,1310,112,0,189,234,0
174468693598,0,1392,176,0,212,304,0
174468693598,0,1465,243,0,254,364,0
174468693599,0,1506,274,0,279,417,2
174468693603,0,1533,279,0,306,465,7
174468693603,0,1535,286,0,322,525,22
174468693605,0,1563,298,0,336,595,23
174468693605,3,1569,294,0,355,662,22
174468693605,10,1577,303,0,368,731,30
174468693606,20,1581,320,0,429,801,21
174468693606,64,1583,353,0,475,848,32
174468693608,112,1599,375,0,526,908,42
174468693609,158,1606,397,0,543,918,48
174468693609,201,1612,429,0,571,976,65
174468693610,225,1597,439,0,577,944,62
174468693612,248,1618,466,0,592,935,60
174468693614,266,1616,467,0,608,960,63
174468693614,277,1610,460,0,605,959,59
174468693616,271,1603,459,0,611,976,64
174468693616,279,1598,457,0,619,973,56
174468693616,286,1588,458,0,624,979,56
174468693617,285,1589,458,0,626,986,61
174468693617,292,1586,455,0,626,987,53
174468693619,298,1581,462,0,639,1007,60
174468693619,302,1535,462,0,649,990,62
174468693619,322,1553,474,0,687,1021,80
174468693619,345,1553,496,0,720,1041,111
174468693621,364,1535,497,7,761,1053,128
174468693624,352,1522,511,64,797,1078,169
174468693626,351,1518,534,102,834,1077,177
174468693629,342,1509,557,134,874,1072,176
174468693629,336,1488,554,155,887,1095,208
174468693629,347,1483,560,176,913,1091,230
174468693631,333,1456,575,190,930,1101,259
174468693631,342,1445,585,211,953,1104,287
174468693631,351,1438,604,240,976,1086,287
174468693631,346,1424,615,241,990,1105,315
174468693632,367,1422,617,253,999,1104,326
174468693632,353,1394,624,256,1002,1099,334
174468693636,372,1392,635,267,1018,1088,328
174468693639,374,1375,645,281,1022,1073,327
174468693641,369,1371,655,282,1034,1063,317
174468693641,374,1378,666,277,1039,1043,309
174468693643,379,1360,676,271,1034,1052,316
174468693643,384,1357,688,254,1039,1033,293
174468693643,393,1345,710,245,1038,1011,286
174468693643,411,1339,719,241,1023,986,257
174468693644,422,1350,731,256,1023,965,263
174468693644,418,1313,741,253,1011,937,272
174468693645,434,1307,752,272,1020,886,272
174468693647,459,1281,772,303,1023,823,267
174468693649,494,1247,768,285,1014,801,269
174468693649,503,1230,773,282,1019,763,271
174468693651,522,1194,775,307,1008,720,304
174468693651,543,1166,779,306,1008,651,304
174468693652,554,1106,753,323,990,563,299
174468693652,603,1031,757,358,975,466,306
174468693654,629,944,714,384,941,337,309
174468693654,656,869,679,413,914,227,333
174468693658,673,733,593,463,883,103,322
174468693662,688,511,456,455,834,0,323
174468693663,687,273,289,480,757,0,301
174468693663,692,84,80,469,641,0,275
174468693665,653,112,30,451,525,0,236
174468693665,645,130,0,447,427,0,180
174468693665,587,113,0,395,336,0,94
174468693665,477,93,0,311,270,0,26
174468693666,302,83,0,201,214,0,0
174468693666,93,92,0,80,192,0,0
174468693666,0,98,0,0,158,0,0
174468693668,0,127,0,0,112,0,0
174468693668,0,144,0,0,72,0,0
174468693672,0,151,0,0,48,0,0
174468693673,0,160,0,0,48,0,0
174468693676,0,159,0,0,48,0,0
174468693677,0,163,0,0,50,0,0
174468693678,0,169,0,0,55,0,0
174468693678,0,164,0,0,55,0,0
174468693679,0,166,0,0,61,0,0
174468693679,0,167,0,0,69,0,0
174468693679,0,166,0,0,83,0,0
174468693681,0,158,0,0,81,0,0
174468693683,0,141,0,0,82,0,0
174468693686,0,137,0,0,86,0,0
174468693686,0,128,0,0,96,0,0
174468693695,0,123,0,0,97,0,0
174468693696,0,123,0,0,98,0,0
174468693698,0,122,0,0,101,0,0
174468693698,0,121,0,0,97,0,0
174468693702,0,117,0,0,86,0,0
174468693702,0,119,0,0,94,0,0
174468693702,0,115,0,0,99,0,0
174468693703,0,113,0,0,98,0,0
174468693705,0,115,0,0,103,0,0
174468693705,0,116,0,0,109,0,0
174468693708,0,116,0,0,112,0,0
174468693710,0,122,0,0,112,0,0
174468693710,0,128,0,0,118,0,0
174468693710,0,125,0,0,119,0,0
174468693710,0,121,0,0,125,0,0
174468693711,0,125,0,0,126,0,0
174468693712,0,128,0,0,128,0,0
174468693712,0,128,0,0,134,0,0
174468693713,0,128,0,0,134,0,0
174468693713,5,128,0,0,142,0,0
174468693713,9,119,0,0,144,0,0
174468693715,16,122,0,0,144,0,0
174468693715,33,114,0,0,147,0,0
174468693715,33,112,0,0,146,0,0
174468693717,43,112,0,0,150,0,0
174468693719,53,113,0,0,159,0,0
174468693721,54,103,0,0,152,0,0
174468693721,67,112,0,0,158,0,0
174468693721,77,105,0,0,154,0,0
174468693722,87,118,0,0,161,0,0
174468693722,55,331,0,0,163,18,0
174468693723,4,752,0,0,161,130,0
174468693723,0,1045,0,0,165,169,0
174468693724,0,1245,0,0,176,194,0
174468693724,14,1385,59,0,181,170,0
174468693725,13,1535,191,0,206,214,0
174468693726,43,1648,267,0,284,318,16
174468693726,78,1706,286,0,336,409,29
174468693726,112,1713,289,0,381,496,35
174468693728,128,1697,274,0,391,565,27
174468693731,154,1711,263,0,421,652,19
174468693733,156,1708,269,0,434,720,18
174468693736,163,1721,260,0,442,775,16
174468693736,155,1696,279,0,448,832,22
174468693736,130,1694,289,0,458,865,7
174468693736,130,1682,303,0,473,891,5
174468693738,125,1686,297,0,481,910,0
174468693738,125,1706,272,0,491,929,0
174468693738,126,1669,246,0,489,939,0
174468693738,128,1664,230,0,499,947,0
174468693739,128,1647,207,0,511,961,8
174468693743,128,1643,202,0,530,976,16
174468693744,125,1648,201,0,548,989,16
174468693744,131,1616,210,0,567,1018,34
174468693746,146,1602,238,0,608,1023,43
174468693746,170,1589,271,0,663,1022,62
174468693746,195,1583,289,0,709,1052,105
174468693748,222,1579,307,0,762,1086,128
174468693749,237,1534,334,0,819,1111,176
174468693749,261,1487,349,0,866,1107,187
174468693750,298,1469,390,0,939,1136,227
174468693753,321,1433,425,0,992,1152,265
174468693756,349,1405,449,0,1042,1143,314
174468693756,357,1328,486,0,1075,1121,358
174468693756,371,1264,511,105,1119,1104,417
174468693756,406,1174,548,183,1151,1056,487
174468693758,469,1058,558,245,1168,1008,553
174468693758,582,913,592,293,1198,961,615
174468693759,656,783,598,346,1209,881,675
174468693760,734,659,579,407,1207,752,694
174468693762,810,511,543,499,1235,640,746
174468693768,859,369,494,592,1244,487,784
174468693771,927,231,430,654,1252,336,812
174468693773,961,99,339,740,1248,222,854
174468693773,983,35,273,784,1229,130,843
174468693775,1040,35,261,865,1239,82,877
174468693775,1056,37,248,907,1227,25,881
174468693775,1093,18,228,944,1204,0,889
174468693775,1094,8,207,971,1173,0,905
174468693778,1105,0,170,988,1138,0,894
174468693779,1118,0,146,1009,1095,0,899
174468693781,1121,0,123,1023,1040,0,882
174468693781,1143,0,105,1055,989,0,903
174468693781,1157,0,80,1074,944,0,928
174468693783,1175,0,63,1101,892,0,930
174468693783,1184,0,52,1134,863,0,931
174468693783,1186,0,39,1153,832,0,927
174468693785,1215,0,30,1170,804,0,925
174468693785,1212,0,19,1199,795,0,944
174468693785,1199,0,11,1202,775,0,927
174468693785,1221,0,14,1235,771,0,940
174468693785,1232,0,5,1265,770,0,944
174468693786,1249,0,0,1271,749,0,951
174468693786,1247,0,0,1296,744,0,966
174468693792,1251,0,0,1296,734,0,948
174468693794,1259,0,0,1290,723,0,945
174468693794,1257,0,0,1297,699,0,939
174468693794,1279,0,0,1294,676,0,918
174468693796,1261,0,0,1293,656,0,909
174468693796,1262,0,0,1261,626,0,849
174468693796,1253,0,0,1232,576,0,787
174468693798,1254,0,0,1197,560,0,715
174468693798,1264,0,0,1105,523,0,633
174468693798,1232,0,0,1011,484,0,560
174468693801,1150,0,0,851,390,0,432
174468693803,942,0,0,592,276,0,307
174468693805,688,0,0,297,212,0,176
174468693808,481,18,0,56,126,0,45
174468693810,33,51,0,0,95,0,0
174468693815,0,51,0,0,81,0,0
174468693816,0,38,0,0,80,0,0
174468693816,0,49,0,0,83,0,0
174468693816,0,48,0,0,82,0,0
174468693818,0,49,0,0,79,0,0
174468693818,0,48,0,0,66,0,0
174468693819,0,49,0,0,70,0,0
174468693819,0,54,0,0,69,0,0
174468693819,0,51,0,0,64,0,0
174468693822,0,51,0,0,62,0,0
174468693822,0,52,0,0,50,0,0
174468693822,0,53,0,0,48,0,0
174468693822,0,58,0,0,39,0,0
174468693825,0,70,0,0,35,0,0
174468693827,0,65,0,0,22,0,0
174468693829,0,58,0,0,34,0,0
174468693831,0,51,0,0,42,0,0
174468693831,0,57,0,0,41,0,0
174468693831,0,64,0,0,48,0,0
174468693833,0,58,0,0,46,0,0
174468693833,0,53,0,0,43,0,0
174468693833,0,64,0,0,51,0,0
174468693833,0,64,0,0,49,0,0
174468693833,0,66,0,0,52,0,0
174468693834,0,66,0,0,55,0,0
174468693834,0,64,0,0,58,0,0
174468693839,0,75,0,0,64,0,0
174468693839,0,79,0,0,53,0,0
174468693839,0,87,0,0,58,0,0
174468693839,0,78,0,0,64,0,0
174468693839,0,77,0,0,58,0,0
174468693841,0,80,0,0,54,0,0
174468693841,0,81,0,0,62,0,0
174468693841,0,76,0,0,67,0,0
174468693841,0,64,0,0,75,0,0
174468693843,0,59,0,0,81,0,0
174468693844,5,64,0,0,97,0,0
174468693845,25,61,0,0,108,0,0
174468693848,47,66,0,0,112,0,0
174468693849,65,64,0,0,123,0,0
174468693850,79,129,0,0,128,0,0
174468693852,59,304,0,0,137,16,0
174468693852,5,595,0,0,141,64,0
174468693852,13,956,0,0,137,86,0
174468693852,16,1243,19,0,148,117,0
174468693856,84,1456,121,0,144,146,0
174468693856,115,1600,226,0,235,221,0
174468693856,150,1671,299,0,304,336,26
174468693856,192,1712,314,0,351,433,34
174468693860,211,1683,322,0,385,547,50
174468693862,202,1669,321,0,423,686,55
174468693862,185,1648,330,0,445,815,62
174468693863,115,1638,361,0,570,966,80
174468693863,184,1648,414,0,658,997,107
174468693863,225,1616,464,0,724,1037,120
174468693865,267,1606,511,0,785,1072,128
174468693865,316,1584,575,0,838,1070,144
174468693867,336,1563,614,0,886,1067,158
174468693869,358,1535,627,0,926,1072,191
174468693869,371,1485,627,0,960,1067,227
174468693873,386,1428,623,0,1002,1051,245
174468693873,396,1381,623,64,1040,1009,274
174468693876,402,1327,625,173,1060,981,320
174468693876,445,1280,631,240,1077,912,352
174468693877,482,1183,637,272,1093,815,395
174468693877,576,1088,635,335,1110,726,441
174468693878,659,973,636,400,1139,634,471
174468693878,746,864,609,457,1141,560,528
174468693880,817,720,576,511,1154,449,561
174468693880,866,496,535,583,1161,330,624
174468693882,917,294,475,656,1171,225,660
174468693885,960,172,422,706,1173,131,704
174468693885,994,64,381,767,1169,53,738
174468693885,1060,12,342,819,1155,0,774
174468693885,1068,0,297,875,1136,0,800
174468693889,1111,0,262,931,1127,0,813
174468693889,1136,0,261,976,1104,0,833
174468693893,1161,0,240,1017,1088,0,853
174468693896,1195,0,208,1053,1046,0,874
174468693898,1199,0,179,1086,973,0,902
174468693898,1213,0,151,1118,908,0,905
174468693900,1227,0,121,1149,863,0,911
174468693900,1231,0,91,1175,829,0,925
174468693900,1262,0,80,1198,789,0,931
174468693900,1251,0,64,1218,759,0,950
174468693900,1260,0,45,1234,734,0,947
174468693902,1264,0,30,1250,709,0,944
174468693902,1255,0,15,1255,675,0,945
174468693904,1281,0,0,1266,653,0,953
174468693904,1274,0,0,1267,623,0,960
174468693904,1262,0,0,1259,592,0,935
174468693905,1287,0,0,1282,588,0,955
174468693905,1296,0,0,1287,569,0,957
174468693909,1318,0,0,1279,535,0,951
174468693911,1306,0,0,1291,496,0,962
174468693911,1312,0,0,1310,483,0,950
174468693911,1315,0,0,1328,478,0,947
174468693912,1313,0,0,1328,481,0,950
174468693912,1336,0,0,1326,491,0,942
174468693914,1315,0,0,1296,481,0,933
174468693914,1323,0,0,1259,486,0,905
174468693916,1326,0,0,1204,465,0,875
174468693916,1323,0,0,1145,438,0,828
174468693919,1342,0,0,1062,433,0,768
174468693921,1313,0,0,933,405,0,704
174468693921,1265,0,0,752,337,0,599
174468693921,1169,0,0,527,236,0,477
174468693923,1014,0,0,271,126,0,357
174468693923,865,0,0,49,53,0,190
174468693924,656,16,0,0,31,0,44
174468693925,208,48,0,0,16,0,0
174468693926,0,69,0,0,25,0,0
174468693932,0,44,0,0,34,0,0
174468693937,0,57,0,0,36,0,0
174468693937,0,43,0,0,29,0,0
174468693937,0,56,0,0,48,0,0
174468693939,0,48,0,0,47,0,0
174468693939,0,44,0,0,48,0,0
174468693939,0,48,0,0,45,0,0
174468693939,0,45,0,0,45,0,0
174468693944,0,49,0,0,36,0,0
174468693947,0,54,0,0,27,0,0
174468693949,0,64,0,0,22,0,0
174468693951,0,74,0,0,21,0,0
174468693951,0,70,0,0,20,0,0
174468693951,0,71,0,0,25,0,0
174468693952,0,64,0,0,27,0,0
174468693952,0,66,0,0,30,0,0
174468693958,0,63,0,0,30,0,0
174468693962,0,61,0,0,31,0,0
174468693964,0,58,0,0,32,0,0
174468693972,0,58,0,0,38,0,0
174468693972,0,69,0,0,41,0,0
174468693972,0,71,0,0,34,0,0
174468693973,0,64,0,0,43,0,0
174468693973,0,50,0,0,36,0,0
174468693973,0,55,0,0,48,0,0
174468693973,0,64,0,0,48,0,0
174468693975,0,67,0,0,50,0,0
174468693975,0,70,0,0,49,0,0
174468693975,0,78,0,0,47,0,0
174468693979,0,76,0,0,43,0,0
174468693979,0,80,0,0,38,0,0
174468693981,0,79,0,0,45,0,0
174468693981,10,68,0,0,50,0,0
174468693981,16,62,0,0,60,0,0
174468693981,29,58,0,0,78,0,0
174468693981,31,62,0,0,86,0,0
174468693983,112,48,0,0,131,0,0
174468693983,144,64,0,0,152,0,0
174468693983,142,64,0,0,144,0,0
174468693983,159,189,0,0,150,22,0
174468693983,99,464,0,0,156,89,0
174468693985,74,823,0,0,151,128,0
174468693985,102,1152,0,0,172,160,0
174468693985,171,1417,52,0,170,196,0
174468693986,191,1570,185,0,236,240,10
174468693986,204,1647,259,0,319,348,59
174468693988,209,1653,304,0,371,467,64
174468693988,244,1675,320,0,420,595,85
174468693990,259,1668,327,0,450,717,97
174468693992,259,1664,331,0,467,831,97
174468693992,178,1626,346,0,561,967,112
174468693992,243,1619,394,0,656,1007,121
174468693994,283,1605,432,0,705,1011,126
174468693994,327,1607,481,0,754,1004,144
174468693995,371,1594,534,0,775,999,146
174468693997,387,1570,578,0,801,960,167
174468693997,419,1535,610,0,826,977,169
174468693998,443,1507,640,0,849,961,183
174468693999,469,1461,655,0,881,929,195
174468694004,502,1427,688,0,912,912,215
174468694004,539,1355,689,85,935,835,246
174468694004,592,1295,731,186,957,810,258
174468694005,651,1227,750,250,971,717,302
174468694005,726,1158,758,300,985,641,342
174468694005,806,1083,758,372,989,565,375
174468694009,866,986,758,436,1007,468,422
174468694011,923,897,747,511,1014,371,461
174468694011,961,791,730,595,1023,286,491
174468694011,983,703,720,651,1034,204,528
174468694016,1019,566,703,720,1033,138,565
174468694016,1023,368,656,807,1018,71,608
174468694018,1088,210,627,898,1010,3,647
174468694018,1118,96,578,976,994,0,688
174468694020,1136,39,509,1040,965,0,720
174468694022,1171,0,438,1089,918,0,746
174468694022,1184,0,362,1145,880,0,765
174468694022,1200,0,284,1193,838,0,785
174468694024,1211,0,261,1232,787,0,786
174468694024,1216,0,251,1265,751,0,811
174468694027,1243,0,240,1297,727,0,827
174468694028,1217,0,207,1327,693,0,843
174468694028,1232,0,179,1351,668,0,848
174468694028,1251,0,151,1377,634,0,863
174468694028,1261,0,130,1391,601,0,871
174468694030,1280,0,111,1392,568,0,883
174468694030,1250,0,73,1392,532,0,893
174468694030,1271,0,59,1392,503,0,880
174468694030,1276,0,27,1393,483,0,879
174468694032,1281,0,4,1390,460,0,866
174468694033,1291,0,0,1360,420,0,832
174468694035,1277,0,0,1349,402,0,793
174468694035,1258,0,0,1318,370,0,715
174468694040,1279,0,0,1317,369,0,674
174468694040,1277,0,0,1264,325,0,624
174468694040,1293,0,0,1171,289,0,563
174468694042,1282,0,0,1054,266,0,527
174468694042,1259,0,0,886,229,0,442
174468694042,1184,0,0,640,176,0,330
