timestamp,value1,value2,value3,value4,value5,value6
1744684475559,207,0,180,1464,282,0,112
1744684475560,201,0,175,96,283,0,112
1744684475574,203,0,173,169,283,0,111
1744684475591,196,0,165,1467,288,0,110
1744684475607,208,0,166,76,289,0,111
1744684475607,213,0,169,174,294,0,118
1744684475626,215,0,176,1485,300,0,123
1744684475643,220,0,178,91,303,0,124
1744684475675,221,0,181,203,304,0,126
1744684475675,226,0,188,1468,304,0,127
1744684475675,224,0,183,75,305,0,128
1744684475675,219,0,182,200,304,0,128
1744684475691,223,0,187,1440,307,0,122
1744684475691,223,0,191,80,306,0,125
1744684475707,225,0,192,215,307,0,128
1744684475724,225,0,192,1417,311,0,129
1744684475724,229,0,193,69,315,0,130
1744684475741,236,0,193,249,317,0,129
1744684475774,235,0,193,1397,320,0,134
1744684475791,237,0,192,64,317,0,132
1744684475825,230,0,189,304,320,0,130
1744684475841,226,0,183,1342,317,0,128
1744684475841,217,0,181,55,317,0,121
1744684475843,213,0,176,378,315,0,119
1744684475843,209,0,173,1253,316,0,113
1744684475843,208,0,169,48,315,0,113
1744684475857,209,0,170,459,316,0,112
1744684475857,208,0,170,1101,319,0,105
1744684475859,194,0,162,50,319,0,100
1744684475892,195,0,167,583,318,0,96
1744684475907,186,0,160,963,315,0,89
1744684475925,183,0,158,64,317,0,83
1744684475925,185,0,162,718,319,0,85
1744684475925,185,0,159,832,319,0,87
1744684475925,183,0,157,64,316,0,91
1744684475941,185,0,154,844,316,0,84
1744684475958,185,0,150,717,314,0,86
1744684475958,179,0,147,75,313,0,85
1744684475974,184,0,147,977,315,0,78
1744684475991,179,0,145,576,315,0,83
1744684476008,179,0,144,93,314,0,79
1744684476024,177,0,139,1107,315,0,75
1744684476024,186,0,142,405,314,0,80
1744684476024,188,0,139,107,316,0,79
1744684476066,192,0,144,1312,318,0,80
1744684476066,189,0,143,228,317,0,83
1744684476066,187,0,143,128,320,0,87
1744684476066,192,0,144,1447,320,0,83
1744684476091,194,0,144,142,323,0,82
1744684476091,193,0,142,160,323,0,85
1744684476124,185,0,143,1485,329,0,81
1744684476158,190,0,143,109,327,0,81
1744684476158,191,0,144,176,330,0,80
1744684476158,193,0,147,1504,331,0,82
1744684476158,199,0,153,86,331,0,87
1744684476158,199,0,153,190,333,0,87
1744684476174,198,0,149,1488,331,0,91
1744684476174,205,0,149,81,333,0,91
1744684476191,205,0,148,194,334,0,89
1744684476207,203,0,149,1470,335,0,93
1744684476207,199,0,154,74,336,0,90
1744684476258,205,0,146,208,336,0,94
1744684476276,207,0,147,1467,337,0,95
1744684476276,203,0,143,74,339,0,96
1744684476276,201,0,144,213,337,0,101
1744684476276,198,0,144,1447,337,0,105
1744684476276,195,0,142,63,339,0,107
1744684476295,194,0,144,250,341,0,108
1744684476297,193,0,144,1425,341,0,105
1744684476324,192,0,146,59,339,0,105
1744684476324,194,0,142,263,342,0,109
1744684476340,197,0,144,1381,344,0,107
1744684476358,197,0,138,48,344,0,106
1744684476374,193,0,138,353,346,0,102
1744684476374,188,0,128,1333,347,0,95
1744684476391,184,0,127,36,348,0,101
1744684476391,183,0,124,432,350,0,97
1744684476407,183,0,125,1186,357,0,95
1744684476424,186,0,120,38,359,2,95
1744684476441,187,0,121,556,358,0,90
1744684476457,186,0,128,1045,362,0,90
1744684476457,186,0,130,46,364,2,87
1744684476491,186,0,130,688,366,2,89
1744684476508,185,0,131,899,366,1,93
1744684476508,187,0,137,62,365,0,93
1744684476508,183,0,139,803,368,8,93
1744684476508,183,0,139,771,368,11,93
1744684476524,187,0,138,63,368,13,91
1744684476524,191,0,141,951,368,14,95
1744684476541,192,0,144,622,368,16,95
1744684476541,187,0,144,66,368,16,99
1744684476558,190,0,144,1072,368,16,102
1744684476574,192,0,145,454,368,18,106
1744684476607,197,0,147,101,370,21,104
1744684476625,197,0,150,1234,370,19,102
1744684476625,194,0,151,283,369,23,106
1744684476641,202,0,158,122,370,21,110
1744684476641,199,0,155,1450,371,21,107
1744684476641,201,0,156,131,370,23,107
1744684476641,199,0,151,128,370,22,110
1744684476657,199,0,147,1463,372,25,110
1744684476691,197,0,147,110,374,25,111
1744684476724,193,0,146,135,374,22,112
1744684476724,192,0,146,1475,376,22,111
1744684476737,192,0,150,67,374,22,112
1744684476737,188,0,149,145,374,22,112
1744684476737,191,0,146,1488,375,24,112
1744684476737,186,0,144,62,374,27,112
1744684476749,179,0,142,160,377,30,112
1744684476749,177,0,136,1493,377,27,111
1744684476768,174,0,129,54,381,34,108
1744684476785,173,0,127,176,383,32,103
1744684476785,170,0,123,1483,384,33,102
1744684476800,167,0,125,50,384,37,100
1744684476818,166,0,126,199,383,40,102
1744684476834,161,0,125,1451,386,35,100
1744684476861,155,0,120,47,388,45,98
1744684476861,154,0,119,208,388,40,99
1744684476861,152,0,113,1410,391,40,91
1744684476861,149,0,112,45,397,41,86
1744684476885,146,0,112,240,395,45,87
1744684476885,145,0,112,1264,399,49,90
1744684476900,146,0,112,102,400,51,89
1744684476917,147,0,115,289,400,58,91
1744684476917,151,0,118,1045,400,54,90
1744684476956,150,0,119,129,401,68,94
1744684476966,152,0,122,310,403,71,98
1744684476966,150,0,123,875,403,73,98
1744684476966,156,0,127,130,403,77,101
1744684476978,157,0,129,338,405,81,105
1744684476979,161,0,130,703,406,83,105
1744684477042,163,0,130,145,407,81,110
1744684477042,166,0,134,359,411,85,111
1744684477042,169,0,139,599,410,86,112
1744684477042,175,0,143,171,409,87,112
1744684477042,176,0,144,415,412,88,111
1744684477077,176,0,145,534,410,88,112
1744684477104,179,0,145,176,409,86,112
1744684477110,182,0,146,454,406,82,112
1744684477127,187,0,147,464,403,81,111
1744684477127,183,0,147,182,400,80,112
1744684477127,189,0,149,511,399,80,111
1744684477127,187,0,151,411,399,80,107
1744684477127,187,0,154,203,395,80,107
1744684477143,191,0,157,575,394,78,109
1744684477208,190,0,156,366,398,78,111
1744684477208,192,0,157,233,398,80,111
1744684477208,192,0,159,685,400,80,112
1744684477208,193,0,161,320,400,79,112
1744684477208,197,0,164,272,400,80,113
1744684477208,197,0,163,735,401,80,114
1744684477230,196,0,160,323,402,80,113
1744684477230,202,0,164,287,401,80,115
1744684477244,205,0,166,754,402,79,114
1744684477244,207,0,173,310,400,79,114
1744684477261,208,0,172,303,403,79,116
1744684477278,209,0,174,767,401,77,116
1744684477278,210,0,176,318,401,78,120
1744684477310,213,0,177,321,400,77,118
1744684477327,217,0,179,785,400,77,115
1744684477327,214,0,179,333,400,77,119
1744684477327,213,0,179,350,400,77,119
1744684477343,219,0,188,796,400,75,121
1744684477343,220,0,190,336,400,80,122
1744684477361,224,0,191,351,400,80,122
1744684477377,225,0,188,799,402,80,123
1744684477377,229,0,190,351,403,82,125
1744684477393,230,0,194,387,405,86,128
1744684477431,229,0,203,819,406,96,127
1744684477431,231,0,208,367,405,96,128
1744684477431,236,0,211,413,407,95,133
1744684477447,236,0,213,836,409,98,131
1744684477447,238,0,219,389,409,99,132
1744684477454,240,0,220,445,409,98,135
1744684477469,240,0,219,834,409,102,135
1744684477486,241,0,226,399,412,109,137
1744684477486,245,0,239,482,413,118,135
1744684477502,250,0,253,837,416,128,142
1744684477519,250,0,257,410,418,133,144
1744684477536,251,0,255,526,421,138,146
1744684477552,254,0,248,796,425,143,150
1744684477552,254,0,241,417,427,141,149
1744684477568,258,0,240,565,428,139,154
1744684477568,262,0,242,752,428,139,153
1744684477586,265,0,240,416,430,142,160
1744684477586,269,0,238,599,432,144,159
1744684477602,269,0,237,695,432,145,160
1744684477619,271,0,249,384,432,145,161
1744684477619,270,0,251,587,433,144,167
1744684477635,272,0,260,592,431,144,167
1744684477669,276,0,270,332,435,144,173
1744684477669,281,0,275,576,435,146,176
1744684477686,284,0,279,505,438,150,176
1744684477686,287,0,282,298,439,154,178
1744684477706,294,0,279,594,439,158,178
1744684477712,298,0,272,441,441,161,182
1744684477729,297,0,279,299,441,163,181
1744684477729,296,0,282,664,445,170,182
1744684477729,299,0,286,384,443,174,183
1744684477745,303,0,281,325,444,176,185
1744684477763,304,0,283,749,443,179,189
1744684477796,306,0,282,363,445,179,192
1744684477796,307,0,282,327,445,179,191
1744684477796,309,0,282,752,443,177,190
1744684477796,313,0,278,332,441,176,192
1744684477812,314,0,272,307,443,176,191
1744684477828,315,0,273,727,441,174,189
1744684477828,314,0,272,289,439,173,189
1744684477846,315,0,272,272,442,177,187
1744684477847,319,0,277,705,443,177,191
1744684477862,320,0,273,256,447,181,191
1744684477914,319,0,272,251,446,186,192
1744684477934,315,0,275,677,448,184,192
1744684477934,314,0,272,225,450,186,189
1744684477934,314,0,272,211,448,187,187
1744684477934,309,0,272,634,450,178,185
1744684477934,304,0,272,187,453,186,182
1744684477944,301,0,266,179,455,192,176
1744684477944,292,0,261,605,455,200,174
1744684477985,287,0,258,178,463,204,170
1744684477986,283,0,250,188,464,208,160
1744684477986,270,0,240,611,467,210,147
1744684478030,270,0,234,177,467,218,145
1744684478030,267,0,222,205,473,219,144
1744684478030,266,0,217,611,479,225,143
1744684478030,266,0,210,188,480,233,143
1744684478047,261,0,205,234,483,241,143
1744684478065,260,0,197,601,490,252,138
1744684478081,256,0,194,179,495,257,143
1744684478081,256,0,194,247,496,265,144
1744684478081,252,0,197,550,504,272,144
1744684478098,247,0,198,192,511,279,144
1744684478115,245,0,203,318,522,287,144
1744684478131,243,0,208,555,525,290,145
1744684478148,245,0,214,239,527,297,148
1744684478148,246,0,215,403,528,304,150
1744684478148,251,0,224,558,528,314,150
1744684478165,251,0,226,283,530,317,157
1744684478181,258,0,230,482,531,319,161
1744684478181,263,0,240,541,535,327,166
1744684478198,270,0,240,286,540,332,171
1744684478202,271,0,245,460,543,336,174
1744684478215,272,0,251,463,545,347,176
1744684478231,275,0,256,161,546,352,176
1744684478248,278,0,263,445,546,349,177
1744684478264,280,0,269,384,545,350,182
1744684478266,283,0,271,265,546,352,181
1744684478266,286,0,277,480,544,353,189
1744684478280,290,0,275,317,539,347,185
1744684478297,298,0,281,124,537,342,187
1744684478297,299,0,288,124,535,338,193
1744684478314,303,0,293,116,540,337,191
1744684478330,307,0,296,255,545,337,197
1744684478364,316,0,295,704,546,333,201
1744684478381,321,0,302,510,549,327,208
1744684478397,333,0,309,415,554,327,211
1744684478416,333,0,308,573,559,325,215
1744684478416,336,0,314,256,560,323,220
1744684478416,334,0,319,225,562,322,222
1744684478416,336,0,315,481,562,320,226
1744684478416,337,0,316,342,565,317,234
1744684478431,337,0,316,747,563,316,235
1744684478431,342,0,320,1438,565,311,231
1744684478447,342,0,318,1013,560,309,237
1744684478464,345,0,321,638,557,307,230
1744684478492,341,0,318,1049,553,305,223
1744684478515,341,0,320,757,546,305,217
1744684478515,336,0,318,797,539,307,209
1744684478515,329,0,318,1103,531,309,200
1744684478515,318,0,316,720,523,310,183
1744684478531,311,0,308,607,511,310,178
1744684478531,307,0,305,871,507,309,174
1744684478548,306,0,305,401,511,309,175
1744684478565,308,0,307,351,511,312,176
1744684478565,310,0,311,629,511,311,177
1744684478581,309,0,310,221,522,315,179
1744684478615,311,0,309,222,511,312,179
1744684478631,306,0,310,511,511,307,179
1744684478631,307,0,307,147,511,309,176
1744684478631,304,0,305,169,511,310,173
1744684478631,302,0,301,429,507,308,166
1744684478649,297,0,299,96,506,309,160
1744684478665,297,0,290,144,502,310,157
1744684478665,292,0,281,369,502,310,151
1744684478681,291,0,275,96,507,308,160
1744684478698,294,0,272,182,511,311,161
1744684478698,298,0,272,348,522,314,170
1744684478732,301,0,257,112,528,313,173
1744684478747,304,0,256,242,537,315,181
1744684478747,306,0,246,326,555,318,192
1744684478747,316,0,244,139,565,319,195
1744684478764,326,0,240,173,586,320,209
1744684478781,348,0,239,145,623,320,239
1744684478781,357,0,239,5,646,302,257
1744684478797,374,0,234,229,684,270,299
1744684478797,399,0,210,447,720,240,336
1744684478815,432,0,182,222,752,208,373
1744684478849,480,0,143,336,778,157,401
1744684478849,511,0,112,182,793,112,411
1744684478865,542,0,89,179,803,89,417
1744684478865,564,0,66,365,810,68,431
1744684478865,573,0,58,340,811,48,434
1744684478881,587,0,45,233,801,31,442
1744684478884,590,0,33,208,790,26,435
1744684478897,582,0,21,26,779,16,441
1744684478916,591,0,18,0,773,21,439
1744684478916,590,0,17,4,768,23,438
1744684478934,592,0,28,0,766,34,438
1744684478984,592,0,33,49,757,43,432
1744684479017,576,0,37,48,750,46,419
1744684479017,553,0,44,48,738,51,401
1744684479017,532,0,48,50,720,71,379
1744684479017,480,0,58,39,719,89,351
1744684479017,448,0,83,291,709,143,327
1744684479034,402,0,144,369,688,197,299
1744684479034,331,0,226,240,641,242,250
1744684479034,282,0,267,691,599,273,207
1744684479034,227,0,281,921,560,297,176
1744684479051,219,0,275,822,529,304,141
1744684479084,210,0,257,849,496,310,112
1744684479101,208,0,247,688,476,320,100
1744684479101,209,0,243,412,459,320,83
1744684479101,210,0,247,544,458,327,75
1744684479101,222,0,257,539,458,343,76
1744684479118,229,0,272,324,459,349,80
1744684479135,236,0,278,450,464,354,83
1744684479135,240,0,298,492,464,359,91
1744684479151,247,0,319,336,467,368,101
1744684479168,257,0,346,537,469,385,112
1744684479216,261,0,379,609,477,395,123
1744684479216,270,0,415,496,482,403,137
1744684479238,267,0,443,720,486,416,146
1744684479238,269,0,467,827,492,423,163
1744684479238,272,0,497,673,496,430,177
1744684479255,304,0,536,659,504,434,203
1744684479255,311,0,560,532,511,439,215
1744684479255,336,0,581,318,511,448,218
1744684479255,346,0,592,423,530,459,241
1744684479272,363,0,592,452,535,463,241
1744684479289,370,0,598,328,538,463,256
1744684479321,370,0,592,509,544,465,258
1744684479338,378,0,592,549,550,471,257
1744684479338,378,0,587,446,555,475,261
1744684479338,380,0,578,549,557,481,259
1744684479338,375,0,567,449,557,488,263
1744684479354,371,0,553,288,558,486,262
1744684479356,368,0,545,337,559,487,265
1744684479372,364,0,544,227,560,484,258
1744684479388,357,0,535,185,559,480,254
1744684479388,352,0,528,324,558,476,254
1744684479405,353,0,524,290,559,479,256
1744684479438,341,0,511,287,553,480,251
1744684479455,334,0,507,396,550,479,252
1744684479455,333,0,511,237,549,477,253
1744684479455,320,0,511,273,538,465,248
1744684479455,306,0,511,322,528,464,242
1744684479471,295,0,511,240,511,460,239
1744684479488,279,0,511,305,496,453,230
1744684479488,263,0,509,409,483,450,213
1744684479505,253,0,505,297,467,446,206
1744684479521,238,0,496,388,451,438,190
1744684479521,226,0,479,390,429,436,176
1744684479554,210,0,461,215,410,429,165
1744684479572,200,0,441,240,398,422,148
1744684479572,197,0,441,270,387,419,144
1744684479572,192,0,439,111,395,418,151
1744684479589,183,0,439,37,400,433,153
1744684479589,171,0,425,48,403,448,150
1744684479605,142,0,393,48,405,464,143
1744684479644,130,0,367,115,409,493,132
1744684479644,115,0,336,225,413,509,119
1744684479644,108,0,309,148,419,532,112
1744684479673,107,0,304,262,426,543,113
1744684479688,113,0,316,304,433,564,122
1744684479688,128,0,326,208,451,599,134
1744684479705,130,0,348,272,464,641,147
1744684479705,140,0,361,277,480,668,159
1744684479705,137,0,374,180,492,704,160
1744684479706,131,0,379,249,496,718,157
1744684479721,125,0,386,277,496,725,142
1744684479739,113,0,386,176,496,740,138
1744684479745,106,0,392,240,496,752,131
1744684479754,94,0,393,253,496,761,131
1744684479788,95,0,400,165,500,770,130
1744684479804,81,0,403,210,502,781,135
1744684479821,73,0,407,218,511,789,142
1744684479821,62,0,406,240,510,794,148
1744684479821,64,0,390,223,503,795,144
1744684479821,64,0,371,191,496,793,142
1744684479838,64,0,357,91,489,784,131
1744684479838,49,0,345,130,483,774,126
1744684479854,48,0,339,125,475,754,114
1744684479873,49,0,340,48,470,733,108
1744684479873,55,0,346,107,464,709,97
1744684479906,64,0,352,108,465,688,92
1744684479921,78,0,364,43,469,677,97
1744684479921,95,0,384,96,475,673,101
1744684479921,110,0,399,103,485,680,112
1744684479944,117,0,409,32,495,683,112
1744684479944,133,0,430,78,502,679,115
1744684479955,144,0,436,48,511,683,114
1744684479971,160,0,460,21,526,688,117
1744684479971,182,0,473,81,531,704,135
1744684479988,201,0,490,64,549,723,145
1744684480004,222,0,499,51,563,750,146
1744684480022,219,0,509,58,576,769,151
1744684480039,193,0,511,7,589,785,163
1744684480039,157,0,527,2,599,800,163
1744684480039,106,0,528,112,608,813,167
1744684480054,130,0,534,60,611,817,177
1744684480071,171,0,539,66,624,827,182
1744684480071,205,0,547,91,625,832,183
1744684480089,207,0,558,7,637,847,183
1744684480105,208,0,567,48,652,859,189
1744684480105,219,0,578,105,657,877,195
1744684480138,202,0,588,78,676,896,202
1744684480154,210,0,599,144,693,914,215
1744684480172,208,0,618,207,713,943,235
1744684480172,221,0,634,186,730,962,267
1744684480172,266,0,649,239,751,990,279
1744684480172,273,0,662,284,775,1023,304
1744684480189,297,0,678,289,806,1053,313
1744684480204,305,0,698,406,830,1082,336
1744684480204,318,0,717,542,850,1099,349
1744684480221,327,0,736,606,877,1117,365
1744684480239,337,0,751,867,897,1131,379
1744684480272,354,0,756,1089,912,1136,394
1744684480289,362,0,761,1168,927,1141,405
1744684480304,368,0,765,1282,933,1147,410
1744684480304,371,0,768,1279,941,1149,418
1744684480321,378,0,768,1150,946,1153,423
1744684480321,379,0,767,1223,951,1155,429
1744684480321,383,0,768,1206,957,1155,432
1744684480321,384,0,768,1067,959,1158,435
1744684480321,384,0,772,1004,960,1157,434
1744684480337,384,0,773,885,964,1161,437
1744684480415,374,0,775,704,961,1158,438
1744684480415,366,0,777,650,965,1159,434
1744684480415,367,0,781,550,966,1161,435
1744684480415,359,0,785,417,967,1163,433
1744684480415,357,0,787,437,970,1168,432
1744684480415,352,0,793,407,971,1168,423
1744684480415,347,0,798,364,969,1169,409
1744684480453,332,0,799,420,967,1169,393
1744684480453,327,0,806,393,961,1166,374
1744684480453,325,0,809,385,961,1165,362
1744684480492,322,0,815,439,957,1163,345
1744684480606,331,0,819,413,958,1159,334
1744684480606,330,0,821,379,957,1155,317
1744684480606,334,0,829,420,951,1148,311
1744684480606,327,0,830,391,949,1139,313
1744684480606,336,0,831,384,945,1127,317
1744684480606,337,0,834,415,943,1113,310
1744684480606,343,0,839,384,935,1099,307
1744684480606,354,0,847,424,929,1087,310
1744684480606,361,0,849,467,930,1077,310
1744684480606,359,0,854,434,928,1069,312
1744684480606,363,0,863,486,927,1061,311
1744684480610,370,0,873,496,924,1055,321
1744684480630,368,0,880,434,925,1050,329
1744684480630,373,0,881,446,924,1041,336
1744684480630,375,0,887,401,925,1023,337
1744684480633,382,0,893,304,922,1018,347
1744684480648,389,0,896,240,918,1006,346
1744684480664,396,0,900,192,919,997,358
1744684480664,400,0,901,91,921,986,363
1744684480704,409,0,905,61,925,976,365
1744684480704,413,0,910,46,924,962,371
1744684480704,416,0,912,22,927,954,369
1744684480739,421,0,922,0,929,938,373
1744684480757,429,0,923,0,932,921,384
1744684480757,433,0,925,0,934,909,388
1744684480757,429,0,912,0,929,890,390
1744684480757,417,0,890,0,919,869,391
1744684480773,401,0,866,0,909,851,381
1744684480775,387,0,835,13,899,835,366
1744684480790,382,0,816,81,891,818,346
1744684480806,374,0,801,95,883,799,322
1744684480809,370,0,791,304,875,784,309
1744684480824,368,0,789,535,859,767,302
1744684480856,369,0,785,545,855,755,294
1744684480872,368,0,784,626,847,747,284
1744684480872,368,0,784,608,845,736,278
1744684480872,367,0,783,438,839,727,283
1744684480872,361,0,784,419,832,720,276
1744684480889,345,0,781,318,828,715,271
1744684480923,338,0,781,112,819,701,267
1744684480923,327,0,783,206,811,687,258
1744684480923,321,0,770,223,801,659,251
1744684480939,318,0,761,173,793,643,240
1744684480939,314,0,750,307,784,624,240
1744684480989,309,0,741,467,782,605,236
1744684480989,308,0,735,640,777,592,230
1744684480989,311,0,731,918,774,581,237
1744684481006,314,0,734,1070,771,576,238
1744684481006,316,0,735,1077,771,576,247
1744684481006,317,0,732,1103,768,577,251
1744684481022,320,0,726,1023,767,579,251
1744684481039,318,0,720,886,766,577,250
1744684481056,321,0,718,770,765,579,253
1744684481056,327,0,716,562,765,582,257
1744684481089,327,0,717,398,768,586,261
1744684481106,330,0,717,369,768,587,266
1744684481106,335,0,719,336,767,585,267
1744684481106,336,0,721,367,768,576,270
1744684481108,337,0,721,433,768,572,272
1744684481122,343,0,720,449,770,566,274
1744684481140,342,0,720,542,768,560,273
1744684481140,346,0,718,594,768,551,273
1744684481156,346,0,715,561,761,544,272
1744684481173,350,0,704,559,762,538,272
1744684481173,350,0,701,511,763,533,273
1744684481206,349,0,701,429,763,529,274
1744684481224,352,0,695,433,763,534,276
1744684481239,354,0,698,432,764,533,274
1744684481239,353,0,694,368,767,534,273
1744684481239,353,0,689,395,768,535,273
1744684481239,358,0,695,392,771,542,279
1744684481256,359,0,695,327,773,545,279
1744684481261,358,0,697,360,772,546,283
1744684481272,361,0,699,372,777,549,285
1744684481289,362,0,699,321,778,553,288
1744684481306,365,0,700,359,783,557,288
1744684481323,362,0,703,355,784,559,287
1744684481339,367,0,702,275,785,562,287
1744684481339,368,0,705,303,793,573,289
1744684481339,363,0,703,304,798,575,289
1744684481356,367,0,704,240,802,578,291
1744684481356,363,0,704,285,813,586,287
1744684481378,365,0,715,309,816,589,288
1744684481381,368,0,714,248,822,594,287
1744684481398,368,0,717,308,829,601,288
1744684481406,371,0,719,329,831,603,283
1744684481438,379,0,720,275,836,607,284
1744684481454,378,0,723,345,835,609,282
1744684481454,381,0,721,371,842,611,288
1744684481474,379,0,722,313,846,614,289
1744684481474,380,0,726,344,846,615,294
1744684481474,386,0,725,330,848,622,297
1744684481490,394,0,729,265,848,622,301
1744684481490,395,0,730,321,849,624,305
1744684481507,396,0,731,368,851,629,310
1744684481525,393,0,732,376,852,637,316
