timestamp,value1,value2,value3,value4,value5,value6
1744681474246,97,112,144,0,0,0,85
1744681474261,105,110,144,0,0,0,81
1744681474261,112,106,141,0,0,0,80
1744681474261,112,103,142,0,0,0,98
1744681474261,99,87,142,0,0,0,107
1744681474263,98,81,139,0,0,0,125
1744681474277,99,78,135,0,0,0,123
1744681474277,110,83,138,0,0,0,112
1744681474277,117,85,141,0,0,0,107
1744681474312,130,80,143,0,0,0,107
1744681474329,135,85,144,0,0,0,109
1744681474344,138,96,144,0,0,0,105
1744681474344,143,102,144,0,0,0,106
1744681474344,147,106,144,0,0,0,101
1744681474344,146,102,143,0,0,0,102
1744681474361,146,99,142,0,0,0,107
1744681474395,144,106,141,0,0,0,109
1744681474395,144,108,133,0,0,0,105
1744681474395,146,106,132,0,0,0,107
1744681474410,155,104,134,0,0,0,110
1744681474410,155,109,133,0,0,0,103
1744681474427,152,108,128,0,0,0,102
1744681474446,151,112,128,0,0,0,99
1744681474461,163,118,130,0,0,0,83
1744681474461,166,119,129,0,0,0,87
1744681474478,162,117,130,0,0,0,86
1744681474510,169,112,128,0,0,0,85
1744681474510,170,104,133,0,0,0,90
1744681474510,176,112,135,0,0,0,90
1744681474510,171,103,134,0,0,0,94
1744681474545,175,98,136,0,0,0,95
1744681474577,176,95,137,0,0,0,102
1744681474606,176,96,139,0,0,0,99
1744681474630,175,101,139,0,0,0,101
1744681474651,171,106,141,0,0,0,107
1744681474678,173,101,144,0,0,0,106
1744681474678,175,108,143,0,0,0,105
1744681474696,177,111,138,0,0,0,109
1744681474712,181,112,139,0,0,0,110
1744681474712,190,115,135,0,0,0,112
1744681474712,192,113,139,0,0,0,111
1744681474712,194,113,140,0,0,0,109
1744681474712,194,111,139,0,0,0,106
1744681474730,196,110,141,0,0,0,99
1744681474730,197,106,143,0,0,0,100
1744681474730,192,110,143,0,0,0,97
1744681474730,192,111,144,0,0,0,91
1744681474730,192,112,144,0,0,0,94
1744681474730,194,115,141,0,0,0,99
1744681474747,198,116,138,0,0,0,102
1744681474747,197,116,135,0,0,0,107
1744681474763,198,112,139,0,0,0,111
1744681474781,199,113,141,0,0,0,110
1744681474782,204,114,141,0,0,0,111
1744681474782,205,115,142,0,0,0,112
1744681474815,206,116,140,0,0,0,112
1744681474815,208,121,143,0,0,0,112
1744681474837,208,126,144,0,0,0,112
1744681474848,208,126,144,0,0,0,110
1744681474865,208,125,144,0,0,0,112
1744681474865,208,127,144,0,0,0,113
1744681474865,208,128,146,0,0,0,112
1744681474881,208,128,145,0,0,0,112
1744681474881,208,127,145,0,0,0,113
1744681474899,208,119,146,0,0,0,115
1744681474914,208,125,145,0,0,0,117
1744681474931,209,127,146,0,0,0,118
1744681474964,208,129,152,0,0,0,120
1744681474998,213,129,151,0,0,0,115
1744681475014,211,131,149,0,0,0,113
1744681475031,214,134,151,0,0,0,112
1744681475047,218,134,154,0,0,0,111
1744681475047,220,138,153,0,0,0,109
1744681475047,224,130,154,0,0,0,109
1744681475050,222,126,155,0,0,0,109
1744681475063,223,116,158,0,0,0,103
1744681475063,219,125,160,0,0,0,102
1744681475063,219,131,162,0,0,0,98
1744681475063,223,125,164,0,0,0,93
1744681475082,221,128,169,0,0,0,85
1744681475082,224,124,171,0,0,0,79
1744681475082,223,126,177,0,0,0,70
1744681475115,222,122,177,0,0,0,70
1744681475115,225,122,179,0,0,0,70
1744681475131,224,125,179,0,0,0,77
1744681475131,183,240,178,0,0,0,48
1744681475133,112,429,185,0,0,0,0
1744681475148,31,578,176,0,0,0,0
1744681475163,11,826,155,0,0,0,0
1744681475180,6,1112,156,0,16,0,0
1744681475199,0,1309,166,0,67,0,0
1744681475215,0,1440,177,0,163,0,0
1744681475215,0,1554,207,0,272,0,0
1744681475215,0,1648,240,0,376,0,0
1744681475230,0,1711,283,0,445,0,0
1744681475233,0,1751,316,0,470,0,0
1744681475263,0,1776,351,0,501,0,0
1744681475263,0,0,369,0,528,0,0
1744681475297,0,1808,384,0,553,0,0
1744681475332,0,1815,415,0,581,0,0
1744681475364,36,1825,446,0,624,0,0
1744681475381,97,1830,459,0,638,0,0
1744681475381,130,1834,464,0,645,0,0
1744681475381,170,1836,471,0,653,1007,0
1744681475399,186,1834,473,0,659,1015,0
1744681475399,207,1831,481,0,663,1023,0
1744681475399,223,1830,485,0,669,1035,30
1744681475413,257,1829,496,0,683,1040,68
1744681475413,272,1830,498,0,688,1043,106
1744681475413,287,1824,507,0,694,1047,139
1744681475431,311,1819,528,0,715,1047,192
1744681475431,341,1811,546,0,735,1054,222
1744681475431,368,1808,567,0,761,1057,270
1744681475433,393,1798,604,0,784,1069,335
1744681475447,423,1777,643,0,812,1071,368
1744681475465,457,1751,692,0,854,1077,432
1744681475466,499,1719,738,37,887,1083,494
1744681475482,548,1680,786,100,939,1086,569
1744681475515,614,1641,841,177,990,1087,662
1744681475528,691,1584,887,258,1023,1072,741
1744681475547,784,1519,930,320,1060,1044,823
1744681475547,882,1438,970,368,1076,1001,916
1744681475547,995,1323,1003,392,1088,944,1005
1744681475554,1115,1200,1037,428,1091,871,1115
1744681475554,1225,1020,1061,466,1088,783,1206
1744681475564,1322,800,1095,511,1072,654,1275
1744681475615,1407,562,1101,559,1033,499,1335
1744681475615,1471,354,1117,593,970,343,1401
1744681475615,1529,192,1130,636,907,208,1456
1744681475615,1583,63,1136,666,832,85,1505
1744681475648,1626,0,1133,695,731,4,1535
1744681475665,1667,0,1116,721,607,0,1584
1744681475703,1697,0,1101,749,489,0,1616
1744681475725,1729,0,1068,764,464,0,1648
1744681475735,1754,0,1040,784,426,0,1669
1744681475735,1775,0,1006,806,380,0,1686
1744681475747,1793,0,974,830,320,0,1703
1744681475747,1808,0,935,848,272,0,1712
1744681475747,1823,0,888,858,240,0,1722
1744681475747,1834,0,853,874,207,0,1729
1744681475752,1840,0,823,879,171,0,1731
1744681475752,1847,0,802,885,144,0,1731
1744681475770,1856,0,785,890,112,0,1741
1744681475770,1868,0,755,891,102,0,1744
1744681475791,1871,0,726,896,80,0,1750
1744681475791,1873,0,708,896,64,0,1757
1744681475824,1883,0,689,896,53,0,1762
1744681475824,1885,0,679,893,39,0,1766
1744681475824,1894,0,663,882,26,0,1773
1744681475842,1899,0,656,874,13,0,1780
1744681475842,1899,0,655,863,0,0,1792
1744681475855,1904,0,643,849,0,0,1787
1744681475871,1905,0,644,836,0,0,1791
1744681475889,1910,0,642,816,0,0,1787
1744681475907,1909,0,615,784,0,0,1776
1744681475907,1909,0,565,739,0,0,1757
1744681475907,1905,0,499,672,0,0,1731
1744681475923,1898,0,441,615,0,0,1686
1744681475927,1874,0,377,557,0,0,1617
1744681475939,1817,0,327,483,0,0,1505
1744681475955,1719,0,257,405,0,0,1360
1744681475988,1560,0,203,305,0,0,1168
1744681475988,1377,0,150,170,0,0,944
1744681476058,1163,0,130,54,0,0,689
1744681476095,0,39,123,0,0,0,401
1744681476112,0,74,117,0,0,0,176
1744681476112,0,90,98,0,0,0,39
1744681476112,0,101,96,0,0,0,0
1744681476112,0,110,116,0,0,0,18
1744681476112,0,97,123,0,0,0,40
1744681476154,0,95,119,0,0,0,37
1744681476155,0,93,108,0,0,0,39
1744681476181,0,95,99,0,0,0,42
1744681476181,0,109,90,0,0,0,38
1744681476187,0,110,84,0,0,0,46
1744681476187,0,112,81,0,0,0,51
1744681476187,0,112,85,0,0,0,58
1744681476191,0,114,80,0,0,0,55
1744681476213,0,117,79,0,0,0,51
1744681476213,0,112,87,0,0,0,55
1744681476249,0,111,87,0,0,0,62
1744681476265,0,112,86,0,0,0,65
1744681476265,0,105,82,0,0,0,72
1744681476265,0,106,80,0,0,0,64
1744681476265,0,105,80,0,0,0,61
1744681476265,0,106,81,0,0,0,62
1744681476282,0,106,85,0,0,0,54
1744681476285,0,101,86,0,0,0,59
1744681476298,0,101,88,0,0,0,64
1744681476298,0,106,96,0,0,0,66
1744681476309,0,112,94,0,0,0,75
1744681476309,0,112,98,0,0,0,78
1744681476321,0,119,98,0,0,0,84
1744681476321,0,121,101,0,0,0,88
1744681476326,0,113,105,0,0,0,93
1744681476347,0,112,103,0,0,0,96
1744681476348,0,109,106,0,0,0,99
1744681476367,0,110,107,0,0,0,106
1744681476367,0,109,109,0,0,0,109
1744681476400,0,114,112,0,0,0,110
1744681476435,0,115,115,0,0,0,103
1744681476452,0,112,121,0,0,0,102
1744681476485,0,112,126,0,0,0,98
1744681476485,0,114,129,0,0,0,93
1744681476501,0,109,134,0,0,0,85
1744681476518,0,111,135,0,0,0,82
1744681476518,0,114,140,0,0,0,82
1744681476518,0,126,143,0,0,0,82
1744681476534,0,131,146,0,0,0,80
1744681476534,0,131,147,0,0,0,72
1744681476534,0,130,145,0,0,0,64
1744681476537,0,126,150,0,0,0,54
1744681476551,0,121,157,0,0,0,48
1744681476551,0,128,156,0,0,0,44
1744681476551,0,137,151,0,0,0,38
1744681476568,0,266,163,0,0,0,0
1744681476568,0,405,161,0,0,42,0
1744681476584,0,603,148,0,0,0,0
1744681476584,0,943,140,0,0,0,0
1744681476607,0,1266,143,0,52,0,0
1744681476622,0,0,151,0,158,0,0
1744681476622,0,0,193,0,287,0,0
1744681476659,0,1763,240,0,415,347,0
1744681476661,0,1844,300,0,523,415,0
1744681476674,0,1877,342,0,559,489,0
1744681476674,0,1888,368,0,576,569,0
1744681476674,0,1891,387,0,582,653,0
1744681476691,0,1891,402,0,603,724,0
1744681476724,0,1904,406,0,627,794,0
1744681476726,0,1903,421,0,659,846,0
1744681476742,0,1904,449,0,710,894,0
1744681476742,0,1909,474,0,750,912,0
1744681476799,0,1913,482,0,769,929,0
1744681476799,0,1911,502,0,784,941,0
1744681476824,0,1904,511,0,786,0,0
1744681476835,0,1902,511,0,778,951,0
1744681476855,0,1899,511,0,766,956,0
1744681476855,0,1891,525,0,739,960,2
1744681476855,0,1887,528,0,726,963,16
1744681476880,0,1878,534,0,715,968,37
1744681476896,0,1870,540,0,721,975,62
1744681476896,0,1867,556,0,734,977,82
1744681476896,0,1860,569,0,751,977,117
1744681476902,0,1857,577,0,762,982,161
1744681476918,0,1847,595,0,778,989,206
1744681476918,0,1840,619,0,799,993,245
1744681476918,0,1831,644,0,822,995,278
1744681476921,0,1825,683,0,846,0,317
1744681476942,0,1817,715,0,870,0,345
1744681476942,0,1805,755,16,898,1033,389
1744681476942,0,1786,798,76,929,1041,435
1744681476956,0,1765,832,126,959,1048,483
1744681476973,0,1743,855,165,977,1047,544
1744681476973,0,1724,875,193,1008,1041,607
1744681477009,0,1697,895,219,1047,1033,666
1744681477022,0,1665,910,246,1072,1011,750
1744681477022,0,1621,916,277,1089,986,832
1744681477022,0,1583,929,310,1104,951,890
1744681477027,0,1535,941,323,1123,907,945
1744681477047,0,1488,947,343,1135,853,999
1744681477047,0,1431,955,361,1137,793,1040
1744681477064,0,1371,957,386,1142,709,1079
1744681477080,0,1321,960,394,1150,630,1106
1744681477085,0,1270,960,412,1150,561,1131
1744681477097,0,1207,961,422,1146,485,1147
1744681477115,0,1145,960,432,1139,417,1173
1744681477147,0,1085,959,445,1136,352,1182
1744681477163,0,1004,958,451,1131,303,1196
1744681477181,0,896,944,455,1115,210,1210
1744681477181,0,730,925,464,1072,127,1232
1744681477194,0,528,880,464,993,25,1253
1744681477194,0,330,809,464,895,0,1265
1744681477198,0,153,711,455,767,0,1267
1744681477199,0,42,615,438,629,0,1264
1744681477212,0,0,511,406,447,0,1254
1744681477212,0,46,446,366,333,0,1210
1744681477230,0,55,373,291,198,0,1149
1744681477246,0,49,300,218,117,0,1050
1744681477246,0,50,241,130,62,0,915
1744681477266,0,51,207,64,7,0,765
1744681477279,0,71,178,22,0,0,599
1744681477279,0,91,154,0,0,0,417
1744681477297,0,103,138,0,0,0,263
1744681477299,0,139,106,0,0,0,149
1744681477313,0,154,96,0,0,0,64
1744681477329,0,154,81,0,0,0,0
1744681477347,0,171,81,0,0,0,0
1744681477385,0,190,82,0,0,0,0
1744681477385,0,190,93,0,0,0,11
1744681477385,0,189,102,0,0,0,29
1744681477385,0,192,109,0,0,0,33
1744681477389,0,192,111,0,0,0,32
1744681477419,0,192,116,0,0,0,33
1744681477419,0,192,117,0,0,0,39
1744681477505,0,185,118,0,0,0,50
1744681477527,0,179,117,0,0,0,59
1744681477558,0,176,112,0,0,0,70
1744681477574,0,161,112,0,0,0,75
1744681477609,0,149,108,0,0,0,81
1744681477610,0,129,98,0,0,0,93
1744681477624,0,115,99,0,0,0,102
1744681477642,0,102,97,0,0,0,110
1744681477642,0,80,92,0,0,0,119
1744681477642,0,80,96,0,0,0,131
1744681477642,0,77,97,0,0,0,135
1744681477642,0,80,96,0,0,0,130
1744681477642,0,69,100,0,0,0,129
1744681477642,0,70,104,0,0,0,133
1744681477654,0,74,108,0,0,0,134
1744681477654,0,79,112,0,0,0,133
1744681477654,0,80,113,0,0,0,131
1744681477654,0,77,112,0,0,0,128
1744681477661,0,78,119,0,0,0,131
1744681477674,0,82,121,0,0,0,133
1744681477674,0,83,128,0,0,0,136
1744681477690,0,82,129,0,0,0,144
1744681477690,0,75,131,0,0,0,144
1744681477690,0,68,133,0,0,0,150
1744681477690,0,74,133,0,0,0,151
1744681477722,0,73,134,0,0,0,155
1744681477743,0,79,141,0,0,0,158
1744681477743,0,80,141,0,0,0,160
1744681477743,0,80,144,0,0,0,156
1744681477747,0,90,144,0,0,0,137
1744681477766,0,84,145,0,0,0,130
1744681477784,0,87,144,0,0,0,126
1744681477784,0,89,146,0,0,0,126
1744681477807,0,169,150,0,0,0,81
1744681477817,0,225,153,0,0,0,48
1744681477817,0,286,155,0,0,0,3
1744681477833,0,400,159,0,0,33,0
1744681477833,0,574,157,0,0,77,0
1744681477850,0,849,147,0,0,0,0
1744681477897,0,1106,153,0,57,0,0
1744681477927,0,1275,176,0,157,252,0
1744681477940,0,1383,197,0,257,326,0
1744681477952,0,1457,226,0,365,385,0
1744681477952,0,1498,265,0,397,0,0
1744681477952,0,1526,288,0,421,528,0
1744681477969,0,1535,364,0,458,620,0
1744681477969,0,1561,416,0,499,674,94
1744681477971,0,1566,463,0,534,694,176
1744681477971,0,1568,494,0,570,725,243
1744681477993,0,1575,544,0,608,765,304
1744681477993,0,1583,588,26,650,811,366
1744681477993,0,1594,647,80,682,858,397
1744681477993,0,1605,702,132,723,909,427
1744681478006,0,1616,752,182,757,954,458
1744681478023,0,1628,803,218,801,1001,497
1744681478042,0,1632,843,250,842,1034,555
1744681478042,0,1637,874,263,875,1050,597
1744681478058,0,1638,893,285,901,1068,640
1744681478060,0,1631,910,299,926,1060,677
1744681478075,0,1626,923,304,944,1055,706
1744681478090,0,1616,929,306,960,1039,747
1744681478108,0,1608,939,310,975,1020,775
1744681478108,0,1594,945,322,979,1006,798
1744681478124,0,1582,950,334,990,999,825
1744681478126,0,1571,955,338,995,978,837
1744681478173,0,1565,960,343,1003,960,853
1744681478173,0,1561,964,349,1008,961,862
1744681478175,0,1553,967,353,1009,963,873
1744681478190,0,1535,976,362,1010,963,877
1744681478190,0,1535,980,368,1011,965,882
1744681478209,0,1535,987,365,1014,970,890
1744681478209,0,1534,989,373,1018,971,894
1744681478248,0,1535,991,373,1023,975,902
1744681478268,0,1535,998,384,1023,976,909
1744681478268,0,1535,1002,384,1034,981,906
1744681478287,0,1535,1004,386,1039,985,909
1744681478287,0,1552,1008,391,1040,991,901
1744681478303,0,1555,1008,388,1040,995,884
1744681478303,0,1558,1010,377,1030,1003,866
1744681478306,0,1563,1011,363,1018,1007,829
1744681478320,0,1563,1011,345,1003,1007,778
1744681478320,0,1558,1008,329,977,1003,731
1744681478325,0,1555,998,314,962,997,685
1744681478336,0,1553,982,294,940,983,641
1744681478354,0,1554,966,272,909,971,589
1744681478356,0,1535,943,245,871,953,538
1744681478369,0,1535,917,215,833,929,478
1744681478402,0,1535,884,180,797,901,422
1744681478402,0,1525,853,149,762,874,368
1744681478402,0,1521,821,134,730,845,315
1744681478422,0,1517,790,116,700,816,291
1744681478423,0,1515,769,103,675,794,274
1744681478437,0,1513,749,97,657,781,257
1744681478453,0,1512,728,91,640,755,242
1744681478458,0,1515,704,81,629,722,235
1744681478470,0,1507,681,79,611,698,225
1744681478488,0,1505,656,80,609,669,214
1744681478506,0,1497,633,78,594,644,206
1744681478511,0,1490,613,77,576,622,195
1744681478529,0,1488,592,75,554,594,186
1744681478529,0,1474,576,69,533,572,178
1744681478532,0,1466,563,69,506,525,179
1744681478547,0,1454,554,68,484,508,176
1744681478562,0,1438,545,66,464,489,165
1744681478576,0,1423,533,62,438,458,151
1744681478602,0,1405,525,58,414,423,145
1744681478631,0,1387,510,54,394,370,141
1744681478712,0,1375,497,50,381,401,139
1744681478712,0,1351,495,54,372,384,144
1744681478731,0,1338,490,59,371,368,154
1744681478731,0,1317,481,64,369,341,164
1744681478731,0,1301,476,62,369,318,174
1744681478731,0,1284,467,62,367,0,176
1744681478750,0,1270,463,65,367,0,181
1744681478765,0,1258,455,66,357,0,186
1744681478781,0,1235,448,62,351,0,187
1744681478802,0,1222,435,63,337,0,187
1744681478829,0,1204,421,62,334,0,195
1744681478829,0,1185,409,55,320,0,201
1744681478829,0,1159,400,56,309,0,200
1744681478851,0,1147,394,52,302,0,205
1744681478851,0,1118,384,53,291,0,205
1744681478851,0,1098,393,58,287,0,207
1744681478851,0,1088,384,57,277,0,208
1744681478865,0,1075,387,53,272,0,208
1744681478865,0,1062,383,54,264,0,208
1744681478865,0,1043,382,51,254,0,208
1744681478882,0,1034,383,54,245,0,207
1744681478882,0,1014,378,52,233,0,205
1744681478882,0,989,381,52,222,0,204
1744681478900,0,971,373,55,214,0,208
1744681478900,0,952,372,50,208,91,210
1744681478900,0,925,371,49,196,87,219
1744681478900,0,899,366,50,181,74,222
1744681478914,0,869,347,48,163,48,226
1744681478914,0,826,330,36,141,26,225
1744681478915,0,784,321,35,122,15,223
1744681478931,0,739,311,26,110,0,221
1744681478951,0,687,302,16,83,0,208
1744681478981,0,643,285,0,64,0,189
1744681479020,0,592,269,0,48,0,167
1744681479051,0,530,246,0,16,0,141
1744681479076,0,455,223,0,0,0,128
1744681479076,0,368,198,0,0,0,111
1744681479086,0,274,177,0,0,0,97
1744681479086,0,212,172,0,0,0,78
1744681479086,0,187,155,0,0,0,48
1744681479086,0,171,146,0,0,0,22
1744681479106,0,131,144,0,0,0,0
1744681479106,0,118,143,0,0,0,0
1744681479106,0,105,136,0,0,0,0
1744681479131,0,79,133,0,0,0,0
1744681479131,0,75,128,0,0,0,0
1744681479131,0,80,118,0,0,0,0
1744681479131,0,91,116,0,0,0,0
1744681479152,0,99,113,0,0,0,0
1744681479162,0,101,112,0,0,0,0
1744681479162,0,112,115,0,0,0,0
1744681479162,0,109,112,0,0,0,0
1744681479202,0,114,112,0,0,0,0
1744681479202,0,114,113,0,0,0,0
1744681479205,0,115,112,0,0,0,0
1744681479223,0,123,114,0,0,0,0
1744681479223,0,125,116,0,0,0,0
1744681479240,0,131,114,0,0,0,0
1744681479240,0,131,118,0,0,0,0
1744681479259,0,135,116,0,0,0,0
1744681479259,0,140,119,0,0,0,0
1744681479276,0,139,118,0,0,0,0
1744681479292,0,137,118,0,0,0,0
1744681479309,0,140,117,0,0,0,7
1744681479311,0,138,117,0,0,0,14
1744681479343,0,135,117,0,0,0,19
1744681479376,0,130,114,0,0,0,22
1744681479394,0,128,118,0,0,0,27
1744681479394,0,125,118,0,0,0,33
1744681479409,0,122,119,0,0,0,37
1744681479409,0,120,117,0,0,0,41
1744681479409,0,114,121,0,0,0,41
1744681479429,0,111,124,0,0,0,34
1744681479443,0,109,122,0,0,0,43
1744681479460,0,112,125,0,0,0,43
1744681479460,0,112,128,0,0,0,48
1744681479460,0,117,128,0,0,0,53
1744681479476,0,126,135,0,0,0,55
1744681479476,0,128,137,0,0,0,58
1744681479476,0,114,137,0,0,0,70
1744681479493,0,183,134,0,0,0,80
1744681479493,0,273,130,0,0,0,69
1744681479509,0,400,134,0,5,0,65
1744681479509,0,570,119,0,45,0,64
1744681479528,0,754,119,0,92,0,48
1744681479543,0,914,117,0,141,0,17
1744681479548,0,1049,127,0,179,0,0
1744681479569,0,1157,129,0,193,0,0
1744681479593,0,1251,145,0,208,0,0
1744681479593,0,1322,156,0,235,179,0
1744681479611,0,1390,164,0,269,221,0
1744681479611,0,1437,180,0,314,243,0
1744681479611,0,1485,197,0,351,261,0
1744681479627,0,1520,210,0,386,294,0
1744681479643,0,1553,233,0,407,308,0
1744681479643,0,1587,238,0,442,336,0
1744681479659,0,1616,252,0,464,369,0
1744681479676,0,1643,272,0,480,406,0
1744681479676,0,1663,296,0,496,453,0
1744681479711,0,1686,308,0,511,511,0
1744681479742,0,1707,335,0,539,561,0
1744681479758,0,1726,353,0,556,622,0
1744681479776,0,1737,368,0,566,675,0
1744681479792,0,1746,403,0,597,739,0
1744681479792,0,1757,438,0,626,784,0
1744681479792,0,1764,464,0,643,815,0
1744681479811,0,1773,487,0,664,839,0
1744681479811,0,1776,510,0,687,867,0
1744681479811,0,1778,539,0,696,887,7
1744681479811,0,1779,562,0,711,915,38
1744681479827,0,1783,590,0,725,950,61
1744681479827,0,1783,617,0,737,978,100
1744681479843,0,1790,643,0,752,1008,128
1744681479857,0,1789,669,0,768,1031,167
1744681479857,0,1791,688,4,790,1054,208
1744681479880,0,1792,710,23,805,1072,227
1744681479880,0,1793,720,44,816,1085,236
1744681479898,0,1799,729,54,817,1088,247
1744681479906,0,1795,731,63,818,1094,251
1744681479906,0,1795,734,65,821,1101,243
1744681479931,0,1797,738,68,819,1103,246
1744681479931,0,1799,743,74,823,1104,253
1744681480017,0,1803,750,75,821,1106,253
1744681480017,0,1801,752,80,825,1106,253
1744681480034,0,1802,753,80,825,1114,247
1744681480034,0,1803,753,83,826,1117,247
1744681480034,0,1806,757,88,831,1120,246
1744681480034,0,1807,762,90,833,1120,257
1744681480034,0,1807,768,98,833,1126,261
1744681480034,0,1806,774,95,834,1125,263
1744681480035,0,1803,780,99,833,1133,261
1744681480071,0,1807,783,101,833,1133,266
1744681480105,0,1808,784,105,835,1132,270
1744681480123,0,1807,787,110,833,1130,272
1744681480154,0,1803,791,108,832,1130,279
1744681480172,0,1801,790,110,826,1125,287
1744681480172,0,1797,790,111,818,1118,293
1744681480175,0,1793,789,112,810,1105,292
1744681480196,0,1789,784,109,802,1093,291
1744681480196,0,1776,774,98,784,1069,285
1744681480196,0,1761,756,85,755,1035,277
1744681480196,0,1733,735,64,713,986,270
1744681480200,0,1712,706,45,662,944,250
1744681480206,0,1683,672,22,617,891,240
1744681480209,0,1659,643,14,575,848,242
1744681480220,0,1637,629,10,541,807,248
1744681480220,0,1610,624,16,511,757,259
1744681480237,0,1583,624,25,496,727,272
1744681480237,0,1535,618,32,480,695,286
1744681480237,0,1519,603,27,460,661,281
1744681480254,0,1493,592,22,434,629,277
1744681480271,0,1468,576,14,411,589,272
1744681480295,0,1430,560,14,388,542,270
1744681480295,0,1387,541,10,362,486,269
1744681480295,0,1329,511,1,336,445,270
1744681480313,0,1261,496,0,305,385,272
1744681480319,0,1177,475,0,279,313,269
1744681480337,0,1072,450,0,234,240,261
1744681480340,0,946,418,0,181,160,272
1744681480350,0,798,385,0,126,81,272
1744681480364,0,634,354,0,75,0,261
1744681480382,0,478,320,0,32,0,255
1744681480382,0,323,284,0,0,0,244
1744681480397,0,200,255,0,0,0,227
1744681480414,0,137,240,0,0,0,199
1744681480430,0,111,221,0,0,0,165
1744681480447,0,122,198,0,0,0,128
1744681480480,0,142,174,0,0,0,107
1744681480499,0,159,150,0,0,0,80
1744681480499,0,169,132,0,0,0,39
1744681480513,0,170,112,0,0,0,7
1744681480513,0,172,99,0,0,0,0
1744681480513,0,174,84,0,0,0,0
1744681480530,0,181,85,0,0,0,0
1744681480530,0,182,90,0,0,0,0
1744681480530,0,176,93,0,0,0,0
1744681480547,0,183,104,0,0,0,0
1744681480547,0,187,112,0,0,0,0
1744681480564,0,185,117,0,0,0,0
1744681480580,0,189,123,0,0,0,0
1744681480596,0,188,128,0,0,0,0
1744681480596,0,189,132,0,0,0,0
1744681480630,0,187,129,0,0,0,0
1744681480630,0,177,128,0,0,0,0
1744681480643,0,157,122,0,0,0,0
1744681480643,0,158,114,0,0,0,10
1744681480647,0,155,112,0,0,0,19
1744681480664,0,150,112,0,0,0,32
1744681480700,0,144,112,0,0,0,37
1744681480700,0,140,116,0,0,0,46
1744681480700,0,135,118,0,0,0,48
1744681480732,0,132,123,0,0,0,48
1744681480734,0,137,125,0,0,0,49
1744681480747,0,135,122,0,0,0,50
1744681480747,0,138,119,0,0,0,68
1744681480757,0,125,115,0,0,0,79
1744681480757,0,118,112,0,0,0,83
1744681480780,0,112,114,0,0,0,91
1744681480782,0,112,112,0,0,0,99
1744681480838,0,123,113,0,0,0,111
1744681480858,0,117,123,0,0,0,119
1744681480876,0,117,124,0,0,0,128
1744681480876,0,128,123,0,0,0,128
1744681480876,0,132,123,0,0,0,132
1744681480890,0,137,127,0,0,0,129
1744681480890,0,192,129,0,0,0,112
1744681480890,0,245,130,0,0,0,71
1744681480907,0,379,128,0,0,0,48
1744681480907,0,507,138,0,0,48,0
1744681480907,0,701,146,0,0,123,0
1744681480907,0,894,163,0,41,201,0
1744681480928,0,1073,185,0,102,0,0
1744681480952,0,1209,208,0,166,0,0
1744681480952,0,1296,226,0,243,0,0
1744681480955,0,1363,240,0,306,380,0
1744681480975,0,1425,255,0,351,433,0
1744681480977,0,1479,276,0,373,496,0
1744681480991,0,1525,319,0,381,581,0
1744681481009,0,1572,352,0,399,661,0
1744681481009,0,1607,400,0,421,738,0
1744681481041,0,1648,432,0,457,804,0
1744681481041,0,1680,464,6,477,850,0
1744681481041,0,1715,501,32,500,894,0
1744681481058,0,1739,530,55,529,937,0
1744681481091,0,1760,557,80,551,981,0
1744681481091,0,1774,563,97,560,1005,0
1744681481095,0,1781,579,114,573,1023,0
1744681481110,0,1793,596,128,575,1050,0
1744681481118,0,1804,602,137,586,1072,0
1744681481121,0,1812,607,141,593,1088,0
1744681481141,0,1830,612,142,608,1109,0
1744681481141,0,1840,625,144,623,1131,0
1744681481157,0,1858,640,144,636,1152,0
1744681481191,0,1865,647,144,640,1173,0
1744681481210,0,1872,651,144,638,1187,0
1744681481240,0,1872,655,146,613,1200,0
1744681481240,0,1877,656,155,582,1200,0
1744681481240,0,1882,657,156,548,1207,0
1744681481243,0,1883,662,165,502,1216,0
1744681481261,0,1887,667,205,464,1227,0
1744681481261,0,1888,672,258,439,1233,0
1744681481294,0,1885,679,294,422,1242,0
1744681481374,0,1885,689,322,404,1251,0
1744681481374,0,1881,701,356,401,1263,0
1744681481374,0,1878,707,375,394,1271,0
1744681481374,0,1875,720,385,398,1279,0
1744681481374,0,1873,730,400,400,1286,0
1744681481379,0,1878,747,400,401,1291,0
1744681481393,0,1874,759,414,410,1297,0
1744681481393,0,1872,772,418,413,1302,0
1744681481393,0,1872,784,427,430,1311,0
1744681481413,0,1873,797,432,428,1317,0
1744681481422,0,1879,811,436,417,1327,0
1744681481461,0,1877,823,460,403,1333,0
1744681481461,0,1876,833,465,384,1343,0
1744681481464,0,1878,845,471,380,1350,0
1744681481478,0,1878,854,482,368,1355,0
1744681481478,0,1875,866,485,373,1360,0
1744681481478,0,1872,880,477,380,1359,0
1744681481478,0,1871,893,487,397,1363,0
1744681481478,0,1869,899,464,415,1363,0
1744681481494,0,1861,903,459,437,1360,0
1744681481494,0,1858,898,463,476,1341,0
1744681481503,0,1850,880,432,537,1311,0
1744681481512,0,1840,859,408,586,1276,0
1744681481529,0,1829,839,367,633,1230,0
1744681481569,0,1815,816,326,677,1169,33
1744681481597,0,1807,800,257,719,1113,210
1744681481597,0,1789,790,208,759,1064,336
