timestamp,value1,value2,value3,value4,value5,value6,
1744680149,225,0,0,0,0,0,0
1744680149,208,0,0,0,0,0,0
1744680149,142,0,0,0,0,0,0
1744680149,80,0,0,0,0,0,0
1744680149,0,0,0,0,0,0,0
1744680149,0,0,0,0,0,0,0
1744680149,0,0,0,0,0,0,0
1744680149,0,0,0,0,0,0,0
1744680149,0,0,0,0,0,0,0
1744680149,0,0,0,0,0,0,0
1744680149,0,0,0,0,0,0,0
1744680149,0,38,0,0,0,0,0
1744680149,0,143,0,0,0,0,0
1744680149,0,248,0,0,0,0,0
1744680149,0,336,0,0,0,0,0
1744680149,77,384,0,0,0,0,0
1744680149,149,414,0,0,0,0,0
1744680149,192,423,0,0,0,0,0
1744680149,223,427,0,0,0,0,0
1744680149,237,438,0,0,0,0,0
1744680149,230,444,0,0,0,0,0
1744680149,194,445,0,0,0,0,0
1744680149,128,432,0,0,0,0,0
1744680149,26,418,0,0,0,0,0
1744680149,0,412,0,0,0,0,0
1744680149,0,423,0,0,0,0,0
1744680149,0,438,0,0,0,0,0
1744680149,0,448,0,0,0,0,0
1744680149,0,462,0,0,0,0,0
1744680149,0,472,0,0,0,0,0
1744680149,0,478,0,0,0,0,0
1744680149,0,478,0,0,0,0,0
1744680149,0,486,0,0,0,0,0
1744680149,5,492,0,0,0,0,0
1744680149,155,491,0,0,0,0,0
1744680149,272,491,0,0,0,0,0
1744680149,315,496,0,0,0,0,0
1744680149,337,496,0,0,0,0,0
1744680149,359,496,0,0,0,0,0
1744680149,377,493,0,0,0,0,0
1744680149,393,487,0,0,0,0,0
1744680149,393,488,0,0,0,0,0
1744680149,384,493,0,0,0,0,0
1744680149,374,495,0,0,0,0,0
1744680149,353,503,0,0,0,0,0
1744680149,323,500,0,0,0,0,0
1744680149,272,501,0,0,0,0,0
1744680149,203,509,0,0,0,0,0
1744680149,124,511,0,0,0,0,0
1744680149,45,511,0,0,0,0,0
1744680149,0,511,0,0,0,0,0
1744680149,0,523,0,0,0,0,0
1744680149,0,511,0,0,0,0,0
1744680149,0,525,0,0,0,0,0
1744680149,0,511,0,0,0,0,0
1744680149,0,511,0,0,0,0,0
1744680149,0,511,0,0,0,0,0
1744680149,0,521,0,0,0,0,0
1744680149,0,525,0,0,0,0,0
1744680149,0,528,0,0,0,0,0
1744680149,0,529,0,0,0,0,0
1744680149,0,531,0,0,0,0,0
1744680149,69,534,0,0,0,0,0
1744680149,118,535,0,0,0,0,0
1744680149,128,535,0,0,0,0,0
1744680149,128,533,0,0,0,0,0
1744680149,128,535,0,0,0,0,0
1744680149,128,535,0,0,0,0,0
1744680149,122,533,0,0,0,0,0
1744680149,98,529,0,0,0,0,0
1744680149,54,531,0,0,0,0,0
1744680149,0,539,0,0,0,0,0
1744680149,0,537,0,0,0,0,0
1744680149,0,539,0,0,0,0,0
1744680149,0,539,0,0,0,0,0
1744680149,0,542,0,0,0,0,0
1744680149,0,542,0,0,0,0,0
1744680149,0,544,0,0,0,0,0
1744680149,0,544,0,0,0,0,0
1744680149,0,543,0,0,0,0,0
1744680149,0,545,0,0,0,0,0
1744680149,0,547,0,0,0,0,0
1744680149,0,546,0,0,0,0,0
1744680149,0,546,0,0,0,0,0
1744680149,47,544,0,0,0,0,0
1744680149,256,543,0,0,0,0,0
1744680149,336,539,0,0,0,0,0
1744680149,363,535,0,0,0,0,0
1744680150,369,528,0,0,0,0,0
1744680150,369,528,0,0,0,0,0
1744680150,373,523,0,0,0,0,0
1744680150,370,527,0,0,0,0,0
1744680150,357,526,0,0,0,0,0
1744680150,304,525,0,0,0,0,0
1744680150,249,524,0,0,0,0,0
1744680150,135,526,0,0,0,0,0
1744680150,43,526,0,0,0,0,0
1744680150,0,528,0,0,0,0,0
1744680150,0,528,0,0,0,0,0
1744680150,0,531,0,0,0,0,0
1744680150,0,533,0,0,0,0,0
1744680150,0,535,0,0,0,0,0
1744680150,0,531,0,0,0,0,0
1744680150,0,535,0,0,0,0,0
1744680150,0,528,0,0,0,0,0
1744680150,0,528,0,0,0,0,0
1744680150,0,530,0,0,0,0,0
1744680150,0,531,0,0,0,0,0
1744680150,128,534,0,0,0,0,0
1744680150,357,534,0,0,0,0,0
1744680150,423,535,0,0,0,0,0
1744680150,445,533,0,0,0,0,0
1744680150,443,531,0,0,0,0,0
1744680150,447,532,0,0,0,0,0
1744680150,448,529,0,0,0,0,0
1744680150,446,529,0,0,0,0,0
1744680150,421,531,0,0,0,0,0
1744680150,359,534,0,0,0,0,0
1744680150,251,535,0,0,0,0,0
1744680150,129,538,0,0,0,0,0
1744680150,4,534,0,0,0,0,0
1744680150,0,533,0,0,0,0,0
1744680150,0,536,0,0,0,0,0
1744680150,0,535,0,0,0,0,0
1744680150,0,535,0,0,0,0,0
1744680150,0,538,0,0,0,0,0
1744680150,0,535,0,0,0,0,0
1744680150,0,534,0,0,0,0,0
1744680150,0,535,0,0,0,0,0
1744680150,0,535,0,0,0,0,0
1744680150,187,535,0,0,0,0,0
1744680150,400,535,0,0,0,0,0
1744680150,468,533,0,0,0,0,0
1744680150,511,533,0,0,0,0,0
1744680150,525,531,0,0,0,0,0
1744680150,511,528,0,0,0,0,0
1744680150,529,530,0,0,0,0,0
1744680150,541,529,0,0,0,0,0
1744680150,547,533,0,0,0,0,0
1744680150,555,529,0,0,0,0,0
1744680150,558,531,0,0,0,0,0
1744680150,560,529,0,0,0,0,0
1744680150,559,531,0,0,0,0,0
1744680150,533,535,0,0,0,0,0
1744680150,491,534,0,0,0,0,0
1744680150,423,533,0,0,0,0,0
1744680150,324,534,0,0,0,0,0
1744680150,214,533,0,0,0,0,0
1744680150,64,533,0,0,0,0,0
1744680150,0,531,0,0,0,0,0
1744680150,0,531,0,0,0,0,0
1744680150,0,533,0,0,0,0,0
1744680150,0,532,0,0,0,0,0
1744680150,0,530,0,0,0,0,0
1744680150,0,533,0,0,0,0,0
1744680150,0,530,0,0,0,0,0
1744680150,0,535,0,0,0,0,0
1744680150,0,535,0,0,0,0,0
1744680150,0,539,0,0,0,0,0
1744680150,207,533,0,0,0,0,0
1744680150,315,534,0,0,0,0,0
1744680150,345,535,0,0,0,0,0
1744680150,355,535,0,0,0,0,0
1744680150,368,535,0,0,0,0,0
1744680150,368,537,0,0,0,0,0
1744680150,368,538,0,0,0,0,0
1744680150,338,537,0,0,0,0,0
1744680150,261,535,0,0,0,0,0
1744680150,171,537,0,0,0,0,0
1744680150,83,539,0,0,0,0,0
1744680150,0,537,0,0,0,0,0
1744680150,0,541,0,0,0,0,0
1744680150,0,543,0,0,0,0,0
1744680150,0,545,0,0,0,0,0
1744680150,0,544,0,0,0,0,0
1744680150,0,545,0,0,0,0,0
1744680150,0,542,0,0,0,0,0
1744680150,0,545,0,0,0,0,0
1744680150,0,542,0,0,0,0,0
1744680150,0,540,0,0,0,0,0
1744680151,0,541,0,0,0,0,0
1744680151,0,542,0,0,0,0,0
1744680151,0,542,0,0,0,0,0
1744680151,0,542,0,0,0,0,0
1744680151,0,539,0,0,0,0,0
1744680151,0,542,0,0,0,0,0
1744680151,0,544,0,0,0,0,0
1744680151,0,544,0,0,0,0,0
1744680151,0,545,0,0,0,0,0
1744680151,0,542,0,0,0,0,0
1744680151,0,545,0,0,0,0,0
1744680151,0,545,0,0,0,0,0
1744680151,0,545,0,0,0,0,0
1744680151,0,547,0,0,0,0,0
1744680151,0,545,0,0,0,0,0
1744680151,66,546,0,0,0,0,0
1744680151,122,545,0,0,0,0,0
1744680151,111,540,0,0,0,0,0
1744680151,95,539,0,0,0,0,0
1744680151,102,538,0,0,0,0,0
1744680151,126,541,0,0,0,0,0
1744680151,154,540,0,0,0,0,0
1744680151,175,539,0,0,0,0,0
1744680151,192,544,0,0,0,0,0
1744680151,202,541,0,0,0,0,0
1744680151,219,539,0,0,0,0,0
1744680151,240,539,0,0,0,0,0
1744680151,254,538,0,0,0,0,0
1744680151,272,539,0,0,0,0,0
1744680151,292,535,0,0,0,0,0
1744680151,304,536,0,0,0,0,0
1744680151,314,538,0,0,0,0,0
1744680151,331,538,0,0,0,0,0
1744680151,340,539,0,0,0,0,0
1744680151,350,535,0,0,0,0,0
1744680151,363,539,0,0,0,0,0
1744680151,374,538,0,0,0,0,0
1744680151,394,535,0,0,0,0,0
1744680151,410,538,0,0,0,0,0
1744680151,437,535,0,0,0,0,0
1744680151,461,539,0,0,0,0,0
1744680151,477,540,0,0,0,0,0
1744680151,503,544,0,0,0,0,0
1744680151,532,544,0,0,0,0,0
1744680151,545,544,0,0,0,0,0
1744680151,547,547,0,0,0,0,0
1744680151,559,548,0,0,0,0,0
1744680151,565,549,0,0,0,0,0
1744680151,569,549,0,0,0,0,0
1744680151,567,549,0,0,0,0,0
1744680151,560,548,0,0,0,0,0
1744680151,561,552,0,0,0,0,0
1744680151,561,553,0,0,0,0,0
1744680151,573,554,0,0,0,0,0
1744680151,570,552,0,0,0,0,0
1744680151,570,551,0,0,0,0,0
1744680151,569,553,0,0,0,0,0
1744680151,571,548,0,0,0,0,0
1744680151,573,551,0,0,0,0,0
1744680151,573,550,0,0,0,0,0
1744680151,576,549,0,0,0,0,0
1744680151,576,550,0,0,0,0,0
1744680151,576,549,0,0,0,0,0
1744680151,582,551,0,0,0,0,0
1744680151,583,550,0,0,0,0,0
1744680151,592,551,0,0,0,0,0
1744680151,596,553,0,0,0,0,0
1744680151,607,553,0,0,0,0,0
1744680151,619,553,0,0,0,0,0
1744680151,623,551,0,0,0,0,0
1744680151,629,553,0,0,0,0,0
1744680151,632,553,0,0,0,0,0
1744680151,641,555,0,0,0,0,0
1744680151,646,555,0,0,0,0,0
1744680151,649,555,0,0,0,0,0
1744680151,651,554,0,0,0,0,0
1744680151,655,557,0,0,0,0,0
1744680151,656,556,0,0,0,0,0
1744680151,658,558,0,0,0,0,0
1744680151,661,555,0,0,0,0,0
1744680151,660,554,0,0,0,0,0
1744680151,662,555,0,0,0,0,0
1744680151,657,554,0,0,0,0,0
1744680151,664,560,0,0,0,0,0
1744680151,659,559,0,0,0,0,0
1744680151,657,558,0,0,0,0,0
1744680151,656,558,0,0,0,0,0
1744680151,656,559,0,0,0,0,0
1744680151,656,557,0,0,0,0,0
1744680151,656,560,0,0,0,0,0
1744680152,653,557,0,0,0,0,0
1744680152,651,558,0,0,0,0,0
1744680152,645,558,0,0,0,0,0
1744680152,650,559,0,0,0,0,0
1744680152,642,556,0,0,0,0,0
1744680152,642,557,0,0,0,0,0
1744680152,634,559,0,0,0,0,0
1744680152,633,556,0,0,0,0,0
1744680152,634,558,0,0,0,0,0
1744680152,627,555,0,0,0,0,0
1744680152,625,555,0,0,0,0,0
1744680152,624,555,0,0,0,0,0
1744680152,621,558,0,0,0,0,0
1744680152,615,559,0,0,0,0,0
1744680152,611,560,0,0,0,0,0
1744680152,611,557,0,0,0,0,0
1744680152,613,560,0,0,0,0,0
1744680152,617,559,0,0,0,0,0
1744680152,621,559,0,0,0,0,0
1744680152,619,559,0,0,0,0,0
1744680152,620,560,0,0,0,0,0
1744680152,623,559,0,0,0,0,0
1744680152,624,558,0,0,0,0,0
1744680152,624,560,0,0,0,0,0
1744680152,624,557,0,0,0,0,0
1744680152,624,559,0,0,0,0,0
1744680152,625,557,0,0,0,0,0
1744680152,629,559,0,0,0,0,0
